r(m), B_r(T), B_theta(T), B_z(T) 
7.45000e-01, 5.32317e-01, 5.24014e-01, -1.33005e-01 
7.47500e-01, 5.32254e-01, 5.23896e-01, -1.33440e-01 
7.50000e-01, 5.32192e-01, 5.23778e-01, -1.33875e-01 
7.52500e-01, 5.32129e-01, 5.23659e-01, -1.34310e-01 
7.55000e-01, 5.32065e-01, 5.23540e-01, -1.34745e-01 
7.57500e-01, 5.32002e-01, 5.23421e-01, -1.35179e-01 
7.60000e-01, 5.31939e-01, 5.23301e-01, -1.35614e-01 
7.62500e-01, 5.31875e-01, 5.23181e-01, -1.36048e-01 
7.65000e-01, 5.31811e-01, 5.23060e-01, -1.36482e-01 
7.67500e-01, 5.31747e-01, 5.22939e-01, -1.36916e-01 
7.70000e-01, 5.31682e-01, 5.22818e-01, -1.37350e-01 
7.72500e-01, 5.31618e-01, 5.22696e-01, -1.37784e-01 
7.75000e-01, 5.31553e-01, 5.22574e-01, -1.38218e-01 
7.77500e-01, 5.31488e-01, 5.22452e-01, -1.38652e-01 
7.80000e-01, 5.31423e-01, 5.22329e-01, -1.39085e-01 
7.82500e-01, 5.31357e-01, 5.22206e-01, -1.39519e-01 
7.85000e-01, 5.31292e-01, 5.22082e-01, -1.39952e-01 
7.87500e-01, 5.31226e-01, 5.21958e-01, -1.40385e-01 
7.90000e-01, 5.31160e-01, 5.21834e-01, -1.40818e-01 
7.92500e-01, 5.31094e-01, 5.21709e-01, -1.41251e-01 
7.95000e-01, 5.31027e-01, 5.21584e-01, -1.41684e-01 
7.97500e-01, 5.30961e-01, 5.21458e-01, -1.42117e-01 
8.00000e-01, 5.30894e-01, 5.21332e-01, -1.42549e-01 
8.02500e-01, 5.30827e-01, 5.21206e-01, -1.42982e-01 
8.05000e-01, 5.30760e-01, 5.21079e-01, -1.43414e-01 
8.07500e-01, 5.30692e-01, 5.20952e-01, -1.43846e-01 
8.10000e-01, 5.30625e-01, 5.20825e-01, -1.44278e-01 
8.12500e-01, 5.30557e-01, 5.20697e-01, -1.44710e-01 
8.15000e-01, 5.30489e-01, 5.20569e-01, -1.45142e-01 
8.17500e-01, 5.30420e-01, 5.20440e-01, -1.45574e-01 
8.20000e-01, 5.30352e-01, 5.20311e-01, -1.46005e-01 
8.22500e-01, 5.30283e-01, 5.20182e-01, -1.46437e-01 
8.25000e-01, 5.30214e-01, 5.20052e-01, -1.46868e-01 
