k,lhs,rhs
6.53651e-04, 9.00651e-03, 5.19099e-04 
6.53685e-04, 9.00611e-03, 5.18962e-04 
6.53719e-04, 9.00571e-03, 5.18826e-04 
6.53753e-04, 9.00531e-03, 5.18690e-04 
6.53787e-04, 9.00490e-03, 5.18553e-04 
6.53822e-04, 9.00450e-03, 5.18417e-04 
6.53856e-04, 9.00410e-03, 5.18281e-04 
6.53890e-04, 9.00370e-03, 5.18145e-04 
6.53924e-04, 9.00329e-03, 5.18009e-04 
6.53958e-04, 9.00289e-03, 5.17873e-04 
6.53993e-04, 9.00249e-03, 5.17737e-04 
6.54027e-04, 9.00209e-03, 5.17601e-04 
6.54061e-04, 9.00169e-03, 5.17465e-04 
6.54095e-04, 9.00128e-03, 5.17329e-04 
6.54129e-04, 9.00088e-03, 5.17193e-04 
6.54163e-04, 9.00048e-03, 5.17057e-04 
6.54198e-04, 9.00008e-03, 5.16922e-04 
6.54232e-04, 8.99968e-03, 5.16786e-04 
6.54266e-04, 8.99927e-03, 5.16650e-04 
6.54300e-04, 8.99887e-03, 5.16515e-04 
6.54334e-04, 8.99847e-03, 5.16379e-04 
6.54369e-04, 8.99807e-03, 5.16244e-04 
6.54403e-04, 8.99767e-03, 5.16108e-04 
6.54437e-04, 8.99727e-03, 5.15973e-04 
6.54471e-04, 8.99686e-03, 5.15837e-04 
6.54505e-04, 8.99646e-03, 5.15702e-04 
6.54539e-04, 8.99606e-03, 5.15567e-04 
6.54574e-04, 8.99566e-03, 5.15431e-04 
6.54608e-04, 8.99526e-03, 5.15296e-04 
6.54642e-04, 8.99486e-03, 5.15161e-04 
6.54676e-04, 8.99446e-03, 5.15026e-04 
6.54710e-04, 8.99406e-03, 5.14891e-04 
6.54745e-04, 8.99365e-03, 5.14756e-04 
6.54779e-04, 8.99325e-03, 5.14621e-04 
6.54813e-04, 8.99285e-03, 5.14486e-04 
6.54847e-04, 8.99245e-03, 5.14351e-04 
6.54881e-04, 8.99205e-03, 5.14216e-04 
6.54915e-04, 8.99165e-03, 5.14081e-04 
6.54950e-04, 8.99125e-03, 5.13946e-04 
6.54984e-04, 8.99085e-03, 5.13811e-04 
6.55018e-04, 8.99045e-03, 5.13677e-04 
6.55052e-04, 8.99005e-03, 5.13542e-04 
6.55086e-04, 8.98965e-03, 5.13407e-04 
6.55121e-04, 8.98924e-03, 5.13273e-04 
6.55155e-04, 8.98884e-03, 5.13138e-04 
6.55189e-04, 8.98844e-03, 5.13004e-04 
6.55223e-04, 8.98804e-03, 5.12869e-04 
6.55257e-04, 8.98764e-03, 5.12735e-04 
6.55291e-04, 8.98724e-03, 5.12600e-04 
6.55326e-04, 8.98684e-03, 5.12466e-04 
6.55360e-04, 8.98644e-03, 5.12332e-04 
6.55394e-04, 8.98604e-03, 5.12198e-04 
6.55428e-04, 8.98564e-03, 5.12063e-04 
6.55462e-04, 8.98524e-03, 5.11929e-04 
6.55497e-04, 8.98484e-03, 5.11795e-04 
6.55531e-04, 8.98444e-03, 5.11661e-04 
6.55565e-04, 8.98404e-03, 5.11527e-04 
6.55599e-04, 8.98364e-03, 5.11393e-04 
6.55633e-04, 8.98324e-03, 5.11259e-04 
6.55667e-04, 8.98284e-03, 5.11125e-04 
6.55702e-04, 8.98244e-03, 5.10991e-04 
6.55736e-04, 8.98204e-03, 5.10857e-04 
6.55770e-04, 8.98164e-03, 5.10724e-04 
6.55804e-04, 8.98124e-03, 5.10590e-04 
6.55838e-04, 8.98084e-03, 5.10456e-04 
6.55873e-04, 8.98044e-03, 5.10322e-04 
6.55907e-04, 8.98004e-03, 5.10189e-04 
6.55941e-04, 8.97964e-03, 5.10055e-04 
6.55975e-04, 8.97924e-03, 5.09922e-04 
6.56009e-04, 8.97884e-03, 5.09788e-04 
6.56043e-04, 8.97844e-03, 5.09655e-04 
6.56078e-04, 8.97804e-03, 5.09521e-04 
6.56112e-04, 8.97765e-03, 5.09388e-04 
6.56146e-04, 8.97725e-03, 5.09255e-04 
6.56180e-04, 8.97685e-03, 5.09121e-04 
6.56214e-04, 8.97645e-03, 5.08988e-04 
6.56249e-04, 8.97605e-03, 5.08855e-04 
6.56283e-04, 8.97565e-03, 5.08722e-04 
6.56317e-04, 8.97525e-03, 5.08588e-04 
6.56351e-04, 8.97485e-03, 5.08455e-04 
6.56385e-04, 8.97445e-03, 5.08322e-04 
6.56420e-04, 8.97405e-03, 5.08189e-04 
6.56454e-04, 8.97365e-03, 5.08056e-04 
6.56488e-04, 8.97326e-03, 5.07923e-04 
6.56522e-04, 8.97286e-03, 5.07791e-04 
6.56556e-04, 8.97246e-03, 5.07658e-04 
6.56590e-04, 8.97206e-03, 5.07525e-04 
6.56625e-04, 8.97166e-03, 5.07392e-04 
6.56659e-04, 8.97126e-03, 5.07259e-04 
6.56693e-04, 8.97086e-03, 5.07127e-04 
6.56727e-04, 8.97047e-03, 5.06994e-04 
6.56761e-04, 8.97007e-03, 5.06862e-04 
6.56796e-04, 8.96967e-03, 5.06729e-04 
6.56830e-04, 8.96927e-03, 5.06597e-04 
6.56864e-04, 8.96887e-03, 5.06464e-04 
6.56898e-04, 8.96847e-03, 5.06332e-04 
6.56932e-04, 8.96807e-03, 5.06199e-04 
6.56966e-04, 8.96768e-03, 5.06067e-04 
6.57001e-04, 8.96728e-03, 5.05935e-04 
6.57035e-04, 8.96688e-03, 5.05802e-04 
6.57069e-04, 8.96648e-03, 5.05670e-04 
6.57103e-04, 8.96608e-03, 5.05538e-04 
6.57137e-04, 8.96569e-03, 5.05406e-04 
6.57172e-04, 8.96529e-03, 5.05274e-04 
6.57206e-04, 8.96489e-03, 5.05142e-04 
6.57240e-04, 8.96449e-03, 5.05010e-04 
6.57274e-04, 8.96409e-03, 5.04878e-04 
6.57308e-04, 8.96370e-03, 5.04746e-04 
6.57342e-04, 8.96330e-03, 5.04614e-04 
6.57377e-04, 8.96290e-03, 5.04482e-04 
6.57411e-04, 8.96250e-03, 5.04350e-04 
6.57445e-04, 8.96211e-03, 5.04219e-04 
6.57479e-04, 8.96171e-03, 5.04087e-04 
6.57513e-04, 8.96131e-03, 5.03955e-04 
6.57548e-04, 8.96091e-03, 5.03824e-04 
6.57582e-04, 8.96052e-03, 5.03692e-04 
6.57616e-04, 8.96012e-03, 5.03560e-04 
6.57650e-04, 8.95972e-03, 5.03429e-04 
6.57684e-04, 8.95932e-03, 5.03297e-04 
6.57718e-04, 8.95893e-03, 5.03166e-04 
6.57753e-04, 8.95853e-03, 5.03035e-04 
6.57787e-04, 8.95813e-03, 5.02903e-04 
6.57821e-04, 8.95774e-03, 5.02772e-04 
6.57855e-04, 8.95734e-03, 5.02641e-04 
6.57889e-04, 8.95694e-03, 5.02509e-04 
6.57924e-04, 8.95654e-03, 5.02378e-04 
6.57958e-04, 8.95615e-03, 5.02247e-04 
6.57992e-04, 8.95575e-03, 5.02116e-04 
6.58026e-04, 8.95535e-03, 5.01985e-04 
6.58060e-04, 8.95496e-03, 5.01854e-04 
6.58094e-04, 8.95456e-03, 5.01723e-04 
6.58129e-04, 8.95416e-03, 5.01592e-04 
6.58163e-04, 8.95377e-03, 5.01461e-04 
6.58197e-04, 8.95337e-03, 5.01330e-04 
6.58231e-04, 8.95297e-03, 5.01199e-04 
6.58265e-04, 8.95258e-03, 5.01069e-04 
6.58300e-04, 8.95218e-03, 5.00938e-04 
6.58334e-04, 8.95179e-03, 5.00807e-04 
6.58368e-04, 8.95139e-03, 5.00676e-04 
6.58402e-04, 8.95099e-03, 5.00546e-04 
6.58436e-04, 8.95060e-03, 5.00415e-04 
6.58470e-04, 8.95020e-03, 5.00285e-04 
6.58505e-04, 8.94980e-03, 5.00154e-04 
6.58539e-04, 8.94941e-03, 5.00024e-04 
6.58573e-04, 8.94901e-03, 4.99893e-04 
6.58607e-04, 8.94862e-03, 4.99763e-04 
6.58641e-04, 8.94822e-03, 4.99633e-04 
6.58676e-04, 8.94782e-03, 4.99502e-04 
6.58710e-04, 8.94743e-03, 4.99372e-04 
6.58744e-04, 8.94703e-03, 4.99242e-04 
6.58778e-04, 8.94664e-03, 4.99112e-04 
6.58812e-04, 8.94624e-03, 4.98982e-04 
6.58846e-04, 8.94584e-03, 4.98852e-04 
6.58881e-04, 8.94545e-03, 4.98722e-04 
6.58915e-04, 8.94505e-03, 4.98592e-04 
6.58949e-04, 8.94466e-03, 4.98462e-04 
6.58983e-04, 8.94426e-03, 4.98332e-04 
6.59017e-04, 8.94387e-03, 4.98202e-04 
6.59052e-04, 8.94347e-03, 4.98072e-04 
6.59086e-04, 8.94308e-03, 4.97942e-04 
6.59120e-04, 8.94268e-03, 4.97812e-04 
6.59154e-04, 8.94228e-03, 4.97683e-04 
6.59188e-04, 8.94189e-03, 4.97553e-04 
6.59223e-04, 8.94149e-03, 4.97423e-04 
6.59257e-04, 8.94110e-03, 4.97294e-04 
6.59291e-04, 8.94070e-03, 4.97164e-04 
6.59325e-04, 8.94031e-03, 4.97035e-04 
6.59359e-04, 8.93991e-03, 4.96905e-04 
6.59393e-04, 8.93952e-03, 4.96776e-04 
6.59428e-04, 8.93912e-03, 4.96646e-04 
6.59462e-04, 8.93873e-03, 4.96517e-04 
6.59496e-04, 8.93833e-03, 4.96388e-04 
6.59530e-04, 8.93794e-03, 4.96258e-04 
6.59564e-04, 8.93754e-03, 4.96129e-04 
6.59599e-04, 8.93715e-03, 4.96000e-04 
6.59633e-04, 8.93675e-03, 4.95871e-04 
6.59667e-04, 8.93636e-03, 4.95742e-04 
6.59701e-04, 8.93596e-03, 4.95613e-04 
6.59735e-04, 8.93557e-03, 4.95483e-04 
6.59769e-04, 8.93518e-03, 4.95354e-04 
6.59804e-04, 8.93478e-03, 4.95226e-04 
6.59838e-04, 8.93439e-03, 4.95097e-04 
6.59872e-04, 8.93399e-03, 4.94968e-04 
6.59906e-04, 8.93360e-03, 4.94839e-04 
6.59940e-04, 8.93320e-03, 4.94710e-04 
6.59975e-04, 8.93281e-03, 4.94581e-04 
6.60009e-04, 8.93242e-03, 4.94453e-04 
6.60043e-04, 8.93202e-03, 4.94324e-04 
6.60077e-04, 8.93163e-03, 4.94195e-04 
6.60111e-04, 8.93123e-03, 4.94067e-04 
6.60145e-04, 8.93084e-03, 4.93938e-04 
6.60180e-04, 8.93044e-03, 4.93810e-04 
6.60214e-04, 8.93005e-03, 4.93681e-04 
6.60248e-04, 8.92966e-03, 4.93553e-04 
6.60282e-04, 8.92926e-03, 4.93424e-04 
6.60316e-04, 8.92887e-03, 4.93296e-04 
6.60351e-04, 8.92848e-03, 4.93168e-04 
6.60385e-04, 8.92808e-03, 4.93039e-04 
6.60419e-04, 8.92769e-03, 4.92911e-04 
6.60453e-04, 8.92729e-03, 4.92783e-04 
6.60487e-04, 8.92690e-03, 4.92655e-04 
6.60521e-04, 8.92651e-03, 4.92527e-04 
6.60556e-04, 8.92611e-03, 4.92399e-04 
6.60590e-04, 8.92572e-03, 4.92271e-04 
6.60624e-04, 8.92533e-03, 4.92143e-04 
6.60658e-04, 8.92493e-03, 4.92015e-04 
6.60692e-04, 8.92454e-03, 4.91887e-04 
6.60727e-04, 8.92415e-03, 4.91759e-04 
6.60761e-04, 8.92375e-03, 4.91631e-04 
6.60795e-04, 8.92336e-03, 4.91503e-04 
6.60829e-04, 8.92297e-03, 4.91375e-04 
6.60863e-04, 8.92257e-03, 4.91248e-04 
6.60897e-04, 8.92218e-03, 4.91120e-04 
6.60932e-04, 8.92179e-03, 4.90992e-04 
6.60966e-04, 8.92139e-03, 4.90865e-04 
6.61000e-04, 8.92100e-03, 4.90737e-04 
6.61034e-04, 8.92061e-03, 4.90610e-04 
6.61068e-04, 8.92022e-03, 4.90482e-04 
6.61103e-04, 8.91982e-03, 4.90355e-04 
6.61137e-04, 8.91943e-03, 4.90227e-04 
6.61171e-04, 8.91904e-03, 4.90100e-04 
6.61205e-04, 8.91864e-03, 4.89973e-04 
6.61239e-04, 8.91825e-03, 4.89845e-04 
6.61273e-04, 8.91786e-03, 4.89718e-04 
6.61308e-04, 8.91747e-03, 4.89591e-04 
6.61342e-04, 8.91707e-03, 4.89464e-04 
6.61376e-04, 8.91668e-03, 4.89337e-04 
6.61410e-04, 8.91629e-03, 4.89210e-04 
6.61444e-04, 8.91590e-03, 4.89082e-04 
6.61479e-04, 8.91551e-03, 4.88955e-04 
6.61513e-04, 8.91511e-03, 4.88828e-04 
6.61547e-04, 8.91472e-03, 4.88702e-04 
6.61581e-04, 8.91433e-03, 4.88575e-04 
6.61615e-04, 8.91394e-03, 4.88448e-04 
6.61649e-04, 8.91354e-03, 4.88321e-04 
6.61684e-04, 8.91315e-03, 4.88194e-04 
6.61718e-04, 8.91276e-03, 4.88067e-04 
6.61752e-04, 8.91237e-03, 4.87941e-04 
6.61786e-04, 8.91198e-03, 4.87814e-04 
6.61820e-04, 8.91158e-03, 4.87688e-04 
6.61855e-04, 8.91119e-03, 4.87561e-04 
6.61889e-04, 8.91080e-03, 4.87434e-04 
6.61923e-04, 8.91041e-03, 4.87308e-04 
6.61957e-04, 8.91002e-03, 4.87181e-04 
6.61991e-04, 8.90963e-03, 4.87055e-04 
6.62026e-04, 8.90923e-03, 4.86929e-04 
6.62060e-04, 8.90884e-03, 4.86802e-04 
6.62094e-04, 8.90845e-03, 4.86676e-04 
6.62128e-04, 8.90806e-03, 4.86550e-04 
6.62162e-04, 8.90767e-03, 4.86424e-04 
6.62196e-04, 8.90728e-03, 4.86297e-04 
6.62231e-04, 8.90688e-03, 4.86171e-04 
6.62265e-04, 8.90649e-03, 4.86045e-04 
6.62299e-04, 8.90610e-03, 4.85919e-04 
6.62333e-04, 8.90571e-03, 4.85793e-04 
6.62367e-04, 8.90532e-03, 4.85667e-04 
6.62402e-04, 8.90493e-03, 4.85541e-04 
6.62436e-04, 8.90454e-03, 4.85415e-04 
6.62470e-04, 8.90415e-03, 4.85289e-04 
6.62504e-04, 8.90376e-03, 4.85163e-04 
6.62538e-04, 8.90336e-03, 4.85038e-04 
6.62572e-04, 8.90297e-03, 4.84912e-04 
6.62607e-04, 8.90258e-03, 4.84786e-04 
6.62641e-04, 8.90219e-03, 4.84660e-04 
6.62675e-04, 8.90180e-03, 4.84535e-04 
6.62709e-04, 8.90141e-03, 4.84409e-04 
6.62743e-04, 8.90102e-03, 4.84284e-04 
6.62778e-04, 8.90063e-03, 4.84158e-04 
6.62812e-04, 8.90024e-03, 4.84033e-04 
6.62846e-04, 8.89985e-03, 4.83907e-04 
6.62880e-04, 8.89946e-03, 4.83782e-04 
6.62914e-04, 8.89907e-03, 4.83656e-04 
6.62948e-04, 8.89868e-03, 4.83531e-04 
6.62983e-04, 8.89829e-03, 4.83406e-04 
6.63017e-04, 8.89790e-03, 4.83281e-04 
6.63051e-04, 8.89751e-03, 4.83155e-04 
6.63085e-04, 8.89712e-03, 4.83030e-04 
6.63119e-04, 8.89672e-03, 4.82905e-04 
6.63154e-04, 8.89633e-03, 4.82780e-04 
6.63188e-04, 8.89594e-03, 4.82655e-04 
6.63222e-04, 8.89555e-03, 4.82530e-04 
6.63256e-04, 8.89516e-03, 4.82405e-04 
6.63290e-04, 8.89477e-03, 4.82280e-04 
6.63324e-04, 8.89438e-03, 4.82155e-04 
6.63359e-04, 8.89399e-03, 4.82030e-04 
6.63393e-04, 8.89360e-03, 4.81905e-04 
6.63427e-04, 8.89321e-03, 4.81781e-04 
6.63461e-04, 8.89282e-03, 4.81656e-04 
6.63495e-04, 8.89244e-03, 4.81531e-04 
6.63530e-04, 8.89205e-03, 4.81406e-04 
6.63564e-04, 8.89166e-03, 4.81282e-04 
6.63598e-04, 8.89127e-03, 4.81157e-04 
6.63632e-04, 8.89088e-03, 4.81033e-04 
6.63666e-04, 8.89049e-03, 4.80908e-04 
6.63700e-04, 8.89010e-03, 4.80784e-04 
6.63735e-04, 8.88971e-03, 4.80659e-04 
6.63769e-04, 8.88932e-03, 4.80535e-04 
6.63803e-04, 8.88893e-03, 4.80411e-04 
6.63837e-04, 8.88854e-03, 4.80286e-04 
6.63871e-04, 8.88815e-03, 4.80162e-04 
6.63906e-04, 8.88776e-03, 4.80038e-04 
6.63940e-04, 8.88737e-03, 4.79913e-04 
6.63974e-04, 8.88698e-03, 4.79789e-04 
6.64008e-04, 8.88659e-03, 4.79665e-04 
6.64042e-04, 8.88621e-03, 4.79541e-04 
6.64076e-04, 8.88582e-03, 4.79417e-04 
6.64111e-04, 8.88543e-03, 4.79293e-04 
6.64145e-04, 8.88504e-03, 4.79169e-04 
6.64179e-04, 8.88465e-03, 4.79045e-04 
6.64213e-04, 8.88426e-03, 4.78921e-04 
6.64247e-04, 8.88387e-03, 4.78797e-04 
6.64282e-04, 8.88348e-03, 4.78673e-04 
6.64316e-04, 8.88309e-03, 4.78550e-04 
6.64350e-04, 8.88271e-03, 4.78426e-04 
6.64384e-04, 8.88232e-03, 4.78302e-04 
6.64418e-04, 8.88193e-03, 4.78179e-04 
6.64452e-04, 8.88154e-03, 4.78055e-04 
6.64487e-04, 8.88115e-03, 4.77931e-04 
6.64521e-04, 8.88076e-03, 4.77808e-04 
6.64555e-04, 8.88037e-03, 4.77684e-04 
6.64589e-04, 8.87999e-03, 4.77561e-04 
6.64623e-04, 8.87960e-03, 4.77437e-04 
6.64658e-04, 8.87921e-03, 4.77314e-04 
6.64692e-04, 8.87882e-03, 4.77191e-04 
6.64726e-04, 8.87843e-03, 4.77067e-04 
6.64760e-04, 8.87805e-03, 4.76944e-04 
6.64794e-04, 8.87766e-03, 4.76821e-04 
6.64828e-04, 8.87727e-03, 4.76697e-04 
6.64863e-04, 8.87688e-03, 4.76574e-04 
6.64897e-04, 8.87649e-03, 4.76451e-04 
6.64931e-04, 8.87611e-03, 4.76328e-04 
6.64965e-04, 8.87572e-03, 4.76205e-04 
6.64999e-04, 8.87533e-03, 4.76082e-04 
6.65034e-04, 8.87494e-03, 4.75959e-04 
6.65068e-04, 8.87455e-03, 4.75836e-04 
6.65102e-04, 8.87417e-03, 4.75713e-04 
6.65136e-04, 8.87378e-03, 4.75590e-04 
6.65170e-04, 8.87339e-03, 4.75467e-04 
6.65205e-04, 8.87300e-03, 4.75345e-04 
6.65239e-04, 8.87262e-03, 4.75222e-04 
6.65273e-04, 8.87223e-03, 4.75099e-04 
6.65307e-04, 8.87184e-03, 4.74976e-04 
6.65341e-04, 8.87145e-03, 4.74854e-04 
6.65375e-04, 8.87107e-03, 4.74731e-04 
6.65410e-04, 8.87068e-03, 4.74609e-04 
6.65444e-04, 8.87029e-03, 4.74486e-04 
6.65478e-04, 8.86990e-03, 4.74364e-04 
6.65512e-04, 8.86952e-03, 4.74241e-04 
6.65546e-04, 8.86913e-03, 4.74119e-04 
6.65581e-04, 8.86874e-03, 4.73996e-04 
6.65615e-04, 8.86836e-03, 4.73874e-04 
6.65649e-04, 8.86797e-03, 4.73752e-04 
6.65683e-04, 8.86758e-03, 4.73629e-04 
6.65717e-04, 8.86720e-03, 4.73507e-04 
6.65751e-04, 8.86681e-03, 4.73385e-04 
6.65786e-04, 8.86642e-03, 4.73263e-04 
6.65820e-04, 8.86603e-03, 4.73141e-04 
6.65854e-04, 8.86565e-03, 4.73019e-04 
6.65888e-04, 8.86526e-03, 4.72897e-04 
6.65922e-04, 8.86487e-03, 4.72775e-04 
6.65957e-04, 8.86449e-03, 4.72653e-04 
6.65991e-04, 8.86410e-03, 4.72531e-04 
6.66025e-04, 8.86371e-03, 4.72409e-04 
6.66059e-04, 8.86333e-03, 4.72287e-04 
6.66093e-04, 8.86294e-03, 4.72165e-04 
6.66127e-04, 8.86256e-03, 4.72043e-04 
6.66162e-04, 8.86217e-03, 4.71922e-04 
6.66196e-04, 8.86178e-03, 4.71800e-04 
6.66230e-04, 8.86140e-03, 4.71678e-04 
6.66264e-04, 8.86101e-03, 4.71557e-04 
6.66298e-04, 8.86062e-03, 4.71435e-04 
6.66333e-04, 8.86024e-03, 4.71314e-04 
6.66367e-04, 8.85985e-03, 4.71192e-04 
6.66401e-04, 8.85947e-03, 4.71071e-04 
6.66435e-04, 8.85908e-03, 4.70949e-04 
6.66469e-04, 8.85869e-03, 4.70828e-04 
6.66503e-04, 8.85831e-03, 4.70706e-04 
6.66538e-04, 8.85792e-03, 4.70585e-04 
6.66572e-04, 8.85754e-03, 4.70464e-04 
6.66606e-04, 8.85715e-03, 4.70342e-04 
6.66640e-04, 8.85676e-03, 4.70221e-04 
6.66674e-04, 8.85638e-03, 4.70100e-04 
6.66709e-04, 8.85599e-03, 4.69979e-04 
6.66743e-04, 8.85561e-03, 4.69858e-04 
6.66777e-04, 8.85522e-03, 4.69737e-04 
6.66811e-04, 8.85484e-03, 4.69616e-04 
6.66845e-04, 8.85445e-03, 4.69495e-04 
6.66879e-04, 8.85407e-03, 4.69374e-04 
6.66914e-04, 8.85368e-03, 4.69253e-04 
6.66948e-04, 8.85329e-03, 4.69132e-04 
6.66982e-04, 8.85291e-03, 4.69011e-04 
6.67016e-04, 8.85252e-03, 4.68890e-04 
6.67050e-04, 8.85214e-03, 4.68770e-04 
6.67085e-04, 8.85175e-03, 4.68649e-04 
6.67119e-04, 8.85137e-03, 4.68528e-04 
6.67153e-04, 8.85098e-03, 4.68407e-04 
6.67187e-04, 8.85060e-03, 4.68287e-04 
6.67221e-04, 8.85021e-03, 4.68166e-04 
6.67255e-04, 8.84983e-03, 4.68046e-04 
6.67290e-04, 8.84944e-03, 4.67925e-04 
6.67324e-04, 8.84906e-03, 4.67805e-04 
6.67358e-04, 8.84867e-03, 4.67684e-04 
6.67392e-04, 8.84829e-03, 4.67564e-04 
6.67426e-04, 8.84790e-03, 4.67443e-04 
6.67461e-04, 8.84752e-03, 4.67323e-04 
6.67495e-04, 8.84713e-03, 4.67203e-04 
6.67529e-04, 8.84675e-03, 4.67083e-04 
6.67563e-04, 8.84637e-03, 4.66962e-04 
6.67597e-04, 8.84598e-03, 4.66842e-04 
6.67631e-04, 8.84560e-03, 4.66722e-04 
6.67666e-04, 8.84521e-03, 4.66602e-04 
6.67700e-04, 8.84483e-03, 4.66482e-04 
6.67734e-04, 8.84444e-03, 4.66362e-04 
6.67768e-04, 8.84406e-03, 4.66242e-04 
6.67802e-04, 8.84367e-03, 4.66122e-04 
6.67837e-04, 8.84329e-03, 4.66002e-04 
6.67871e-04, 8.84291e-03, 4.65882e-04 
6.67905e-04, 8.84252e-03, 4.65762e-04 
6.67939e-04, 8.84214e-03, 4.65642e-04 
6.67973e-04, 8.84175e-03, 4.65523e-04 
6.68008e-04, 8.84137e-03, 4.65403e-04 
6.68042e-04, 8.84099e-03, 4.65283e-04 
6.68076e-04, 8.84060e-03, 4.65164e-04 
6.68110e-04, 8.84022e-03, 4.65044e-04 
6.68144e-04, 8.83983e-03, 4.64924e-04 
6.68178e-04, 8.83945e-03, 4.64805e-04 
