r(m), B_r(T), B_theta(T), B_z(T) 
0.59500, -7790.03283, -2720.35140, 7847.61453 
0.59750, -8189.37017, -2826.98642, 8263.38567 
0.60000, -8607.36755, -2936.82549, 8699.11006 
0.60250, -9044.81326, -3049.91783, 9155.64726 
0.60500, -9502.52541, -3166.31070, 9633.88970 
0.60750, -9981.35290, -3286.04923, 10134.76369 
0.61000, -10482.17646, -3409.17621, 10659.23056 
0.61250, -11005.90970, -3535.73181, 11208.28784 
0.61500, -11553.50019, -3665.75337, 11782.97041 
0.61750, -12125.93056, -3799.27512, 12384.35173 
0.62000, -12724.21971, -3936.32794, 13013.54507 
0.62250, -13349.42392, -4076.93905, 13671.70483 
0.62500, -14002.63808, -4221.13171, 14360.02780 
0.62750, -14684.99697, -4368.92495, 15079.75459 
0.63000, -15397.67651, -4520.33319, 15832.17092 
0.63250, -16141.89509, -4675.36594, 16618.60914 
0.63500, -16918.91494, -4834.02743, 17440.44964 
0.63750, -17730.04349, -4996.31623, 18299.12238 
0.64000, -18576.63484, -5162.22489, 19196.10840 
0.64250, -19460.09121, -5331.73951, 20132.94144 
0.64500, -20381.86443, -5504.83931, 21111.20955 
0.64750, -21343.45755, -5681.49624, 22132.55675 
0.65000, -22346.42638, -5861.67447, 23198.68475 
0.65250, -23392.38118, -6045.32992, 24311.35471 
0.65500, -24482.98829, -6232.40979, 25472.38901 
0.65750, -25619.97189, -6422.85201, 26683.67315 
0.66000, -26805.11577, -6616.58474, 27947.15758 
0.66250, -28040.26515, -6813.52575, 29264.85969 
0.66500, -29327.32856, -7013.58189, 30638.86578 
0.66750, -30668.27973, -7216.64847, 32071.33308 
0.67000, -32065.15961, -7422.60862, 33564.49189 
0.67250, -33520.07834, -7631.33262, 35120.64767 
0.67500, -35035.21735, -7842.67727, 36742.18329 
0.67750, -36612.83152, -8056.48515, 38431.56120 
0.68000, -38255.25131, -8272.58386, 40191.32584 
0.68250, -39964.88502, -8490.78534, 42024.10592 
0.68500, -41744.22113, -8710.88500, 43932.61685 
0.68750, -43595.83060, -8932.66095, 45919.66327 
0.69000, -45522.36932, -9155.87314, 47988.14151 
0.69250, -47526.58060, -9380.26248, 50141.04227 
0.69500, -49611.29770, -9605.54993, 52381.45322 
0.69750, -51779.44643, -9831.43555, 54712.56174 
0.70000, -54034.04784, -10057.59757, 57137.65771 
0.70250, -56378.22096, -10283.69130, 59660.13640 
0.70500, -58815.18562, -10509.34817, 62283.50132 
0.70750, -61348.26531, -10734.17458, 65011.36727 
0.71000, -63980.89014, -10957.75082, 67847.46338 
0.71250, -66716.59989, -11179.62991, 70795.63624 
0.71500, -69559.04707, -11399.33639, 73859.85310 
0.71750, -72512.00013, -11616.36508, 77044.20517 
0.72000, -75579.34671, -11830.17983, 80352.91094 
0.72250, -78765.09696, -12040.21218, 83790.31963 
0.72500, -82073.38697, -12245.85998, 87360.91469 
0.72750, -85508.48228, -12446.48602, 91069.31740 
0.73000, -89074.78144, -12641.41654, 94920.29053 
0.73250, -92776.81968, -12829.93975, 98918.74206 
0.73500, -96619.27272, -13011.30428, 103069.72909 
0.73750, -100606.96054, -13184.71755, 107378.46169 
0.74000, -104744.85139, -13349.34416, 111850.30692 
0.74250, -109038.06578, -13504.30417, 116490.79296 
0.74500, -113491.88065, -13648.67134, 121305.61328 
0.74750, -118111.73356, -13781.47131, 126300.63089 
0.75000, -122903.22704, -13901.67977, 131481.88276 
0.75250, -127872.13301, -14008.22048, 136855.58424 
0.75500, -133024.39734, -14099.96336, 142428.13368 
0.75750, -138366.14444, -14175.72236, 148206.11703 
0.76000, -143903.68206, -14234.25343, 154196.31267 
0.76250, -149643.50611, -14274.25231, 160405.69621 
