r(m), E_r(T), E_theta(T), E_z(T) 
2.20000e-01, 4.06397e+09, 0.00000e+00, -1.36478e-11 
2.22500e-01, 4.34036e+09, 0.00000e+00, -1.03796e-11 
2.25000e-01, 4.52430e+09, 0.00000e+00, -6.93285e-12 
2.27500e-01, 4.61301e+09, 0.00000e+00, -3.38049e-12 
2.30000e-01, 4.60568e+09, 0.00000e+00, 2.03114e-13 
2.32500e-01, 4.50348e+09, 0.00000e+00, 3.74377e-12 
2.35000e-01, 4.30947e+09, 0.00000e+00, 7.16892e-12 
2.37500e-01, 4.02860e+09, 0.00000e+00, 1.04091e-11 
2.40000e-01, 3.66750e+09, 0.00000e+00, 1.33995e-11 
2.42500e-01, 3.23441e+09, 0.00000e+00, 1.60809e-11 
2.45000e-01, 2.73894e+09, 0.00000e+00, 1.84011e-11 
2.47500e-01, 2.19188e+09, 0.00000e+00, 2.03158e-11 
2.50000e-01, 1.60499e+09, 0.00000e+00, 2.17897e-11 
2.52500e-01, 9.90723e+08, 0.00000e+00, 2.27965e-11 
2.55000e-01, 3.61976e+08, 0.00000e+00, 2.33201e-11 
2.57500e-01, -2.68175e+08, 0.00000e+00, 2.33543e-11 
2.60000e-01, -8.86747e+08, 0.00000e+00, 2.29032e-11 
2.62500e-01, -1.48111e+09, 0.00000e+00, 2.19806e-11 
2.65000e-01, -2.03926e+09, 0.00000e+00, 2.06102e-11 
2.67500e-01, -2.55001e+09, 0.00000e+00, 1.88245e-11 
2.70000e-01, -3.00328e+09, 0.00000e+00, 1.66642e-11 
2.72500e-01, -3.39025e+09, 0.00000e+00, 1.41775e-11 
2.75000e-01, -3.70353e+09, 0.00000e+00, 1.14189e-11 
2.77500e-01, -3.93731e+09, 0.00000e+00, 8.44787e-12 
2.80000e-01, -4.08748e+09, 0.00000e+00, 5.32788e-12 
2.82500e-01, -4.15165e+09, 0.00000e+00, 2.12486e-12 
2.85000e-01, -4.12926e+09, 0.00000e+00, -1.09413e-12 
2.87500e-01, -4.02150e+09, 0.00000e+00, -4.26224e-12 
2.90000e-01, -3.83132e+09, 0.00000e+00, -7.31429e-12 
2.92500e-01, -3.56336e+09, 0.00000e+00, -1.01880e-11 
2.95000e-01, -3.22379e+09, 0.00000e+00, -1.28253e-11 
2.97500e-01, -2.82023e+09, 0.00000e+00, -1.51736e-11 
3.00000e-01, -2.36155e+09, 0.00000e+00, -1.71865e-11 
3.02500e-01, -1.85767e+09, 0.00000e+00, -1.88251e-11 
3.05000e-01, -1.31937e+09, 0.00000e+00, -2.00585e-11 
3.07500e-01, -7.58074e+08, 0.00000e+00, -2.08644e-11 
3.10000e-01, -1.85564e+08, 0.00000e+00, -2.12296e-11 
3.12500e-01, 3.86227e+08, 0.00000e+00, -2.11499e-11 
3.15000e-01, 9.45473e+08, 0.00000e+00, -2.06306e-11 
3.17500e-01, 1.48070e+09, 0.00000e+00, -1.96859e-11 
3.20000e-01, 1.98102e+09, 0.00000e+00, -1.83388e-11 
3.22500e-01, 2.43633e+09, 0.00000e+00, -1.66204e-11 
3.25000e-01, 2.83757e+09, 0.00000e+00, -1.45691e-11 
3.27500e-01, 3.17682e+09, 0.00000e+00, -1.22302e-11 
3.30000e-01, 3.44752e+09, 0.00000e+00, -9.65439e-12 
3.32500e-01, 3.64459e+09, 0.00000e+00, -6.89692e-12 
3.35000e-01, 3.76448e+09, 0.00000e+00, -4.01646e-12 
3.37500e-01, 3.80527e+09, 0.00000e+00, -1.07376e-12 
3.40000e-01, 3.76670e+09, 0.00000e+00, 1.86959e-12 
3.42500e-01, 3.65014e+09, 0.00000e+00, 4.75243e-12 
3.45000e-01, 3.45857e+09, 0.00000e+00, 7.51529e-12 
3.47500e-01, 3.19649e+09, 0.00000e+00, 1.01016e-11 
3.50000e-01, 2.86984e+09, 0.00000e+00, 1.24589e-11 
3.52500e-01, 2.48584e+09, 0.00000e+00, 1.45399e-11 
3.55000e-01, 2.05286e+09, 0.00000e+00, 1.63031e-11 
3.57500e-01, 1.58023e+09, 0.00000e+00, 1.77142e-11 
3.60000e-01, 1.07801e+09, 0.00000e+00, 1.87462e-11 
3.62500e-01, 5.56840e+08, 0.00000e+00, 1.93804e-11 
3.65000e-01, 2.76522e+07, 0.00000e+00, 1.96063e-11 
3.67500e-01, -4.98515e+08, 0.00000e+00, 1.94220e-11 
3.70000e-01, -1.01076e+09, 0.00000e+00, 1.88340e-11 
3.72500e-01, -1.49854e+09, 0.00000e+00, 1.78574e-11 
3.75000e-01, -1.95190e+09, 0.00000e+00, 1.65150e-11 
3.77500e-01, -2.36165e+09, 0.00000e+00, 1.48372e-11 
3.80000e-01, -2.71957e+09, 0.00000e+00, 1.28611e-11 
3.82500e-01, -3.01856e+09, 0.00000e+00, 1.06298e-11 
3.85000e-01, -3.25279e+09, 0.00000e+00, 8.19140e-12 
3.87500e-01, -3.41781e+09, 0.00000e+00, 5.59796e-12 
3.90000e-01, -3.51064e+09, 0.00000e+00, 2.90445e-12 
3.92500e-01, -3.52980e+09, 0.00000e+00, 1.67589e-13 
3.95000e-01, -3.47536e+09, 0.00000e+00, -2.55540e-12 
3.97500e-01, -3.34892e+09, 0.00000e+00, -5.20790e-12 
4.00000e-01, -3.15354e+09, 0.00000e+00, -7.73515e-12 
4.02500e-01, -2.89372e+09, 0.00000e+00, -1.00853e-11 
4.05000e-01, -2.57525e+09, 0.00000e+00, -1.22105e-11 
4.07500e-01, -2.20510e+09, 0.00000e+00, -1.40680e-11 
4.10000e-01, -1.79129e+09, 0.00000e+00, -1.56206e-11 
4.12500e-01, -1.34268e+09, 0.00000e+00, -1.68378e-11 
4.15000e-01, -8.68812e+08, 0.00000e+00, -1.76965e-11 
4.17500e-01, -3.79681e+08, 0.00000e+00, -1.81807e-11 
4.20000e-01, 1.14449e+08, 0.00000e+00, -1.82828e-11 
4.22500e-01, 6.03272e+08, 0.00000e+00, -1.80027e-11 
4.25000e-01, 1.07665e+09, 0.00000e+00, -1.73487e-11 
4.27500e-01, 1.52484e+09, 0.00000e+00, -1.63364e-11 
4.30000e-01, 1.93865e+09, 0.00000e+00, -1.49892e-11 
4.32500e-01, 2.30967e+09, 0.00000e+00, -1.33370e-11 
4.35000e-01, 2.63044e+09, 0.00000e+00, -1.14159e-11 
4.37500e-01, 2.89456e+09, 0.00000e+00, -9.26766e-12 
4.40000e-01, 3.09687e+09, 0.00000e+00, -6.93820e-12 
4.42500e-01, 3.23349e+09, 0.00000e+00, -4.47714e-12 
4.45000e-01, 3.30195e+09, 0.00000e+00, -1.93648e-12 
4.47500e-01, 3.30122e+09, 0.00000e+00, 6.30353e-13 
4.50000e-01, 3.23168e+09, 0.00000e+00, 3.16973e-12 
4.52500e-01, 3.09516e+09, 0.00000e+00, 5.62888e-12 
4.55000e-01, 2.89487e+09, 0.00000e+00, 7.95697e-12 
4.57500e-01, 2.63534e+09, 0.00000e+00, 1.01062e-11 
4.60000e-01, 2.32227e+09, 0.00000e+00, 1.20327e-11 
4.62500e-01, 1.96248e+09, 0.00000e+00, 1.36976e-11 
4.65000e-01, 1.56371e+09, 0.00000e+00, 1.50676e-11 
4.67500e-01, 1.13447e+09, 0.00000e+00, 1.61156e-11 
4.70000e-01, 6.83860e+08, 0.00000e+00, 1.68216e-11 
4.72500e-01, 2.21373e+08, 0.00000e+00, 1.71726e-11 
4.75000e-01, -2.43296e+08, 0.00000e+00, 1.71632e-11 
4.77500e-01, -7.00459e+08, 0.00000e+00, 1.67954e-11 
4.80000e-01, -1.14063e+09, 0.00000e+00, 1.60789e-11 
4.82500e-01, -1.55474e+09, 0.00000e+00, 1.50304e-11 
4.85000e-01, -1.93428e+09, 0.00000e+00, 1.36734e-11 
