r(m), B_r(T), B_theta(T), B_z(T) 
4.40000e-01, 1.29037e+00, -4.62694e-01, -2.70331e+00 
4.42500e-01, 1.28015e+00, -4.84780e-01, -2.69756e+00 
4.45000e-01, 1.26991e+00, -5.06785e-01, -2.69155e+00 
4.47500e-01, 1.25967e+00, -5.28708e-01, -2.68529e+00 
4.50000e-01, 1.24942e+00, -5.50546e-01, -2.67876e+00 
4.52500e-01, 1.23916e+00, -5.72296e-01, -2.67198e+00 
4.55000e-01, 1.22889e+00, -5.93956e-01, -2.66494e+00 
4.57500e-01, 1.21861e+00, -6.15524e-01, -2.65764e+00 
4.60000e-01, 1.20833e+00, -6.36997e-01, -2.65010e+00 
4.62500e-01, 1.19805e+00, -6.58373e-01, -2.64229e+00 
4.65000e-01, 1.18776e+00, -6.79649e-01, -2.63424e+00 
4.67500e-01, 1.17746e+00, -7.00824e-01, -2.62593e+00 
4.70000e-01, 1.16717e+00, -7.21894e-01, -2.61738e+00 
4.72500e-01, 1.15687e+00, -7.42857e-01, -2.60857e+00 
4.75000e-01, 1.14656e+00, -7.63712e-01, -2.59952e+00 
4.77500e-01, 1.13626e+00, -7.84456e-01, -2.59022e+00 
4.80000e-01, 1.12596e+00, -8.05086e-01, -2.58068e+00 
4.82500e-01, 1.11565e+00, -8.25600e-01, -2.57090e+00 
4.85000e-01, 1.10535e+00, -8.45996e-01, -2.56087e+00 
4.87500e-01, 1.09504e+00, -8.66272e-01, -2.55060e+00 
4.90000e-01, 1.08474e+00, -8.86425e-01, -2.54010e+00 
4.92500e-01, 1.07444e+00, -9.06454e-01, -2.52935e+00 
4.95000e-01, 1.06415e+00, -9.26355e-01, -2.51838e+00 
4.97500e-01, 1.05385e+00, -9.46128e-01, -2.50716e+00 
5.00000e-01, 1.04357e+00, -9.65769e-01, -2.49572e+00 
5.02500e-01, 1.03328e+00, -9.85277e-01, -2.48404e+00 
5.05000e-01, 1.02301e+00, -1.00465e+00, -2.47213e+00 
5.07500e-01, 1.01273e+00, -1.02388e+00, -2.45999e+00 
5.10000e-01, 1.00247e+00, -1.04298e+00, -2.44763e+00 
5.12500e-01, 9.92211e-01, -1.06193e+00, -2.43504e+00 
5.15000e-01, 9.81962e-01, -1.08074e+00, -2.42223e+00 
5.17500e-01, 9.71721e-01, -1.09940e+00, -2.40920e+00 
5.20000e-01, 9.61490e-01, -1.11792e+00, -2.39595e+00 
5.22500e-01, 9.51268e-01, -1.13628e+00, -2.38248e+00 
5.25000e-01, 9.41057e-01, -1.15450e+00, -2.36880e+00 
5.27500e-01, 9.30856e-01, -1.17255e+00, -2.35490e+00 
5.30000e-01, 9.20668e-01, -1.19046e+00, -2.34078e+00 
5.32500e-01, 9.10492e-01, -1.20820e+00, -2.32646e+00 
5.35000e-01, 9.00328e-01, -1.22579e+00, -2.31193e+00 
5.37500e-01, 8.90179e-01, -1.24321e+00, -2.29719e+00 
5.40000e-01, 8.80043e-01, -1.26047e+00, -2.28225e+00 
5.42500e-01, 8.69922e-01, -1.27757e+00, -2.26710e+00 
5.45000e-01, 8.59816e-01, -1.29450e+00, -2.25176e+00 
5.47500e-01, 8.49726e-01, -1.31125e+00, -2.23621e+00 
5.50000e-01, 8.39653e-01, -1.32784e+00, -2.22047e+00 
5.52500e-01, 8.29596e-01, -1.34426e+00, -2.20453e+00 
5.55000e-01, 8.19557e-01, -1.36050e+00, -2.18840e+00 
5.57500e-01, 8.09537e-01, -1.37657e+00, -2.17208e+00 
5.60000e-01, 7.99535e-01, -1.39245e+00, -2.15557e+00 
5.62500e-01, 7.89553e-01, -1.40816e+00, -2.13887e+00 
5.65000e-01, 7.79590e-01, -1.42369e+00, -2.12199e+00 
5.67500e-01, 7.69648e-01, -1.43904e+00, -2.10493e+00 
5.70000e-01, 7.59727e-01, -1.45420e+00, -2.08768e+00 
5.72500e-01, 7.49828e-01, -1.46917e+00, -2.07026e+00 
5.75000e-01, 7.39951e-01, -1.48396e+00, -2.05267e+00 
5.77500e-01, 7.30096e-01, -1.49856e+00, -2.03490e+00 
5.80000e-01, 7.20265e-01, -1.51297e+00, -2.01695e+00 
5.82500e-01, 7.10458e-01, -1.52718e+00, -1.99884e+00 
5.85000e-01, 7.00675e-01, -1.54121e+00, -1.98057e+00 
5.87500e-01, 6.90917e-01, -1.55504e+00, -1.96212e+00 
5.90000e-01, 6.81185e-01, -1.56867e+00, -1.94352e+00 
5.92500e-01, 6.71478e-01, -1.58211e+00, -1.92476e+00 
5.95000e-01, 6.61798e-01, -1.59534e+00, -1.90584e+00 
5.97500e-01, 6.52146e-01, -1.60838e+00, -1.88676e+00 
6.00000e-01, 6.42520e-01, -1.62121e+00, -1.86753e+00 
6.02500e-01, 6.32923e-01, -1.63384e+00, -1.84816e+00 
6.05000e-01, 6.23355e-01, -1.64627e+00, -1.82863e+00 
6.07500e-01, 6.13816e-01, -1.65849e+00, -1.80896e+00 
6.10000e-01, 6.04306e-01, -1.67051e+00, -1.78914e+00 
6.12500e-01, 5.94827e-01, -1.68232e+00, -1.76919e+00 
6.15000e-01, 5.85378e-01, -1.69392e+00, -1.74910e+00 
6.17500e-01, 5.75961e-01, -1.70531e+00, -1.72887e+00 
6.20000e-01, 5.66576e-01, -1.71649e+00, -1.70851e+00 
6.22500e-01, 5.57222e-01, -1.72745e+00, -1.68801e+00 
6.25000e-01, 5.47901e-01, -1.73820e+00, -1.66739e+00 
