r(m), E_r(T), E_theta(T), E_z(T) 
5.52500e-01, 4.61344e+09, -5.14271e+09, 2.94221e-14 
5.55000e-01, 4.60610e+09, -5.14000e+09, 2.95406e-14 
5.57500e-01, 4.59873e+09, -5.13727e+09, 2.96589e-14 
5.60000e-01, 4.59133e+09, -5.13453e+09, 2.97770e-14 
5.62500e-01, 4.58391e+09, -5.13178e+09, 2.98949e-14 
5.65000e-01, 4.57645e+09, -5.12902e+09, 3.00125e-14 
5.67500e-01, 4.56897e+09, -5.12625e+09, 3.01300e-14 
5.70000e-01, 4.56145e+09, -5.12347e+09, 3.02473e-14 
5.72500e-01, 4.55391e+09, -5.12068e+09, 3.03644e-14 
5.75000e-01, 4.54634e+09, -5.11787e+09, 3.04813e-14 
5.77500e-01, 4.53874e+09, -5.11506e+09, 3.05980e-14 
5.80000e-01, 4.53111e+09, -5.11223e+09, 3.07145e-14 
5.82500e-01, 4.52346e+09, -5.10939e+09, 3.08308e-14 
5.85000e-01, 4.51577e+09, -5.10654e+09, 3.09469e-14 
5.87500e-01, 4.50806e+09, -5.10368e+09, 3.10628e-14 
5.90000e-01, 4.50032e+09, -5.10081e+09, 3.11785e-14 
5.92500e-01, 4.49255e+09, -5.09793e+09, 3.12940e-14 
5.95000e-01, 4.48475e+09, -5.09504e+09, 3.14093e-14 
5.97500e-01, 4.47692e+09, -5.09213e+09, 3.15243e-14 
6.00000e-01, 4.46907e+09, -5.08922e+09, 3.16392e-14 
6.02500e-01, 4.46118e+09, -5.08629e+09, 3.17539e-14 
6.05000e-01, 4.45327e+09, -5.08335e+09, 3.18683e-14 
6.07500e-01, 4.44533e+09, -5.08040e+09, 3.19826e-14 
6.10000e-01, 4.43737e+09, -5.07744e+09, 3.20966e-14 
6.12500e-01, 4.42937e+09, -5.07447e+09, 3.22104e-14 
6.15000e-01, 4.42135e+09, -5.07149e+09, 3.23240e-14 
6.17500e-01, 4.41330e+09, -5.06849e+09, 3.24374e-14 
6.20000e-01, 4.40522e+09, -5.06549e+09, 3.25506e-14 
6.22500e-01, 4.39712e+09, -5.06248e+09, 3.26636e-14 
6.25000e-01, 4.38898e+09, -5.05945e+09, 3.27763e-14 
6.27500e-01, 4.38082e+09, -5.05641e+09, 3.28889e-14 
6.30000e-01, 4.37264e+09, -5.05336e+09, 3.30012e-14 
6.32500e-01, 4.36442e+09, -5.05031e+09, 3.31133e-14 
6.35000e-01, 4.35618e+09, -5.04724e+09, 3.32252e-14 
6.37500e-01, 4.34791e+09, -5.04416e+09, 3.33369e-14 
6.40000e-01, 4.33961e+09, -5.04106e+09, 3.34484e-14 
6.42500e-01, 4.33129e+09, -5.03796e+09, 3.35596e-14 
6.45000e-01, 4.32294e+09, -5.03485e+09, 3.36707e-14 
6.47500e-01, 4.31456e+09, -5.03172e+09, 3.37815e-14 
6.50000e-01, 4.30615e+09, -5.02859e+09, 3.38920e-14 
6.52500e-01, 4.29772e+09, -5.02544e+09, 3.40024e-14 
6.55000e-01, 4.28926e+09, -5.02229e+09, 3.41125e-14 
6.57500e-01, 4.28078e+09, -5.01912e+09, 3.42225e-14 
6.60000e-01, 4.27227e+09, -5.01594e+09, 3.43321e-14 
6.62500e-01, 4.26373e+09, -5.01275e+09, 3.44416e-14 
6.65000e-01, 4.25516e+09, -5.00956e+09, 3.45509e-14 
6.67500e-01, 4.24657e+09, -5.00635e+09, 3.46599e-14 
6.70000e-01, 4.23795e+09, -5.00313e+09, 3.47687e-14 
6.72500e-01, 4.22931e+09, -4.99989e+09, 3.48772e-14 
6.75000e-01, 4.22064e+09, -4.99665e+09, 3.49856e-14 
6.77500e-01, 4.21194e+09, -4.99340e+09, 3.50937e-14 
6.80000e-01, 4.20321e+09, -4.99014e+09, 3.52015e-14 
6.82500e-01, 4.19447e+09, -4.98686e+09, 3.53092e-14 
6.85000e-01, 4.18569e+09, -4.98358e+09, 3.54166e-14 
6.87500e-01, 4.17689e+09, -4.98028e+09, 3.55238e-14 
6.90000e-01, 4.16806e+09, -4.97698e+09, 3.56307e-14 
6.92500e-01, 4.15921e+09, -4.97366e+09, 3.57375e-14 
6.95000e-01, 4.15033e+09, -4.97033e+09, 3.58439e-14 
6.97500e-01, 4.14142e+09, -4.96700e+09, 3.59502e-14 
7.00000e-01, 4.13249e+09, -4.96365e+09, 3.60562e-14 
7.02500e-01, 4.12354e+09, -4.96029e+09, 3.61620e-14 
7.05000e-01, 4.11455e+09, -4.95692e+09, 3.62675e-14 
7.07500e-01, 4.10555e+09, -4.95354e+09, 3.63728e-14 
7.10000e-01, 4.09651e+09, -4.95015e+09, 3.64779e-14 
7.12500e-01, 4.08745e+09, -4.94675e+09, 3.65827e-14 
7.15000e-01, 4.07837e+09, -4.94334e+09, 3.66873e-14 
7.17500e-01, 4.06926e+09, -4.93992e+09, 3.67917e-14 
7.20000e-01, 4.06013e+09, -4.93649e+09, 3.68958e-14 
7.22500e-01, 4.05097e+09, -4.93305e+09, 3.69997e-14 
7.25000e-01, 4.04179e+09, -4.92960e+09, 3.71033e-14 
7.27500e-01, 4.03258e+09, -4.92613e+09, 3.72067e-14 
7.30000e-01, 4.02334e+09, -4.92266e+09, 3.73098e-14 
7.32500e-01, 4.01408e+09, -4.91918e+09, 3.74127e-14 
7.35000e-01, 4.00480e+09, -4.91568e+09, 3.75154e-14 
7.37500e-01, 3.99549e+09, -4.91218e+09, 3.76178e-14 
7.40000e-01, 3.98616e+09, -4.90867e+09, 3.77200e-14 
7.42500e-01, 3.97680e+09, -4.90514e+09, 3.78219e-14 
7.45000e-01, 3.96742e+09, -4.90161e+09, 3.79236e-14 
7.47500e-01, 3.95801e+09, -4.89806e+09, 3.80250e-14 
7.50000e-01, 3.94858e+09, -4.89451e+09, 3.81262e-14 
7.52500e-01, 3.93913e+09, -4.89094e+09, 3.82271e-14 
7.55000e-01, 3.92965e+09, -4.88737e+09, 3.83278e-14 
7.57500e-01, 3.92015e+09, -4.88378e+09, 3.84282e-14 
7.60000e-01, 3.91062e+09, -4.88019e+09, 3.85284e-14 
7.62500e-01, 3.90107e+09, -4.87658e+09, 3.86283e-14 
7.65000e-01, 3.89149e+09, -4.87297e+09, 3.87280e-14 
7.67500e-01, 3.88189e+09, -4.86934e+09, 3.88274e-14 
7.70000e-01, 3.87227e+09, -4.86571e+09, 3.89266e-14 
7.72500e-01, 3.86262e+09, -4.86206e+09, 3.90255e-14 
7.75000e-01, 3.85295e+09, -4.85841e+09, 3.91242e-14 
7.77500e-01, 3.84326e+09, -4.85474e+09, 3.92226e-14 
7.80000e-01, 3.83354e+09, -4.85106e+09, 3.93207e-14 
7.82500e-01, 3.82380e+09, -4.84738e+09, 3.94186e-14 
7.85000e-01, 3.81404e+09, -4.84368e+09, 3.95163e-14 
7.87500e-01, 3.80425e+09, -4.83998e+09, 3.96137e-14 
7.90000e-01, 3.79444e+09, -4.83626e+09, 3.97108e-14 
7.92500e-01, 3.78460e+09, -4.83254e+09, 3.98077e-14 
7.95000e-01, 3.77475e+09, -4.82880e+09, 3.99043e-14 
7.97500e-01, 3.76487e+09, -4.82506e+09, 4.00006e-14 
8.00000e-01, 3.75496e+09, -4.82130e+09, 4.00967e-14 
8.02500e-01, 3.74504e+09, -4.81754e+09, 4.01925e-14 
8.05000e-01, 3.73509e+09, -4.81376e+09, 4.02881e-14 
8.07500e-01, 3.72512e+09, -4.80998e+09, 4.03834e-14 
8.10000e-01, 3.71512e+09, -4.80618e+09, 4.04784e-14 
8.12500e-01, 3.70511e+09, -4.80238e+09, 4.05732e-14 
8.15000e-01, 3.69507e+09, -4.79856e+09, 4.06677e-14 
8.17500e-01, 3.68500e+09, -4.79474e+09, 4.07620e-14 
8.20000e-01, 3.67492e+09, -4.79091e+09, 4.08559e-14 
8.22500e-01, 3.66481e+09, -4.78706e+09, 4.09497e-14 
8.25000e-01, 3.65469e+09, -4.78321e+09, 4.10431e-14 
8.27500e-01, 3.64453e+09, -4.77935e+09, 4.11363e-14 
8.30000e-01, 3.63436e+09, -4.77548e+09, 4.12292e-14 
8.32500e-01, 3.62417e+09, -4.77159e+09, 4.13218e-14 
8.35000e-01, 3.61395e+09, -4.76770e+09, 4.14142e-14 
8.37500e-01, 3.60371e+09, -4.76380e+09, 4.15063e-14 
8.40000e-01, 3.59345e+09, -4.75989e+09, 4.15982e-14 
8.42500e-01, 3.58317e+09, -4.75597e+09, 4.16897e-14 
8.45000e-01, 3.57286e+09, -4.75204e+09, 4.17810e-14 
8.47500e-01, 3.56254e+09, -4.74810e+09, 4.18721e-14 
8.50000e-01, 3.55219e+09, -4.74415e+09, 4.19628e-14 
8.52500e-01, 3.54182e+09, -4.74020e+09, 4.20533e-14 
8.55000e-01, 3.53143e+09, -4.73623e+09, 4.21435e-14 
8.57500e-01, 3.52102e+09, -4.73225e+09, 4.22334e-14 
8.60000e-01, 3.51059e+09, -4.72827e+09, 4.23231e-14 
8.62500e-01, 3.50014e+09, -4.72427e+09, 4.24125e-14 
8.65000e-01, 3.48966e+09, -4.72026e+09, 4.25016e-14 
8.67500e-01, 3.47917e+09, -4.71625e+09, 4.25904e-14 
8.70000e-01, 3.46865e+09, -4.71223e+09, 4.26790e-14 
8.72500e-01, 3.45812e+09, -4.70819e+09, 4.27672e-14 
8.75000e-01, 3.44756e+09, -4.70415e+09, 4.28552e-14 
8.77500e-01, 3.43698e+09, -4.70010e+09, 4.29430e-14 
8.80000e-01, 3.42638e+09, -4.69604e+09, 4.30304e-14 
8.82500e-01, 3.41576e+09, -4.69196e+09, 4.31176e-14 
8.85000e-01, 3.40512e+09, -4.68788e+09, 4.32045e-14 
8.87500e-01, 3.39446e+09, -4.68380e+09, 4.32911e-14 
8.90000e-01, 3.38378e+09, -4.67970e+09, 4.33774e-14 
8.92500e-01, 3.37308e+09, -4.67559e+09, 4.34634e-14 
8.95000e-01, 3.36236e+09, -4.67147e+09, 4.35492e-14 
8.97500e-01, 3.35162e+09, -4.66735e+09, 4.36347e-14 
