r(m), B_r(T), B_theta(T), B_z(T) 
2.20000e-01, 2.13020e+00, -3.05159e+00, -5.60535e+00 
2.22500e-01, 2.06828e+00, -3.15456e+00, -5.51388e+00 
2.25000e-01, 2.00662e+00, -3.25504e+00, -5.41948e+00 
2.27500e-01, 1.94525e+00, -3.35297e+00, -5.32223e+00 
2.30000e-01, 1.88419e+00, -3.44827e+00, -5.22221e+00 
2.32500e-01, 1.82345e+00, -3.54090e+00, -5.11948e+00 
2.35000e-01, 1.76306e+00, -3.63079e+00, -5.01414e+00 
2.37500e-01, 1.70304e+00, -3.71788e+00, -4.90625e+00 
2.40000e-01, 1.64341e+00, -3.80213e+00, -4.79591e+00 
2.42500e-01, 1.58419e+00, -3.88348e+00, -4.68319e+00 
2.45000e-01, 1.52540e+00, -3.96189e+00, -4.56817e+00 
2.47500e-01, 1.46706e+00, -4.03730e+00, -4.45096e+00 
2.50000e-01, 1.40919e+00, -4.10967e+00, -4.33162e+00 
2.52500e-01, 1.35180e+00, -4.17896e+00, -4.21026e+00 
2.55000e-01, 1.29493e+00, -4.24513e+00, -4.08696e+00 
2.57500e-01, 1.23857e+00, -4.30813e+00, -3.96181e+00 
2.60000e-01, 1.18276e+00, -4.36795e+00, -3.83491e+00 
2.62500e-01, 1.12751e+00, -4.42453e+00, -3.70635e+00 
2.65000e-01, 1.07284e+00, -4.47785e+00, -3.57621e+00 
2.67500e-01, 1.01875e+00, -4.52788e+00, -3.44461e+00 
2.70000e-01, 9.65283e-01, -4.57460e+00, -3.31163e+00 
2.72500e-01, 9.12436e-01, -4.61798e+00, -3.17736e+00 
2.75000e-01, 8.60230e-01, -4.65801e+00, -3.04192e+00 
2.77500e-01, 8.08679e-01, -4.69465e+00, -2.90538e+00 
2.80000e-01, 7.57800e-01, -4.72790e+00, -2.76786e+00 
2.82500e-01, 7.07604e-01, -4.75775e+00, -2.62945e+00 
2.85000e-01, 6.58107e-01, -4.78417e+00, -2.49025e+00 
2.87500e-01, 6.09322e-01, -4.80717e+00, -2.35036e+00 
2.90000e-01, 5.61262e-01, -4.82674e+00, -2.20987e+00 
2.92500e-01, 5.13938e-01, -4.84286e+00, -2.06889e+00 
2.95000e-01, 4.67364e-01, -4.85555e+00, -1.92753e+00 
2.97500e-01, 4.21550e-01, -4.86481e+00, -1.78586e+00 
3.00000e-01, 3.76508e-01, -4.87062e+00, -1.64401e+00 
3.02500e-01, 3.32247e-01, -4.87302e+00, -1.50206e+00 
3.05000e-01, 2.88780e-01, -4.87199e+00, -1.36011e+00 
3.07500e-01, 2.46114e-01, -4.86756e+00, -1.21827e+00 
3.10000e-01, 2.04260e-01, -4.85974e+00, -1.07663e+00 
3.12500e-01, 1.63226e-01, -4.84854e+00, -9.35289e-01 
3.15000e-01, 1.23020e-01, -4.83398e+00, -7.94347e-01 
3.17500e-01, 8.36502e-02, -4.81609e+00, -6.53899e-01 
3.20000e-01, 4.51238e-02, -4.79488e+00, -5.14043e-01 
3.22500e-01, 7.44776e-03, -4.77038e+00, -3.74873e-01 
3.25000e-01, -2.93717e-02, -4.74263e+00, -2.36484e-01 
3.27500e-01, -6.53286e-02, -4.71164e+00, -9.89698e-02 
3.30000e-01, -1.00418e-01, -4.67746e+00, 3.75760e-02 
3.32500e-01, -1.34634e-01, -4.64012e+00, 1.73062e-01 
3.35000e-01, -1.67973e-01, -4.59965e+00, 3.07396e-01 
3.37500e-01, -2.00430e-01, -4.55610e+00, 4.40490e-01 
3.40000e-01, -2.32003e-01, -4.50950e+00, 5.72254e-01 
3.42500e-01, -2.62689e-01, -4.45991e+00, 7.02602e-01 
3.45000e-01, -2.92484e-01, -4.40736e+00, 8.31446e-01 
3.47500e-01, -3.21387e-01, -4.35191e+00, 9.58703e-01 
3.50000e-01, -3.49396e-01, -4.29360e+00, 1.08429e+00 
3.52500e-01, -3.76510e-01, -4.23249e+00, 1.20812e+00 
3.55000e-01, -4.02728e-01, -4.16863e+00, 1.33012e+00 
3.57500e-01, -4.28051e-01, -4.10207e+00, 1.45021e+00 
3.60000e-01, -4.52478e-01, -4.03287e+00, 1.56831e+00 
3.62500e-01, -4.76010e-01, -3.96110e+00, 1.68434e+00 
3.65000e-01, -4.98650e-01, -3.88682e+00, 1.79824e+00 
3.67500e-01, -5.20397e-01, -3.81007e+00, 1.90992e+00 
3.70000e-01, -5.41254e-01, -3.73094e+00, 2.01933e+00 
3.72500e-01, -5.61225e-01, -3.64949e+00, 2.12639e+00 
3.75000e-01, -5.80311e-01, -3.56578e+00, 2.23103e+00 
3.77500e-01, -5.98517e-01, -3.47989e+00, 2.33320e+00 
3.80000e-01, -6.15846e-01, -3.39188e+00, 2.43283e+00 
3.82500e-01, -6.32302e-01, -3.30182e+00, 2.52986e+00 
3.85000e-01, -6.47891e-01, -3.20980e+00, 2.62423e+00 
3.87500e-01, -6.62617e-01, -3.11587e+00, 2.71588e+00 
3.90000e-01, -6.76485e-01, -3.02013e+00, 2.80477e+00 
3.92500e-01, -6.89503e-01, -2.92265e+00, 2.89084e+00 
3.95000e-01, -7.01676e-01, -2.82350e+00, 2.97404e+00 
3.97500e-01, -7.13011e-01, -2.72276e+00, 3.05433e+00 
4.00000e-01, -7.23514e-01, -2.62052e+00, 3.13166e+00 
4.02500e-01, -7.33195e-01, -2.51685e+00, 3.20598e+00 
4.05000e-01, -7.42059e-01, -2.41183e+00, 3.27727e+00 
4.07500e-01, -7.50117e-01, -2.30556e+00, 3.34548e+00 
4.10000e-01, -7.57376e-01, -2.19811e+00, 3.41057e+00 
4.12500e-01, -7.63844e-01, -2.08956e+00, 3.47252e+00 
4.15000e-01, -7.69533e-01, -1.98001e+00, 3.53129e+00 
4.17500e-01, -7.74450e-01, -1.86953e+00, 3.58686e+00 
4.20000e-01, -7.78607e-01, -1.75821e+00, 3.63919e+00 
4.22500e-01, -7.82012e-01, -1.64613e+00, 3.68828e+00 
4.25000e-01, -7.84678e-01, -1.53339e+00, 3.73409e+00 
4.27500e-01, -7.86614e-01, -1.42007e+00, 3.77661e+00 
4.30000e-01, -7.87832e-01, -1.30626e+00, 3.81583e+00 
4.32500e-01, -7.88344e-01, -1.19203e+00, 3.85173e+00 
4.35000e-01, -7.88160e-01, -1.07749e+00, 3.88430e+00 
4.37500e-01, -7.87294e-01, -9.62714e-01, 3.91354e+00 
4.40000e-01, -7.85757e-01, -8.47791e-01, 3.93943e+00 
4.42500e-01, -7.83561e-01, -7.32808e-01, 3.96198e+00 
4.45000e-01, -7.80720e-01, -6.17851e-01, 3.98119e+00 
4.47500e-01, -7.77247e-01, -5.03006e-01, 3.99706e+00 
4.50000e-01, -7.73154e-01, -3.88360e-01, 4.00959e+00 
4.52500e-01, -7.68455e-01, -2.73997e-01, 4.01879e+00 
4.55000e-01, -7.63164e-01, -1.60004e-01, 4.02467e+00 
4.57500e-01, -7.57294e-01, -4.64635e-02, 4.02724e+00 
4.60000e-01, -7.50859e-01, 6.65396e-02, 4.02652e+00 
4.62500e-01, -7.43874e-01, 1.78922e-01, 4.02253e+00 
4.65000e-01, -7.36352e-01, 2.90602e-01, 4.01528e+00 
4.67500e-01, -7.28309e-01, 4.01496e-01, 4.00480e+00 
