k, beta 
6.37115e-02, 3.20000e+00 
6.38999e-02, 3.21000e+00 
6.40884e-02, 3.22000e+00 
6.42769e-02, 3.23000e+00 
6.44655e-02, 3.24000e+00 
6.46541e-02, 3.25000e+00 
6.48427e-02, 3.26000e+00 
6.50313e-02, 3.27000e+00 
6.52200e-02, 3.28000e+00 
6.54087e-02, 3.29000e+00 
6.55974e-02, 3.30000e+00 
6.57862e-02, 3.31000e+00 
6.59750e-02, 3.32000e+00 
6.61638e-02, 3.33000e+00 
6.63527e-02, 3.34000e+00 
6.65416e-02, 3.35000e+00 
6.67305e-02, 3.36000e+00 
6.69194e-02, 3.37000e+00 
6.71084e-02, 3.38000e+00 
6.72974e-02, 3.39000e+00 
6.74864e-02, 3.40000e+00 
6.76755e-02, 3.41000e+00 
6.78646e-02, 3.42000e+00 
6.80537e-02, 3.43000e+00 
6.82428e-02, 3.44000e+00 
6.84320e-02, 3.45000e+00 
6.86212e-02, 3.46000e+00 
6.88104e-02, 3.47000e+00 
6.89997e-02, 3.48000e+00 
6.91889e-02, 3.49000e+00 
6.93782e-02, 3.50000e+00 
6.95675e-02, 3.51000e+00 
6.97569e-02, 3.52000e+00 
6.99463e-02, 3.53000e+00 
7.01357e-02, 3.54000e+00 
7.03251e-02, 3.55000e+00 
7.05145e-02, 3.56000e+00 
7.07040e-02, 3.57000e+00 
7.08935e-02, 3.58000e+00 
7.10830e-02, 3.59000e+00 
7.12725e-02, 3.60000e+00 
7.14621e-02, 3.61000e+00 
7.16517e-02, 3.62000e+00 
7.18413e-02, 3.63000e+00 
7.20309e-02, 3.64000e+00 
7.22206e-02, 3.65000e+00 
7.24103e-02, 3.66000e+00 
7.26000e-02, 3.67000e+00 
7.27897e-02, 3.68000e+00 
7.29795e-02, 3.69000e+00 
7.31692e-02, 3.70000e+00 
7.33590e-02, 3.71000e+00 
7.35488e-02, 3.72000e+00 
7.37386e-02, 3.73000e+00 
7.39285e-02, 3.74000e+00 
7.41184e-02, 3.75000e+00 
7.43083e-02, 3.76000e+00 
7.44982e-02, 3.77000e+00 
7.46881e-02, 3.78000e+00 
7.48781e-02, 3.79000e+00 
7.50680e-02, 3.80000e+00 
7.52580e-02, 3.81000e+00 
7.54481e-02, 3.82000e+00 
7.56381e-02, 3.83000e+00 
7.58281e-02, 3.84000e+00 
7.60182e-02, 3.85000e+00 
7.62083e-02, 3.86000e+00 
7.63984e-02, 3.87000e+00 
7.65885e-02, 3.88000e+00 
7.67787e-02, 3.89000e+00 
7.69689e-02, 3.90000e+00 
7.71590e-02, 3.91000e+00 
7.73493e-02, 3.92000e+00 
7.75395e-02, 3.93000e+00 
7.77297e-02, 3.94000e+00 
7.79200e-02, 3.95000e+00 
7.81102e-02, 3.96000e+00 
7.83005e-02, 3.97000e+00 
7.84909e-02, 3.98000e+00 
7.86812e-02, 3.99000e+00 
7.88715e-02, 4.00000e+00 
7.90619e-02, 4.01000e+00 
7.92523e-02, 4.02000e+00 
7.94427e-02, 4.03000e+00 
7.96331e-02, 4.04000e+00 
7.98235e-02, 4.05000e+00 
8.00139e-02, 4.06000e+00 
8.02044e-02, 4.07000e+00 
8.03949e-02, 4.08000e+00 
8.05854e-02, 4.09000e+00 
8.07759e-02, 4.10000e+00 
8.09664e-02, 4.11000e+00 
8.11570e-02, 4.12000e+00 
8.13475e-02, 4.13000e+00 
8.15381e-02, 4.14000e+00 
8.17287e-02, 4.15000e+00 
8.19193e-02, 4.16000e+00 
8.21099e-02, 4.17000e+00 
8.23005e-02, 4.18000e+00 
8.24912e-02, 4.19000e+00 
8.26818e-02, 4.20000e+00 
8.28725e-02, 4.21000e+00 
8.30632e-02, 4.22000e+00 
8.32539e-02, 4.23000e+00 
8.34446e-02, 4.24000e+00 
8.36354e-02, 4.25000e+00 
8.38261e-02, 4.26000e+00 
8.40169e-02, 4.27000e+00 
8.42077e-02, 4.28000e+00 
8.43985e-02, 4.29000e+00 
8.45893e-02, 4.30000e+00 
8.47801e-02, 4.31000e+00 
8.49709e-02, 4.32000e+00 
8.51618e-02, 4.33000e+00 
8.53526e-02, 4.34000e+00 
8.55435e-02, 4.35000e+00 
8.57344e-02, 4.36000e+00 
8.59253e-02, 4.37000e+00 
8.61162e-02, 4.38000e+00 
8.63071e-02, 4.39000e+00 
8.64981e-02, 4.40000e+00 
8.66890e-02, 4.41000e+00 
8.68800e-02, 4.42000e+00 
8.70710e-02, 4.43000e+00 
8.72620e-02, 4.44000e+00 
8.74530e-02, 4.45000e+00 
8.76440e-02, 4.46000e+00 
8.78350e-02, 4.47000e+00 
8.80260e-02, 4.48000e+00 
8.82171e-02, 4.49000e+00 
8.84082e-02, 4.50000e+00 
8.85992e-02, 4.51000e+00 
8.87903e-02, 4.52000e+00 
8.89814e-02, 4.53000e+00 
8.91725e-02, 4.54000e+00 
8.93637e-02, 4.55000e+00 
8.95548e-02, 4.56000e+00 
8.97459e-02, 4.57000e+00 
8.99371e-02, 4.58000e+00 
9.01283e-02, 4.59000e+00 
9.03194e-02, 4.60000e+00 
9.05106e-02, 4.61000e+00 
9.07018e-02, 4.62000e+00 
9.08930e-02, 4.63000e+00 
9.10843e-02, 4.64000e+00 
9.12755e-02, 4.65000e+00 
9.14668e-02, 4.66000e+00 
9.16580e-02, 4.67000e+00 
9.18493e-02, 4.68000e+00 
9.20406e-02, 4.69000e+00 
9.22318e-02, 4.70000e+00 
9.24231e-02, 4.71000e+00 
9.26145e-02, 4.72000e+00 
9.28058e-02, 4.73000e+00 
9.29971e-02, 4.74000e+00 
9.31885e-02, 4.75000e+00 
9.33798e-02, 4.76000e+00 
9.35712e-02, 4.77000e+00 
9.37625e-02, 4.78000e+00 
9.39539e-02, 4.79000e+00 
9.41453e-02, 4.80000e+00 
9.43367e-02, 4.81000e+00 
9.45281e-02, 4.82000e+00 
9.47195e-02, 4.83000e+00 
9.49110e-02, 4.84000e+00 
9.51024e-02, 4.85000e+00 
9.52939e-02, 4.86000e+00 
9.54853e-02, 4.87000e+00 
9.56768e-02, 4.88000e+00 
9.58683e-02, 4.89000e+00 
9.60598e-02, 4.90000e+00 
9.62513e-02, 4.91000e+00 
9.64428e-02, 4.92000e+00 
9.66343e-02, 4.93000e+00 
9.68258e-02, 4.94000e+00 
9.70173e-02, 4.95000e+00 
9.72089e-02, 4.96000e+00 
9.74004e-02, 4.97000e+00 
9.75920e-02, 4.98000e+00 
9.77836e-02, 4.99000e+00 
9.79751e-02, 5.00000e+00 
9.81667e-02, 5.01000e+00 
9.83583e-02, 5.02000e+00 
9.85499e-02, 5.03000e+00 
9.87415e-02, 5.04000e+00 
9.89331e-02, 5.05000e+00 
9.91248e-02, 5.06000e+00 
9.93164e-02, 5.07000e+00 
9.95081e-02, 5.08000e+00 
9.96997e-02, 5.09000e+00 
9.98914e-02, 5.10000e+00 
1.00083e-01, 5.11000e+00 
1.00275e-01, 5.12000e+00 
1.00466e-01, 5.13000e+00 
1.00658e-01, 5.14000e+00 
1.00850e-01, 5.15000e+00 
1.01042e-01, 5.16000e+00 
1.01233e-01, 5.17000e+00 
1.01425e-01, 5.18000e+00 
1.01617e-01, 5.19000e+00 
1.01808e-01, 5.20000e+00 
1.02000e-01, 5.21000e+00 
1.02192e-01, 5.22000e+00 
1.02384e-01, 5.23000e+00 
1.02575e-01, 5.24000e+00 
1.02767e-01, 5.25000e+00 
1.02959e-01, 5.26000e+00 
1.03151e-01, 5.27000e+00 
1.03343e-01, 5.28000e+00 
1.03534e-01, 5.29000e+00 
1.03726e-01, 5.30000e+00 
1.03918e-01, 5.31000e+00 
1.04110e-01, 5.32000e+00 
1.04302e-01, 5.33000e+00 
1.04494e-01, 5.34000e+00 
1.04686e-01, 5.35000e+00 
1.04877e-01, 5.36000e+00 
1.05069e-01, 5.37000e+00 
1.05261e-01, 5.38000e+00 
1.05453e-01, 5.39000e+00 
1.05645e-01, 5.40000e+00 
1.05837e-01, 5.41000e+00 
1.06029e-01, 5.42000e+00 
1.06221e-01, 5.43000e+00 
1.06413e-01, 5.44000e+00 
1.06604e-01, 5.45000e+00 
1.06796e-01, 5.46000e+00 
1.06988e-01, 5.47000e+00 
1.07180e-01, 5.48000e+00 
1.07372e-01, 5.49000e+00 
1.07564e-01, 5.50000e+00 
1.07756e-01, 5.51000e+00 
1.07948e-01, 5.52000e+00 
1.08140e-01, 5.53000e+00 
1.08332e-01, 5.54000e+00 
1.08524e-01, 5.55000e+00 
1.08716e-01, 5.56000e+00 
1.08908e-01, 5.57000e+00 
1.09100e-01, 5.58000e+00 
1.09292e-01, 5.59000e+00 
1.09484e-01, 5.60000e+00 
1.09676e-01, 5.61000e+00 
1.09868e-01, 5.62000e+00 
1.10060e-01, 5.63000e+00 
1.10252e-01, 5.64000e+00 
1.10444e-01, 5.65000e+00 
1.10636e-01, 5.66000e+00 
1.10828e-01, 5.67000e+00 
1.11020e-01, 5.68000e+00 
1.11213e-01, 5.69000e+00 
1.11405e-01, 5.70000e+00 
1.11597e-01, 5.71000e+00 
1.11789e-01, 5.72000e+00 
1.11981e-01, 5.73000e+00 
1.12173e-01, 5.74000e+00 
1.12365e-01, 5.75000e+00 
1.12557e-01, 5.76000e+00 
1.12749e-01, 5.77000e+00 
1.12942e-01, 5.78000e+00 
1.13134e-01, 5.79000e+00 
1.13326e-01, 5.80000e+00 
1.13518e-01, 5.81000e+00 
1.13710e-01, 5.82000e+00 
1.13902e-01, 5.83000e+00 
1.14094e-01, 5.84000e+00 
1.14287e-01, 5.85000e+00 
1.14479e-01, 5.86000e+00 
1.14671e-01, 5.87000e+00 
1.14863e-01, 5.88000e+00 
1.15055e-01, 5.89000e+00 
1.15248e-01, 5.90000e+00 
1.15440e-01, 5.91000e+00 
1.15632e-01, 5.92000e+00 
1.15824e-01, 5.93000e+00 
1.16016e-01, 5.94000e+00 
1.16209e-01, 5.95000e+00 
1.16401e-01, 5.96000e+00 
1.16593e-01, 5.97000e+00 
1.16785e-01, 5.98000e+00 
1.16977e-01, 5.99000e+00 
1.17170e-01, 6.00000e+00 
1.17362e-01, 6.01000e+00 
1.17554e-01, 6.02000e+00 
1.17747e-01, 6.03000e+00 
1.17939e-01, 6.04000e+00 
1.18131e-01, 6.05000e+00 
1.18323e-01, 6.06000e+00 
1.18516e-01, 6.07000e+00 
1.18708e-01, 6.08000e+00 
1.18900e-01, 6.09000e+00 
1.19092e-01, 6.10000e+00 
1.19285e-01, 6.11000e+00 
1.19477e-01, 6.12000e+00 
1.19669e-01, 6.13000e+00 
1.19862e-01, 6.14000e+00 
1.20054e-01, 6.15000e+00 
1.20246e-01, 6.16000e+00 
1.20439e-01, 6.17000e+00 
1.20631e-01, 6.18000e+00 
1.20823e-01, 6.19000e+00 
1.21016e-01, 6.20000e+00 
1.21208e-01, 6.21000e+00 
1.21400e-01, 6.22000e+00 
1.21593e-01, 6.23000e+00 
1.21785e-01, 6.24000e+00 
1.21977e-01, 6.25000e+00 
1.22170e-01, 6.26000e+00 
1.22362e-01, 6.27000e+00 
1.22555e-01, 6.28000e+00 
1.22747e-01, 6.29000e+00 
1.22939e-01, 6.30000e+00 
1.23132e-01, 6.31000e+00 
1.23324e-01, 6.32000e+00 
1.23517e-01, 6.33000e+00 
1.23709e-01, 6.34000e+00 
1.23901e-01, 6.35000e+00 
1.24094e-01, 6.36000e+00 
1.24286e-01, 6.37000e+00 
1.24479e-01, 6.38000e+00 
1.24671e-01, 6.39000e+00 
1.24864e-01, 6.40000e+00 
1.25056e-01, 6.41000e+00 
1.25248e-01, 6.42000e+00 
1.25441e-01, 6.43000e+00 
1.25633e-01, 6.44000e+00 
1.25826e-01, 6.45000e+00 
1.26018e-01, 6.46000e+00 
1.26211e-01, 6.47000e+00 
1.26403e-01, 6.48000e+00 
1.26596e-01, 6.49000e+00 
1.26788e-01, 6.50000e+00 
1.26981e-01, 6.51000e+00 
1.27173e-01, 6.52000e+00 
1.27365e-01, 6.53000e+00 
1.27558e-01, 6.54000e+00 
1.27750e-01, 6.55000e+00 
1.27943e-01, 6.56000e+00 
1.28135e-01, 6.57000e+00 
1.28328e-01, 6.58000e+00 
1.28520e-01, 6.59000e+00 
1.28713e-01, 6.60000e+00 
1.28905e-01, 6.61000e+00 
1.29098e-01, 6.62000e+00 
1.29291e-01, 6.63000e+00 
1.29483e-01, 6.64000e+00 
1.29676e-01, 6.65000e+00 
1.29868e-01, 6.66000e+00 
1.30061e-01, 6.67000e+00 
1.30253e-01, 6.68000e+00 
1.30446e-01, 6.69000e+00 
1.30638e-01, 6.70000e+00 
1.30831e-01, 6.71000e+00 
1.31023e-01, 6.72000e+00 
1.31216e-01, 6.73000e+00 
1.31409e-01, 6.74000e+00 
1.31601e-01, 6.75000e+00 
1.31794e-01, 6.76000e+00 
1.31986e-01, 6.77000e+00 
1.32179e-01, 6.78000e+00 
1.32371e-01, 6.79000e+00 
1.32564e-01, 6.80000e+00 
1.32757e-01, 6.81000e+00 
1.32949e-01, 6.82000e+00 
1.33142e-01, 6.83000e+00 
1.33334e-01, 6.84000e+00 
1.33527e-01, 6.85000e+00 
1.33720e-01, 6.86000e+00 
1.33912e-01, 6.87000e+00 
1.34105e-01, 6.88000e+00 
1.34297e-01, 6.89000e+00 
1.34490e-01, 6.90000e+00 
1.34683e-01, 6.91000e+00 
1.34875e-01, 6.92000e+00 
1.35068e-01, 6.93000e+00 
1.35260e-01, 6.94000e+00 
1.35453e-01, 6.95000e+00 
1.35646e-01, 6.96000e+00 
1.35838e-01, 6.97000e+00 
1.36031e-01, 6.98000e+00 
1.36224e-01, 6.99000e+00 
1.36416e-01, 7.00000e+00 
1.36609e-01, 7.01000e+00 
1.36802e-01, 7.02000e+00 
1.36994e-01, 7.03000e+00 
1.37187e-01, 7.04000e+00 
1.37380e-01, 7.05000e+00 
1.37572e-01, 7.06000e+00 
1.37765e-01, 7.07000e+00 
1.37958e-01, 7.08000e+00 
1.38150e-01, 7.09000e+00 
1.38343e-01, 7.10000e+00 
1.38536e-01, 7.11000e+00 
1.38728e-01, 7.12000e+00 
1.38921e-01, 7.13000e+00 
1.39114e-01, 7.14000e+00 
1.39306e-01, 7.15000e+00 
1.39499e-01, 7.16000e+00 
1.39692e-01, 7.17000e+00 
1.39885e-01, 7.18000e+00 
1.40077e-01, 7.19000e+00 
1.40270e-01, 7.20000e+00 
1.40463e-01, 7.21000e+00 
1.40655e-01, 7.22000e+00 
1.40848e-01, 7.23000e+00 
1.41041e-01, 7.24000e+00 
1.41234e-01, 7.25000e+00 
1.41426e-01, 7.26000e+00 
1.41619e-01, 7.27000e+00 
1.41812e-01, 7.28000e+00 
1.42005e-01, 7.29000e+00 
1.42197e-01, 7.30000e+00 
1.42390e-01, 7.31000e+00 
1.42583e-01, 7.32000e+00 
1.42776e-01, 7.33000e+00 
1.42968e-01, 7.34000e+00 
1.43161e-01, 7.35000e+00 
1.43354e-01, 7.36000e+00 
1.43547e-01, 7.37000e+00 
1.43739e-01, 7.38000e+00 
1.43932e-01, 7.39000e+00 
1.44125e-01, 7.40000e+00 
1.44318e-01, 7.41000e+00 
1.44510e-01, 7.42000e+00 
1.44703e-01, 7.43000e+00 
1.44896e-01, 7.44000e+00 
1.45089e-01, 7.45000e+00 
1.45281e-01, 7.46000e+00 
1.45474e-01, 7.47000e+00 
1.45667e-01, 7.48000e+00 
1.45860e-01, 7.49000e+00 
1.46053e-01, 7.50000e+00 
1.46245e-01, 7.51000e+00 
1.46438e-01, 7.52000e+00 
1.46631e-01, 7.53000e+00 
1.46824e-01, 7.54000e+00 
1.47017e-01, 7.55000e+00 
1.47209e-01, 7.56000e+00 
1.47402e-01, 7.57000e+00 
1.47595e-01, 7.58000e+00 
1.47788e-01, 7.59000e+00 
1.47981e-01, 7.60000e+00 
1.48174e-01, 7.61000e+00 
1.48366e-01, 7.62000e+00 
1.48559e-01, 7.63000e+00 
1.48752e-01, 7.64000e+00 
1.48945e-01, 7.65000e+00 
1.49138e-01, 7.66000e+00 
1.49331e-01, 7.67000e+00 
1.49523e-01, 7.68000e+00 
1.49716e-01, 7.69000e+00 
1.49909e-01, 7.70000e+00 
1.50102e-01, 7.71000e+00 
1.50295e-01, 7.72000e+00 
1.50488e-01, 7.73000e+00 
1.50680e-01, 7.74000e+00 
1.50873e-01, 7.75000e+00 
1.51066e-01, 7.76000e+00 
1.51259e-01, 7.77000e+00 
