k, beta 
4.11527e-01, 7.77000e+00 
4.11967e-01, 7.78000e+00 
4.12406e-01, 7.79000e+00 
4.12845e-01, 7.80000e+00 
4.13285e-01, 7.81000e+00 
4.13725e-01, 7.82000e+00 
4.14165e-01, 7.83000e+00 
4.14605e-01, 7.84000e+00 
4.15045e-01, 7.85000e+00 
4.15485e-01, 7.86000e+00 
4.15925e-01, 7.87000e+00 
4.16365e-01, 7.88000e+00 
4.16806e-01, 7.89000e+00 
4.17247e-01, 7.90000e+00 
4.17687e-01, 7.91000e+00 
4.18128e-01, 7.92000e+00 
4.18569e-01, 7.93000e+00 
4.19010e-01, 7.94000e+00 
4.19451e-01, 7.95000e+00 
4.19893e-01, 7.96000e+00 
4.20334e-01, 7.97000e+00 
4.20775e-01, 7.98000e+00 
4.21217e-01, 7.99000e+00 
4.21659e-01, 8.00000e+00 
4.22101e-01, 8.01000e+00 
4.22542e-01, 8.02000e+00 
4.22984e-01, 8.03000e+00 
4.23427e-01, 8.04000e+00 
4.23869e-01, 8.05000e+00 
4.24311e-01, 8.06000e+00 
4.24754e-01, 8.07000e+00 
4.25196e-01, 8.08000e+00 
4.25639e-01, 8.09000e+00 
4.26082e-01, 8.10000e+00 
4.26524e-01, 8.11000e+00 
4.26967e-01, 8.12000e+00 
4.27410e-01, 8.13000e+00 
4.27854e-01, 8.14000e+00 
4.28297e-01, 8.15000e+00 
4.28740e-01, 8.16000e+00 
4.29184e-01, 8.17000e+00 
4.29627e-01, 8.18000e+00 
4.30071e-01, 8.19000e+00 
4.30515e-01, 8.20000e+00 
4.30959e-01, 8.21000e+00 
4.31402e-01, 8.22000e+00 
4.31847e-01, 8.23000e+00 
4.32291e-01, 8.24000e+00 
4.32735e-01, 8.25000e+00 
4.33179e-01, 8.26000e+00 
4.33624e-01, 8.27000e+00 
4.34068e-01, 8.28000e+00 
4.34513e-01, 8.29000e+00 
4.34958e-01, 8.30000e+00 
4.35403e-01, 8.31000e+00 
4.35847e-01, 8.32000e+00 
4.36292e-01, 8.33000e+00 
4.36738e-01, 8.34000e+00 
4.37183e-01, 8.35000e+00 
4.37628e-01, 8.36000e+00 
4.38074e-01, 8.37000e+00 
4.38519e-01, 8.38000e+00 
4.38965e-01, 8.39000e+00 
4.39410e-01, 8.40000e+00 
4.39856e-01, 8.41000e+00 
4.40302e-01, 8.42000e+00 
4.40748e-01, 8.43000e+00 
4.41194e-01, 8.44000e+00 
4.41640e-01, 8.45000e+00 
4.42086e-01, 8.46000e+00 
4.42533e-01, 8.47000e+00 
4.42979e-01, 8.48000e+00 
4.43425e-01, 8.49000e+00 
4.43872e-01, 8.50000e+00 
4.44319e-01, 8.51000e+00 
4.44765e-01, 8.52000e+00 
4.45212e-01, 8.53000e+00 
4.45659e-01, 8.54000e+00 
4.46106e-01, 8.55000e+00 
4.46553e-01, 8.56000e+00 
4.47001e-01, 8.57000e+00 
4.47448e-01, 8.58000e+00 
4.47895e-01, 8.59000e+00 
4.48343e-01, 8.60000e+00 
4.48790e-01, 8.61000e+00 
4.49238e-01, 8.62000e+00 
4.49686e-01, 8.63000e+00 
4.50133e-01, 8.64000e+00 
4.50581e-01, 8.65000e+00 
4.51029e-01, 8.66000e+00 
4.51477e-01, 8.67000e+00 
4.51925e-01, 8.68000e+00 
4.52374e-01, 8.69000e+00 
4.52822e-01, 8.70000e+00 
4.53270e-01, 8.71000e+00 
4.53719e-01, 8.72000e+00 
4.54167e-01, 8.73000e+00 
4.54616e-01, 8.74000e+00 
4.55065e-01, 8.75000e+00 
4.55514e-01, 8.76000e+00 
4.55962e-01, 8.77000e+00 
4.56411e-01, 8.78000e+00 
4.56860e-01, 8.79000e+00 
4.57310e-01, 8.80000e+00 
4.57759e-01, 8.81000e+00 
4.58208e-01, 8.82000e+00 
4.58657e-01, 8.83000e+00 
4.59107e-01, 8.84000e+00 
4.59556e-01, 8.85000e+00 
4.60006e-01, 8.86000e+00 
4.60456e-01, 8.87000e+00 
4.60905e-01, 8.88000e+00 
4.61355e-01, 8.89000e+00 
4.61805e-01, 8.90000e+00 
4.62255e-01, 8.91000e+00 
4.62705e-01, 8.92000e+00 
4.63155e-01, 8.93000e+00 
4.63606e-01, 8.94000e+00 
4.64056e-01, 8.95000e+00 
4.64506e-01, 8.96000e+00 
4.64957e-01, 8.97000e+00 
4.65407e-01, 8.98000e+00 
4.65858e-01, 8.99000e+00 
4.66308e-01, 9.00000e+00 
4.66759e-01, 9.01000e+00 
4.67210e-01, 9.02000e+00 
4.67661e-01, 9.03000e+00 
4.68112e-01, 9.04000e+00 
4.68563e-01, 9.05000e+00 
4.69014e-01, 9.06000e+00 
4.69465e-01, 9.07000e+00 
4.69916e-01, 9.08000e+00 
4.70368e-01, 9.09000e+00 
4.70819e-01, 9.10000e+00 
4.71271e-01, 9.11000e+00 
4.71722e-01, 9.12000e+00 
4.72174e-01, 9.13000e+00 
4.72626e-01, 9.14000e+00 
4.73077e-01, 9.15000e+00 
4.73529e-01, 9.16000e+00 
4.73981e-01, 9.17000e+00 
4.74433e-01, 9.18000e+00 
4.74885e-01, 9.19000e+00 
4.75337e-01, 9.20000e+00 
4.75789e-01, 9.21000e+00 
4.76242e-01, 9.22000e+00 
4.76694e-01, 9.23000e+00 
4.77146e-01, 9.24000e+00 
4.77599e-01, 9.25000e+00 
4.78052e-01, 9.26000e+00 
4.78504e-01, 9.27000e+00 
4.78957e-01, 9.28000e+00 
4.79410e-01, 9.29000e+00 
4.79862e-01, 9.30000e+00 
4.80315e-01, 9.31000e+00 
4.80768e-01, 9.32000e+00 
4.81221e-01, 9.33000e+00 
4.81674e-01, 9.34000e+00 
4.82127e-01, 9.35000e+00 
4.82581e-01, 9.36000e+00 
4.83034e-01, 9.37000e+00 
4.83487e-01, 9.38000e+00 
4.83941e-01, 9.39000e+00 
4.84394e-01, 9.40000e+00 
4.84848e-01, 9.41000e+00 
4.85301e-01, 9.42000e+00 
4.85755e-01, 9.43000e+00 
4.86209e-01, 9.44000e+00 
4.86663e-01, 9.45000e+00 
4.87117e-01, 9.46000e+00 
4.87570e-01, 9.47000e+00 
4.88024e-01, 9.48000e+00 
4.88479e-01, 9.49000e+00 
4.88933e-01, 9.50000e+00 
4.89387e-01, 9.51000e+00 
4.89841e-01, 9.52000e+00 
4.90295e-01, 9.53000e+00 
4.90750e-01, 9.54000e+00 
4.91204e-01, 9.55000e+00 
4.91659e-01, 9.56000e+00 
4.92113e-01, 9.57000e+00 
4.92568e-01, 9.58000e+00 
4.93023e-01, 9.59000e+00 
4.93477e-01, 9.60000e+00 
4.93932e-01, 9.61000e+00 
4.94387e-01, 9.62000e+00 
4.94842e-01, 9.63000e+00 
4.95297e-01, 9.64000e+00 
4.95752e-01, 9.65000e+00 
4.96207e-01, 9.66000e+00 
4.96662e-01, 9.67000e+00 
4.97118e-01, 9.68000e+00 
4.97573e-01, 9.69000e+00 
4.98028e-01, 9.70000e+00 
4.98484e-01, 9.71000e+00 
4.98939e-01, 9.72000e+00 
4.99395e-01, 9.73000e+00 
4.99850e-01, 9.74000e+00 
5.00306e-01, 9.75000e+00 
5.00762e-01, 9.76000e+00 
5.01218e-01, 9.77000e+00 
5.01674e-01, 9.78000e+00 
5.02129e-01, 9.79000e+00 
5.02585e-01, 9.80000e+00 
5.03041e-01, 9.81000e+00 
5.03497e-01, 9.82000e+00 
5.03954e-01, 9.83000e+00 
5.04410e-01, 9.84000e+00 
5.04866e-01, 9.85000e+00 
5.05322e-01, 9.86000e+00 
5.05779e-01, 9.87000e+00 
5.06235e-01, 9.88000e+00 
5.06692e-01, 9.89000e+00 
5.07148e-01, 9.90000e+00 
5.07605e-01, 9.91000e+00 
5.08061e-01, 9.92000e+00 
5.08518e-01, 9.93000e+00 
5.08975e-01, 9.94000e+00 
5.09432e-01, 9.95000e+00 
5.09889e-01, 9.96000e+00 
5.10345e-01, 9.97000e+00 
5.10802e-01, 9.98000e+00 
5.11259e-01, 9.99000e+00 
5.11717e-01, 1.00000e+01 
5.12174e-01, 4.94066e-321 
