k, beta 
3.52445e-01, 1.71000e+00 
3.50782e-01, 1.72000e+00 
3.49141e-01, 1.73000e+00 
3.47521e-01, 1.74000e+00 
3.45922e-01, 1.75000e+00 
3.44343e-01, 1.76000e+00 
3.42784e-01, 1.77000e+00 
3.41244e-01, 1.78000e+00 
3.39724e-01, 1.79000e+00 
3.38223e-01, 1.80000e+00 
3.36741e-01, 1.81000e+00 
3.35278e-01, 1.82000e+00 
3.33832e-01, 1.83000e+00 
3.32404e-01, 1.84000e+00 
3.30994e-01, 1.85000e+00 
3.29601e-01, 1.86000e+00 
3.28225e-01, 1.87000e+00 
3.26865e-01, 1.88000e+00 
3.25522e-01, 1.89000e+00 
3.24196e-01, 1.90000e+00 
3.22885e-01, 1.91000e+00 
3.21590e-01, 1.92000e+00 
3.20310e-01, 1.93000e+00 
3.19045e-01, 1.94000e+00 
3.17796e-01, 1.95000e+00 
3.16561e-01, 1.96000e+00 
3.15340e-01, 1.97000e+00 
3.14134e-01, 1.98000e+00 
3.12942e-01, 1.99000e+00 
3.11764e-01, 2.00000e+00 
3.10600e-01, 2.01000e+00 
3.09449e-01, 2.02000e+00 
3.08311e-01, 2.03000e+00 
3.07186e-01, 2.04000e+00 
3.06074e-01, 2.05000e+00 
3.04975e-01, 2.06000e+00 
3.03888e-01, 2.07000e+00 
3.02814e-01, 2.08000e+00 
3.01752e-01, 2.09000e+00 
3.00701e-01, 2.10000e+00 
2.99663e-01, 2.11000e+00 
2.98636e-01, 2.12000e+00 
2.97621e-01, 2.13000e+00 
2.96616e-01, 2.14000e+00 
2.95623e-01, 2.15000e+00 
2.94641e-01, 2.16000e+00 
2.93670e-01, 2.17000e+00 
2.92710e-01, 2.18000e+00 
2.91760e-01, 2.19000e+00 
2.90820e-01, 2.20000e+00 
2.89891e-01, 2.21000e+00 
2.88972e-01, 2.22000e+00 
2.88063e-01, 2.23000e+00 
2.87163e-01, 2.24000e+00 
2.86274e-01, 2.25000e+00 
2.85394e-01, 2.26000e+00 
2.84523e-01, 2.27000e+00 
2.83662e-01, 2.28000e+00 
2.82810e-01, 2.29000e+00 
2.81967e-01, 2.30000e+00 
2.81133e-01, 2.31000e+00 
2.80308e-01, 2.32000e+00 
2.79492e-01, 2.33000e+00 
2.78684e-01, 2.34000e+00 
2.77885e-01, 2.35000e+00 
2.77094e-01, 2.36000e+00 
2.76312e-01, 2.37000e+00 
2.75537e-01, 2.38000e+00 
2.74771e-01, 2.39000e+00 
2.74013e-01, 2.40000e+00 
2.73263e-01, 2.41000e+00 
2.72520e-01, 2.42000e+00 
2.71786e-01, 2.43000e+00 
2.71058e-01, 2.44000e+00 
2.70339e-01, 2.45000e+00 
2.69627e-01, 2.46000e+00 
2.68922e-01, 2.47000e+00 
2.68224e-01, 2.48000e+00 
2.67534e-01, 2.49000e+00 
2.66850e-01, 2.50000e+00 
2.66174e-01, 2.51000e+00 
2.65504e-01, 2.52000e+00 
2.64842e-01, 2.53000e+00 
2.64186e-01, 2.54000e+00 
2.63537e-01, 2.55000e+00 
2.62894e-01, 2.56000e+00 
2.62258e-01, 2.57000e+00 
2.61628e-01, 2.58000e+00 
2.61005e-01, 2.59000e+00 
2.60388e-01, 2.60000e+00 
2.59777e-01, 2.61000e+00 
2.59172e-01, 2.62000e+00 
2.58573e-01, 2.63000e+00 
2.57981e-01, 2.64000e+00 
2.57394e-01, 2.65000e+00 
2.56813e-01, 2.66000e+00 
2.56238e-01, 2.67000e+00 
2.55669e-01, 2.68000e+00 
2.55105e-01, 2.69000e+00 
2.54547e-01, 2.70000e+00 
2.53995e-01, 2.71000e+00 
2.53448e-01, 2.72000e+00 
2.52906e-01, 2.73000e+00 
2.52370e-01, 2.74000e+00 
2.51839e-01, 2.75000e+00 
2.51314e-01, 2.76000e+00 
2.50793e-01, 2.77000e+00 
2.50278e-01, 2.78000e+00 
2.49768e-01, 2.79000e+00 
2.49262e-01, 2.80000e+00 
2.48762e-01, 2.81000e+00 
2.48267e-01, 2.82000e+00 
2.47776e-01, 2.83000e+00 
2.47291e-01, 2.84000e+00 
2.46810e-01, 2.85000e+00 
2.46334e-01, 2.86000e+00 
2.45862e-01, 2.87000e+00 
2.45396e-01, 2.88000e+00 
2.44933e-01, 2.89000e+00 
2.44476e-01, 2.90000e+00 
2.44022e-01, 2.91000e+00 
2.43574e-01, 2.92000e+00 
2.43129e-01, 2.93000e+00 
2.42689e-01, 2.94000e+00 
2.42253e-01, 2.95000e+00 
2.41822e-01, 2.96000e+00 
2.41394e-01, 2.97000e+00 
2.40971e-01, 2.98000e+00 
2.40552e-01, 2.99000e+00 
2.40137e-01, 3.00000e+00 
2.39726e-01, 3.01000e+00 
2.39319e-01, 3.02000e+00 
2.38916e-01, 3.03000e+00 
2.38517e-01, 3.04000e+00 
2.38122e-01, 3.05000e+00 
2.37731e-01, 3.06000e+00 
2.37344e-01, 3.07000e+00 
2.36960e-01, 3.08000e+00 
2.36580e-01, 3.09000e+00 
2.36204e-01, 3.10000e+00 
2.35831e-01, 3.11000e+00 
2.35462e-01, 3.12000e+00 
2.35097e-01, 3.13000e+00 
2.34735e-01, 3.14000e+00 
2.34377e-01, 3.15000e+00 
2.34022e-01, 3.16000e+00 
2.33671e-01, 3.17000e+00 
2.33323e-01, 3.18000e+00 
2.32978e-01, 3.19000e+00 
2.32637e-01, 3.20000e+00 
2.32299e-01, 3.21000e+00 
2.31965e-01, 3.22000e+00 
2.31634e-01, 3.23000e+00 
2.31306e-01, 3.24000e+00 
2.30981e-01, 3.25000e+00 
2.30659e-01, 3.26000e+00 
2.30341e-01, 3.27000e+00 
2.30025e-01, 3.28000e+00 
2.29713e-01, 3.29000e+00 
2.29404e-01, 3.30000e+00 
2.29098e-01, 3.31000e+00 
2.28795e-01, 3.32000e+00 
2.28495e-01, 3.33000e+00 
2.28198e-01, 3.34000e+00 
2.27903e-01, 3.35000e+00 
2.27612e-01, 3.36000e+00 
2.27324e-01, 3.37000e+00 
2.27038e-01, 3.38000e+00 
2.26755e-01, 3.39000e+00 
2.26475e-01, 3.40000e+00 
2.26198e-01, 3.41000e+00 
2.25924e-01, 3.42000e+00 
2.25652e-01, 3.43000e+00 
2.25383e-01, 3.44000e+00 
2.25117e-01, 3.45000e+00 
2.24853e-01, 3.46000e+00 
2.24592e-01, 3.47000e+00 
2.24333e-01, 3.48000e+00 
2.24078e-01, 3.49000e+00 
2.23824e-01, 3.50000e+00 
2.23574e-01, 3.51000e+00 
2.23326e-01, 3.52000e+00 
2.23080e-01, 3.53000e+00 
2.22837e-01, 3.54000e+00 
2.22596e-01, 3.55000e+00 
2.22358e-01, 3.56000e+00 
2.22122e-01, 3.57000e+00 
2.21888e-01, 3.58000e+00 
2.21657e-01, 3.59000e+00 
2.21429e-01, 3.60000e+00 
2.21202e-01, 3.61000e+00 
2.20978e-01, 3.62000e+00 
2.20756e-01, 3.63000e+00 
2.20537e-01, 3.64000e+00 
2.20320e-01, 3.65000e+00 
2.20105e-01, 3.66000e+00 
2.19892e-01, 3.67000e+00 
2.19681e-01, 3.68000e+00 
2.19473e-01, 3.69000e+00 
2.19267e-01, 3.70000e+00 
2.19063e-01, 3.71000e+00 
2.18861e-01, 3.72000e+00 
2.18661e-01, 3.73000e+00 
2.18464e-01, 3.74000e+00 
2.18268e-01, 3.75000e+00 
2.18075e-01, 3.76000e+00 
2.17883e-01, 3.77000e+00 
2.17694e-01, 3.78000e+00 
2.17507e-01, 3.79000e+00 
2.17321e-01, 3.80000e+00 
2.17138e-01, 3.81000e+00 
2.16956e-01, 3.82000e+00 
2.16777e-01, 3.83000e+00 
2.16599e-01, 3.84000e+00 
2.16424e-01, 3.85000e+00 
2.16250e-01, 3.86000e+00 
2.16078e-01, 3.87000e+00 
2.15909e-01, 3.88000e+00 
2.15741e-01, 3.89000e+00 
2.15574e-01, 3.90000e+00 
2.15410e-01, 3.91000e+00 
2.15248e-01, 3.92000e+00 
2.15087e-01, 3.93000e+00 
2.14928e-01, 3.94000e+00 
2.14771e-01, 3.95000e+00 
2.14616e-01, 3.96000e+00 
2.14462e-01, 3.97000e+00 
2.14310e-01, 3.98000e+00 
2.14160e-01, 3.99000e+00 
2.14012e-01, 4.00000e+00 
2.13865e-01, 4.01000e+00 
2.13720e-01, 4.02000e+00 
2.13577e-01, 4.03000e+00 
2.13435e-01, 4.04000e+00 
2.13296e-01, 4.05000e+00 
2.13157e-01, 4.06000e+00 
2.13021e-01, 4.07000e+00 
2.12886e-01, 4.08000e+00 
2.12752e-01, 4.09000e+00 
2.12620e-01, 4.10000e+00 
2.12490e-01, 4.11000e+00 
2.12361e-01, 4.12000e+00 
2.12234e-01, 4.13000e+00 
2.12109e-01, 4.14000e+00 
2.11985e-01, 4.15000e+00 
2.11862e-01, 4.16000e+00 
2.11741e-01, 4.17000e+00 
2.11622e-01, 4.18000e+00 
2.11504e-01, 4.19000e+00 
2.11387e-01, 4.20000e+00 
2.11272e-01, 4.21000e+00 
2.11158e-01, 4.22000e+00 
2.11046e-01, 4.23000e+00 
2.10936e-01, 4.24000e+00 
2.10826e-01, 4.25000e+00 
2.10719e-01, 4.26000e+00 
2.10612e-01, 4.27000e+00 
2.10507e-01, 4.28000e+00 
2.10404e-01, 4.29000e+00 
2.10301e-01, 4.30000e+00 
2.10200e-01, 4.31000e+00 
2.10101e-01, 4.32000e+00 
2.10003e-01, 4.33000e+00 
2.09906e-01, 4.34000e+00 
2.09811e-01, 4.35000e+00 
2.09716e-01, 4.36000e+00 
2.09624e-01, 4.37000e+00 
2.09532e-01, 4.38000e+00 
2.09442e-01, 4.39000e+00 
2.09353e-01, 4.40000e+00 
2.09265e-01, 4.41000e+00 
2.09179e-01, 4.42000e+00 
2.09094e-01, 4.43000e+00 
2.09010e-01, 4.44000e+00 
2.08928e-01, 4.45000e+00 
2.08846e-01, 4.46000e+00 
2.08766e-01, 4.47000e+00 
2.08687e-01, 4.48000e+00 
2.08609e-01, 4.49000e+00 
2.08533e-01, 4.50000e+00 
2.08458e-01, 4.51000e+00 
2.08384e-01, 4.52000e+00 
2.08311e-01, 4.53000e+00 
2.08239e-01, 4.54000e+00 
2.08168e-01, 4.55000e+00 
2.08099e-01, 4.56000e+00 
2.08031e-01, 4.57000e+00 
2.07964e-01, 4.58000e+00 
2.07898e-01, 4.59000e+00 
2.07833e-01, 4.60000e+00 
2.07769e-01, 4.61000e+00 
2.07707e-01, 4.62000e+00 
2.07645e-01, 4.63000e+00 
2.07585e-01, 4.64000e+00 
2.07525e-01, 4.65000e+00 
2.07467e-01, 4.66000e+00 
2.07410e-01, 4.67000e+00 
2.07354e-01, 4.68000e+00 
2.07299e-01, 4.69000e+00 
2.07245e-01, 4.70000e+00 
2.07192e-01, 4.71000e+00 
2.07140e-01, 4.72000e+00 
2.07089e-01, 4.73000e+00 
2.07040e-01, 4.74000e+00 
2.06991e-01, 4.75000e+00 
2.06943e-01, 4.76000e+00 
2.06896e-01, 4.77000e+00 
2.06851e-01, 4.78000e+00 
2.06806e-01, 4.79000e+00 
2.06762e-01, 4.80000e+00 
2.06720e-01, 4.81000e+00 
2.06678e-01, 4.82000e+00 
2.06637e-01, 4.83000e+00 
2.06597e-01, 4.84000e+00 
2.06558e-01, 4.85000e+00 
2.06521e-01, 4.86000e+00 
2.06484e-01, 4.87000e+00 
2.06448e-01, 4.88000e+00 
2.06413e-01, 4.89000e+00 
2.06378e-01, 4.90000e+00 
2.06345e-01, 4.91000e+00 
2.06313e-01, 4.92000e+00 
2.06282e-01, 4.93000e+00 
2.06251e-01, 4.94000e+00 
2.06222e-01, 4.95000e+00 
2.06193e-01, 4.96000e+00 
2.06165e-01, 4.97000e+00 
2.06139e-01, 4.98000e+00 
2.06113e-01, 4.99000e+00 
2.06087e-01, 5.00000e+00 
2.06063e-01, 5.01000e+00 
2.06040e-01, 5.02000e+00 
2.06017e-01, 5.03000e+00 
2.05996e-01, 5.04000e+00 
2.05975e-01, 5.05000e+00 
2.05955e-01, 5.06000e+00 
2.05936e-01, 5.07000e+00 
2.05918e-01, 5.08000e+00 
2.05900e-01, 5.09000e+00 
2.05884e-01, 5.10000e+00 
2.05868e-01, 5.11000e+00 
2.05853e-01, 5.12000e+00 
2.05839e-01, 5.13000e+00 
2.05826e-01, 5.14000e+00 
2.05813e-01, 5.15000e+00 
2.05802e-01, 5.16000e+00 
2.05791e-01, 5.17000e+00 
2.05781e-01, 5.18000e+00 
2.05771e-01, 5.19000e+00 
2.05763e-01, 5.20000e+00 
2.05755e-01, 5.21000e+00 
2.05748e-01, 5.22000e+00 
2.05742e-01, 5.23000e+00 
2.05736e-01, 5.24000e+00 
2.05731e-01, 5.25000e+00 
2.05727e-01, 5.26000e+00 
2.05724e-01, 5.27000e+00 
2.05722e-01, 5.28000e+00 
2.05720e-01, 5.29000e+00 
2.05719e-01, 5.30000e+00 
2.05719e-01, 5.31000e+00 
2.05719e-01, 5.32000e+00 
2.05721e-01, 5.33000e+00 
2.05722e-01, 5.34000e+00 
2.05725e-01, 5.35000e+00 
2.05728e-01, 5.36000e+00 
2.05733e-01, 5.37000e+00 
2.05737e-01, 5.38000e+00 
2.05743e-01, 5.39000e+00 
2.05749e-01, 5.40000e+00 
2.05756e-01, 5.41000e+00 
2.05763e-01, 5.42000e+00 
2.05772e-01, 5.43000e+00 
2.05780e-01, 5.44000e+00 
2.05790e-01, 5.45000e+00 
2.05800e-01, 5.46000e+00 
2.05811e-01, 5.47000e+00 
2.05823e-01, 5.48000e+00 
2.05835e-01, 5.49000e+00 
2.05848e-01, 5.50000e+00 
2.05862e-01, 5.51000e+00 
2.05876e-01, 5.52000e+00 
2.05891e-01, 5.53000e+00 
2.05906e-01, 5.54000e+00 
2.05923e-01, 5.55000e+00 
2.05939e-01, 5.56000e+00 
2.05957e-01, 5.57000e+00 
2.05975e-01, 5.58000e+00 
2.05994e-01, 5.59000e+00 
2.06013e-01, 5.60000e+00 
2.06033e-01, 5.61000e+00 
2.06054e-01, 5.62000e+00 
2.06075e-01, 5.63000e+00 
2.06097e-01, 5.64000e+00 
2.06119e-01, 5.65000e+00 
2.06142e-01, 5.66000e+00 
2.06166e-01, 5.67000e+00 
2.06190e-01, 5.68000e+00 
2.06215e-01, 5.69000e+00 
2.06240e-01, 5.70000e+00 
2.06266e-01, 5.71000e+00 
2.06293e-01, 5.72000e+00 
2.06320e-01, 5.73000e+00 
2.06348e-01, 5.74000e+00 
2.06376e-01, 5.75000e+00 
2.06405e-01, 5.76000e+00 
2.06434e-01, 5.77000e+00 
2.06464e-01, 5.78000e+00 
2.06495e-01, 5.79000e+00 
2.06526e-01, 5.80000e+00 
2.06558e-01, 5.81000e+00 
2.06590e-01, 5.82000e+00 
2.06623e-01, 5.83000e+00 
2.06656e-01, 5.84000e+00 
2.06690e-01, 5.85000e+00 
2.06725e-01, 5.86000e+00 
2.06760e-01, 5.87000e+00 
2.06795e-01, 5.88000e+00 
2.06831e-01, 5.89000e+00 
2.06868e-01, 5.90000e+00 
2.06905e-01, 5.91000e+00 
2.06943e-01, 5.92000e+00 
2.06981e-01, 5.93000e+00 
2.07020e-01, 5.94000e+00 
2.07059e-01, 5.95000e+00 
2.07099e-01, 5.96000e+00 
2.07139e-01, 5.97000e+00 
2.07180e-01, 5.98000e+00 
2.07222e-01, 5.99000e+00 
2.07263e-01, 6.00000e+00 
2.07306e-01, 6.01000e+00 
2.07349e-01, 6.02000e+00 
2.07392e-01, 6.03000e+00 
2.07436e-01, 6.04000e+00 
2.07480e-01, 6.05000e+00 
2.07525e-01, 6.06000e+00 
2.07570e-01, 6.07000e+00 
2.07616e-01, 6.08000e+00 
2.07662e-01, 6.09000e+00 
2.07709e-01, 6.10000e+00 
2.07756e-01, 6.11000e+00 
2.07804e-01, 6.12000e+00 
2.07852e-01, 6.13000e+00 
2.07901e-01, 6.14000e+00 
2.07950e-01, 6.15000e+00 
2.08000e-01, 6.16000e+00 
2.08050e-01, 6.17000e+00 
2.08101e-01, 6.18000e+00 
2.08152e-01, 6.19000e+00 
2.08203e-01, 6.20000e+00 
2.08255e-01, 6.21000e+00 
2.08307e-01, 6.22000e+00 
2.08360e-01, 6.23000e+00 
2.08414e-01, 6.24000e+00 
2.08467e-01, 6.25000e+00 
2.08522e-01, 6.26000e+00 
2.08576e-01, 6.27000e+00 
2.08631e-01, 6.28000e+00 
2.08687e-01, 6.29000e+00 
2.08743e-01, 6.30000e+00 
2.08799e-01, 6.31000e+00 
2.08856e-01, 6.32000e+00 
2.08913e-01, 6.33000e+00 
2.08971e-01, 6.34000e+00 
2.09029e-01, 6.35000e+00 
2.09088e-01, 6.36000e+00 
2.09147e-01, 6.37000e+00 
2.09206e-01, 6.38000e+00 
2.09266e-01, 6.39000e+00 
2.09326e-01, 6.40000e+00 
2.09387e-01, 6.41000e+00 
2.09448e-01, 6.42000e+00 
2.09510e-01, 6.43000e+00 
2.09571e-01, 6.44000e+00 
2.09634e-01, 6.45000e+00 
2.09696e-01, 6.46000e+00 
2.09760e-01, 6.47000e+00 
2.09823e-01, 6.48000e+00 
2.09887e-01, 6.49000e+00 
2.09951e-01, 6.50000e+00 
2.10016e-01, 6.51000e+00 
2.10081e-01, 6.52000e+00 
2.10147e-01, 6.53000e+00 
2.10213e-01, 6.54000e+00 
2.10279e-01, 6.55000e+00 
2.10346e-01, 6.56000e+00 
2.10413e-01, 6.57000e+00 
2.10480e-01, 6.58000e+00 
2.10548e-01, 6.59000e+00 
2.10616e-01, 6.60000e+00 
2.10685e-01, 6.61000e+00 
2.10754e-01, 6.62000e+00 
2.10823e-01, 6.63000e+00 
2.10893e-01, 6.64000e+00 
2.10963e-01, 6.65000e+00 
2.11034e-01, 6.66000e+00 
2.11104e-01, 6.67000e+00 
2.11176e-01, 6.68000e+00 
2.11247e-01, 6.69000e+00 
2.11319e-01, 6.70000e+00 
2.11391e-01, 6.71000e+00 
2.11464e-01, 6.72000e+00 
2.11537e-01, 6.73000e+00 
2.11611e-01, 6.74000e+00 
2.11684e-01, 6.75000e+00 
2.11758e-01, 6.76000e+00 
2.11833e-01, 6.77000e+00 
2.11908e-01, 6.78000e+00 
2.11983e-01, 6.79000e+00 
2.12058e-01, 6.80000e+00 
2.12134e-01, 6.81000e+00 
2.12210e-01, 6.82000e+00 
2.12287e-01, 6.83000e+00 
2.12364e-01, 6.84000e+00 
2.12441e-01, 6.85000e+00 
2.12519e-01, 6.86000e+00 
2.12597e-01, 6.87000e+00 
2.12675e-01, 6.88000e+00 
2.12753e-01, 6.89000e+00 
2.12832e-01, 6.90000e+00 
2.12912e-01, 6.91000e+00 
2.12991e-01, 6.92000e+00 
2.13071e-01, 6.93000e+00 
2.13151e-01, 6.94000e+00 
2.13232e-01, 6.95000e+00 
2.13313e-01, 6.96000e+00 
2.13394e-01, 6.97000e+00 
2.13475e-01, 6.98000e+00 
2.13557e-01, 6.99000e+00 
2.13639e-01, 7.00000e+00 
2.13722e-01, 7.01000e+00 
2.13805e-01, 7.02000e+00 
2.13888e-01, 7.03000e+00 
2.13971e-01, 7.04000e+00 
2.14055e-01, 7.05000e+00 
2.14139e-01, 7.06000e+00 
2.14224e-01, 7.07000e+00 
2.14308e-01, 7.08000e+00 
2.14393e-01, 7.09000e+00 
2.14478e-01, 7.10000e+00 
2.14564e-01, 7.11000e+00 
2.14650e-01, 7.12000e+00 
2.14736e-01, 7.13000e+00 
2.14823e-01, 7.14000e+00 
2.14910e-01, 7.15000e+00 
2.14997e-01, 7.16000e+00 
2.15084e-01, 7.17000e+00 
2.15172e-01, 7.18000e+00 
2.15260e-01, 7.19000e+00 
2.15348e-01, 7.20000e+00 
2.15437e-01, 7.21000e+00 
2.15525e-01, 7.22000e+00 
2.15615e-01, 7.23000e+00 
2.15704e-01, 7.24000e+00 
2.15794e-01, 7.25000e+00 
2.15884e-01, 7.26000e+00 
2.15974e-01, 7.27000e+00 
2.16065e-01, 7.28000e+00 
2.16156e-01, 7.29000e+00 
2.16247e-01, 7.30000e+00 
2.16338e-01, 7.31000e+00 
2.16430e-01, 7.32000e+00 
2.16522e-01, 7.33000e+00 
2.16614e-01, 7.34000e+00 
2.16707e-01, 7.35000e+00 
2.16800e-01, 7.36000e+00 
2.16893e-01, 7.37000e+00 
2.16986e-01, 7.38000e+00 
2.17080e-01, 7.39000e+00 
2.17174e-01, 7.40000e+00 
2.17268e-01, 7.41000e+00 
2.17362e-01, 7.42000e+00 
2.17457e-01, 7.43000e+00 
2.17552e-01, 7.44000e+00 
2.17647e-01, 7.45000e+00 
2.17743e-01, 7.46000e+00 
2.17839e-01, 7.47000e+00 
2.17935e-01, 7.48000e+00 
2.18031e-01, 7.49000e+00 
2.18128e-01, 7.50000e+00 
2.18224e-01, 7.51000e+00 
2.18321e-01, 7.52000e+00 
2.18419e-01, 7.53000e+00 
2.18516e-01, 7.54000e+00 
2.18614e-01, 7.55000e+00 
2.18712e-01, 7.56000e+00 
2.18811e-01, 7.57000e+00 
2.18909e-01, 7.58000e+00 
2.19008e-01, 7.59000e+00 
2.19107e-01, 7.60000e+00 
2.19207e-01, 7.61000e+00 
2.19306e-01, 7.62000e+00 
2.19406e-01, 7.63000e+00 
2.19506e-01, 7.64000e+00 
2.19607e-01, 7.65000e+00 
2.19707e-01, 7.66000e+00 
2.19808e-01, 7.67000e+00 
2.19909e-01, 7.68000e+00 
2.20010e-01, 7.69000e+00 
2.20112e-01, 7.70000e+00 
2.20214e-01, 7.71000e+00 
2.20316e-01, 7.72000e+00 
2.20418e-01, 7.73000e+00 
2.20520e-01, 7.74000e+00 
2.20623e-01, 7.75000e+00 
2.20726e-01, 7.76000e+00 
2.20829e-01, 7.77000e+00 
