k, beta 
4.00346e+00, 7.50000e-01 
3.96041e+00, 7.60000e-01 
3.91860e+00, 7.70000e-01 
3.87798e+00, 7.80000e-01 
3.83852e+00, 7.90000e-01 
3.80017e+00, 8.00000e-01 
3.76288e+00, 8.10000e-01 
3.72662e+00, 8.20000e-01 
3.69135e+00, 8.30000e-01 
3.65704e+00, 8.40000e-01 
3.62365e+00, 8.50000e-01 
3.59114e+00, 8.60000e-01 
3.55950e+00, 8.70000e-01 
3.52868e+00, 8.80000e-01 
3.49867e+00, 8.90000e-01 
3.46943e+00, 9.00000e-01 
3.44094e+00, 9.10000e-01 
3.41317e+00, 9.20000e-01 
3.38611e+00, 9.30000e-01 
3.35972e+00, 9.40000e-01 
3.33399e+00, 9.50000e-01 
3.30890e+00, 9.60000e-01 
3.28443e+00, 9.70000e-01 
3.26055e+00, 9.80000e-01 
3.23726e+00, 9.90000e-01 
3.21453e+00, 1.00000e+00 
3.19234e+00, 1.01000e+00 
3.17068e+00, 1.02000e+00 
3.14954e+00, 1.03000e+00 
3.12890e+00, 1.04000e+00 
3.10874e+00, 1.05000e+00 
3.08906e+00, 1.06000e+00 
3.06983e+00, 1.07000e+00 
3.05105e+00, 1.08000e+00 
3.03270e+00, 1.09000e+00 
3.01478e+00, 1.10000e+00 
2.99726e+00, 1.11000e+00 
2.98014e+00, 1.12000e+00 
2.96342e+00, 1.13000e+00 
2.94707e+00, 1.14000e+00 
2.93109e+00, 1.15000e+00 
2.91546e+00, 1.16000e+00 
2.90019e+00, 1.17000e+00 
2.88526e+00, 1.18000e+00 
2.87066e+00, 1.19000e+00 
2.85639e+00, 1.20000e+00 
2.84243e+00, 1.21000e+00 
2.82878e+00, 1.22000e+00 
2.81543e+00, 1.23000e+00 
2.80238e+00, 1.24000e+00 
2.78961e+00, 1.25000e+00 
2.77712e+00, 1.26000e+00 
2.76490e+00, 1.27000e+00 
2.75295e+00, 1.28000e+00 
2.74126e+00, 1.29000e+00 
2.72982e+00, 1.30000e+00 
2.71864e+00, 1.31000e+00 
2.70769e+00, 1.32000e+00 
2.69699e+00, 1.33000e+00 
2.68651e+00, 1.34000e+00 
2.67626e+00, 1.35000e+00 
2.66624e+00, 1.36000e+00 
2.65643e+00, 1.37000e+00 
2.64683e+00, 1.38000e+00 
2.63745e+00, 1.39000e+00 
2.62826e+00, 1.40000e+00 
2.61927e+00, 1.41000e+00 
2.61048e+00, 1.42000e+00 
2.60188e+00, 1.43000e+00 
2.59347e+00, 1.44000e+00 
2.58524e+00, 1.45000e+00 
2.57718e+00, 1.46000e+00 
2.56931e+00, 1.47000e+00 
2.56160e+00, 1.48000e+00 
2.55407e+00, 1.49000e+00 
2.54670e+00, 1.50000e+00 
2.53949e+00, 1.51000e+00 
2.53244e+00, 1.52000e+00 
2.52554e+00, 1.53000e+00 
2.51880e+00, 1.54000e+00 
2.51221e+00, 1.55000e+00 
2.50576e+00, 1.56000e+00 
2.49946e+00, 1.57000e+00 
2.49329e+00, 1.58000e+00 
2.48727e+00, 1.59000e+00 
2.48138e+00, 1.60000e+00 
2.47563e+00, 1.61000e+00 
2.47001e+00, 1.62000e+00 
2.46451e+00, 1.63000e+00 
2.45914e+00, 1.64000e+00 
2.45390e+00, 1.65000e+00 
2.44877e+00, 1.66000e+00 
2.44377e+00, 1.67000e+00 
2.43888e+00, 1.68000e+00 
2.43411e+00, 1.69000e+00 
2.42945e+00, 1.70000e+00 
2.42491e+00, 1.71000e+00 
2.42047e+00, 1.72000e+00 
2.41614e+00, 1.73000e+00 
2.41191e+00, 1.74000e+00 
2.40779e+00, 1.75000e+00 
2.40377e+00, 1.76000e+00 
2.39985e+00, 1.77000e+00 
2.39603e+00, 1.78000e+00 
2.39230e+00, 1.79000e+00 
2.38868e+00, 1.80000e+00 
2.38514e+00, 1.81000e+00 
2.38170e+00, 1.82000e+00 
2.37834e+00, 1.83000e+00 
2.37508e+00, 1.84000e+00 
2.37190e+00, 1.85000e+00 
2.36881e+00, 1.86000e+00 
2.36581e+00, 1.87000e+00 
2.36289e+00, 1.88000e+00 
2.36005e+00, 1.89000e+00 
2.35729e+00, 1.90000e+00 
2.35461e+00, 1.91000e+00 
2.35201e+00, 1.92000e+00 
2.34949e+00, 1.93000e+00 
2.34704e+00, 1.94000e+00 
2.34467e+00, 1.95000e+00 
2.34237e+00, 1.96000e+00 
2.34014e+00, 1.97000e+00 
2.33799e+00, 1.98000e+00 
2.33590e+00, 1.99000e+00 
2.33389e+00, 2.00000e+00 
2.33194e+00, 2.01000e+00 
2.33006e+00, 2.02000e+00 
2.32825e+00, 2.03000e+00 
2.32650e+00, 2.04000e+00 
2.32481e+00, 2.05000e+00 
2.32319e+00, 2.06000e+00 
2.32163e+00, 2.07000e+00 
2.32014e+00, 2.08000e+00 
2.31870e+00, 2.09000e+00 
2.31732e+00, 2.10000e+00 
2.31601e+00, 2.11000e+00 
2.31475e+00, 2.12000e+00 
2.31355e+00, 2.13000e+00 
2.31240e+00, 2.14000e+00 
2.31131e+00, 2.15000e+00 
2.31028e+00, 2.16000e+00 
2.30930e+00, 2.17000e+00 
2.30837e+00, 2.18000e+00 
2.30750e+00, 2.19000e+00 
2.30667e+00, 2.20000e+00 
2.30590e+00, 2.21000e+00 
2.30518e+00, 2.22000e+00 
2.30451e+00, 2.23000e+00 
2.30389e+00, 2.24000e+00 
2.30332e+00, 2.25000e+00 
2.30279e+00, 2.26000e+00 
2.30231e+00, 2.27000e+00 
2.30188e+00, 2.28000e+00 
2.30150e+00, 2.29000e+00 
2.30116e+00, 2.30000e+00 
2.30087e+00, 2.31000e+00 
2.30062e+00, 2.32000e+00 
2.30041e+00, 2.33000e+00 
2.30025e+00, 2.34000e+00 
2.30013e+00, 2.35000e+00 
2.30005e+00, 2.36000e+00 
2.30001e+00, 2.37000e+00 
2.30001e+00, 2.38000e+00 
2.30006e+00, 2.39000e+00 
2.30014e+00, 2.40000e+00 
2.30027e+00, 2.41000e+00 
2.30043e+00, 2.42000e+00 
2.30063e+00, 2.43000e+00 
2.30087e+00, 2.44000e+00 
2.30115e+00, 2.45000e+00 
2.30146e+00, 2.46000e+00 
2.30181e+00, 2.47000e+00 
2.30220e+00, 2.48000e+00 
2.30262e+00, 2.49000e+00 
2.30308e+00, 2.50000e+00 
2.30358e+00, 2.51000e+00 
2.30410e+00, 2.52000e+00 
2.30467e+00, 2.53000e+00 
2.30526e+00, 2.54000e+00 
2.30589e+00, 2.55000e+00 
2.30655e+00, 2.56000e+00 
2.30725e+00, 2.57000e+00 
2.30797e+00, 2.58000e+00 
2.30873e+00, 2.59000e+00 
2.30952e+00, 2.60000e+00 
2.31034e+00, 2.61000e+00 
2.31120e+00, 2.62000e+00 
2.31208e+00, 2.63000e+00 
2.31299e+00, 2.64000e+00 
2.31393e+00, 2.65000e+00 
2.31490e+00, 2.66000e+00 
2.31590e+00, 2.67000e+00 
2.31693e+00, 2.68000e+00 
2.31799e+00, 2.69000e+00 
2.31907e+00, 2.70000e+00 
2.32019e+00, 2.71000e+00 
2.32133e+00, 2.72000e+00 
2.32249e+00, 2.73000e+00 
2.32369e+00, 2.74000e+00 
2.32491e+00, 2.75000e+00 
2.32616e+00, 2.76000e+00 
2.32743e+00, 2.77000e+00 
2.32873e+00, 2.78000e+00 
2.33005e+00, 2.79000e+00 
2.33140e+00, 2.80000e+00 
2.33278e+00, 2.81000e+00 
2.33418e+00, 2.82000e+00 
2.33560e+00, 2.83000e+00 
2.33705e+00, 2.84000e+00 
2.33852e+00, 2.85000e+00 
2.34001e+00, 2.86000e+00 
2.34153e+00, 2.87000e+00 
2.34307e+00, 2.88000e+00 
2.34464e+00, 2.89000e+00 
2.34622e+00, 2.90000e+00 
2.34783e+00, 2.91000e+00 
2.34946e+00, 2.92000e+00 
2.35112e+00, 2.93000e+00 
2.35279e+00, 2.94000e+00 
2.35449e+00, 2.95000e+00 
2.35620e+00, 2.96000e+00 
2.35794e+00, 2.97000e+00 
2.35970e+00, 2.98000e+00 
2.36148e+00, 2.99000e+00 
2.36328e+00, 3.00000e+00 
2.36510e+00, 3.01000e+00 
2.36694e+00, 3.02000e+00 
2.36881e+00, 3.03000e+00 
2.37069e+00, 3.04000e+00 
2.37259e+00, 3.05000e+00 
2.37450e+00, 3.06000e+00 
2.37644e+00, 3.07000e+00 
2.37840e+00, 3.08000e+00 
2.38037e+00, 3.09000e+00 
2.38237e+00, 3.10000e+00 
2.38438e+00, 3.11000e+00 
2.38641e+00, 3.12000e+00 
2.38846e+00, 3.13000e+00 
2.39053e+00, 3.14000e+00 
2.39261e+00, 3.15000e+00 
2.39471e+00, 3.16000e+00 
2.39683e+00, 3.17000e+00 
2.39897e+00, 3.18000e+00 
2.40112e+00, 3.19000e+00 
2.40329e+00, 3.20000e+00 
2.40548e+00, 3.21000e+00 
2.40768e+00, 3.22000e+00 
2.40990e+00, 3.23000e+00 
2.41213e+00, 3.24000e+00 
2.41438e+00, 3.25000e+00 
2.41665e+00, 3.26000e+00 
2.41893e+00, 3.27000e+00 
2.42123e+00, 3.28000e+00 
2.42355e+00, 3.29000e+00 
2.42588e+00, 3.30000e+00 
2.42822e+00, 3.31000e+00 
2.43058e+00, 3.32000e+00 
2.43296e+00, 3.33000e+00 
2.43535e+00, 3.34000e+00 
2.43775e+00, 3.35000e+00 
2.44017e+00, 3.36000e+00 
2.44260e+00, 3.37000e+00 
2.44505e+00, 3.38000e+00 
2.44751e+00, 3.39000e+00 
2.44999e+00, 3.40000e+00 
2.45248e+00, 3.41000e+00 
2.45498e+00, 3.42000e+00 
2.45750e+00, 3.43000e+00 
2.46003e+00, 3.44000e+00 
2.46257e+00, 3.45000e+00 
2.46513e+00, 3.46000e+00 
2.46770e+00, 3.47000e+00 
2.47028e+00, 3.48000e+00 
2.47288e+00, 3.49000e+00 
2.47549e+00, 3.50000e+00 
2.47811e+00, 3.51000e+00 
2.48074e+00, 3.52000e+00 
2.48339e+00, 3.53000e+00 
2.48605e+00, 3.54000e+00 
2.48872e+00, 3.55000e+00 
2.49140e+00, 3.56000e+00 
2.49410e+00, 3.57000e+00 
2.49681e+00, 3.58000e+00 
2.49953e+00, 3.59000e+00 
2.50226e+00, 3.60000e+00 
2.50500e+00, 3.61000e+00 
2.50776e+00, 3.62000e+00 
2.51052e+00, 3.63000e+00 
2.51330e+00, 3.64000e+00 
2.51609e+00, 3.65000e+00 
2.51889e+00, 3.66000e+00 
2.52170e+00, 3.67000e+00 
2.52453e+00, 3.68000e+00 
2.52736e+00, 3.69000e+00 
2.53020e+00, 3.70000e+00 
2.53306e+00, 3.71000e+00 
2.53593e+00, 3.72000e+00 
2.53880e+00, 3.73000e+00 
2.54169e+00, 3.74000e+00 
2.54459e+00, 3.75000e+00 
2.54750e+00, 3.76000e+00 
2.55041e+00, 3.77000e+00 
2.55334e+00, 3.78000e+00 
2.55628e+00, 3.79000e+00 
2.55923e+00, 3.80000e+00 
2.56219e+00, 3.81000e+00 
2.56516e+00, 3.82000e+00 
2.56813e+00, 3.83000e+00 
2.57112e+00, 3.84000e+00 
2.57412e+00, 3.85000e+00 
2.57713e+00, 3.86000e+00 
2.58014e+00, 3.87000e+00 
2.58317e+00, 3.88000e+00 
2.58620e+00, 3.89000e+00 
2.58925e+00, 3.90000e+00 
2.59230e+00, 3.91000e+00 
2.59537e+00, 3.92000e+00 
2.59844e+00, 3.93000e+00 
2.60152e+00, 3.94000e+00 
2.60461e+00, 3.95000e+00 
2.60771e+00, 3.96000e+00 
2.61081e+00, 3.97000e+00 
2.61393e+00, 3.98000e+00 
2.61706e+00, 3.99000e+00 
2.62019e+00, 4.00000e+00 
2.62333e+00, 4.01000e+00 
2.62648e+00, 4.02000e+00 
2.62964e+00, 4.03000e+00 
2.63281e+00, 4.04000e+00 
2.63598e+00, 4.05000e+00 
2.63917e+00, 4.06000e+00 
2.64236e+00, 4.07000e+00 
2.64556e+00, 4.08000e+00 
2.64877e+00, 4.09000e+00 
2.65198e+00, 4.10000e+00 
2.65521e+00, 4.11000e+00 
2.65844e+00, 4.12000e+00 
2.66168e+00, 4.13000e+00 
2.66493e+00, 4.14000e+00 
2.66818e+00, 4.15000e+00 
2.67144e+00, 4.16000e+00 
2.67471e+00, 4.17000e+00 
2.67799e+00, 4.18000e+00 
2.68128e+00, 4.19000e+00 
2.68457e+00, 4.20000e+00 
2.68787e+00, 4.21000e+00 
2.69118e+00, 4.22000e+00 
2.69449e+00, 4.23000e+00 
2.69782e+00, 4.24000e+00 
2.70114e+00, 4.25000e+00 
2.70448e+00, 4.26000e+00 
2.70782e+00, 4.27000e+00 
2.71117e+00, 4.28000e+00 
2.71453e+00, 4.29000e+00 
2.71790e+00, 4.30000e+00 
2.72127e+00, 4.31000e+00 
2.72464e+00, 4.32000e+00 
2.72803e+00, 4.33000e+00 
2.73142e+00, 4.34000e+00 
2.73482e+00, 4.35000e+00 
2.73822e+00, 4.36000e+00 
2.74163e+00, 4.37000e+00 
2.74505e+00, 4.38000e+00 
2.74848e+00, 4.39000e+00 
2.75191e+00, 4.40000e+00 
2.75534e+00, 4.41000e+00 
2.75879e+00, 4.42000e+00 
2.76224e+00, 4.43000e+00 
2.76569e+00, 4.44000e+00 
2.76916e+00, 4.45000e+00 
2.77263e+00, 4.46000e+00 
2.77610e+00, 4.47000e+00 
2.77958e+00, 4.48000e+00 
2.78307e+00, 4.49000e+00 
2.78656e+00, 4.50000e+00 
2.79006e+00, 4.51000e+00 
2.79356e+00, 4.52000e+00 
2.79708e+00, 4.53000e+00 
2.80059e+00, 4.54000e+00 
2.80411e+00, 4.55000e+00 
2.80764e+00, 4.56000e+00 
2.81118e+00, 4.57000e+00 
2.81472e+00, 4.58000e+00 
2.81826e+00, 4.59000e+00 
2.82181e+00, 4.60000e+00 
2.82537e+00, 4.61000e+00 
2.82893e+00, 4.62000e+00 
2.83250e+00, 4.63000e+00 
2.83607e+00, 4.64000e+00 
2.83965e+00, 4.65000e+00 
2.84324e+00, 4.66000e+00 
2.84683e+00, 4.67000e+00 
2.85042e+00, 4.68000e+00 
2.85402e+00, 4.69000e+00 
2.85763e+00, 4.70000e+00 
2.86124e+00, 4.71000e+00 
2.86485e+00, 4.72000e+00 
2.86848e+00, 4.73000e+00 
2.87210e+00, 4.74000e+00 
2.87573e+00, 4.75000e+00 
2.87937e+00, 4.76000e+00 
2.88301e+00, 4.77000e+00 
2.88666e+00, 4.78000e+00 
2.89031e+00, 4.79000e+00 
2.89397e+00, 4.80000e+00 
2.89763e+00, 4.81000e+00 
2.90130e+00, 4.82000e+00 
2.90497e+00, 4.83000e+00 
2.90864e+00, 4.84000e+00 
2.91232e+00, 4.85000e+00 
2.91601e+00, 4.86000e+00 
2.91970e+00, 4.87000e+00 
2.92340e+00, 4.88000e+00 
2.92710e+00, 4.89000e+00 
2.93080e+00, 4.90000e+00 
2.93451e+00, 4.91000e+00 
2.93822e+00, 4.92000e+00 
2.94194e+00, 4.93000e+00 
2.94567e+00, 4.94000e+00 
2.94939e+00, 4.95000e+00 
2.95313e+00, 4.96000e+00 
2.95686e+00, 4.97000e+00 
2.96060e+00, 4.98000e+00 
2.96435e+00, 4.99000e+00 
2.96810e+00, 5.00000e+00 
2.97185e+00, 5.01000e+00 
2.97561e+00, 5.02000e+00 
2.97937e+00, 5.03000e+00 
2.98314e+00, 5.04000e+00 
2.98691e+00, 5.05000e+00 
2.99069e+00, 5.06000e+00 
2.99447e+00, 5.07000e+00 
2.99825e+00, 5.08000e+00 
3.00204e+00, 5.09000e+00 
3.00583e+00, 5.10000e+00 
3.00963e+00, 5.11000e+00 
3.01343e+00, 5.12000e+00 
3.01724e+00, 5.13000e+00 
3.02105e+00, 5.14000e+00 
3.02486e+00, 5.15000e+00 
3.02867e+00, 5.16000e+00 
3.03250e+00, 5.17000e+00 
3.03632e+00, 5.18000e+00 
3.04015e+00, 5.19000e+00 
3.04398e+00, 5.20000e+00 
3.04782e+00, 5.21000e+00 
3.05166e+00, 5.22000e+00 
3.05550e+00, 5.23000e+00 
3.05935e+00, 5.24000e+00 
3.06320e+00, 5.25000e+00 
3.06706e+00, 5.26000e+00 
3.07092e+00, 5.27000e+00 
3.07478e+00, 5.28000e+00 
3.07865e+00, 5.29000e+00 
3.08252e+00, 5.30000e+00 
3.08639e+00, 5.31000e+00 
3.09027e+00, 5.32000e+00 
3.09415e+00, 5.33000e+00 
3.09803e+00, 5.34000e+00 
3.10192e+00, 5.35000e+00 
3.10582e+00, 5.36000e+00 
3.10971e+00, 5.37000e+00 
3.11361e+00, 5.38000e+00 
3.11751e+00, 5.39000e+00 
3.12142e+00, 5.40000e+00 
3.12533e+00, 5.41000e+00 
3.12924e+00, 5.42000e+00 
3.13316e+00, 5.43000e+00 
3.13708e+00, 5.44000e+00 
3.14100e+00, 5.45000e+00 
3.14493e+00, 5.46000e+00 
3.14886e+00, 5.47000e+00 
3.15279e+00, 5.48000e+00 
3.15673e+00, 5.49000e+00 
3.16067e+00, 5.50000e+00 
3.16461e+00, 5.51000e+00 
3.16856e+00, 5.52000e+00 
3.17251e+00, 5.53000e+00 
3.17646e+00, 5.54000e+00 
3.18042e+00, 5.55000e+00 
3.18438e+00, 5.56000e+00 
3.18834e+00, 5.57000e+00 
3.19231e+00, 5.58000e+00 
3.19627e+00, 5.59000e+00 
3.20025e+00, 5.60000e+00 
3.20422e+00, 5.61000e+00 
3.20820e+00, 5.62000e+00 
3.21218e+00, 5.63000e+00 
3.21617e+00, 5.64000e+00 
3.22015e+00, 5.65000e+00 
3.22414e+00, 5.66000e+00 
3.22814e+00, 5.67000e+00 
3.23213e+00, 5.68000e+00 
3.23613e+00, 5.69000e+00 
3.24013e+00, 5.70000e+00 
3.24414e+00, 5.71000e+00 
3.24815e+00, 5.72000e+00 
3.25216e+00, 5.73000e+00 
3.25617e+00, 5.74000e+00 
3.26019e+00, 5.75000e+00 
3.26421e+00, 5.76000e+00 
3.26823e+00, 5.77000e+00 
3.27226e+00, 5.78000e+00 
3.27629e+00, 5.79000e+00 
3.28032e+00, 5.80000e+00 
3.28435e+00, 5.81000e+00 
3.28839e+00, 5.82000e+00 
3.29243e+00, 5.83000e+00 
3.29647e+00, 5.84000e+00 
3.30052e+00, 5.85000e+00 
3.30456e+00, 5.86000e+00 
3.30861e+00, 5.87000e+00 
3.31267e+00, 5.88000e+00 
3.31672e+00, 5.89000e+00 
3.32078e+00, 5.90000e+00 
3.32484e+00, 5.91000e+00 
3.32891e+00, 5.92000e+00 
3.33297e+00, 5.93000e+00 
3.33704e+00, 5.94000e+00 
3.34111e+00, 5.95000e+00 
3.34519e+00, 5.96000e+00 
3.34926e+00, 5.97000e+00 
3.35334e+00, 5.98000e+00 
3.35743e+00, 5.99000e+00 
3.36151e+00, 6.00000e+00 
3.36560e+00, 6.01000e+00 
3.36969e+00, 6.02000e+00 
3.37378e+00, 6.03000e+00 
3.37787e+00, 6.04000e+00 
3.38197e+00, 6.05000e+00 
3.38607e+00, 6.06000e+00 
3.39017e+00, 6.07000e+00 
3.39428e+00, 6.08000e+00 
3.39838e+00, 6.09000e+00 
3.40249e+00, 6.10000e+00 
3.40660e+00, 6.11000e+00 
3.41072e+00, 6.12000e+00 
3.41484e+00, 6.13000e+00 
3.41895e+00, 6.14000e+00 
3.42308e+00, 6.15000e+00 
3.42720e+00, 6.16000e+00 
3.43132e+00, 6.17000e+00 
3.43545e+00, 6.18000e+00 
3.43958e+00, 6.19000e+00 
3.44372e+00, 6.20000e+00 
3.44785e+00, 6.21000e+00 
3.45199e+00, 6.22000e+00 
3.45613e+00, 6.23000e+00 
3.46027e+00, 6.24000e+00 
3.46441e+00, 6.25000e+00 
3.46856e+00, 6.26000e+00 
3.47271e+00, 6.27000e+00 
3.47686e+00, 6.28000e+00 
3.48101e+00, 6.29000e+00 
3.48517e+00, 6.30000e+00 
3.48933e+00, 6.31000e+00 
3.49348e+00, 6.32000e+00 
3.49765e+00, 6.33000e+00 
3.50181e+00, 6.34000e+00 
3.50598e+00, 6.35000e+00 
3.51014e+00, 6.36000e+00 
3.51431e+00, 6.37000e+00 
3.51849e+00, 6.38000e+00 
3.52266e+00, 6.39000e+00 
3.52684e+00, 6.40000e+00 
3.53102e+00, 6.41000e+00 
3.53520e+00, 6.42000e+00 
3.53938e+00, 6.43000e+00 
3.54357e+00, 6.44000e+00 
3.54775e+00, 6.45000e+00 
3.55194e+00, 6.46000e+00 
3.55613e+00, 6.47000e+00 
3.56033e+00, 6.48000e+00 
3.56452e+00, 6.49000e+00 
3.56872e+00, 6.50000e+00 
3.57292e+00, 6.51000e+00 
3.57712e+00, 6.52000e+00 
3.58132e+00, 6.53000e+00 
3.58552e+00, 6.54000e+00 
3.58973e+00, 6.55000e+00 
3.59394e+00, 6.56000e+00 
3.59815e+00, 6.57000e+00 
3.60236e+00, 6.58000e+00 
3.60658e+00, 6.59000e+00 
3.61079e+00, 6.60000e+00 
3.61501e+00, 6.61000e+00 
3.61923e+00, 6.62000e+00 
3.62346e+00, 6.63000e+00 
3.62768e+00, 6.64000e+00 
3.63191e+00, 6.65000e+00 
3.63613e+00, 6.66000e+00 
3.64036e+00, 6.67000e+00 
3.64459e+00, 6.68000e+00 
3.64883e+00, 6.69000e+00 
3.65306e+00, 6.70000e+00 
3.65730e+00, 6.71000e+00 
3.66154e+00, 6.72000e+00 
3.66578e+00, 6.73000e+00 
3.67002e+00, 6.74000e+00 
3.67426e+00, 6.75000e+00 
3.67851e+00, 6.76000e+00 
3.68276e+00, 6.77000e+00 
3.68701e+00, 6.78000e+00 
3.69126e+00, 6.79000e+00 
3.69551e+00, 6.80000e+00 
3.69977e+00, 6.81000e+00 
3.70402e+00, 6.82000e+00 
3.70828e+00, 6.83000e+00 
3.71254e+00, 6.84000e+00 
3.71680e+00, 6.85000e+00 
3.72107e+00, 6.86000e+00 
3.72533e+00, 6.87000e+00 
3.72960e+00, 6.88000e+00 
3.73386e+00, 6.89000e+00 
3.73813e+00, 6.90000e+00 
3.74241e+00, 6.91000e+00 
3.74668e+00, 6.92000e+00 
3.75095e+00, 6.93000e+00 
3.75523e+00, 6.94000e+00 
3.75951e+00, 6.95000e+00 
3.76379e+00, 6.96000e+00 
3.76807e+00, 6.97000e+00 
3.77235e+00, 6.98000e+00 
3.77664e+00, 6.99000e+00 
3.78092e+00, 7.00000e+00 
3.78521e+00, 7.01000e+00 
3.78950e+00, 7.02000e+00 
3.79379e+00, 7.03000e+00 
3.79808e+00, 7.04000e+00 
3.80238e+00, 7.05000e+00 
3.80667e+00, 7.06000e+00 
3.81097e+00, 7.07000e+00 
3.81527e+00, 7.08000e+00 
3.81957e+00, 7.09000e+00 
3.82387e+00, 7.10000e+00 
3.82818e+00, 7.11000e+00 
3.83248e+00, 7.12000e+00 
3.83679e+00, 7.13000e+00 
3.84109e+00, 7.14000e+00 
3.84540e+00, 7.15000e+00 
3.84971e+00, 7.16000e+00 
3.85403e+00, 7.17000e+00 
3.85834e+00, 7.18000e+00 
3.86266e+00, 7.19000e+00 
3.86697e+00, 7.20000e+00 
3.87129e+00, 7.21000e+00 
3.87561e+00, 7.22000e+00 
3.87993e+00, 7.23000e+00 
3.88425e+00, 7.24000e+00 
3.88858e+00, 7.25000e+00 
3.89290e+00, 7.26000e+00 
3.89723e+00, 7.27000e+00 
3.90156e+00, 7.28000e+00 
3.90589e+00, 7.29000e+00 
3.91022e+00, 7.30000e+00 
3.91455e+00, 7.31000e+00 
3.91889e+00, 7.32000e+00 
3.92322e+00, 7.33000e+00 
3.92756e+00, 7.34000e+00 
3.93190e+00, 7.35000e+00 
3.93624e+00, 7.36000e+00 
3.94058e+00, 7.37000e+00 
3.94492e+00, 7.38000e+00 
3.94926e+00, 7.39000e+00 
3.95361e+00, 7.40000e+00 
3.95795e+00, 7.41000e+00 
3.96230e+00, 7.42000e+00 
3.96665e+00, 7.43000e+00 
3.97100e+00, 7.44000e+00 
3.97535e+00, 7.45000e+00 
3.97971e+00, 7.46000e+00 
3.98406e+00, 7.47000e+00 
3.98842e+00, 7.48000e+00 
3.99277e+00, 7.49000e+00 
3.99713e+00, 7.50000e+00 
4.00149e+00, 7.51000e+00 
4.00585e+00, 7.52000e+00 
4.01021e+00, 7.53000e+00 
4.01458e+00, 7.54000e+00 
4.01894e+00, 7.55000e+00 
4.02331e+00, 7.56000e+00 
4.02767e+00, 7.57000e+00 
4.03204e+00, 7.58000e+00 
4.03641e+00, 7.59000e+00 
4.04078e+00, 7.60000e+00 
4.04515e+00, 7.61000e+00 
4.04953e+00, 7.62000e+00 
4.05390e+00, 7.63000e+00 
4.05828e+00, 7.64000e+00 
4.06266e+00, 7.65000e+00 
4.06703e+00, 7.66000e+00 
4.07141e+00, 7.67000e+00 
4.07579e+00, 7.68000e+00 
4.08018e+00, 7.69000e+00 
4.08456e+00, 7.70000e+00 
4.08894e+00, 7.71000e+00 
4.09333e+00, 7.72000e+00 
4.09771e+00, 7.73000e+00 
4.10210e+00, 7.74000e+00 
4.10649e+00, 7.75000e+00 
4.11088e+00, 7.76000e+00 
4.11527e+00, 7.77000e+00 
