r(m), E_r(T), E_theta(T), E_z(T) 
1.15000e-01, 3.64521e+09, -3.65747e+09, 4.56467e-15 
1.17500e-01, 3.64434e+09, -3.65714e+09, 4.66352e-15 
1.20000e-01, 3.64346e+09, -3.65681e+09, 4.76235e-15 
1.22500e-01, 3.64256e+09, -3.65647e+09, 4.86115e-15 
1.25000e-01, 3.64165e+09, -3.65613e+09, 4.95993e-15 
1.27500e-01, 3.64071e+09, -3.65578e+09, 5.05868e-15 
1.30000e-01, 3.63975e+09, -3.65542e+09, 5.15741e-15 
1.32500e-01, 3.63878e+09, -3.65505e+09, 5.25611e-15 
1.35000e-01, 3.63779e+09, -3.65468e+09, 5.35478e-15 
1.37500e-01, 3.63678e+09, -3.65430e+09, 5.45342e-15 
1.40000e-01, 3.63575e+09, -3.65391e+09, 5.55204e-15 
1.42500e-01, 3.63470e+09, -3.65352e+09, 5.65062e-15 
1.45000e-01, 3.63363e+09, -3.65311e+09, 5.74918e-15 
1.47500e-01, 3.63255e+09, -3.65271e+09, 5.84770e-15 
1.50000e-01, 3.63145e+09, -3.65229e+09, 5.94620e-15 
1.52500e-01, 3.63033e+09, -3.65187e+09, 6.04466e-15 
1.55000e-01, 3.62919e+09, -3.65144e+09, 6.14310e-15 
1.57500e-01, 3.62803e+09, -3.65100e+09, 6.24150e-15 
1.60000e-01, 3.62685e+09, -3.65056e+09, 6.33986e-15 
1.62500e-01, 3.62566e+09, -3.65011e+09, 6.43820e-15 
1.65000e-01, 3.62445e+09, -3.64965e+09, 6.53650e-15 
1.67500e-01, 3.62321e+09, -3.64919e+09, 6.63477e-15 
1.70000e-01, 3.62196e+09, -3.64872e+09, 6.73300e-15 
1.72500e-01, 3.62070e+09, -3.64824e+09, 6.83120e-15 
1.75000e-01, 3.61941e+09, -3.64776e+09, 6.92936e-15 
1.77500e-01, 3.61811e+09, -3.64727e+09, 7.02748e-15 
1.80000e-01, 3.61678e+09, -3.64677e+09, 7.12557e-15 
1.82500e-01, 3.61544e+09, -3.64626e+09, 7.22362e-15 
1.85000e-01, 3.61408e+09, -3.64575e+09, 7.32163e-15 
1.87500e-01, 3.61270e+09, -3.64523e+09, 7.41961e-15 
1.90000e-01, 3.61131e+09, -3.64471e+09, 7.51754e-15 
1.92500e-01, 3.60989e+09, -3.64417e+09, 7.61544e-15 
1.95000e-01, 3.60846e+09, -3.64363e+09, 7.71330e-15 
1.97500e-01, 3.60701e+09, -3.64309e+09, 7.81111e-15 
2.00000e-01, 3.60554e+09, -3.64253e+09, 7.90889e-15 
2.02500e-01, 3.60405e+09, -3.64197e+09, 8.00662e-15 
2.05000e-01, 3.60255e+09, -3.64141e+09, 8.10431e-15 
2.07500e-01, 3.60102e+09, -3.64083e+09, 8.20196e-15 
2.10000e-01, 3.59948e+09, -3.64025e+09, 8.29957e-15 
2.12500e-01, 3.59792e+09, -3.63966e+09, 8.39713e-15 
2.15000e-01, 3.59634e+09, -3.63907e+09, 8.49465e-15 
2.17500e-01, 3.59474e+09, -3.63846e+09, 8.59213e-15 
2.20000e-01, 3.59313e+09, -3.63786e+09, 8.68956e-15 
2.22500e-01, 3.59149e+09, -3.63724e+09, 8.78694e-15 
2.25000e-01, 3.58984e+09, -3.63662e+09, 8.88428e-15 
2.27500e-01, 3.58817e+09, -3.63599e+09, 8.98157e-15 
2.30000e-01, 3.58649e+09, -3.63535e+09, 9.07882e-15 
2.32500e-01, 3.58478e+09, -3.63471e+09, 9.17601e-15 
2.35000e-01, 3.58306e+09, -3.63406e+09, 9.27316e-15 
2.37500e-01, 3.58131e+09, -3.63340e+09, 9.37026e-15 
2.40000e-01, 3.57955e+09, -3.63274e+09, 9.46732e-15 
2.42500e-01, 3.57777e+09, -3.63207e+09, 9.56432e-15 
2.45000e-01, 3.57598e+09, -3.63139e+09, 9.66127e-15 
2.47500e-01, 3.57416e+09, -3.63070e+09, 9.75817e-15 
2.50000e-01, 3.57233e+09, -3.63001e+09, 9.85502e-15 
2.52500e-01, 3.57048e+09, -3.62932e+09, 9.95182e-15 
2.55000e-01, 3.56861e+09, -3.62861e+09, 1.00486e-14 
2.57500e-01, 3.56672e+09, -3.62790e+09, 1.01453e-14 
2.60000e-01, 3.56482e+09, -3.62718e+09, 1.02419e-14 
2.62500e-01, 3.56290e+09, -3.62645e+09, 1.03385e-14 
2.65000e-01, 3.56096e+09, -3.62572e+09, 1.04350e-14 
2.67500e-01, 3.55900e+09, -3.62498e+09, 1.05315e-14 
2.70000e-01, 3.55702e+09, -3.62424e+09, 1.06279e-14 
2.72500e-01, 3.55503e+09, -3.62348e+09, 1.07243e-14 
2.75000e-01, 3.55301e+09, -3.62272e+09, 1.08206e-14 
2.77500e-01, 3.55098e+09, -3.62196e+09, 1.09169e-14 
2.80000e-01, 3.54893e+09, -3.62118e+09, 1.10131e-14 
2.82500e-01, 3.54687e+09, -3.62040e+09, 1.11092e-14 
2.85000e-01, 3.54478e+09, -3.61962e+09, 1.12053e-14 
2.87500e-01, 3.54268e+09, -3.61882e+09, 1.13013e-14 
2.90000e-01, 3.54056e+09, -3.61802e+09, 1.13973e-14 
2.92500e-01, 3.53842e+09, -3.61721e+09, 1.14932e-14 
2.95000e-01, 3.53626e+09, -3.61640e+09, 1.15890e-14 
2.97500e-01, 3.53409e+09, -3.61558e+09, 1.16848e-14 
3.00000e-01, 3.53190e+09, -3.61475e+09, 1.17805e-14 
3.02500e-01, 3.52969e+09, -3.61392e+09, 1.18762e-14 
3.05000e-01, 3.52746e+09, -3.61307e+09, 1.19718e-14 
3.07500e-01, 3.52522e+09, -3.61223e+09, 1.20673e-14 
3.10000e-01, 3.52295e+09, -3.61137e+09, 1.21628e-14 
3.12500e-01, 3.52067e+09, -3.61051e+09, 1.22582e-14 
3.15000e-01, 3.51837e+09, -3.60964e+09, 1.23536e-14 
3.17500e-01, 3.51606e+09, -3.60876e+09, 1.24489e-14 
3.20000e-01, 3.51372e+09, -3.60788e+09, 1.25441e-14 
3.22500e-01, 3.51137e+09, -3.60699e+09, 1.26392e-14 
3.25000e-01, 3.50900e+09, -3.60610e+09, 1.27343e-14 
3.27500e-01, 3.50662e+09, -3.60519e+09, 1.28293e-14 
3.30000e-01, 3.50421e+09, -3.60428e+09, 1.29243e-14 
3.32500e-01, 3.50179e+09, -3.60337e+09, 1.30192e-14 
3.35000e-01, 3.49935e+09, -3.60245e+09, 1.31140e-14 
3.37500e-01, 3.49689e+09, -3.60152e+09, 1.32087e-14 
3.40000e-01, 3.49442e+09, -3.60058e+09, 1.33034e-14 
3.42500e-01, 3.49192e+09, -3.59964e+09, 1.33980e-14 
3.45000e-01, 3.48941e+09, -3.59869e+09, 1.34926e-14 
3.47500e-01, 3.48688e+09, -3.59773e+09, 1.35870e-14 
3.50000e-01, 3.48434e+09, -3.59677e+09, 1.36814e-14 
3.52500e-01, 3.48178e+09, -3.59580e+09, 1.37758e-14 
3.55000e-01, 3.47919e+09, -3.59482e+09, 1.38700e-14 
3.57500e-01, 3.47660e+09, -3.59384e+09, 1.39642e-14 
3.60000e-01, 3.47398e+09, -3.59284e+09, 1.40583e-14 
3.62500e-01, 3.47135e+09, -3.59185e+09, 1.41523e-14 
3.65000e-01, 3.46870e+09, -3.59084e+09, 1.42463e-14 
3.67500e-01, 3.46603e+09, -3.58983e+09, 1.43402e-14 
3.70000e-01, 3.46334e+09, -3.58882e+09, 1.44340e-14 
3.72500e-01, 3.46064e+09, -3.58779e+09, 1.45277e-14 
3.75000e-01, 3.45792e+09, -3.58676e+09, 1.46214e-14 
3.77500e-01, 3.45518e+09, -3.58572e+09, 1.47150e-14 
3.80000e-01, 3.45242e+09, -3.58468e+09, 1.48085e-14 
3.82500e-01, 3.44965e+09, -3.58363e+09, 1.49019e-14 
3.85000e-01, 3.44686e+09, -3.58257e+09, 1.49953e-14 
3.87500e-01, 3.44405e+09, -3.58151e+09, 1.50885e-14 
3.90000e-01, 3.44123e+09, -3.58044e+09, 1.51817e-14 
3.92500e-01, 3.43839e+09, -3.57936e+09, 1.52748e-14 
3.95000e-01, 3.43553e+09, -3.57828e+09, 1.53679e-14 
3.97500e-01, 3.43265e+09, -3.57719e+09, 1.54608e-14 
4.00000e-01, 3.42976e+09, -3.57609e+09, 1.55537e-14 
4.02500e-01, 3.42685e+09, -3.57498e+09, 1.56465e-14 
4.05000e-01, 3.42392e+09, -3.57387e+09, 1.57392e-14 
4.07500e-01, 3.42097e+09, -3.57276e+09, 1.58318e-14 
4.10000e-01, 3.41801e+09, -3.57163e+09, 1.59244e-14 
4.12500e-01, 3.41503e+09, -3.57050e+09, 1.60169e-14 
4.15000e-01, 3.41203e+09, -3.56936e+09, 1.61092e-14 
4.17500e-01, 3.40902e+09, -3.56822e+09, 1.62015e-14 
4.20000e-01, 3.40599e+09, -3.56707e+09, 1.62937e-14 
4.22500e-01, 3.40294e+09, -3.56591e+09, 1.63859e-14 
4.25000e-01, 3.39987e+09, -3.56475e+09, 1.64779e-14 
4.27500e-01, 3.39679e+09, -3.56358e+09, 1.65699e-14 
4.30000e-01, 3.39369e+09, -3.56240e+09, 1.66617e-14 
4.32500e-01, 3.39058e+09, -3.56122e+09, 1.67535e-14 
4.35000e-01, 3.38744e+09, -3.56003e+09, 1.68452e-14 
4.37500e-01, 3.38429e+09, -3.55883e+09, 1.69368e-14 
4.40000e-01, 3.38112e+09, -3.55763e+09, 1.70283e-14 
4.42500e-01, 3.37794e+09, -3.55642e+09, 1.71198e-14 
4.45000e-01, 3.37474e+09, -3.55520e+09, 1.72111e-14 
4.47500e-01, 3.37152e+09, -3.55398e+09, 1.73024e-14 
4.50000e-01, 3.36828e+09, -3.55275e+09, 1.73935e-14 
4.52500e-01, 3.36503e+09, -3.55151e+09, 1.74846e-14 
4.55000e-01, 3.36176e+09, -3.55027e+09, 1.75756e-14 
4.57500e-01, 3.35848e+09, -3.54902e+09, 1.76664e-14 
4.60000e-01, 3.35517e+09, -3.54776e+09, 1.77572e-14 
4.62500e-01, 3.35185e+09, -3.54650e+09, 1.78479e-14 
4.65000e-01, 3.34852e+09, -3.54523e+09, 1.79385e-14 
4.67500e-01, 3.34516e+09, -3.54396e+09, 1.80291e-14 
4.70000e-01, 3.34180e+09, -3.54268e+09, 1.81195e-14 
4.72500e-01, 3.33841e+09, -3.54139e+09, 1.82098e-14 
4.75000e-01, 3.33501e+09, -3.54009e+09, 1.83000e-14 
4.77500e-01, 3.33159e+09, -3.53879e+09, 1.83902e-14 
4.80000e-01, 3.32815e+09, -3.53748e+09, 1.84802e-14 
4.82500e-01, 3.32470e+09, -3.53617e+09, 1.85701e-14 
4.85000e-01, 3.32123e+09, -3.53485e+09, 1.86600e-14 
4.87500e-01, 3.31774e+09, -3.53352e+09, 1.87497e-14 
4.90000e-01, 3.31424e+09, -3.53218e+09, 1.88394e-14 
4.92500e-01, 3.31072e+09, -3.53084e+09, 1.89289e-14 
4.95000e-01, 3.30718e+09, -3.52950e+09, 1.90184e-14 
4.97500e-01, 3.30363e+09, -3.52814e+09, 1.91077e-14 
5.00000e-01, 3.30006e+09, -3.52678e+09, 1.91970e-14 
5.02500e-01, 3.29647e+09, -3.52542e+09, 1.92862e-14 
5.05000e-01, 3.29287e+09, -3.52404e+09, 1.93752e-14 
5.07500e-01, 3.28925e+09, -3.52266e+09, 1.94642e-14 
5.10000e-01, 3.28562e+09, -3.52128e+09, 1.95530e-14 
5.12500e-01, 3.28196e+09, -3.51989e+09, 1.96418e-14 
5.15000e-01, 3.27830e+09, -3.51849e+09, 1.97304e-14 
5.17500e-01, 3.27461e+09, -3.51708e+09, 1.98189e-14 
5.20000e-01, 3.27091e+09, -3.51567e+09, 1.99074e-14 
5.22500e-01, 3.26719e+09, -3.51425e+09, 1.99957e-14 
5.25000e-01, 3.26346e+09, -3.51283e+09, 2.00840e-14 
5.27500e-01, 3.25971e+09, -3.51140e+09, 2.01721e-14 
5.30000e-01, 3.25595e+09, -3.50996e+09, 2.02601e-14 
5.32500e-01, 3.25216e+09, -3.50851e+09, 2.03480e-14 
5.35000e-01, 3.24837e+09, -3.50706e+09, 2.04358e-14 
5.37500e-01, 3.24455e+09, -3.50561e+09, 2.05235e-14 
5.40000e-01, 3.24072e+09, -3.50414e+09, 2.06111e-14 
5.42500e-01, 3.23687e+09, -3.50268e+09, 2.06986e-14 
5.45000e-01, 3.23301e+09, -3.50120e+09, 2.07860e-14 
5.47500e-01, 3.22913e+09, -3.49972e+09, 2.08733e-14 
5.50000e-01, 3.22524e+09, -3.49823e+09, 2.09604e-14 
5.52500e-01, 3.22133e+09, -3.49673e+09, 2.10475e-14 
5.55000e-01, 3.21740e+09, -3.49523e+09, 2.11344e-14 
5.57500e-01, 3.21346e+09, -3.49372e+09, 2.12213e-14 
5.60000e-01, 3.20950e+09, -3.49221e+09, 2.13080e-14 
5.62500e-01, 3.20552e+09, -3.49069e+09, 2.13946e-14 
5.65000e-01, 3.20153e+09, -3.48916e+09, 2.14811e-14 
5.67500e-01, 3.19752e+09, -3.48763e+09, 2.15675e-14 
5.70000e-01, 3.19350e+09, -3.48609e+09, 2.16538e-14 
5.72500e-01, 3.18946e+09, -3.48455e+09, 2.17400e-14 
5.75000e-01, 3.18541e+09, -3.48299e+09, 2.18260e-14 
5.77500e-01, 3.18134e+09, -3.48144e+09, 2.19120e-14 
5.80000e-01, 3.17725e+09, -3.47987e+09, 2.19978e-14 
5.82500e-01, 3.17315e+09, -3.47830e+09, 2.20835e-14 
5.85000e-01, 3.16903e+09, -3.47672e+09, 2.21691e-14 
5.87500e-01, 3.16490e+09, -3.47514e+09, 2.22546e-14 
5.90000e-01, 3.16075e+09, -3.47355e+09, 2.23399e-14 
5.92500e-01, 3.15658e+09, -3.47195e+09, 2.24252e-14 
5.95000e-01, 3.15240e+09, -3.47035e+09, 2.25103e-14 
5.97500e-01, 3.14821e+09, -3.46874e+09, 2.25953e-14 
6.00000e-01, 3.14400e+09, -3.46713e+09, 2.26802e-14 
6.02500e-01, 3.13977e+09, -3.46551e+09, 2.27650e-14 
6.05000e-01, 3.13553e+09, -3.46388e+09, 2.28496e-14 
6.07500e-01, 3.13127e+09, -3.46225e+09, 2.29342e-14 
6.10000e-01, 3.12699e+09, -3.46061e+09, 2.30186e-14 
6.12500e-01, 3.12270e+09, -3.45896e+09, 2.31029e-14 
6.15000e-01, 3.11840e+09, -3.45731e+09, 2.31871e-14 
6.17500e-01, 3.11408e+09, -3.45565e+09, 2.32711e-14 
6.20000e-01, 3.10974e+09, -3.45399e+09, 2.33551e-14 
6.22500e-01, 3.10539e+09, -3.45232e+09, 2.34389e-14 
6.25000e-01, 3.10102e+09, -3.45064e+09, 2.35226e-14 
6.27500e-01, 3.09664e+09, -3.44896e+09, 2.36062e-14 
6.30000e-01, 3.09225e+09, -3.44727e+09, 2.36896e-14 
6.32500e-01, 3.08783e+09, -3.44557e+09, 2.37729e-14 
6.35000e-01, 3.08341e+09, -3.44387e+09, 2.38562e-14 
6.37500e-01, 3.07896e+09, -3.44216e+09, 2.39392e-14 
6.40000e-01, 3.07450e+09, -3.44045e+09, 2.40222e-14 
6.42500e-01, 3.07003e+09, -3.43873e+09, 2.41050e-14 
6.45000e-01, 3.06554e+09, -3.43700e+09, 2.41877e-14 
6.47500e-01, 3.06104e+09, -3.43527e+09, 2.42703e-14 
6.50000e-01, 3.05652e+09, -3.43353e+09, 2.43528e-14 
6.52500e-01, 3.05199e+09, -3.43179e+09, 2.44351e-14 
6.55000e-01, 3.04744e+09, -3.43004e+09, 2.45173e-14 
6.57500e-01, 3.04287e+09, -3.42828e+09, 2.45993e-14 
6.60000e-01, 3.03829e+09, -3.42652e+09, 2.46813e-14 
6.62500e-01, 3.03370e+09, -3.42475e+09, 2.47631e-14 
6.65000e-01, 3.02909e+09, -3.42297e+09, 2.48448e-14 
6.67500e-01, 3.02447e+09, -3.42119e+09, 2.49263e-14 
6.70000e-01, 3.01983e+09, -3.41941e+09, 2.50078e-14 
6.72500e-01, 3.01517e+09, -3.41761e+09, 2.50891e-14 
6.75000e-01, 3.01051e+09, -3.41581e+09, 2.51702e-14 
6.77500e-01, 3.00582e+09, -3.41401e+09, 2.52513e-14 
6.80000e-01, 3.00112e+09, -3.41220e+09, 2.53322e-14 
6.82500e-01, 2.99641e+09, -3.41038e+09, 2.54129e-14 
6.85000e-01, 2.99168e+09, -3.40856e+09, 2.54936e-14 
6.87500e-01, 2.98694e+09, -3.40673e+09, 2.55741e-14 
6.90000e-01, 2.98218e+09, -3.40489e+09, 2.56545e-14 
6.92500e-01, 2.97741e+09, -3.40305e+09, 2.57347e-14 
6.95000e-01, 2.97263e+09, -3.40120e+09, 2.58148e-14 
6.97500e-01, 2.96783e+09, -3.39935e+09, 2.58948e-14 
7.00000e-01, 2.96301e+09, -3.39749e+09, 2.59746e-14 
7.02500e-01, 2.95818e+09, -3.39562e+09, 2.60543e-14 
7.05000e-01, 2.95334e+09, -3.39375e+09, 2.61339e-14 
7.07500e-01, 2.94848e+09, -3.39187e+09, 2.62133e-14 
7.10000e-01, 2.94360e+09, -3.38999e+09, 2.62926e-14 
7.12500e-01, 2.93871e+09, -3.38810e+09, 2.63718e-14 
7.15000e-01, 2.93381e+09, -3.38621e+09, 2.64508e-14 
7.17500e-01, 2.92890e+09, -3.38430e+09, 2.65297e-14 
7.20000e-01, 2.92396e+09, -3.38240e+09, 2.66085e-14 
7.22500e-01, 2.91902e+09, -3.38048e+09, 2.66871e-14 
7.25000e-01, 2.91406e+09, -3.37856e+09, 2.67655e-14 
7.27500e-01, 2.90909e+09, -3.37664e+09, 2.68439e-14 
7.30000e-01, 2.90410e+09, -3.37471e+09, 2.69221e-14 
7.32500e-01, 2.89910e+09, -3.37277e+09, 2.70001e-14 
7.35000e-01, 2.89408e+09, -3.37083e+09, 2.70780e-14 
7.37500e-01, 2.88905e+09, -3.36888e+09, 2.71558e-14 
7.40000e-01, 2.88400e+09, -3.36693e+09, 2.72334e-14 
7.42500e-01, 2.87894e+09, -3.36497e+09, 2.73109e-14 
7.45000e-01, 2.87387e+09, -3.36300e+09, 2.73883e-14 
7.47500e-01, 2.86878e+09, -3.36103e+09, 2.74655e-14 
7.50000e-01, 2.86368e+09, -3.35905e+09, 2.75426e-14 
7.52500e-01, 2.85857e+09, -3.35707e+09, 2.76195e-14 
7.55000e-01, 2.85344e+09, -3.35508e+09, 2.76963e-14 
7.57500e-01, 2.84830e+09, -3.35308e+09, 2.77729e-14 
7.60000e-01, 2.84314e+09, -3.35108e+09, 2.78494e-14 
7.62500e-01, 2.83797e+09, -3.34907e+09, 2.79257e-14 
7.65000e-01, 2.83278e+09, -3.34706e+09, 2.80019e-14 
7.67500e-01, 2.82759e+09, -3.34504e+09, 2.80780e-14 
7.70000e-01, 2.82237e+09, -3.34302e+09, 2.81539e-14 
7.72500e-01, 2.81715e+09, -3.34099e+09, 2.82297e-14 
7.75000e-01, 2.81191e+09, -3.33895e+09, 2.83053e-14 
7.77500e-01, 2.80666e+09, -3.33691e+09, 2.83808e-14 
7.80000e-01, 2.80139e+09, -3.33486e+09, 2.84561e-14 
7.82500e-01, 2.79611e+09, -3.33281e+09, 2.85313e-14 
7.85000e-01, 2.79081e+09, -3.33075e+09, 2.86063e-14 
7.87500e-01, 2.78551e+09, -3.32868e+09, 2.86812e-14 
7.90000e-01, 2.78019e+09, -3.32661e+09, 2.87559e-14 
7.92500e-01, 2.77485e+09, -3.32454e+09, 2.88305e-14 
7.95000e-01, 2.76950e+09, -3.32246e+09, 2.89049e-14 
7.97500e-01, 2.76414e+09, -3.32037e+09, 2.89792e-14 
8.00000e-01, 2.75877e+09, -3.31827e+09, 2.90533e-14 
8.02500e-01, 2.75338e+09, -3.31618e+09, 2.91273e-14 
8.05000e-01, 2.74798e+09, -3.31407e+09, 2.92011e-14 
8.07500e-01, 2.74256e+09, -3.31196e+09, 2.92748e-14 
8.10000e-01, 2.73713e+09, -3.30984e+09, 2.93483e-14 
8.12500e-01, 2.73169e+09, -3.30772e+09, 2.94217e-14 
8.15000e-01, 2.72624e+09, -3.30560e+09, 2.94949e-14 
8.17500e-01, 2.72077e+09, -3.30346e+09, 2.95680e-14 
8.20000e-01, 2.71529e+09, -3.30132e+09, 2.96409e-14 
8.22500e-01, 2.70980e+09, -3.29918e+09, 2.97137e-14 
8.25000e-01, 2.70429e+09, -3.29703e+09, 2.97863e-14 
8.27500e-01, 2.69877e+09, -3.29487e+09, 2.98588e-14 
8.30000e-01, 2.69324e+09, -3.29271e+09, 2.99311e-14 
8.32500e-01, 2.68769e+09, -3.29055e+09, 3.00032e-14 
8.35000e-01, 2.68213e+09, -3.28837e+09, 3.00752e-14 
8.37500e-01, 2.67656e+09, -3.28620e+09, 3.01470e-14 
8.40000e-01, 2.67097e+09, -3.28401e+09, 3.02187e-14 
8.42500e-01, 2.66537e+09, -3.28182e+09, 3.02903e-14 
8.45000e-01, 2.65976e+09, -3.27963e+09, 3.03616e-14 
8.47500e-01, 2.65414e+09, -3.27743e+09, 3.04328e-14 
8.50000e-01, 2.64850e+09, -3.27522e+09, 3.05039e-14 
8.52500e-01, 2.64285e+09, -3.27301e+09, 3.05748e-14 
8.55000e-01, 2.63719e+09, -3.27080e+09, 3.06455e-14 
8.57500e-01, 2.63152e+09, -3.26857e+09, 3.07161e-14 
8.60000e-01, 2.62583e+09, -3.26635e+09, 3.07865e-14 
8.62500e-01, 2.62013e+09, -3.26411e+09, 3.08568e-14 
8.65000e-01, 2.61442e+09, -3.26188e+09, 3.09269e-14 
8.67500e-01, 2.60869e+09, -3.25963e+09, 3.09968e-14 
8.70000e-01, 2.60296e+09, -3.25738e+09, 3.10666e-14 
8.72500e-01, 2.59721e+09, -3.25513e+09, 3.11362e-14 
8.75000e-01, 2.59145e+09, -3.25287e+09, 3.12057e-14 
8.77500e-01, 2.58567e+09, -3.25060e+09, 3.12750e-14 
8.80000e-01, 2.57988e+09, -3.24833e+09, 3.13441e-14 
8.82500e-01, 2.57408e+09, -3.24605e+09, 3.14131e-14 
8.85000e-01, 2.56827e+09, -3.24377e+09, 3.14819e-14 
8.87500e-01, 2.56245e+09, -3.24148e+09, 3.15505e-14 
8.90000e-01, 2.55661e+09, -3.23919e+09, 3.16190e-14 
8.92500e-01, 2.55076e+09, -3.23689e+09, 3.16873e-14 
8.95000e-01, 2.54490e+09, -3.23459e+09, 3.17555e-14 
8.97500e-01, 2.53903e+09, -3.23228e+09, 3.18235e-14 
9.00000e-01, 2.53315e+09, -3.22996e+09, 3.18913e-14 
9.02500e-01, 2.52725e+09, -3.22764e+09, 3.19590e-14 
9.05000e-01, 2.52134e+09, -3.22532e+09, 3.20265e-14 
9.07500e-01, 2.51542e+09, -3.22299e+09, 3.20938e-14 
9.10000e-01, 2.50949e+09, -3.22065e+09, 3.21610e-14 
9.12500e-01, 2.50354e+09, -3.21831e+09, 3.22280e-14 
9.15000e-01, 2.49758e+09, -3.21596e+09, 3.22948e-14 
9.17500e-01, 2.49162e+09, -3.21361e+09, 3.23615e-14 
9.20000e-01, 2.48564e+09, -3.21125e+09, 3.24280e-14 
9.22500e-01, 2.47964e+09, -3.20889e+09, 3.24943e-14 
9.25000e-01, 2.47364e+09, -3.20652e+09, 3.25605e-14 
9.27500e-01, 2.46762e+09, -3.20415e+09, 3.26265e-14 
9.30000e-01, 2.46160e+09, -3.20177e+09, 3.26923e-14 
9.32500e-01, 2.45556e+09, -3.19939e+09, 3.27580e-14 
9.35000e-01, 2.44951e+09, -3.19700e+09, 3.28235e-14 
9.37500e-01, 2.44344e+09, -3.19461e+09, 3.28888e-14 
9.40000e-01, 2.43737e+09, -3.19221e+09, 3.29539e-14 
9.42500e-01, 2.43128e+09, -3.18980e+09, 3.30189e-14 
9.45000e-01, 2.42519e+09, -3.18739e+09, 3.30837e-14 
9.47500e-01, 2.41908e+09, -3.18498e+09, 3.31484e-14 
9.50000e-01, 2.41296e+09, -3.18256e+09, 3.32129e-14 
9.52500e-01, 2.40683e+09, -3.18013e+09, 3.32772e-14 
9.55000e-01, 2.40069e+09, -3.17770e+09, 3.33413e-14 
9.57500e-01, 2.39453e+09, -3.17527e+09, 3.34052e-14 
9.60000e-01, 2.38837e+09, -3.17283e+09, 3.34690e-14 
9.62500e-01, 2.38219e+09, -3.17038e+09, 3.35326e-14 
9.65000e-01, 2.37600e+09, -3.16793e+09, 3.35961e-14 
