r(m), B_r(T), B_theta(T), B_z(T) 
2.20000e-01, 2.64807e-01, 2.64698e-01, -1.07312e-02 
2.22500e-01, 2.64801e-01, 2.64690e-01, -1.08530e-02 
2.25000e-01, 2.64795e-01, 2.64682e-01, -1.09748e-02 
2.27500e-01, 2.64789e-01, 2.64673e-01, -1.10966e-02 
2.30000e-01, 2.64783e-01, 2.64664e-01, -1.12184e-02 
2.32500e-01, 2.64777e-01, 2.64655e-01, -1.13401e-02 
2.35000e-01, 2.64771e-01, 2.64647e-01, -1.14619e-02 
2.37500e-01, 2.64764e-01, 2.64638e-01, -1.15837e-02 
2.40000e-01, 2.64758e-01, 2.64629e-01, -1.17054e-02 
2.42500e-01, 2.64752e-01, 2.64619e-01, -1.18272e-02 
2.45000e-01, 2.64745e-01, 2.64610e-01, -1.19489e-02 
2.47500e-01, 2.64738e-01, 2.64601e-01, -1.20707e-02 
2.50000e-01, 2.64732e-01, 2.64591e-01, -1.21924e-02 
2.52500e-01, 2.64725e-01, 2.64582e-01, -1.23142e-02 
2.55000e-01, 2.64718e-01, 2.64572e-01, -1.24359e-02 
2.57500e-01, 2.64711e-01, 2.64563e-01, -1.25576e-02 
2.60000e-01, 2.64705e-01, 2.64553e-01, -1.26793e-02 
2.62500e-01, 2.64698e-01, 2.64543e-01, -1.28011e-02 
2.65000e-01, 2.64691e-01, 2.64533e-01, -1.29228e-02 
2.67500e-01, 2.64683e-01, 2.64523e-01, -1.30445e-02 
2.70000e-01, 2.64676e-01, 2.64513e-01, -1.31662e-02 
2.72500e-01, 2.64669e-01, 2.64502e-01, -1.32878e-02 
2.75000e-01, 2.64662e-01, 2.64492e-01, -1.34095e-02 
2.77500e-01, 2.64654e-01, 2.64481e-01, -1.35312e-02 
2.80000e-01, 2.64647e-01, 2.64471e-01, -1.36529e-02 
2.82500e-01, 2.64639e-01, 2.64460e-01, -1.37745e-02 
2.85000e-01, 2.64632e-01, 2.64449e-01, -1.38962e-02 
2.87500e-01, 2.64624e-01, 2.64439e-01, -1.40179e-02 
2.90000e-01, 2.64616e-01, 2.64428e-01, -1.41395e-02 
2.92500e-01, 2.64609e-01, 2.64417e-01, -1.42611e-02 
2.95000e-01, 2.64601e-01, 2.64405e-01, -1.43828e-02 
2.97500e-01, 2.64593e-01, 2.64394e-01, -1.45044e-02 
3.00000e-01, 2.64585e-01, 2.64383e-01, -1.46260e-02 
3.02500e-01, 2.64577e-01, 2.64371e-01, -1.47476e-02 
3.05000e-01, 2.64569e-01, 2.64360e-01, -1.48692e-02 
3.07500e-01, 2.64561e-01, 2.64348e-01, -1.49908e-02 
3.10000e-01, 2.64552e-01, 2.64337e-01, -1.51124e-02 
3.12500e-01, 2.64544e-01, 2.64325e-01, -1.52340e-02 
3.15000e-01, 2.64536e-01, 2.64313e-01, -1.53556e-02 
3.17500e-01, 2.64527e-01, 2.64301e-01, -1.54772e-02 
3.20000e-01, 2.64519e-01, 2.64289e-01, -1.55987e-02 
3.22500e-01, 2.64510e-01, 2.64277e-01, -1.57203e-02 
3.25000e-01, 2.64501e-01, 2.64264e-01, -1.58418e-02 
3.27500e-01, 2.64493e-01, 2.64252e-01, -1.59634e-02 
3.30000e-01, 2.64484e-01, 2.64240e-01, -1.60849e-02 
3.32500e-01, 2.64475e-01, 2.64227e-01, -1.62064e-02 
3.35000e-01, 2.64466e-01, 2.64214e-01, -1.63279e-02 
3.37500e-01, 2.64457e-01, 2.64202e-01, -1.64495e-02 
3.40000e-01, 2.64448e-01, 2.64189e-01, -1.65710e-02 
3.42500e-01, 2.64439e-01, 2.64176e-01, -1.66925e-02 
3.45000e-01, 2.64430e-01, 2.64163e-01, -1.68140e-02 
3.47500e-01, 2.64421e-01, 2.64150e-01, -1.69354e-02 
3.50000e-01, 2.64411e-01, 2.64136e-01, -1.70569e-02 
3.52500e-01, 2.64402e-01, 2.64123e-01, -1.71784e-02 
3.55000e-01, 2.64393e-01, 2.64110e-01, -1.72998e-02 
3.57500e-01, 2.64383e-01, 2.64096e-01, -1.74213e-02 
3.60000e-01, 2.64374e-01, 2.64083e-01, -1.75427e-02 
3.62500e-01, 2.64364e-01, 2.64069e-01, -1.76642e-02 
3.65000e-01, 2.64354e-01, 2.64055e-01, -1.77856e-02 
3.67500e-01, 2.64344e-01, 2.64041e-01, -1.79070e-02 
3.70000e-01, 2.64335e-01, 2.64027e-01, -1.80284e-02 
3.72500e-01, 2.64325e-01, 2.64013e-01, -1.81498e-02 
3.75000e-01, 2.64315e-01, 2.63999e-01, -1.82712e-02 
3.77500e-01, 2.64305e-01, 2.63985e-01, -1.83926e-02 
3.80000e-01, 2.64295e-01, 2.63970e-01, -1.85140e-02 
3.82500e-01, 2.64284e-01, 2.63956e-01, -1.86354e-02 
3.85000e-01, 2.64274e-01, 2.63942e-01, -1.87567e-02 
3.87500e-01, 2.64264e-01, 2.63927e-01, -1.88781e-02 
3.90000e-01, 2.64253e-01, 2.63912e-01, -1.89994e-02 
3.92500e-01, 2.64243e-01, 2.63897e-01, -1.91207e-02 
3.95000e-01, 2.64233e-01, 2.63882e-01, -1.92421e-02 
3.97500e-01, 2.64222e-01, 2.63867e-01, -1.93634e-02 
4.00000e-01, 2.64211e-01, 2.63852e-01, -1.94847e-02 
4.02500e-01, 2.64201e-01, 2.63837e-01, -1.96060e-02 
4.05000e-01, 2.64190e-01, 2.63822e-01, -1.97273e-02 
4.07500e-01, 2.64179e-01, 2.63806e-01, -1.98486e-02 
4.10000e-01, 2.64168e-01, 2.63791e-01, -1.99698e-02 
4.12500e-01, 2.64157e-01, 2.63775e-01, -2.00911e-02 
4.15000e-01, 2.64146e-01, 2.63760e-01, -2.02123e-02 
4.17500e-01, 2.64135e-01, 2.63744e-01, -2.03336e-02 
4.20000e-01, 2.64124e-01, 2.63728e-01, -2.04548e-02 
4.22500e-01, 2.64113e-01, 2.63712e-01, -2.05761e-02 
4.25000e-01, 2.64101e-01, 2.63696e-01, -2.06973e-02 
4.27500e-01, 2.64090e-01, 2.63680e-01, -2.08185e-02 
4.30000e-01, 2.64078e-01, 2.63664e-01, -2.09397e-02 
4.32500e-01, 2.64067e-01, 2.63647e-01, -2.10609e-02 
4.35000e-01, 2.64055e-01, 2.63631e-01, -2.11820e-02 
4.37500e-01, 2.64044e-01, 2.63614e-01, -2.13032e-02 
4.40000e-01, 2.64032e-01, 2.63598e-01, -2.14244e-02 
4.42500e-01, 2.64020e-01, 2.63581e-01, -2.15455e-02 
4.45000e-01, 2.64008e-01, 2.63564e-01, -2.16667e-02 
4.47500e-01, 2.63997e-01, 2.63547e-01, -2.17878e-02 
4.50000e-01, 2.63985e-01, 2.63530e-01, -2.19089e-02 
4.52500e-01, 2.63973e-01, 2.63513e-01, -2.20300e-02 
4.55000e-01, 2.63960e-01, 2.63496e-01, -2.21511e-02 
4.57500e-01, 2.63948e-01, 2.63479e-01, -2.22722e-02 
4.60000e-01, 2.63936e-01, 2.63461e-01, -2.23933e-02 
4.62500e-01, 2.63924e-01, 2.63444e-01, -2.25143e-02 
4.65000e-01, 2.63911e-01, 2.63426e-01, -2.26354e-02 
4.67500e-01, 2.63899e-01, 2.63409e-01, -2.27565e-02 
4.70000e-01, 2.63886e-01, 2.63391e-01, -2.28775e-02 
4.72500e-01, 2.63874e-01, 2.63373e-01, -2.29985e-02 
4.75000e-01, 2.63861e-01, 2.63355e-01, -2.31195e-02 
4.77500e-01, 2.63849e-01, 2.63337e-01, -2.32405e-02 
4.80000e-01, 2.63836e-01, 2.63319e-01, -2.33615e-02 
4.82500e-01, 2.63823e-01, 2.63301e-01, -2.34825e-02 
4.85000e-01, 2.63810e-01, 2.63283e-01, -2.36035e-02 
4.87500e-01, 2.63797e-01, 2.63264e-01, -2.37245e-02 
4.90000e-01, 2.63784e-01, 2.63246e-01, -2.38454e-02 
4.92500e-01, 2.63771e-01, 2.63227e-01, -2.39664e-02 
4.95000e-01, 2.63758e-01, 2.63208e-01, -2.40873e-02 
4.97500e-01, 2.63745e-01, 2.63190e-01, -2.42082e-02 
5.00000e-01, 2.63731e-01, 2.63171e-01, -2.43291e-02 
5.02500e-01, 2.63718e-01, 2.63152e-01, -2.44500e-02 
5.05000e-01, 2.63705e-01, 2.63133e-01, -2.45709e-02 
5.07500e-01, 2.63691e-01, 2.63114e-01, -2.46918e-02 
