r(m), B_r(T), B_theta(T), B_z(T) 
2.20000e-01, 1.21219e+00, -1.32114e+01, -4.71131e+00 
2.22500e-01, 1.04812e+00, -1.32249e+01, -4.18928e+00 
2.25000e-01, 8.87844e-01, -1.32213e+01, -3.66712e+00 
2.27500e-01, 7.31431e-01, -1.32007e+01, -3.14551e+00 
2.30000e-01, 5.78942e-01, -1.31633e+01, -2.62511e+00 
2.32500e-01, 4.30435e-01, -1.31092e+01, -2.10658e+00 
2.35000e-01, 2.85963e-01, -1.30384e+01, -1.59058e+00 
2.37500e-01, 1.45578e-01, -1.29512e+01, -1.07776e+00 
2.40000e-01, 9.32338e-03, -1.28478e+01, -5.68752e-01 
2.42500e-01, -1.22758e-01, -1.27283e+01, -6.42042e-02 
2.45000e-01, -2.50629e-01, -1.25930e+01, 4.35261e-01 
2.47500e-01, -3.74257e-01, -1.24422e+01, 9.29026e-01 
2.50000e-01, -4.93612e-01, -1.22760e+01, 1.41648e+00 
2.52500e-01, -6.08672e-01, -1.20949e+01, 1.89704e+00 
2.55000e-01, -7.19415e-01, -1.18990e+01, 2.37011e+00 
2.57500e-01, -8.25824e-01, -1.16887e+01, 2.83512e+00 
2.60000e-01, -9.27889e-01, -1.14645e+01, 3.29151e+00 
2.62500e-01, -1.02560e+00, -1.12265e+01, 3.73874e+00 
2.65000e-01, -1.11896e+00, -1.09753e+01, 4.17628e+00 
2.67500e-01, -1.20796e+00, -1.07112e+01, 4.60361e+00 
2.70000e-01, -1.29261e+00, -1.04346e+01, 5.02023e+00 
2.72500e-01, -1.37291e+00, -1.01459e+01, 5.42567e+00 
2.75000e-01, -1.44889e+00, -9.84562e+00, 5.81945e+00 
2.77500e-01, -1.52055e+00, -9.53419e+00, 6.20114e+00 
2.80000e-01, -1.58793e+00, -9.21209e+00, 6.57029e+00 
2.82500e-01, -1.65103e+00, -8.87978e+00, 6.92651e+00 
2.85000e-01, -1.70989e+00, -8.53778e+00, 7.26939e+00 
2.87500e-01, -1.76454e+00, -8.18658e+00, 7.59858e+00 
2.90000e-01, -1.81501e+00, -7.82670e+00, 7.91372e+00 
2.92500e-01, -1.86135e+00, -7.45867e+00, 8.21447e+00 
2.95000e-01, -1.90360e+00, -7.08304e+00, 8.50053e+00 
2.97500e-01, -1.94180e+00, -6.70033e+00, 8.77162e+00 
3.00000e-01, -1.97601e+00, -6.31112e+00, 9.02746e+00 
3.02500e-01, -2.00627e+00, -5.91596e+00, 9.26781e+00 
3.05000e-01, -2.03263e+00, -5.51541e+00, 9.49245e+00 
3.07500e-01, -2.05517e+00, -5.11006e+00, 9.70118e+00 
3.10000e-01, -2.07394e+00, -4.70046e+00, 9.89383e+00 
3.12500e-01, -2.08900e+00, -4.28722e+00, 1.00702e+01 
3.15000e-01, -2.10042e+00, -3.87090e+00, 1.02303e+01 
3.17500e-01, -2.10827e+00, -3.45209e+00, 1.03738e+01 
3.20000e-01, -2.11263e+00, -3.03138e+00, 1.05008e+01 
3.22500e-01, -2.11357e+00, -2.60937e+00, 1.06112e+01 
3.25000e-01, -2.11117e+00, -2.18662e+00, 1.07049e+01 
3.27500e-01, -2.10550e+00, -1.76373e+00, 1.07819e+01 
3.30000e-01, -2.09665e+00, -1.34129e+00, 1.08422e+01 
3.32500e-01, -2.08470e+00, -9.19869e-01, 1.08859e+01 
3.35000e-01, -2.06975e+00, -5.00047e-01, 1.09130e+01 
3.37500e-01, -2.05187e+00, -8.23971e-02, 1.09236e+01 
3.40000e-01, -2.03115e+00, 3.32513e-01, 1.09178e+01 
3.42500e-01, -2.00769e+00, 7.44123e-01, 1.08956e+01 
3.45000e-01, -1.98159e+00, 1.15188e+00, 1.08574e+01 
3.47500e-01, -1.95292e+00, 1.55523e+00, 1.08031e+01 
3.50000e-01, -1.92180e+00, 1.95364e+00, 1.07330e+01 
3.52500e-01, -1.88831e+00, 2.34658e+00, 1.06474e+01 
3.55000e-01, -1.85255e+00, 2.73353e+00, 1.05463e+01 
3.57500e-01, -1.81462e+00, 3.11397e+00, 1.04302e+01 
3.60000e-01, -1.77463e+00, 3.48742e+00, 1.02991e+01 
3.62500e-01, -1.73266e+00, 3.85338e+00, 1.01535e+01 
3.65000e-01, -1.68883e+00, 4.21138e+00, 9.99369e+00 
3.67500e-01, -1.64323e+00, 4.56096e+00, 9.81989e+00 
3.70000e-01, -1.59596e+00, 4.90166e+00, 9.63250e+00 
3.72500e-01, -1.54712e+00, 5.23306e+00, 9.43187e+00 
3.75000e-01, -1.49683e+00, 5.55474e+00, 9.21838e+00 
3.77500e-01, -1.44516e+00, 5.86628e+00, 8.99241e+00 
3.80000e-01, -1.39224e+00, 6.16732e+00, 8.75439e+00 
3.82500e-01, -1.33816e+00, 6.45746e+00, 8.50472e+00 
3.85000e-01, -1.28301e+00, 6.73636e+00, 8.24385e+00 
3.87500e-01, -1.22691e+00, 7.00368e+00, 7.97223e+00 
3.90000e-01, -1.16995e+00, 7.25910e+00, 7.69032e+00 
3.92500e-01, -1.11223e+00, 7.50232e+00, 7.39860e+00 
3.95000e-01, -1.05384e+00, 7.73306e+00, 7.09756e+00 
3.97500e-01, -9.94894e-01, 7.95104e+00, 6.78768e+00 
4.00000e-01, -9.35476e-01, 8.15603e+00, 6.46949e+00 
4.02500e-01, -8.75685e-01, 8.34780e+00, 6.14350e+00 
4.05000e-01, -8.15616e-01, 8.52614e+00, 5.81023e+00 
4.07500e-01, -7.55360e-01, 8.69087e+00, 5.47021e+00 
4.10000e-01, -6.95009e-01, 8.84181e+00, 5.12400e+00 
4.12500e-01, -6.34655e-01, 8.97883e+00, 4.77213e+00 
4.15000e-01, -5.74384e-01, 9.10179e+00, 4.41516e+00 
4.17500e-01, -5.14284e-01, 9.21060e+00, 4.05365e+00 
4.20000e-01, -4.54440e-01, 9.30515e+00, 3.68815e+00 
4.22500e-01, -3.94935e-01, 9.38541e+00, 3.31922e+00 
4.25000e-01, -3.35852e-01, 9.45130e+00, 2.94744e+00 
4.27500e-01, -2.77269e-01, 9.50283e+00, 2.57336e+00 
4.30000e-01, -2.19264e-01, 9.53997e+00, 2.19757e+00 
4.32500e-01, -1.61913e-01, 9.56275e+00, 1.82061e+00 
4.35000e-01, -1.05290e-01, 9.57122e+00, 1.44307e+00 
4.37500e-01, -4.94643e-02, 9.56542e+00, 1.06549e+00 
4.40000e-01, 5.49370e-03, 9.54544e+00, 6.88452e-01 
4.42500e-01, 5.95178e-02, 9.51137e+00, 3.12501e-01 
4.45000e-01, 1.12544e-01, 9.46334e+00, -6.18064e-02 
4.47500e-01, 1.64509e-01, 9.40148e+00, -4.33923e-01 
4.50000e-01, 2.15355e-01, 9.32595e+00, -8.03307e-01 
4.52500e-01, 2.65025e-01, 9.23692e+00, -1.16942e+00 
4.55000e-01, 3.13463e-01, 9.13460e+00, -1.53174e+00 
4.57500e-01, 3.60618e-01, 9.01920e+00, -1.88974e+00 
4.60000e-01, 4.06442e-01, 8.89094e+00, -2.24292e+00 
4.62500e-01, 4.50886e-01, 8.75009e+00, -2.59077e+00 
4.65000e-01, 4.93907e-01, 8.59689e+00, -2.93279e+00 
4.67500e-01, 5.35465e-01, 8.43164e+00, -3.26852e+00 
4.70000e-01, 5.75519e-01, 8.25464e+00, -3.59747e+00 
4.72500e-01, 6.14034e-01, 8.06620e+00, -3.91920e+00 
4.75000e-01, 6.50977e-01, 7.86665e+00, -4.23326e+00 
4.77500e-01, 6.86317e-01, 7.65634e+00, -4.53921e+00 
4.80000e-01, 7.20026e-01, 7.43562e+00, -4.83665e+00 
4.82500e-01, 7.52079e-01, 7.20487e+00, -5.12517e+00 
4.85000e-01, 7.82454e-01, 6.96448e+00, -5.40437e+00 
4.87500e-01, 8.11131e-01, 6.71485e+00, -5.67390e+00 
4.90000e-01, 8.38092e-01, 6.45637e+00, -5.93339e+00 
4.92500e-01, 8.63323e-01, 6.18948e+00, -6.18250e+00 
4.95000e-01, 8.86813e-01, 5.91461e+00, -6.42092e+00 
4.97500e-01, 9.08553e-01, 5.63221e+00, -6.64833e+00 
5.00000e-01, 9.28535e-01, 5.34271e+00, -6.86445e+00 
5.02500e-01, 9.46756e-01, 5.04658e+00, -7.06901e+00 
5.05000e-01, 9.63214e-01, 4.74429e+00, -7.26175e+00 
5.07500e-01, 9.77911e-01, 4.43631e+00, -7.44245e+00 
5.10000e-01, 9.90851e-01, 4.12313e+00, -7.61088e+00 
5.12500e-01, 1.00204e+00, 3.80523e+00, -7.76686e+00 
5.15000e-01, 1.01148e+00, 3.48311e+00, -7.91021e+00 
5.17500e-01, 1.01920e+00, 3.15725e+00, -8.04077e+00 
5.20000e-01, 1.02519e+00, 2.82816e+00, -8.15841e+00 
5.22500e-01, 1.02948e+00, 2.49634e+00, -8.26301e+00 
5.25000e-01, 1.03209e+00, 2.16230e+00, -8.35447e+00 
5.27500e-01, 1.03303e+00, 1.82654e+00, -8.43271e+00 
5.30000e-01, 1.03232e+00, 1.48956e+00, -8.49768e+00 
5.32500e-01, 1.03000e+00, 1.15188e+00, -8.54934e+00 
5.35000e-01, 1.02608e+00, 8.14003e-01, -8.58767e+00 
5.37500e-01, 1.02060e+00, 4.76424e-01, -8.61269e+00 
5.40000e-01, 1.01358e+00, 1.39648e-01, -8.62439e+00 
5.42500e-01, 1.00506e+00, -1.95826e-01, -8.62284e+00 
5.45000e-01, 9.95063e-01, -5.29505e-01, -8.60810e+00 
5.47500e-01, 9.83635e-01, -8.60898e-01, -8.58023e+00 
5.50000e-01, 9.70808e-01, -1.18952e+00, -8.53935e+00 
5.52500e-01, 9.56622e-01, -1.51490e+00, -8.48558e+00 
5.55000e-01, 9.41115e-01, -1.83655e+00, -8.41904e+00 
5.57500e-01, 9.24329e-01, -2.15402e+00, -8.33991e+00 
5.60000e-01, 9.06307e-01, -2.46685e+00, -8.24834e+00 
5.62500e-01, 8.87092e-01, -2.77459e+00, -8.14454e+00 
5.65000e-01, 8.66729e-01, -3.07680e+00, -8.02872e+00 
5.67500e-01, 8.45264e-01, -3.37306e+00, -7.90110e+00 
5.70000e-01, 8.22744e-01, -3.66294e+00, -7.76192e+00 
5.72500e-01, 7.99218e-01, -3.94603e+00, -7.61145e+00 
5.75000e-01, 7.74734e-01, -4.22194e+00, -7.44996e+00 
5.77500e-01, 7.49341e-01, -4.49029e+00, -7.27775e+00 
5.80000e-01, 7.23091e-01, -4.75071e+00, -7.09511e+00 
5.82500e-01, 6.96033e-01, -5.00283e+00, -6.90238e+00 
5.85000e-01, 6.68220e-01, -5.24631e+00, -6.69988e+00 
5.87500e-01, 6.39704e-01, -5.48082e+00, -6.48796e+00 
5.90000e-01, 6.10536e-01, -5.70605e+00, -6.26698e+00 
5.92500e-01, 5.80770e-01, -5.92169e+00, -6.03732e+00 
5.95000e-01, 5.50458e-01, -6.12746e+00, -5.79936e+00 
5.97500e-01, 5.19654e-01, -6.32308e+00, -5.55349e+00 
6.00000e-01, 4.88411e-01, -6.50831e+00, -5.30012e+00 
6.02500e-01, 4.56781e-01, -6.68291e+00, -5.03967e+00 
6.05000e-01, 4.24819e-01, -6.84664e+00, -4.77256e+00 
6.07500e-01, 3.92576e-01, -6.99932e+00, -4.49922e+00 
6.10000e-01, 3.60106e-01, -7.14076e+00, -4.22008e+00 
6.12500e-01, 3.27460e-01, -7.27077e+00, -3.93561e+00 
6.15000e-01, 2.94692e-01, -7.38922e+00, -3.64625e+00 
6.17500e-01, 2.61853e-01, -7.49597e+00, -3.35247e+00 
6.20000e-01, 2.28993e-01, -7.59090e+00, -3.05471e+00 
6.22500e-01, 1.96164e-01, -7.67391e+00, -2.75347e+00 
6.25000e-01, 1.63414e-01, -7.74492e+00, -2.44919e+00 
6.27500e-01, 1.30795e-01, -7.80388e+00, -2.14237e+00 
6.30000e-01, 9.83527e-02, -7.85073e+00, -1.83348e+00 
6.32500e-01, 6.61364e-02, -7.88545e+00, -1.52298e+00 
6.35000e-01, 3.41924e-02, -7.90804e+00, -1.21138e+00 
6.37500e-01, 2.56641e-03, -7.91851e+00, -8.99131e-01 
6.40000e-01, -2.86967e-02, -7.91687e+00, -5.86725e-01 
6.42500e-01, -5.95531e-02, -7.90319e+00, -2.74634e-01 
6.45000e-01, -8.99602e-02, -7.87753e+00, 3.66668e-02 
6.47500e-01, -1.19876e-01, -7.83996e+00, 3.46707e-01 
6.50000e-01, -1.49262e-01, -7.79059e+00, 6.55019e-01 
6.52500e-01, -1.78077e-01, -7.72954e+00, 9.61140e-01 
6.55000e-01, -2.06283e-01, -7.65694e+00, 1.26461e+00 
6.57500e-01, -2.33846e-01, -7.57293e+00, 1.56498e+00 
6.60000e-01, -2.60729e-01, -7.47770e+00, 1.86180e+00 
6.62500e-01, -2.86898e-01, -7.37142e+00, 2.15464e+00 
6.65000e-01, -3.12323e-01, -7.25429e+00, 2.44305e+00 
6.67500e-01, -3.36970e-01, -7.12653e+00, 2.72663e+00 
6.70000e-01, -3.60813e-01, -6.98837e+00, 3.00494e+00 
6.72500e-01, -3.83822e-01, -6.84005e+00, 3.27760e+00 
6.75000e-01, -4.05971e-01, -6.68183e+00, 3.54420e+00 
6.77500e-01, -4.27236e-01, -6.51400e+00, 3.80435e+00 
6.80000e-01, -4.47593e-01, -6.33683e+00, 4.05769e+00 
6.82500e-01, -4.67022e-01, -6.15063e+00, 4.30385e+00 
