r(m), E_r(T), E_theta(T), E_z(T) 
7.05000e-01, -4.06171e+09, 5.88375e+08, -3.26120e-12 
7.07500e-01, -3.80808e+09, 5.97555e+08, -3.34474e-12 
7.10000e-01, -3.54950e+09, 6.05695e+08, -3.42284e-12 
7.12500e-01, -3.28640e+09, 6.12793e+08, -3.49538e-12 
7.15000e-01, -3.01917e+09, 6.18848e+08, -3.56229e-12 
7.17500e-01, -2.74825e+09, 6.23862e+08, -3.62347e-12 
7.20000e-01, -2.47405e+09, 6.27838e+08, -3.67885e-12 
7.22500e-01, -2.19700e+09, 6.30781e+08, -3.72837e-12 
7.25000e-01, -1.91754e+09, 6.32696e+08, -3.77198e-12 
7.27500e-01, -1.63609e+09, 6.33591e+08, -3.80962e-12 
7.30000e-01, -1.35308e+09, 6.33475e+08, -3.84125e-12 
7.32500e-01, -1.06896e+09, 6.32359e+08, -3.86686e-12 
7.35000e-01, -7.84158e+08, 6.30254e+08, -3.88641e-12 
7.37500e-01, -4.99107e+08, 6.27173e+08, -3.89991e-12 
7.40000e-01, -2.14242e+08, 6.23132e+08, -3.90735e-12 
7.42500e-01, 7.00045e+07, 6.18145e+08, -3.90874e-12 
7.45000e-01, 3.53202e+08, 6.12231e+08, -3.90409e-12 
7.47500e-01, 6.34924e+08, 6.05407e+08, -3.89344e-12 
7.50000e-01, 9.14747e+08, 5.97692e+08, -3.87682e-12 
7.52500e-01, 1.19225e+09, 5.89109e+08, -3.85428e-12 
7.55000e-01, 1.46702e+09, 5.79678e+08, -3.82586e-12 
7.57500e-01, 1.73865e+09, 5.69422e+08, -3.79164e-12 
7.60000e-01, 2.00673e+09, 5.58366e+08, -3.75168e-12 
7.62500e-01, 2.27087e+09, 5.46534e+08, -3.70606e-12 
7.65000e-01, 2.53068e+09, 5.33952e+08, -3.65488e-12 
7.67500e-01, 2.78577e+09, 5.20647e+08, -3.59822e-12 
7.70000e-01, 3.03578e+09, 5.06647e+08, -3.53620e-12 
7.72500e-01, 3.28033e+09, 4.91979e+08, -3.46891e-12 
7.75000e-01, 3.51908e+09, 4.76673e+08, -3.39650e-12 
7.77500e-01, 3.75167e+09, 4.60759e+08, -3.31907e-12 
7.80000e-01, 3.97778e+09, 4.44267e+08, -3.23678e-12 
7.82500e-01, 4.19707e+09, 4.27229e+08, -3.14975e-12 
7.85000e-01, 4.40923e+09, 4.09675e+08, -3.05813e-12 
7.87500e-01, 4.61397e+09, 3.91638e+08, -2.96209e-12 
7.90000e-01, 4.81099e+09, 3.73150e+08, -2.86178e-12 
7.92500e-01, 5.00002e+09, 3.54245e+08, -2.75737e-12 
7.95000e-01, 5.18079e+09, 3.34955e+08, -2.64903e-12 
7.97500e-01, 5.35306e+09, 3.15315e+08, -2.53694e-12 
8.00000e-01, 5.51658e+09, 2.95357e+08, -2.42129e-12 
8.02500e-01, 5.67113e+09, 2.75116e+08, -2.30226e-12 
8.05000e-01, 5.81650e+09, 2.54625e+08, -2.18004e-12 
8.07500e-01, 5.95250e+09, 2.33919e+08, -2.05484e-12 
8.10000e-01, 6.07895e+09, 2.13033e+08, -1.92685e-12 
8.12500e-01, 6.19569e+09, 1.91999e+08, -1.79628e-12 
8.15000e-01, 6.30257e+09, 1.70852e+08, -1.66333e-12 
8.17500e-01, 6.39944e+09, 1.49627e+08, -1.52823e-12 
