r(m), B_r(T), B_theta(T), B_z(T) 
2.97500e-01, 1.14380e+00, 1.12062e+00, -3.25290e-01 
3.00000e-01, 1.14352e+00, 1.11996e+00, -3.27955e-01 
3.02500e-01, 1.14323e+00, 1.11928e+00, -3.30619e-01 
3.05000e-01, 1.14295e+00, 1.11860e+00, -3.33281e-01 
3.07500e-01, 1.14266e+00, 1.11792e+00, -3.35942e-01 
3.10000e-01, 1.14237e+00, 1.11723e+00, -3.38600e-01 
3.12500e-01, 1.14208e+00, 1.11654e+00, -3.41257e-01 
3.15000e-01, 1.14179e+00, 1.11584e+00, -3.43912e-01 
3.17500e-01, 1.14149e+00, 1.11513e+00, -3.46565e-01 
3.20000e-01, 1.14119e+00, 1.11442e+00, -3.49217e-01 
3.22500e-01, 1.14089e+00, 1.11370e+00, -3.51866e-01 
3.25000e-01, 1.14059e+00, 1.11298e+00, -3.54514e-01 
3.27500e-01, 1.14029e+00, 1.11225e+00, -3.57160e-01 
3.30000e-01, 1.13998e+00, 1.11152e+00, -3.59804e-01 
3.32500e-01, 1.13967e+00, 1.11078e+00, -3.62447e-01 
3.35000e-01, 1.13936e+00, 1.11004e+00, -3.65087e-01 
3.37500e-01, 1.13904e+00, 1.10929e+00, -3.67726e-01 
3.40000e-01, 1.13873e+00, 1.10854e+00, -3.70362e-01 
3.42500e-01, 1.13841e+00, 1.10778e+00, -3.72997e-01 
3.45000e-01, 1.13809e+00, 1.10701e+00, -3.75630e-01 
3.47500e-01, 1.13776e+00, 1.10624e+00, -3.78261e-01 
3.50000e-01, 1.13744e+00, 1.10547e+00, -3.80889e-01 
3.52500e-01, 1.13711e+00, 1.10468e+00, -3.83516e-01 
3.55000e-01, 1.13678e+00, 1.10390e+00, -3.86141e-01 
3.57500e-01, 1.13645e+00, 1.10311e+00, -3.88764e-01 
3.60000e-01, 1.13611e+00, 1.10231e+00, -3.91385e-01 
3.62500e-01, 1.13577e+00, 1.10151e+00, -3.94004e-01 
3.65000e-01, 1.13544e+00, 1.10070e+00, -3.96621e-01 
3.67500e-01, 1.13509e+00, 1.09989e+00, -3.99236e-01 
3.70000e-01, 1.13475e+00, 1.09907e+00, -4.01848e-01 
3.72500e-01, 1.13440e+00, 1.09825e+00, -4.04459e-01 
3.75000e-01, 1.13406e+00, 1.09742e+00, -4.07067e-01 
3.77500e-01, 1.13371e+00, 1.09658e+00, -4.09674e-01 
3.80000e-01, 1.13335e+00, 1.09574e+00, -4.12278e-01 
3.82500e-01, 1.13300e+00, 1.09490e+00, -4.14880e-01 
3.85000e-01, 1.13264e+00, 1.09405e+00, -4.17480e-01 
3.87500e-01, 1.13228e+00, 1.09319e+00, -4.20078e-01 
3.90000e-01, 1.13192e+00, 1.09233e+00, -4.22674e-01 
3.92500e-01, 1.13156e+00, 1.09147e+00, -4.25267e-01 
3.95000e-01, 1.13119e+00, 1.09059e+00, -4.27859e-01 
3.97500e-01, 1.13082e+00, 1.08972e+00, -4.30448e-01 
4.00000e-01, 1.13045e+00, 1.08884e+00, -4.33035e-01 
4.02500e-01, 1.13008e+00, 1.08795e+00, -4.35619e-01 
4.05000e-01, 1.12970e+00, 1.08706e+00, -4.38202e-01 
4.07500e-01, 1.12932e+00, 1.08616e+00, -4.40782e-01 
4.10000e-01, 1.12894e+00, 1.08526e+00, -4.43360e-01 
4.12500e-01, 1.12856e+00, 1.08435e+00, -4.45935e-01 
4.15000e-01, 1.12818e+00, 1.08344e+00, -4.48508e-01 
4.17500e-01, 1.12779e+00, 1.08252e+00, -4.51079e-01 
4.20000e-01, 1.12740e+00, 1.08159e+00, -4.53648e-01 
4.22500e-01, 1.12701e+00, 1.08066e+00, -4.56214e-01 
4.25000e-01, 1.12662e+00, 1.07973e+00, -4.58778e-01 
4.27500e-01, 1.12622e+00, 1.07879e+00, -4.61339e-01 
4.30000e-01, 1.12583e+00, 1.07785e+00, -4.63898e-01 
4.32500e-01, 1.12543e+00, 1.07690e+00, -4.66455e-01 
4.35000e-01, 1.12502e+00, 1.07594e+00, -4.69009e-01 
4.37500e-01, 1.12462e+00, 1.07498e+00, -4.71561e-01 
4.40000e-01, 1.12421e+00, 1.07402e+00, -4.74111e-01 
4.42500e-01, 1.12380e+00, 1.07305e+00, -4.76658e-01 
4.45000e-01, 1.12339e+00, 1.07207e+00, -4.79202e-01 
4.47500e-01, 1.12298e+00, 1.07109e+00, -4.81744e-01 
4.50000e-01, 1.12256e+00, 1.07010e+00, -4.84284e-01 
4.52500e-01, 1.12215e+00, 1.06911e+00, -4.86821e-01 
4.55000e-01, 1.12173e+00, 1.06812e+00, -4.89355e-01 
4.57500e-01, 1.12130e+00, 1.06712e+00, -4.91887e-01 
4.60000e-01, 1.12088e+00, 1.06611e+00, -4.94416e-01 
4.62500e-01, 1.12045e+00, 1.06510e+00, -4.96943e-01 
4.65000e-01, 1.12003e+00, 1.06408e+00, -4.99468e-01 
4.67500e-01, 1.11959e+00, 1.06306e+00, -5.01989e-01 
4.70000e-01, 1.11916e+00, 1.06203e+00, -5.04508e-01 
4.72500e-01, 1.11873e+00, 1.06100e+00, -5.07025e-01 
4.75000e-01, 1.11829e+00, 1.05996e+00, -5.09539e-01 
4.77500e-01, 1.11785e+00, 1.05892e+00, -5.12050e-01 
4.80000e-01, 1.11741e+00, 1.05787e+00, -5.14559e-01 
4.82500e-01, 1.11696e+00, 1.05682e+00, -5.17065e-01 
4.85000e-01, 1.11652e+00, 1.05576e+00, -5.19568e-01 
4.87500e-01, 1.11607e+00, 1.05470e+00, -5.22069e-01 
4.90000e-01, 1.11562e+00, 1.05363e+00, -5.24566e-01 
4.92500e-01, 1.11516e+00, 1.05256e+00, -5.27062e-01 
4.95000e-01, 1.11471e+00, 1.05148e+00, -5.29554e-01 
4.97500e-01, 1.11425e+00, 1.05040e+00, -5.32044e-01 
5.00000e-01, 1.11379e+00, 1.04931e+00, -5.34531e-01 
5.02500e-01, 1.11333e+00, 1.04822e+00, -5.37015e-01 
5.05000e-01, 1.11287e+00, 1.04712e+00, -5.39496e-01 
5.07500e-01, 1.11240e+00, 1.04602e+00, -5.41975e-01 
5.10000e-01, 1.11193e+00, 1.04491e+00, -5.44451e-01 
5.12500e-01, 1.11146e+00, 1.04380e+00, -5.46924e-01 
5.15000e-01, 1.11099e+00, 1.04268e+00, -5.49394e-01 
5.17500e-01, 1.11052e+00, 1.04156e+00, -5.51861e-01 
5.20000e-01, 1.11004e+00, 1.04043e+00, -5.54326e-01 
5.22500e-01, 1.10956e+00, 1.03930e+00, -5.56788e-01 
5.25000e-01, 1.10908e+00, 1.03816e+00, -5.59246e-01 
5.27500e-01, 1.10860e+00, 1.03702e+00, -5.61702e-01 
5.30000e-01, 1.10811e+00, 1.03587e+00, -5.64155e-01 
5.32500e-01, 1.10762e+00, 1.03472e+00, -5.66605e-01 
5.35000e-01, 1.10713e+00, 1.03356e+00, -5.69052e-01 
5.37500e-01, 1.10664e+00, 1.03240e+00, -5.71497e-01 
5.40000e-01, 1.10615e+00, 1.03123e+00, -5.73938e-01 
5.42500e-01, 1.10565e+00, 1.03006e+00, -5.76376e-01 
5.45000e-01, 1.10515e+00, 1.02888e+00, -5.78811e-01 
5.47500e-01, 1.10465e+00, 1.02770e+00, -5.81244e-01 
5.50000e-01, 1.10415e+00, 1.02651e+00, -5.83673e-01 
5.52500e-01, 1.10365e+00, 1.02532e+00, -5.86099e-01 
5.55000e-01, 1.10314e+00, 1.02412e+00, -5.88523e-01 
5.57500e-01, 1.10263e+00, 1.02292e+00, -5.90943e-01 
5.60000e-01, 1.10212e+00, 1.02171e+00, -5.93360e-01 
5.62500e-01, 1.10161e+00, 1.02050e+00, -5.95774e-01 
5.65000e-01, 1.10109e+00, 1.01928e+00, -5.98185e-01 
5.67500e-01, 1.10057e+00, 1.01806e+00, -6.00593e-01 
5.70000e-01, 1.10005e+00, 1.01683e+00, -6.02998e-01 
5.72500e-01, 1.09953e+00, 1.01560e+00, -6.05400e-01 
5.75000e-01, 1.09901e+00, 1.01437e+00, -6.07798e-01 
5.77500e-01, 1.09848e+00, 1.01313e+00, -6.10194e-01 
5.80000e-01, 1.09795e+00, 1.01188e+00, -6.12586e-01 
5.82500e-01, 1.09742e+00, 1.01063e+00, -6.14975e-01 
5.85000e-01, 1.09689e+00, 1.00938e+00, -6.17361e-01 
5.87500e-01, 1.09636e+00, 1.00812e+00, -6.19744e-01 
5.90000e-01, 1.09582e+00, 1.00685e+00, -6.22124e-01 
5.92500e-01, 1.09528e+00, 1.00558e+00, -6.24500e-01 
5.95000e-01, 1.09474e+00, 1.00431e+00, -6.26873e-01 
5.97500e-01, 1.09420e+00, 1.00303e+00, -6.29243e-01 
6.00000e-01, 1.09365e+00, 1.00174e+00, -6.31610e-01 
6.02500e-01, 1.09311e+00, 1.00046e+00, -6.33973e-01 
6.05000e-01, 1.09256e+00, 9.99162e-01, -6.36333e-01 
6.07500e-01, 1.09200e+00, 9.97863e-01, -6.38690e-01 
6.10000e-01, 1.09145e+00, 9.96560e-01, -6.41044e-01 
6.12500e-01, 1.09090e+00, 9.95253e-01, -6.43394e-01 
6.15000e-01, 1.09034e+00, 9.93940e-01, -6.45741e-01 
6.17500e-01, 1.08978e+00, 9.92623e-01, -6.48085e-01 
6.20000e-01, 1.08922e+00, 9.91301e-01, -6.50425e-01 
6.22500e-01, 1.08865e+00, 9.89975e-01, -6.52762e-01 
6.25000e-01, 1.08809e+00, 9.88644e-01, -6.55096e-01 
6.27500e-01, 1.08752e+00, 9.87308e-01, -6.57426e-01 
6.30000e-01, 1.08695e+00, 9.85967e-01, -6.59753e-01 
6.32500e-01, 1.08638e+00, 9.84622e-01, -6.62076e-01 
6.35000e-01, 1.08580e+00, 9.83272e-01, -6.64396e-01 
6.37500e-01, 1.08523e+00, 9.81917e-01, -6.66713e-01 
6.40000e-01, 1.08465e+00, 9.80558e-01, -6.69026e-01 
6.42500e-01, 1.08407e+00, 9.79194e-01, -6.71335e-01 
6.45000e-01, 1.08349e+00, 9.77826e-01, -6.73642e-01 
6.47500e-01, 1.08290e+00, 9.76453e-01, -6.75944e-01 
6.50000e-01, 1.08231e+00, 9.75075e-01, -6.78244e-01 
6.52500e-01, 1.08173e+00, 9.73692e-01, -6.80539e-01 
6.55000e-01, 1.08113e+00, 9.72305e-01, -6.82832e-01 
6.57500e-01, 1.08054e+00, 9.70914e-01, -6.85120e-01 
6.60000e-01, 1.07995e+00, 9.69518e-01, -6.87406e-01 
6.62500e-01, 1.07935e+00, 9.68117e-01, -6.89687e-01 
6.65000e-01, 1.07875e+00, 9.66712e-01, -6.91965e-01 
6.67500e-01, 1.07815e+00, 9.65302e-01, -6.94240e-01 
6.70000e-01, 1.07755e+00, 9.63887e-01, -6.96511e-01 
6.72500e-01, 1.07694e+00, 9.62468e-01, -6.98778e-01 
6.75000e-01, 1.07634e+00, 9.61045e-01, -7.01042e-01 
6.77500e-01, 1.07573e+00, 9.59617e-01, -7.03302e-01 
6.80000e-01, 1.07512e+00, 9.58184e-01, -7.05559e-01 
6.82500e-01, 1.07450e+00, 9.56747e-01, -7.07812e-01 
6.85000e-01, 1.07389e+00, 9.55306e-01, -7.10061e-01 
6.87500e-01, 1.07327e+00, 9.53860e-01, -7.12307e-01 
6.90000e-01, 1.07265e+00, 9.52409e-01, -7.14548e-01 
6.92500e-01, 1.07203e+00, 9.50954e-01, -7.16787e-01 
6.95000e-01, 1.07141e+00, 9.49494e-01, -7.19021e-01 
6.97500e-01, 1.07078e+00, 9.48030e-01, -7.21252e-01 
7.00000e-01, 1.07015e+00, 9.46562e-01, -7.23479e-01 
7.02500e-01, 1.06952e+00, 9.45089e-01, -7.25703e-01 
7.05000e-01, 1.06889e+00, 9.43612e-01, -7.27922e-01 
7.07500e-01, 1.06826e+00, 9.42130e-01, -7.30138e-01 
7.10000e-01, 1.06763e+00, 9.40644e-01, -7.32351e-01 
7.12500e-01, 1.06699e+00, 9.39153e-01, -7.34559e-01 
7.15000e-01, 1.06635e+00, 9.37658e-01, -7.36764e-01 
7.17500e-01, 1.06571e+00, 9.36159e-01, -7.38964e-01 
7.20000e-01, 1.06506e+00, 9.34655e-01, -7.41162e-01 
7.22500e-01, 1.06442e+00, 9.33147e-01, -7.43355e-01 
7.25000e-01, 1.06377e+00, 9.31634e-01, -7.45544e-01 
7.27500e-01, 1.06312e+00, 9.30117e-01, -7.47730e-01 
7.30000e-01, 1.06247e+00, 9.28596e-01, -7.49911e-01 
7.32500e-01, 1.06182e+00, 9.27070e-01, -7.52089e-01 
7.35000e-01, 1.06116e+00, 9.25540e-01, -7.54263e-01 
7.37500e-01, 1.06051e+00, 9.24006e-01, -7.56433e-01 
7.40000e-01, 1.05985e+00, 9.22467e-01, -7.58600e-01 
7.42500e-01, 1.05919e+00, 9.20924e-01, -7.60762e-01 
7.45000e-01, 1.05852e+00, 9.19377e-01, -7.62920e-01 
7.47500e-01, 1.05786e+00, 9.17826e-01, -7.65075e-01 
7.50000e-01, 1.05719e+00, 9.16270e-01, -7.67225e-01 
7.52500e-01, 1.05652e+00, 9.14710e-01, -7.69372e-01 
7.55000e-01, 1.05585e+00, 9.13145e-01, -7.71515e-01 
7.57500e-01, 1.05518e+00, 9.11577e-01, -7.73653e-01 
7.60000e-01, 1.05450e+00, 9.10004e-01, -7.75788e-01 
7.62500e-01, 1.05383e+00, 9.08427e-01, -7.77919e-01 
7.65000e-01, 1.05315e+00, 9.06845e-01, -7.80046e-01 
7.67500e-01, 1.05247e+00, 9.05260e-01, -7.82168e-01 
7.70000e-01, 1.05179e+00, 9.03670e-01, -7.84287e-01 
7.72500e-01, 1.05110e+00, 9.02076e-01, -7.86402e-01 
7.75000e-01, 1.05042e+00, 9.00478e-01, -7.88512e-01 
7.77500e-01, 1.04973e+00, 8.98876e-01, -7.90619e-01 
7.80000e-01, 1.04904e+00, 8.97269e-01, -7.92721e-01 
7.82500e-01, 1.04834e+00, 8.95658e-01, -7.94820e-01 
7.85000e-01, 1.04765e+00, 8.94043e-01, -7.96914e-01 
7.87500e-01, 1.04695e+00, 8.92424e-01, -7.99004e-01 
7.90000e-01, 1.04626e+00, 8.90801e-01, -8.01091e-01 
7.92500e-01, 1.04556e+00, 8.89174e-01, -8.03173e-01 
7.95000e-01, 1.04486e+00, 8.87542e-01, -8.05251e-01 
7.97500e-01, 1.04415e+00, 8.85907e-01, -8.07324e-01 
8.00000e-01, 1.04345e+00, 8.84267e-01, -8.09394e-01 
8.02500e-01, 1.04274e+00, 8.82623e-01, -8.11459e-01 
8.05000e-01, 1.04203e+00, 8.80976e-01, -8.13521e-01 
8.07500e-01, 1.04132e+00, 8.79324e-01, -8.15578e-01 
8.10000e-01, 1.04061e+00, 8.77668e-01, -8.17631e-01 
8.12500e-01, 1.03989e+00, 8.76008e-01, -8.19680e-01 
8.15000e-01, 1.03917e+00, 8.74344e-01, -8.21724e-01 
8.17500e-01, 1.03845e+00, 8.72675e-01, -8.23764e-01 
8.20000e-01, 1.03773e+00, 8.71003e-01, -8.25800e-01 
8.22500e-01, 1.03701e+00, 8.69327e-01, -8.27832e-01 
8.25000e-01, 1.03629e+00, 8.67647e-01, -8.29860e-01 
8.27500e-01, 1.03556e+00, 8.65963e-01, -8.31883e-01 
8.30000e-01, 1.03483e+00, 8.64274e-01, -8.33902e-01 
8.32500e-01, 1.03410e+00, 8.62582e-01, -8.35917e-01 
8.35000e-01, 1.03337e+00, 8.60886e-01, -8.37928e-01 
8.37500e-01, 1.03264e+00, 8.59186e-01, -8.39934e-01 
8.40000e-01, 1.03190e+00, 8.57482e-01, -8.41936e-01 
8.42500e-01, 1.03116e+00, 8.55774e-01, -8.43933e-01 
8.45000e-01, 1.03042e+00, 8.54062e-01, -8.45927e-01 
8.47500e-01, 1.02968e+00, 8.52346e-01, -8.47916e-01 
8.50000e-01, 1.02894e+00, 8.50626e-01, -8.49900e-01 
8.52500e-01, 1.02820e+00, 8.48903e-01, -8.51880e-01 
8.55000e-01, 1.02745e+00, 8.47175e-01, -8.53856e-01 
8.57500e-01, 1.02670e+00, 8.45444e-01, -8.55828e-01 
8.60000e-01, 1.02595e+00, 8.43708e-01, -8.57795e-01 
8.62500e-01, 1.02520e+00, 8.41969e-01, -8.59757e-01 
8.65000e-01, 1.02444e+00, 8.40226e-01, -8.61716e-01 
8.67500e-01, 1.02369e+00, 8.38479e-01, -8.63670e-01 
8.70000e-01, 1.02293e+00, 8.36728e-01, -8.65619e-01 
8.72500e-01, 1.02217e+00, 8.34974e-01, -8.67564e-01 
8.75000e-01, 1.02141e+00, 8.33215e-01, -8.69504e-01 
8.77500e-01, 1.02065e+00, 8.31453e-01, -8.71441e-01 
8.80000e-01, 1.01988e+00, 8.29687e-01, -8.73372e-01 
8.82500e-01, 1.01911e+00, 8.27917e-01, -8.75299e-01 
8.85000e-01, 1.01835e+00, 8.26144e-01, -8.77222e-01 
8.87500e-01, 1.01758e+00, 8.24366e-01, -8.79140e-01 
8.90000e-01, 1.01680e+00, 8.22585e-01, -8.81054e-01 
8.92500e-01, 1.01603e+00, 8.20800e-01, -8.82963e-01 
8.95000e-01, 1.01525e+00, 8.19012e-01, -8.84868e-01 
8.97500e-01, 1.01448e+00, 8.17219e-01, -8.86768e-01 
9.00000e-01, 1.01370e+00, 8.15423e-01, -8.88663e-01 
9.02500e-01, 1.01292e+00, 8.13624e-01, -8.90554e-01 
9.05000e-01, 1.01213e+00, 8.11820e-01, -8.92441e-01 
9.07500e-01, 1.01135e+00, 8.10013e-01, -8.94323e-01 
9.10000e-01, 1.01056e+00, 8.08202e-01, -8.96200e-01 
9.12500e-01, 1.00977e+00, 8.06388e-01, -8.98073e-01 
9.15000e-01, 1.00898e+00, 8.04570e-01, -8.99941e-01 
9.17500e-01, 1.00819e+00, 8.02748e-01, -9.01804e-01 
9.20000e-01, 1.00740e+00, 8.00923e-01, -9.03663e-01 
9.22500e-01, 1.00660e+00, 7.99094e-01, -9.05518e-01 
9.25000e-01, 1.00580e+00, 7.97261e-01, -9.07367e-01 
9.27500e-01, 1.00501e+00, 7.95425e-01, -9.09212e-01 
9.30000e-01, 1.00421e+00, 7.93585e-01, -9.11053e-01 
9.32500e-01, 1.00340e+00, 7.91741e-01, -9.12888e-01 
9.35000e-01, 1.00260e+00, 7.89894e-01, -9.14719e-01 
9.37500e-01, 1.00179e+00, 7.88044e-01, -9.16546e-01 
9.40000e-01, 1.00099e+00, 7.86190e-01, -9.18367e-01 
9.42500e-01, 1.00018e+00, 7.84332e-01, -9.20184e-01 
9.45000e-01, 9.99365e-01, 7.82471e-01, -9.21996e-01 
9.47500e-01, 9.98553e-01, 7.80606e-01, -9.23804e-01 
9.50000e-01, 9.97738e-01, 7.78738e-01, -9.25607e-01 
9.52500e-01, 9.96922e-01, 7.76866e-01, -9.27405e-01 
9.55000e-01, 9.96104e-01, 7.74991e-01, -9.29198e-01 
9.57500e-01, 9.95284e-01, 7.73112e-01, -9.30987e-01 
9.60000e-01, 9.94463e-01, 7.71230e-01, -9.32771e-01 
9.62500e-01, 9.93640e-01, 7.69345e-01, -9.34550e-01 
9.65000e-01, 9.92815e-01, 7.67456e-01, -9.36324e-01 
