k, beta 
6.21748e-02, 1.05000e+00 
6.17811e-02, 1.06000e+00 
6.13966e-02, 1.07000e+00 
6.10210e-02, 1.08000e+00 
6.06540e-02, 1.09000e+00 
6.02955e-02, 1.10000e+00 
5.99452e-02, 1.11000e+00 
5.96029e-02, 1.12000e+00 
5.92683e-02, 1.13000e+00 
5.89413e-02, 1.14000e+00 
5.86217e-02, 1.15000e+00 
5.83093e-02, 1.16000e+00 
5.80039e-02, 1.17000e+00 
5.77053e-02, 1.18000e+00 
5.74133e-02, 1.19000e+00 
5.71278e-02, 1.20000e+00 
5.68486e-02, 1.21000e+00 
5.65756e-02, 1.22000e+00 
5.63087e-02, 1.23000e+00 
5.60475e-02, 1.24000e+00 
5.57921e-02, 1.25000e+00 
5.55423e-02, 1.26000e+00 
5.52980e-02, 1.27000e+00 
5.50590e-02, 1.28000e+00 
5.48252e-02, 1.29000e+00 
5.45965e-02, 1.30000e+00 
5.43728e-02, 1.31000e+00 
5.41539e-02, 1.32000e+00 
5.39397e-02, 1.33000e+00 
5.37302e-02, 1.34000e+00 
5.35253e-02, 1.35000e+00 
5.33248e-02, 1.36000e+00 
5.31286e-02, 1.37000e+00 
5.29367e-02, 1.38000e+00 
5.27489e-02, 1.39000e+00 
5.25652e-02, 1.40000e+00 
5.23855e-02, 1.41000e+00 
5.22097e-02, 1.42000e+00 
5.20376e-02, 1.43000e+00 
5.18694e-02, 1.44000e+00 
5.17047e-02, 1.45000e+00 
5.15437e-02, 1.46000e+00 
5.13862e-02, 1.47000e+00 
5.12321e-02, 1.48000e+00 
5.10814e-02, 1.49000e+00 
5.09339e-02, 1.50000e+00 
5.07897e-02, 1.51000e+00 
5.06487e-02, 1.52000e+00 
5.05108e-02, 1.53000e+00 
5.03760e-02, 1.54000e+00 
5.02441e-02, 1.55000e+00 
5.01152e-02, 1.56000e+00 
4.99891e-02, 1.57000e+00 
4.98659e-02, 1.58000e+00 
4.97454e-02, 1.59000e+00 
4.96277e-02, 1.60000e+00 
4.95126e-02, 1.61000e+00 
4.94001e-02, 1.62000e+00 
4.92902e-02, 1.63000e+00 
4.91828e-02, 1.64000e+00 
4.90780e-02, 1.65000e+00 
4.89755e-02, 1.66000e+00 
4.88754e-02, 1.67000e+00 
4.87777e-02, 1.68000e+00 
4.86822e-02, 1.69000e+00 
4.85891e-02, 1.70000e+00 
4.84981e-02, 1.71000e+00 
4.84094e-02, 1.72000e+00 
4.83227e-02, 1.73000e+00 
4.82382e-02, 1.74000e+00 
4.81558e-02, 1.75000e+00 
4.80754e-02, 1.76000e+00 
4.79970e-02, 1.77000e+00 
4.79206e-02, 1.78000e+00 
4.78461e-02, 1.79000e+00 
4.77735e-02, 1.80000e+00 
4.77028e-02, 1.81000e+00 
4.76339e-02, 1.82000e+00 
4.75669e-02, 1.83000e+00 
4.75016e-02, 1.84000e+00 
4.74381e-02, 1.85000e+00 
4.73763e-02, 1.86000e+00 
4.73162e-02, 1.87000e+00 
4.72577e-02, 1.88000e+00 
4.72010e-02, 1.89000e+00 
4.71458e-02, 1.90000e+00 
4.70922e-02, 1.91000e+00 
4.70402e-02, 1.92000e+00 
4.69897e-02, 1.93000e+00 
4.69408e-02, 1.94000e+00 
4.68933e-02, 1.95000e+00 
4.68473e-02, 1.96000e+00 
4.68028e-02, 1.97000e+00 
4.67597e-02, 1.98000e+00 
4.67180e-02, 1.99000e+00 
4.66777e-02, 2.00000e+00 
4.66388e-02, 2.01000e+00 
4.66012e-02, 2.02000e+00 
4.65649e-02, 2.03000e+00 
4.65299e-02, 2.04000e+00 
4.64963e-02, 2.05000e+00 
4.64638e-02, 2.06000e+00 
4.64327e-02, 2.07000e+00 
4.64027e-02, 2.08000e+00 
4.63740e-02, 2.09000e+00 
4.63465e-02, 2.10000e+00 
4.63202e-02, 2.11000e+00 
4.62950e-02, 2.12000e+00 
4.62709e-02, 2.13000e+00 
4.62480e-02, 2.14000e+00 
4.62262e-02, 2.15000e+00 
4.62055e-02, 2.16000e+00 
4.61859e-02, 2.17000e+00 
4.61674e-02, 2.18000e+00 
4.61499e-02, 2.19000e+00 
4.61335e-02, 2.20000e+00 
4.61180e-02, 2.21000e+00 
4.61036e-02, 2.22000e+00 
4.60902e-02, 2.23000e+00 
4.60778e-02, 2.24000e+00 
4.60663e-02, 2.25000e+00 
4.60558e-02, 2.26000e+00 
4.60463e-02, 2.27000e+00 
4.60377e-02, 2.28000e+00 
4.60300e-02, 2.29000e+00 
4.60232e-02, 2.30000e+00 
4.60173e-02, 2.31000e+00 
4.60123e-02, 2.32000e+00 
4.60082e-02, 2.33000e+00 
4.60049e-02, 2.34000e+00 
4.60025e-02, 2.35000e+00 
4.60009e-02, 2.36000e+00 
4.60002e-02, 2.37000e+00 
4.60003e-02, 2.38000e+00 
4.60012e-02, 2.39000e+00 
4.60029e-02, 2.40000e+00 
4.60053e-02, 2.41000e+00 
4.60086e-02, 2.42000e+00 
4.60126e-02, 2.43000e+00 
4.60174e-02, 2.44000e+00 
4.60230e-02, 2.45000e+00 
4.60293e-02, 2.46000e+00 
4.60363e-02, 2.47000e+00 
4.60440e-02, 2.48000e+00 
4.60525e-02, 2.49000e+00 
4.60617e-02, 2.50000e+00 
4.60715e-02, 2.51000e+00 
4.60821e-02, 2.52000e+00 
4.60933e-02, 2.53000e+00 
4.61052e-02, 2.54000e+00 
4.61178e-02, 2.55000e+00 
4.61311e-02, 2.56000e+00 
4.61449e-02, 2.57000e+00 
4.61595e-02, 2.58000e+00 
4.61746e-02, 2.59000e+00 
4.61904e-02, 2.60000e+00 
4.62069e-02, 2.61000e+00 
4.62239e-02, 2.62000e+00 
4.62415e-02, 2.63000e+00 
4.62598e-02, 2.64000e+00 
4.62786e-02, 2.65000e+00 
4.62980e-02, 2.66000e+00 
4.63180e-02, 2.67000e+00 
4.63386e-02, 2.68000e+00 
4.63598e-02, 2.69000e+00 
4.63815e-02, 2.70000e+00 
4.64037e-02, 2.71000e+00 
4.64265e-02, 2.72000e+00 
4.64499e-02, 2.73000e+00 
4.64738e-02, 2.74000e+00 
4.64982e-02, 2.75000e+00 
4.65231e-02, 2.76000e+00 
4.65486e-02, 2.77000e+00 
4.65746e-02, 2.78000e+00 
4.66011e-02, 2.79000e+00 
4.66280e-02, 2.80000e+00 
4.66555e-02, 2.81000e+00 
4.66835e-02, 2.82000e+00 
4.67120e-02, 2.83000e+00 
4.67409e-02, 2.84000e+00 
4.67703e-02, 2.85000e+00 
4.68002e-02, 2.86000e+00 
4.68306e-02, 2.87000e+00 
4.68614e-02, 2.88000e+00 
4.68927e-02, 2.89000e+00 
4.69244e-02, 2.90000e+00 
4.69566e-02, 2.91000e+00 
4.69892e-02, 2.92000e+00 
4.70223e-02, 2.93000e+00 
4.70558e-02, 2.94000e+00 
4.70897e-02, 2.95000e+00 
4.71241e-02, 2.96000e+00 
4.71589e-02, 2.97000e+00 
4.71940e-02, 2.98000e+00 
4.72296e-02, 2.99000e+00 
4.72657e-02, 3.00000e+00 
4.73021e-02, 3.01000e+00 
4.73389e-02, 3.02000e+00 
4.73761e-02, 3.03000e+00 
4.74137e-02, 3.04000e+00 
4.74517e-02, 3.05000e+00 
4.74901e-02, 3.06000e+00 
4.75288e-02, 3.07000e+00 
4.75680e-02, 3.08000e+00 
4.76075e-02, 3.09000e+00 
4.76474e-02, 3.10000e+00 
4.76876e-02, 3.11000e+00 
4.77282e-02, 3.12000e+00 
4.77692e-02, 3.13000e+00 
4.78105e-02, 3.14000e+00 
4.78522e-02, 3.15000e+00 
4.78942e-02, 3.16000e+00 
4.79366e-02, 3.17000e+00 
4.79793e-02, 3.18000e+00 
4.80224e-02, 3.19000e+00 
4.80658e-02, 3.20000e+00 
4.81095e-02, 3.21000e+00 
4.81536e-02, 3.22000e+00 
4.81979e-02, 3.23000e+00 
4.82426e-02, 3.24000e+00 
4.82877e-02, 3.25000e+00 
4.83330e-02, 3.26000e+00 
4.83787e-02, 3.27000e+00 
4.84247e-02, 3.28000e+00 
4.84709e-02, 3.29000e+00 
4.85175e-02, 3.30000e+00 
4.85644e-02, 3.31000e+00 
4.86116e-02, 3.32000e+00 
4.86591e-02, 3.33000e+00 
4.87069e-02, 3.34000e+00 
4.87550e-02, 3.35000e+00 
4.88034e-02, 3.36000e+00 
4.88520e-02, 3.37000e+00 
4.89010e-02, 3.38000e+00 
4.89502e-02, 3.39000e+00 
4.89997e-02, 3.40000e+00 
4.90495e-02, 3.41000e+00 
4.90996e-02, 3.42000e+00 
4.91499e-02, 3.43000e+00 
4.92005e-02, 3.44000e+00 
4.92514e-02, 3.45000e+00 
4.93025e-02, 3.46000e+00 
4.93539e-02, 3.47000e+00 
4.94056e-02, 3.48000e+00 
4.94575e-02, 3.49000e+00 
4.95097e-02, 3.50000e+00 
4.95621e-02, 3.51000e+00 
4.96148e-02, 3.52000e+00 
4.96678e-02, 3.53000e+00 
4.97210e-02, 3.54000e+00 
4.97744e-02, 3.55000e+00 
4.98281e-02, 3.56000e+00 
4.98820e-02, 3.57000e+00 
4.99362e-02, 3.58000e+00 
4.99906e-02, 3.59000e+00 
5.00452e-02, 3.60000e+00 
5.01001e-02, 3.61000e+00 
5.01552e-02, 3.62000e+00 
5.02105e-02, 3.63000e+00 
5.02660e-02, 3.64000e+00 
5.03218e-02, 3.65000e+00 
5.03778e-02, 3.66000e+00 
5.04341e-02, 3.67000e+00 
5.04905e-02, 3.68000e+00 
5.05472e-02, 3.69000e+00 
5.06041e-02, 3.70000e+00 
5.06612e-02, 3.71000e+00 
5.07185e-02, 3.72000e+00 
5.07760e-02, 3.73000e+00 
5.08338e-02, 3.74000e+00 
5.08917e-02, 3.75000e+00 
5.09499e-02, 3.76000e+00 
5.10083e-02, 3.77000e+00 
5.10668e-02, 3.78000e+00 
5.11256e-02, 3.79000e+00 
5.11846e-02, 3.80000e+00 
5.12437e-02, 3.81000e+00 
5.13031e-02, 3.82000e+00 
5.13627e-02, 3.83000e+00 
5.14224e-02, 3.84000e+00 
5.14824e-02, 3.85000e+00 
5.15425e-02, 3.86000e+00 
5.16028e-02, 3.87000e+00 
5.16634e-02, 3.88000e+00 
5.17241e-02, 3.89000e+00 
5.17850e-02, 3.90000e+00 
5.18460e-02, 3.91000e+00 
5.19073e-02, 3.92000e+00 
5.19687e-02, 3.93000e+00 
5.20304e-02, 3.94000e+00 
5.20922e-02, 3.95000e+00 
5.21541e-02, 3.96000e+00 
5.22163e-02, 3.97000e+00 
5.22786e-02, 3.98000e+00 
5.23411e-02, 3.99000e+00 
5.24038e-02, 4.00000e+00 
5.24666e-02, 4.01000e+00 
5.25296e-02, 4.02000e+00 
5.25928e-02, 4.03000e+00 
5.26562e-02, 4.04000e+00 
5.27197e-02, 4.05000e+00 
5.27833e-02, 4.06000e+00 
5.28472e-02, 4.07000e+00 
5.29112e-02, 4.08000e+00 
5.29754e-02, 4.09000e+00 
5.30397e-02, 4.10000e+00 
5.31042e-02, 4.11000e+00 
5.31688e-02, 4.12000e+00 
5.32336e-02, 4.13000e+00 
5.32985e-02, 4.14000e+00 
5.33636e-02, 4.15000e+00 
5.34289e-02, 4.16000e+00 
5.34943e-02, 4.17000e+00 
5.35599e-02, 4.18000e+00 
5.36256e-02, 4.19000e+00 
5.36914e-02, 4.20000e+00 
5.37574e-02, 4.21000e+00 
5.38236e-02, 4.22000e+00 
5.38899e-02, 4.23000e+00 
5.39563e-02, 4.24000e+00 
5.40229e-02, 4.25000e+00 
5.40896e-02, 4.26000e+00 
5.41565e-02, 4.27000e+00 
5.42235e-02, 4.28000e+00 
5.42906e-02, 4.29000e+00 
5.43579e-02, 4.30000e+00 
5.44253e-02, 4.31000e+00 
5.44929e-02, 4.32000e+00 
5.45606e-02, 4.33000e+00 
5.46284e-02, 4.34000e+00 
5.46964e-02, 4.35000e+00 
5.47645e-02, 4.36000e+00 
5.48327e-02, 4.37000e+00 
5.49010e-02, 4.38000e+00 
5.49695e-02, 4.39000e+00 
5.50381e-02, 4.40000e+00 
5.51069e-02, 4.41000e+00 
5.51758e-02, 4.42000e+00 
5.52448e-02, 4.43000e+00 
5.53139e-02, 4.44000e+00 
5.53831e-02, 4.45000e+00 
5.54525e-02, 4.46000e+00 
5.55220e-02, 4.47000e+00 
5.55916e-02, 4.48000e+00 
5.56614e-02, 4.49000e+00 
5.57312e-02, 4.50000e+00 
5.58012e-02, 4.51000e+00 
5.58713e-02, 4.52000e+00 
5.59415e-02, 4.53000e+00 
5.60118e-02, 4.54000e+00 
5.60823e-02, 4.55000e+00 
5.61529e-02, 4.56000e+00 
5.62235e-02, 4.57000e+00 
5.62943e-02, 4.58000e+00 
5.63652e-02, 4.59000e+00 
5.64363e-02, 4.60000e+00 
5.65074e-02, 4.61000e+00 
5.65786e-02, 4.62000e+00 
5.66500e-02, 4.63000e+00 
5.67215e-02, 4.64000e+00 
5.67930e-02, 4.65000e+00 
5.68647e-02, 4.66000e+00 
5.69365e-02, 4.67000e+00 
5.70084e-02, 4.68000e+00 
5.70804e-02, 4.69000e+00 
5.71525e-02, 4.70000e+00 
5.72248e-02, 4.71000e+00 
5.72971e-02, 4.72000e+00 
5.73695e-02, 4.73000e+00 
5.74420e-02, 4.74000e+00 
5.75147e-02, 4.75000e+00 
5.75874e-02, 4.76000e+00 
5.76602e-02, 4.77000e+00 
5.77332e-02, 4.78000e+00 
5.78062e-02, 4.79000e+00 
5.78793e-02, 4.80000e+00 
5.79526e-02, 4.81000e+00 
5.80259e-02, 4.82000e+00 
5.80993e-02, 4.83000e+00 
5.81729e-02, 4.84000e+00 
5.82465e-02, 4.85000e+00 
5.83202e-02, 4.86000e+00 
5.83940e-02, 4.87000e+00 
5.84679e-02, 4.88000e+00 
5.85419e-02, 4.89000e+00 
5.86160e-02, 4.90000e+00 
5.86902e-02, 4.91000e+00 
5.87645e-02, 4.92000e+00 
5.88389e-02, 4.93000e+00 
5.89133e-02, 4.94000e+00 
5.89879e-02, 4.95000e+00 
5.90625e-02, 4.96000e+00 
5.91373e-02, 4.97000e+00 
5.92121e-02, 4.98000e+00 
5.92870e-02, 4.99000e+00 
5.93620e-02, 5.00000e+00 
5.94371e-02, 5.01000e+00 
5.95122e-02, 5.02000e+00 
5.95875e-02, 5.03000e+00 
5.96628e-02, 5.04000e+00 
5.97383e-02, 5.05000e+00 
5.98138e-02, 5.06000e+00 
5.98894e-02, 5.07000e+00 
5.99651e-02, 5.08000e+00 
6.00408e-02, 5.09000e+00 
6.01167e-02, 5.10000e+00 
6.01926e-02, 5.11000e+00 
6.02686e-02, 5.12000e+00 
6.03447e-02, 5.13000e+00 
6.04209e-02, 5.14000e+00 
6.04972e-02, 5.15000e+00 
6.05735e-02, 5.16000e+00 
6.06499e-02, 5.17000e+00 
6.07264e-02, 5.18000e+00 
6.08030e-02, 5.19000e+00 
6.08796e-02, 5.20000e+00 
6.09564e-02, 5.21000e+00 
6.10332e-02, 5.22000e+00 
6.11100e-02, 5.23000e+00 
6.11870e-02, 5.24000e+00 
6.12640e-02, 5.25000e+00 
6.13411e-02, 5.26000e+00 
6.14183e-02, 5.27000e+00 
6.14956e-02, 5.28000e+00 
6.15729e-02, 5.29000e+00 
6.16503e-02, 5.30000e+00 
6.17278e-02, 5.31000e+00 
6.18054e-02, 5.32000e+00 
6.18830e-02, 5.33000e+00 
6.19607e-02, 5.34000e+00 
6.20385e-02, 5.35000e+00 
6.21163e-02, 5.36000e+00 
6.21942e-02, 5.37000e+00 
6.22722e-02, 5.38000e+00 
6.23503e-02, 5.39000e+00 
6.24284e-02, 5.40000e+00 
6.25066e-02, 5.41000e+00 
6.25848e-02, 5.42000e+00 
6.26632e-02, 5.43000e+00 
6.27416e-02, 5.44000e+00 
6.28200e-02, 5.45000e+00 
6.28986e-02, 5.46000e+00 
6.29772e-02, 5.47000e+00 
6.30558e-02, 5.48000e+00 
6.31346e-02, 5.49000e+00 
6.32134e-02, 5.50000e+00 
6.32922e-02, 5.51000e+00 
6.33712e-02, 5.52000e+00 
6.34502e-02, 5.53000e+00 
6.35292e-02, 5.54000e+00 
6.36083e-02, 5.55000e+00 
6.36875e-02, 5.56000e+00 
6.37668e-02, 5.57000e+00 
6.38461e-02, 5.58000e+00 
6.39255e-02, 5.59000e+00 
6.40049e-02, 5.60000e+00 
6.40844e-02, 5.61000e+00 
6.41640e-02, 5.62000e+00 
6.42436e-02, 5.63000e+00 
6.43233e-02, 5.64000e+00 
6.44030e-02, 5.65000e+00 
6.44829e-02, 5.66000e+00 
6.45627e-02, 5.67000e+00 
6.46427e-02, 5.68000e+00 
6.47226e-02, 5.69000e+00 
6.48027e-02, 5.70000e+00 
6.48828e-02, 5.71000e+00 
6.49630e-02, 5.72000e+00 
6.50432e-02, 5.73000e+00 
6.51235e-02, 5.74000e+00 
6.52038e-02, 5.75000e+00 
6.52842e-02, 5.76000e+00 
6.53647e-02, 5.77000e+00 
6.54452e-02, 5.78000e+00 
6.55257e-02, 5.79000e+00 
6.56064e-02, 5.80000e+00 
6.56870e-02, 5.81000e+00 
6.57678e-02, 5.82000e+00 
6.58486e-02, 5.83000e+00 
6.59294e-02, 5.84000e+00 
6.60103e-02, 5.85000e+00 
6.60913e-02, 5.86000e+00 
6.61723e-02, 5.87000e+00 
6.62533e-02, 5.88000e+00 
6.63345e-02, 5.89000e+00 
6.64156e-02, 5.90000e+00 
6.64969e-02, 5.91000e+00 
6.65781e-02, 5.92000e+00 
6.66595e-02, 5.93000e+00 
6.67408e-02, 5.94000e+00 
6.68223e-02, 5.95000e+00 
6.69038e-02, 5.96000e+00 
6.69853e-02, 5.97000e+00 
6.70669e-02, 5.98000e+00 
6.71485e-02, 5.99000e+00 
6.72302e-02, 6.00000e+00 
6.73120e-02, 6.01000e+00 
6.73937e-02, 6.02000e+00 
6.74756e-02, 6.03000e+00 
6.75575e-02, 6.04000e+00 
6.76394e-02, 6.05000e+00 
6.77214e-02, 6.06000e+00 
6.78035e-02, 6.07000e+00 
6.78855e-02, 6.08000e+00 
6.79677e-02, 6.09000e+00 
6.80499e-02, 6.10000e+00 
6.81321e-02, 6.11000e+00 
6.82144e-02, 6.12000e+00 
6.82967e-02, 6.13000e+00 
6.83791e-02, 6.14000e+00 
6.84615e-02, 6.15000e+00 
6.85440e-02, 6.16000e+00 
6.86265e-02, 6.17000e+00 
6.87091e-02, 6.18000e+00 
6.87917e-02, 6.19000e+00 
6.88743e-02, 6.20000e+00 
6.89570e-02, 6.21000e+00 
6.90398e-02, 6.22000e+00 
6.91226e-02, 6.23000e+00 
6.92054e-02, 6.24000e+00 
6.92883e-02, 6.25000e+00 
6.93712e-02, 6.26000e+00 
6.94542e-02, 6.27000e+00 
6.95372e-02, 6.28000e+00 
6.96203e-02, 6.29000e+00 
6.97034e-02, 6.30000e+00 
6.97865e-02, 6.31000e+00 
6.98697e-02, 6.32000e+00 
6.99529e-02, 6.33000e+00 
7.00362e-02, 6.34000e+00 
7.01195e-02, 6.35000e+00 
7.02029e-02, 6.36000e+00 
7.02863e-02, 6.37000e+00 
7.03697e-02, 6.38000e+00 
7.04532e-02, 6.39000e+00 
7.05368e-02, 6.40000e+00 
7.06203e-02, 6.41000e+00 
7.07040e-02, 6.42000e+00 
7.07876e-02, 6.43000e+00 
7.08713e-02, 6.44000e+00 
7.09550e-02, 6.45000e+00 
7.10388e-02, 6.46000e+00 
7.11226e-02, 6.47000e+00 
7.12065e-02, 6.48000e+00 
7.12904e-02, 6.49000e+00 
7.13743e-02, 6.50000e+00 
7.14583e-02, 6.51000e+00 
7.15423e-02, 6.52000e+00 
7.16264e-02, 6.53000e+00 
7.17105e-02, 6.54000e+00 
7.17946e-02, 6.55000e+00 
7.18788e-02, 6.56000e+00 
7.19630e-02, 6.57000e+00 
7.20473e-02, 6.58000e+00 
7.21316e-02, 6.59000e+00 
7.22159e-02, 6.60000e+00 
7.23003e-02, 6.61000e+00 
7.23847e-02, 6.62000e+00 
7.24691e-02, 6.63000e+00 
7.25536e-02, 6.64000e+00 
7.26381e-02, 6.65000e+00 
7.27227e-02, 6.66000e+00 
7.28073e-02, 6.67000e+00 
7.28919e-02, 6.68000e+00 
7.29765e-02, 6.69000e+00 
7.30612e-02, 6.70000e+00 
7.31460e-02, 6.71000e+00 
7.32308e-02, 6.72000e+00 
7.33156e-02, 6.73000e+00 
7.34004e-02, 6.74000e+00 
7.34853e-02, 6.75000e+00 
7.35702e-02, 6.76000e+00 
7.36552e-02, 6.77000e+00 
7.37402e-02, 6.78000e+00 
7.38252e-02, 6.79000e+00 
7.39102e-02, 6.80000e+00 
7.39953e-02, 6.81000e+00 
7.40805e-02, 6.82000e+00 
7.41656e-02, 6.83000e+00 
7.42508e-02, 6.84000e+00 
7.43360e-02, 6.85000e+00 
7.44213e-02, 6.86000e+00 
7.45066e-02, 6.87000e+00 
7.45919e-02, 6.88000e+00 
7.46773e-02, 6.89000e+00 
7.47627e-02, 6.90000e+00 
7.48481e-02, 6.91000e+00 
7.49336e-02, 6.92000e+00 
7.50191e-02, 6.93000e+00 
7.51046e-02, 6.94000e+00 
7.51902e-02, 6.95000e+00 
7.52758e-02, 6.96000e+00 
7.53614e-02, 6.97000e+00 
7.54471e-02, 6.98000e+00 
7.55327e-02, 6.99000e+00 
7.56185e-02, 7.00000e+00 
7.57042e-02, 7.01000e+00 
7.57900e-02, 7.02000e+00 
7.58758e-02, 7.03000e+00 
7.59617e-02, 7.04000e+00 
7.60476e-02, 7.05000e+00 
7.61335e-02, 7.06000e+00 
7.62194e-02, 7.07000e+00 
7.63054e-02, 7.08000e+00 
7.63914e-02, 7.09000e+00 
7.64774e-02, 7.10000e+00 
7.65635e-02, 7.11000e+00 
7.66496e-02, 7.12000e+00 
7.67357e-02, 7.13000e+00 
7.68219e-02, 7.14000e+00 
7.69081e-02, 7.15000e+00 
7.69943e-02, 7.16000e+00 
7.70805e-02, 7.17000e+00 
7.71668e-02, 7.18000e+00 
7.72531e-02, 7.19000e+00 
7.73395e-02, 7.20000e+00 
7.74258e-02, 7.21000e+00 
7.75122e-02, 7.22000e+00 
7.75986e-02, 7.23000e+00 
7.76851e-02, 7.24000e+00 
7.77716e-02, 7.25000e+00 
7.78581e-02, 7.26000e+00 
7.79446e-02, 7.27000e+00 
7.80312e-02, 7.28000e+00 
7.81178e-02, 7.29000e+00 
7.82044e-02, 7.30000e+00 
7.82911e-02, 7.31000e+00 
7.83777e-02, 7.32000e+00 
7.84644e-02, 7.33000e+00 
7.85512e-02, 7.34000e+00 
7.86379e-02, 7.35000e+00 
7.87247e-02, 7.36000e+00 
7.88115e-02, 7.37000e+00 
7.88984e-02, 7.38000e+00 
7.89853e-02, 7.39000e+00 
7.90722e-02, 7.40000e+00 
7.91591e-02, 7.41000e+00 
7.92460e-02, 7.42000e+00 
7.93330e-02, 7.43000e+00 
7.94200e-02, 7.44000e+00 
7.95071e-02, 7.45000e+00 
7.95941e-02, 7.46000e+00 
7.96812e-02, 7.47000e+00 
7.97683e-02, 7.48000e+00 
7.98554e-02, 7.49000e+00 
7.99426e-02, 7.50000e+00 
8.00298e-02, 7.51000e+00 
8.01170e-02, 7.52000e+00 
8.02043e-02, 7.53000e+00 
8.02915e-02, 7.54000e+00 
8.03788e-02, 7.55000e+00 
8.04661e-02, 7.56000e+00 
8.05535e-02, 7.57000e+00 
8.06408e-02, 7.58000e+00 
8.07282e-02, 7.59000e+00 
8.08156e-02, 7.60000e+00 
8.09031e-02, 7.61000e+00 
8.09906e-02, 7.62000e+00 
8.10780e-02, 7.63000e+00 
8.11656e-02, 7.64000e+00 
8.12531e-02, 7.65000e+00 
8.13407e-02, 7.66000e+00 
8.14283e-02, 7.67000e+00 
8.15159e-02, 7.68000e+00 
8.16035e-02, 7.69000e+00 
8.16912e-02, 7.70000e+00 
8.17789e-02, 7.71000e+00 
8.18666e-02, 7.72000e+00 
8.19543e-02, 7.73000e+00 
8.20421e-02, 7.74000e+00 
8.21298e-02, 7.75000e+00 
8.22176e-02, 7.76000e+00 
8.23055e-02, 7.77000e+00 
