k, beta 
7.52021e-01, 3.88100e+01 
7.52214e-01, 3.88200e+01 
7.52408e-01, 3.88300e+01 
7.52602e-01, 3.88400e+01 
7.52796e-01, 3.88500e+01 
7.52989e-01, 3.88600e+01 
7.53183e-01, 3.88700e+01 
7.53377e-01, 3.88800e+01 
7.53571e-01, 3.88900e+01 
7.53764e-01, 3.89000e+01 
7.53958e-01, 3.89100e+01 
7.54152e-01, 3.89200e+01 
7.54346e-01, 3.89300e+01 
7.54539e-01, 3.89400e+01 
7.54733e-01, 3.89500e+01 
7.54927e-01, 3.89600e+01 
7.55121e-01, 3.89700e+01 
7.55315e-01, 3.89800e+01 
7.55508e-01, 3.89900e+01 
7.55702e-01, 3.90000e+01 
7.55896e-01, 3.90100e+01 
7.56090e-01, 3.90200e+01 
7.56283e-01, 3.90300e+01 
7.56477e-01, 3.90400e+01 
7.56671e-01, 3.90500e+01 
7.56865e-01, 3.90600e+01 
7.57058e-01, 3.90700e+01 
7.57252e-01, 3.90800e+01 
7.57446e-01, 3.90900e+01 
7.57640e-01, 3.91000e+01 
7.57833e-01, 3.91100e+01 
7.58027e-01, 3.91200e+01 
7.58221e-01, 3.91300e+01 
7.58415e-01, 3.91400e+01 
7.58609e-01, 3.91500e+01 
7.58802e-01, 3.91600e+01 
7.58996e-01, 3.91700e+01 
7.59190e-01, 3.91800e+01 
7.59384e-01, 3.91900e+01 
7.59577e-01, 3.92000e+01 
7.59771e-01, 3.92100e+01 
7.59965e-01, 3.92200e+01 
7.60159e-01, 3.92300e+01 
7.60352e-01, 3.92400e+01 
7.60546e-01, 3.92500e+01 
7.60740e-01, 3.92600e+01 
7.60934e-01, 3.92700e+01 
7.61127e-01, 3.92800e+01 
7.61321e-01, 3.92900e+01 
7.61515e-01, 3.93000e+01 
7.61709e-01, 3.93100e+01 
7.61902e-01, 3.93200e+01 
7.62096e-01, 3.93300e+01 
7.62290e-01, 3.93400e+01 
7.62484e-01, 3.93500e+01 
7.62678e-01, 3.93600e+01 
7.62871e-01, 3.93700e+01 
7.63065e-01, 3.93800e+01 
7.63259e-01, 3.93900e+01 
7.63453e-01, 3.94000e+01 
7.63646e-01, 3.94100e+01 
7.63840e-01, 3.94200e+01 
7.64034e-01, 3.94300e+01 
7.64228e-01, 3.94400e+01 
7.64421e-01, 3.94500e+01 
7.64615e-01, 3.94600e+01 
7.64809e-01, 3.94700e+01 
7.65003e-01, 3.94800e+01 
7.65196e-01, 3.94900e+01 
7.65390e-01, 3.95000e+01 
7.65584e-01, 3.95100e+01 
7.65778e-01, 3.95200e+01 
7.65971e-01, 3.95300e+01 
7.66165e-01, 3.95400e+01 
7.66359e-01, 3.95500e+01 
7.66553e-01, 3.95600e+01 
7.66747e-01, 3.95700e+01 
7.66940e-01, 3.95800e+01 
7.67134e-01, 3.95900e+01 
7.67328e-01, 3.96000e+01 
7.67522e-01, 3.96100e+01 
7.67715e-01, 3.96200e+01 
7.67909e-01, 3.96300e+01 
7.68103e-01, 3.96400e+01 
7.68297e-01, 3.96500e+01 
7.68490e-01, 3.96600e+01 
7.68684e-01, 3.96700e+01 
7.68878e-01, 3.96800e+01 
7.69072e-01, 3.96900e+01 
7.69265e-01, 3.97000e+01 
7.69459e-01, 3.97100e+01 
7.69653e-01, 3.97200e+01 
7.69847e-01, 3.97300e+01 
7.70040e-01, 3.97400e+01 
7.70234e-01, 3.97500e+01 
7.70428e-01, 3.97600e+01 
7.70622e-01, 3.97700e+01 
7.70816e-01, 3.97800e+01 
7.71009e-01, 3.97900e+01 
7.71203e-01, 3.98000e+01 
7.71397e-01, 3.98100e+01 
7.71591e-01, 3.98200e+01 
7.71784e-01, 3.98300e+01 
7.71978e-01, 3.98400e+01 
7.72172e-01, 3.98500e+01 
7.72366e-01, 3.98600e+01 
7.72559e-01, 3.98700e+01 
7.72753e-01, 3.98800e+01 
7.72947e-01, 3.98900e+01 
7.73141e-01, 3.99000e+01 
7.73334e-01, 3.99100e+01 
7.73528e-01, 3.99200e+01 
7.73722e-01, 3.99300e+01 
7.73916e-01, 3.99400e+01 
7.74110e-01, 3.99500e+01 
7.74303e-01, 3.99600e+01 
7.74497e-01, 3.99700e+01 
7.74691e-01, 3.99800e+01 
7.74885e-01, 3.99900e+01 
7.75078e-01, 4.00000e+01 
7.75272e-01, 4.00100e+01 
7.75466e-01, 4.00200e+01 
7.75660e-01, 4.00300e+01 
7.75853e-01, 4.00400e+01 
7.76047e-01, 4.00500e+01 
7.76241e-01, 4.00600e+01 
7.76435e-01, 4.00700e+01 
7.76628e-01, 4.00800e+01 
7.76822e-01, 4.00900e+01 
7.77016e-01, 4.01000e+01 
7.77210e-01, 4.01100e+01 
7.77403e-01, 4.01200e+01 
7.77597e-01, 4.01300e+01 
7.77791e-01, 4.01400e+01 
7.77985e-01, 4.01500e+01 
7.78179e-01, 4.01600e+01 
7.78372e-01, 4.01700e+01 
7.78566e-01, 4.01800e+01 
7.78760e-01, 4.01900e+01 
7.78954e-01, 4.02000e+01 
7.79147e-01, 4.02100e+01 
7.79341e-01, 4.02200e+01 
7.79535e-01, 4.02300e+01 
7.79729e-01, 4.02400e+01 
7.79922e-01, 4.02500e+01 
7.80116e-01, 4.02600e+01 
7.80310e-01, 4.02700e+01 
7.80504e-01, 4.02800e+01 
7.80697e-01, 4.02900e+01 
7.80891e-01, 4.03000e+01 
7.81085e-01, 4.03100e+01 
7.81279e-01, 4.03200e+01 
7.81473e-01, 4.03300e+01 
7.81666e-01, 4.03400e+01 
7.81860e-01, 4.03500e+01 
7.82054e-01, 4.03600e+01 
7.82248e-01, 4.03700e+01 
7.82441e-01, 4.03800e+01 
7.82635e-01, 4.03900e+01 
7.82829e-01, 4.04000e+01 
7.83023e-01, 4.04100e+01 
7.83216e-01, 4.04200e+01 
7.83410e-01, 4.04300e+01 
7.83604e-01, 4.04400e+01 
7.83798e-01, 4.04500e+01 
7.83991e-01, 4.04600e+01 
7.84185e-01, 4.04700e+01 
7.84379e-01, 4.04800e+01 
7.84573e-01, 4.04900e+01 
7.84766e-01, 4.05000e+01 
7.84960e-01, 4.05100e+01 
7.85154e-01, 4.05200e+01 
7.85348e-01, 4.05300e+01 
7.85542e-01, 4.05400e+01 
7.85735e-01, 4.05500e+01 
7.85929e-01, 4.05600e+01 
7.86123e-01, 4.05700e+01 
7.86317e-01, 4.05800e+01 
7.86510e-01, 4.05900e+01 
7.86704e-01, 4.06000e+01 
7.86898e-01, 4.06100e+01 
7.87092e-01, 4.06200e+01 
7.87285e-01, 4.06300e+01 
7.87479e-01, 4.06400e+01 
7.87673e-01, 4.06500e+01 
7.87867e-01, 4.06600e+01 
7.88060e-01, 4.06700e+01 
7.88254e-01, 4.06800e+01 
7.88448e-01, 4.06900e+01 
7.88642e-01, 4.07000e+01 
7.88835e-01, 4.07100e+01 
7.89029e-01, 4.07200e+01 
7.89223e-01, 4.07300e+01 
7.89417e-01, 4.07400e+01 
7.89611e-01, 4.07500e+01 
7.89804e-01, 4.07600e+01 
7.89998e-01, 4.07700e+01 
7.90192e-01, 4.07800e+01 
7.90386e-01, 4.07900e+01 
7.90579e-01, 4.08000e+01 
7.90773e-01, 4.08100e+01 
7.90967e-01, 4.08200e+01 
7.91161e-01, 4.08300e+01 
7.91354e-01, 4.08400e+01 
7.91548e-01, 4.08500e+01 
7.91742e-01, 4.08600e+01 
7.91936e-01, 4.08700e+01 
7.92129e-01, 4.08800e+01 
7.92323e-01, 4.08900e+01 
7.92517e-01, 4.09000e+01 
7.92711e-01, 4.09100e+01 
7.92905e-01, 4.09200e+01 
7.93098e-01, 4.09300e+01 
7.93292e-01, 4.09400e+01 
7.93486e-01, 4.09500e+01 
7.93680e-01, 4.09600e+01 
7.93873e-01, 4.09700e+01 
7.94067e-01, 4.09800e+01 
7.94261e-01, 4.09900e+01 
7.94455e-01, 4.10000e+01 
7.94648e-01, 4.10100e+01 
7.94842e-01, 4.10200e+01 
7.95036e-01, 4.10300e+01 
7.95230e-01, 4.10400e+01 
7.95423e-01, 4.10500e+01 
7.95617e-01, 4.10600e+01 
7.95811e-01, 4.10700e+01 
7.96005e-01, 4.10800e+01 
7.96198e-01, 4.10900e+01 
7.96392e-01, 4.11000e+01 
7.96586e-01, 4.11100e+01 
7.96780e-01, 4.11200e+01 
7.96974e-01, 4.11300e+01 
7.97167e-01, 4.11400e+01 
7.97361e-01, 4.11500e+01 
7.97555e-01, 4.11600e+01 
7.97749e-01, 4.11700e+01 
7.97942e-01, 4.11800e+01 
7.98136e-01, 4.11900e+01 
7.98330e-01, 4.12000e+01 
7.98524e-01, 4.12100e+01 
7.98717e-01, 4.12200e+01 
7.98911e-01, 4.12300e+01 
7.99105e-01, 4.12400e+01 
7.99299e-01, 4.12500e+01 
7.99492e-01, 4.12600e+01 
7.99686e-01, 4.12700e+01 
7.99880e-01, 4.12800e+01 
8.00074e-01, 4.12900e+01 
8.00268e-01, 4.13000e+01 
8.00461e-01, 4.13100e+01 
8.00655e-01, 4.13200e+01 
8.00849e-01, 4.13300e+01 
8.01043e-01, 4.13400e+01 
8.01236e-01, 4.13500e+01 
8.01430e-01, 4.13600e+01 
8.01624e-01, 4.13700e+01 
8.01818e-01, 4.13800e+01 
8.02011e-01, 4.13900e+01 
8.02205e-01, 4.14000e+01 
8.02399e-01, 4.14100e+01 
8.02593e-01, 4.14200e+01 
8.02786e-01, 4.14300e+01 
8.02980e-01, 4.14400e+01 
8.03174e-01, 4.14500e+01 
8.03368e-01, 4.14600e+01 
8.03561e-01, 4.14700e+01 
8.03755e-01, 4.14800e+01 
8.03949e-01, 4.14900e+01 
8.04143e-01, 4.15000e+01 
8.04337e-01, 4.15100e+01 
8.04530e-01, 4.15200e+01 
8.04724e-01, 4.15300e+01 
8.04918e-01, 4.15400e+01 
8.05112e-01, 4.15500e+01 
8.05305e-01, 4.15600e+01 
8.05499e-01, 4.15700e+01 
8.05693e-01, 4.15800e+01 
8.05887e-01, 4.15900e+01 
8.06080e-01, 4.16000e+01 
8.06274e-01, 4.16100e+01 
8.06468e-01, 4.16200e+01 
8.06662e-01, 4.16300e+01 
8.06855e-01, 4.16400e+01 
8.07049e-01, 4.16500e+01 
8.07243e-01, 4.16600e+01 
8.07437e-01, 4.16700e+01 
8.07630e-01, 4.16800e+01 
8.07824e-01, 4.16900e+01 
8.08018e-01, 4.17000e+01 
8.08212e-01, 4.17100e+01 
8.08406e-01, 4.17200e+01 
8.08599e-01, 4.17300e+01 
8.08793e-01, 4.17400e+01 
8.08987e-01, 4.17500e+01 
8.09181e-01, 4.17600e+01 
8.09374e-01, 4.17700e+01 
8.09568e-01, 4.17800e+01 
8.09762e-01, 4.17900e+01 
8.09956e-01, 4.18000e+01 
8.10149e-01, 4.18100e+01 
8.10343e-01, 4.18200e+01 
8.10537e-01, 4.18300e+01 
8.10731e-01, 4.18400e+01 
8.10924e-01, 4.18500e+01 
8.11118e-01, 4.18600e+01 
8.11312e-01, 4.18700e+01 
8.11506e-01, 4.18800e+01 
8.11700e-01, 4.18900e+01 
8.11893e-01, 4.19000e+01 
8.12087e-01, 4.19100e+01 
8.12281e-01, 4.19200e+01 
8.12475e-01, 4.19300e+01 
8.12668e-01, 4.19400e+01 
8.12862e-01, 4.19500e+01 
8.13056e-01, 4.19600e+01 
8.13250e-01, 4.19700e+01 
8.13443e-01, 4.19800e+01 
8.13637e-01, 4.19900e+01 
8.13831e-01, 4.20000e+01 
8.14025e-01, 4.20100e+01 
8.14218e-01, 4.20200e+01 
8.14412e-01, 4.20300e+01 
8.14606e-01, 4.20400e+01 
8.14800e-01, 4.20500e+01 
8.14993e-01, 4.20600e+01 
8.15187e-01, 4.20700e+01 
8.15381e-01, 4.20800e+01 
8.15575e-01, 4.20900e+01 
8.15769e-01, 4.21000e+01 
8.15962e-01, 4.21100e+01 
8.16156e-01, 4.21200e+01 
8.16350e-01, 4.21300e+01 
8.16544e-01, 4.21400e+01 
8.16737e-01, 4.21500e+01 
8.16931e-01, 4.21600e+01 
8.17125e-01, 4.21700e+01 
8.17319e-01, 4.21800e+01 
8.17512e-01, 4.21900e+01 
8.17706e-01, 4.22000e+01 
8.17900e-01, 4.22100e+01 
8.18094e-01, 4.22200e+01 
8.18287e-01, 4.22300e+01 
8.18481e-01, 4.22400e+01 
8.18675e-01, 4.22500e+01 
8.18869e-01, 4.22600e+01 
8.19063e-01, 4.22700e+01 
8.19256e-01, 4.22800e+01 
8.19450e-01, 4.22900e+01 
8.19644e-01, 4.23000e+01 
8.19838e-01, 4.23100e+01 
8.20031e-01, 4.23200e+01 
8.20225e-01, 4.23300e+01 
8.20419e-01, 4.23400e+01 
8.20613e-01, 4.23500e+01 
8.20806e-01, 4.23600e+01 
8.21000e-01, 4.23700e+01 
8.21194e-01, 4.23800e+01 
8.21388e-01, 4.23900e+01 
8.21581e-01, 4.24000e+01 
8.21775e-01, 4.24100e+01 
8.21969e-01, 4.24200e+01 
8.22163e-01, 4.24300e+01 
8.22356e-01, 4.24400e+01 
8.22550e-01, 4.24500e+01 
8.22744e-01, 4.24600e+01 
8.22938e-01, 4.24700e+01 
8.23132e-01, 4.24800e+01 
8.23325e-01, 4.24900e+01 
8.23519e-01, 4.25000e+01 
8.23713e-01, 4.25100e+01 
8.23907e-01, 4.25200e+01 
8.24100e-01, 4.25300e+01 
8.24294e-01, 4.25400e+01 
8.24488e-01, 4.25500e+01 
8.24682e-01, 4.25600e+01 
8.24875e-01, 4.25700e+01 
8.25069e-01, 4.25800e+01 
8.25263e-01, 4.25900e+01 
8.25457e-01, 4.26000e+01 
8.25650e-01, 4.26100e+01 
8.25844e-01, 4.26200e+01 
8.26038e-01, 4.26300e+01 
8.26232e-01, 4.26400e+01 
8.26426e-01, 4.26500e+01 
8.26619e-01, 4.26600e+01 
8.26813e-01, 4.26700e+01 
8.27007e-01, 4.26800e+01 
8.27201e-01, 4.26900e+01 
8.27394e-01, 4.27000e+01 
8.27588e-01, 4.27100e+01 
8.27782e-01, 4.27200e+01 
8.27976e-01, 4.27300e+01 
8.28169e-01, 4.27400e+01 
8.28363e-01, 4.27500e+01 
8.28557e-01, 4.27600e+01 
8.28751e-01, 4.27700e+01 
8.28944e-01, 4.27800e+01 
8.29138e-01, 4.27900e+01 
8.29332e-01, 4.28000e+01 
8.29526e-01, 4.28100e+01 
8.29719e-01, 4.28200e+01 
8.29913e-01, 4.28300e+01 
8.30107e-01, 4.28400e+01 
8.30301e-01, 4.28500e+01 
8.30495e-01, 4.28600e+01 
8.30688e-01, 4.28700e+01 
8.30882e-01, 4.28800e+01 
8.31076e-01, 4.28900e+01 
8.31270e-01, 4.29000e+01 
8.31463e-01, 4.29100e+01 
8.31657e-01, 4.29200e+01 
8.31851e-01, 4.29300e+01 
8.32045e-01, 4.29400e+01 
8.32238e-01, 4.29500e+01 
8.32432e-01, 4.29600e+01 
8.32626e-01, 4.29700e+01 
8.32820e-01, 4.29800e+01 
8.33013e-01, 4.29900e+01 
8.33207e-01, 4.30000e+01 
8.33401e-01, 4.30100e+01 
8.33595e-01, 4.30200e+01 
8.33789e-01, 4.30300e+01 
8.33982e-01, 4.30400e+01 
8.34176e-01, 4.30500e+01 
8.34370e-01, 4.30600e+01 
8.34564e-01, 4.30700e+01 
8.34757e-01, 4.30800e+01 
8.34951e-01, 4.30900e+01 
8.35145e-01, 4.31000e+01 
8.35339e-01, 4.31100e+01 
8.35532e-01, 4.31200e+01 
8.35726e-01, 4.31300e+01 
8.35920e-01, 4.31400e+01 
8.36114e-01, 4.31500e+01 
8.36307e-01, 4.31600e+01 
8.36501e-01, 4.31700e+01 
8.36695e-01, 4.31800e+01 
8.36889e-01, 4.31900e+01 
8.37082e-01, 4.32000e+01 
8.37276e-01, 4.32100e+01 
8.37470e-01, 4.32200e+01 
8.37664e-01, 4.32300e+01 
8.37858e-01, 4.32400e+01 
8.38051e-01, 4.32500e+01 
8.38245e-01, 4.32600e+01 
8.38439e-01, 4.32700e+01 
8.38633e-01, 4.32800e+01 
8.38826e-01, 4.32900e+01 
8.39020e-01, 4.33000e+01 
8.39214e-01, 4.33100e+01 
8.39408e-01, 4.33200e+01 
8.39601e-01, 4.33300e+01 
8.39795e-01, 4.33400e+01 
8.39989e-01, 4.33500e+01 
8.40183e-01, 4.33600e+01 
8.40376e-01, 4.33700e+01 
8.40570e-01, 4.33800e+01 
8.40764e-01, 4.33900e+01 
8.40958e-01, 4.34000e+01 
8.41152e-01, 4.34100e+01 
8.41345e-01, 4.34200e+01 
8.41539e-01, 4.34300e+01 
8.41733e-01, 4.34400e+01 
8.41927e-01, 4.34500e+01 
8.42120e-01, 4.34600e+01 
8.42314e-01, 4.34700e+01 
8.42508e-01, 4.34800e+01 
8.42702e-01, 4.34900e+01 
8.42895e-01, 4.35000e+01 
8.43089e-01, 4.35100e+01 
8.43283e-01, 4.35200e+01 
8.43477e-01, 4.35300e+01 
8.43670e-01, 4.35400e+01 
8.43864e-01, 4.35500e+01 
8.44058e-01, 4.35600e+01 
8.44252e-01, 4.35700e+01 
8.44445e-01, 4.35800e+01 
8.44639e-01, 4.35900e+01 
8.44833e-01, 4.36000e+01 
8.45027e-01, 4.36100e+01 
8.45221e-01, 4.36200e+01 
8.45414e-01, 4.36300e+01 
8.45608e-01, 4.36400e+01 
8.45802e-01, 4.36500e+01 
8.45996e-01, 4.36600e+01 
8.46189e-01, 4.36700e+01 
8.46383e-01, 4.36800e+01 
8.46577e-01, 4.36900e+01 
8.46771e-01, 4.37000e+01 
8.46964e-01, 4.37100e+01 
8.47158e-01, 4.37200e+01 
8.47352e-01, 4.37300e+01 
8.47546e-01, 4.37400e+01 
8.47739e-01, 4.37500e+01 
8.47933e-01, 4.37600e+01 
8.48127e-01, 4.37700e+01 
8.48321e-01, 4.37800e+01 
8.48515e-01, 4.37900e+01 
8.48708e-01, 4.38000e+01 
8.48902e-01, 4.38100e+01 
8.49096e-01, 4.38200e+01 
8.49290e-01, 4.38300e+01 
8.49483e-01, 4.38400e+01 
8.49677e-01, 4.38500e+01 
8.49871e-01, 4.38600e+01 
8.50065e-01, 4.38700e+01 
8.50258e-01, 4.38800e+01 
8.50452e-01, 4.38900e+01 
8.50646e-01, 4.39000e+01 
8.50840e-01, 4.39100e+01 
8.51033e-01, 4.39200e+01 
8.51227e-01, 4.39300e+01 
8.51421e-01, 4.39400e+01 
8.51615e-01, 4.39500e+01 
8.51809e-01, 4.39600e+01 
8.52002e-01, 4.39700e+01 
8.52196e-01, 4.39800e+01 
8.52390e-01, 4.39900e+01 
8.52584e-01, 4.40000e+01 
8.52777e-01, 4.40100e+01 
8.52971e-01, 4.40200e+01 
8.53165e-01, 4.40300e+01 
8.53359e-01, 4.40400e+01 
8.53552e-01, 4.40500e+01 
8.53746e-01, 4.40600e+01 
8.53940e-01, 4.40700e+01 
8.54134e-01, 4.40800e+01 
8.54327e-01, 4.40900e+01 
8.54521e-01, 4.41000e+01 
8.54715e-01, 4.41100e+01 
8.54909e-01, 4.41200e+01 
8.55102e-01, 4.41300e+01 
8.55296e-01, 4.41400e+01 
8.55490e-01, 4.41500e+01 
8.55684e-01, 4.41600e+01 
8.55878e-01, 4.41700e+01 
8.56071e-01, 4.41800e+01 
8.56265e-01, 4.41900e+01 
8.56459e-01, 4.42000e+01 
8.56653e-01, 4.42100e+01 
8.56846e-01, 4.42200e+01 
8.57040e-01, 4.42300e+01 
8.57234e-01, 4.42400e+01 
8.57428e-01, 4.42500e+01 
8.57621e-01, 4.42600e+01 
8.57815e-01, 4.42700e+01 
8.58009e-01, 4.42800e+01 
8.58203e-01, 4.42900e+01 
8.58396e-01, 4.43000e+01 
8.58590e-01, 4.43100e+01 
8.58784e-01, 4.43200e+01 
8.58978e-01, 4.43300e+01 
8.59172e-01, 4.43400e+01 
8.59365e-01, 4.43500e+01 
8.59559e-01, 4.43600e+01 
8.59753e-01, 4.43700e+01 
8.59947e-01, 4.43800e+01 
8.60140e-01, 4.43900e+01 
8.60334e-01, 4.44000e+01 
8.60528e-01, 4.44100e+01 
8.60722e-01, 4.44200e+01 
8.60915e-01, 4.44300e+01 
8.61109e-01, 4.44400e+01 
8.61303e-01, 4.44500e+01 
8.61497e-01, 4.44600e+01 
8.61690e-01, 4.44700e+01 
8.61884e-01, 4.44800e+01 
8.62078e-01, 4.44900e+01 
8.62272e-01, 4.45000e+01 
8.62465e-01, 4.45100e+01 
8.62659e-01, 4.45200e+01 
8.62853e-01, 4.45300e+01 
8.63047e-01, 4.45400e+01 
8.63241e-01, 4.45500e+01 
8.63434e-01, 4.45600e+01 
8.63628e-01, 4.45700e+01 
8.63822e-01, 4.45800e+01 
8.64016e-01, 4.45900e+01 
8.64209e-01, 4.46000e+01 
8.64403e-01, 4.46100e+01 
8.64597e-01, 4.46200e+01 
8.64791e-01, 4.46300e+01 
8.64984e-01, 4.46400e+01 
8.65178e-01, 4.46500e+01 
8.65372e-01, 4.46600e+01 
8.65566e-01, 4.46700e+01 
8.65759e-01, 4.46800e+01 
8.65953e-01, 4.46900e+01 
8.66147e-01, 4.47000e+01 
8.66341e-01, 4.47100e+01 
8.66535e-01, 4.47200e+01 
8.66728e-01, 4.47300e+01 
8.66922e-01, 4.47400e+01 
8.67116e-01, 4.47500e+01 
8.67310e-01, 4.47600e+01 
8.67503e-01, 4.47700e+01 
8.67697e-01, 4.47800e+01 
8.67891e-01, 4.47900e+01 
8.68085e-01, 4.48000e+01 
8.68278e-01, 4.48100e+01 
8.68472e-01, 4.48200e+01 
8.68666e-01, 4.48300e+01 
8.68860e-01, 4.48400e+01 
8.69053e-01, 4.48500e+01 
8.69247e-01, 4.48600e+01 
8.69441e-01, 4.48700e+01 
8.69635e-01, 4.48800e+01 
8.69828e-01, 4.48900e+01 
8.70022e-01, 4.49000e+01 
8.70216e-01, 4.49100e+01 
8.70410e-01, 4.49200e+01 
8.70604e-01, 4.49300e+01 
8.70797e-01, 4.49400e+01 
8.70991e-01, 4.49500e+01 
8.71185e-01, 4.49600e+01 
8.71379e-01, 4.49700e+01 
8.71572e-01, 4.49800e+01 
8.71766e-01, 4.49900e+01 
8.71960e-01, 4.50000e+01 
8.72154e-01, 4.50100e+01 
8.72347e-01, 4.50200e+01 
8.72541e-01, 4.50300e+01 
8.72735e-01, 4.50400e+01 
8.72929e-01, 4.50500e+01 
8.73122e-01, 4.50600e+01 
8.73316e-01, 4.50700e+01 
8.73510e-01, 4.50800e+01 
8.73704e-01, 4.50900e+01 
8.73898e-01, 4.51000e+01 
8.74091e-01, 4.51100e+01 
8.74285e-01, 4.51200e+01 
8.74479e-01, 4.51300e+01 
8.74673e-01, 4.51400e+01 
8.74866e-01, 4.51500e+01 
8.75060e-01, 4.51600e+01 
8.75254e-01, 4.51700e+01 
8.75448e-01, 4.51800e+01 
8.75641e-01, 4.51900e+01 
8.75835e-01, 4.52000e+01 
8.76029e-01, 4.52100e+01 
8.76223e-01, 4.52200e+01 
8.76416e-01, 4.52300e+01 
8.76610e-01, 4.52400e+01 
8.76804e-01, 4.52500e+01 
8.76998e-01, 4.52600e+01 
8.77192e-01, 4.52700e+01 
8.77385e-01, 4.52800e+01 
8.77579e-01, 4.52900e+01 
8.77773e-01, 4.53000e+01 
8.77967e-01, 4.53100e+01 
8.78160e-01, 4.53200e+01 
8.78354e-01, 4.53300e+01 
8.78548e-01, 4.53400e+01 
8.78742e-01, 4.53500e+01 
8.78935e-01, 4.53600e+01 
8.79129e-01, 4.53700e+01 
8.79323e-01, 4.53800e+01 
8.79517e-01, 4.53900e+01 
8.79710e-01, 4.54000e+01 
8.79904e-01, 4.54100e+01 
8.80098e-01, 4.54200e+01 
8.80292e-01, 4.54300e+01 
8.80485e-01, 4.54400e+01 
8.80679e-01, 4.54500e+01 
8.80873e-01, 4.54600e+01 
8.81067e-01, 4.54700e+01 
8.81261e-01, 4.54800e+01 
8.81454e-01, 4.54900e+01 
8.81648e-01, 4.55000e+01 
8.81842e-01, 4.55100e+01 
8.82036e-01, 4.55200e+01 
8.82229e-01, 4.55300e+01 
8.82423e-01, 4.55400e+01 
8.82617e-01, 4.55500e+01 
8.82811e-01, 4.55600e+01 
8.83004e-01, 4.55700e+01 
8.83198e-01, 4.55800e+01 
8.83392e-01, 4.55900e+01 
8.83586e-01, 4.56000e+01 
8.83779e-01, 4.56100e+01 
8.83973e-01, 4.56200e+01 
8.84167e-01, 4.56300e+01 
8.84361e-01, 4.56400e+01 
8.84555e-01, 4.56500e+01 
8.84748e-01, 4.56600e+01 
8.84942e-01, 4.56700e+01 
8.85136e-01, 4.56800e+01 
8.85330e-01, 4.56900e+01 
8.85523e-01, 4.57000e+01 
8.85717e-01, 4.57100e+01 
8.85911e-01, 4.57200e+01 
8.86105e-01, 4.57300e+01 
8.86298e-01, 4.57400e+01 
8.86492e-01, 4.57500e+01 
8.86686e-01, 4.57600e+01 
8.86880e-01, 4.57700e+01 
8.87073e-01, 4.57800e+01 
8.87267e-01, 4.57900e+01 
8.87461e-01, 4.58000e+01 
8.87655e-01, 4.58100e+01 
8.87849e-01, 4.58200e+01 
8.88042e-01, 4.58300e+01 
8.88236e-01, 4.58400e+01 
8.88430e-01, 4.58500e+01 
8.88624e-01, 4.58600e+01 
8.88817e-01, 4.58700e+01 
8.89011e-01, 4.58800e+01 
8.89205e-01, 4.58900e+01 
8.89399e-01, 4.59000e+01 
8.89592e-01, 4.59100e+01 
8.89786e-01, 4.59200e+01 
8.89980e-01, 4.59300e+01 
8.90174e-01, 4.59400e+01 
8.90367e-01, 4.59500e+01 
8.90561e-01, 4.59600e+01 
8.90755e-01, 4.59700e+01 
8.90949e-01, 4.59800e+01 
8.91142e-01, 4.59900e+01 
8.91336e-01, 4.60000e+01 
8.91530e-01, 4.60100e+01 
8.91724e-01, 4.60200e+01 
8.91918e-01, 4.60300e+01 
8.92111e-01, 4.60400e+01 
8.92305e-01, 4.60500e+01 
8.92499e-01, 4.60600e+01 
8.92693e-01, 4.60700e+01 
8.92886e-01, 4.60800e+01 
8.93080e-01, 4.60900e+01 
8.93274e-01, 4.61000e+01 
8.93468e-01, 4.61100e+01 
8.93661e-01, 4.61200e+01 
8.93855e-01, 4.61300e+01 
8.94049e-01, 4.61400e+01 
8.94243e-01, 4.61500e+01 
8.94436e-01, 4.61600e+01 
8.94630e-01, 4.61700e+01 
8.94824e-01, 4.61800e+01 
8.95018e-01, 4.61900e+01 
8.95212e-01, 4.62000e+01 
8.95405e-01, 4.62100e+01 
8.95599e-01, 4.62200e+01 
8.95793e-01, 4.62300e+01 
8.95987e-01, 4.62400e+01 
8.96180e-01, 4.62500e+01 
8.96374e-01, 4.62600e+01 
8.96568e-01, 4.62700e+01 
8.96762e-01, 4.62800e+01 
8.96955e-01, 4.62900e+01 
8.97149e-01, 4.63000e+01 
8.97343e-01, 4.63100e+01 
8.97537e-01, 4.63200e+01 
8.97730e-01, 4.63300e+01 
8.97924e-01, 4.63400e+01 
8.98118e-01, 4.63500e+01 
8.98312e-01, 4.63600e+01 
8.98506e-01, 4.63700e+01 
8.98699e-01, 4.63800e+01 
8.98893e-01, 4.63900e+01 
8.99087e-01, 4.64000e+01 
8.99281e-01, 4.64100e+01 
8.99474e-01, 4.64200e+01 
8.99668e-01, 4.64300e+01 
8.99862e-01, 4.64400e+01 
9.00056e-01, 4.64500e+01 
9.00249e-01, 4.64600e+01 
9.00443e-01, 4.64700e+01 
9.00637e-01, 4.64800e+01 
9.00831e-01, 4.64900e+01 
9.01024e-01, 4.65000e+01 
9.01218e-01, 4.65100e+01 
9.01412e-01, 4.65200e+01 
9.01606e-01, 4.65300e+01 
9.01799e-01, 4.65400e+01 
9.01993e-01, 4.65500e+01 
9.02187e-01, 4.65600e+01 
9.02381e-01, 4.65700e+01 
