r(m), B_r(T), B_theta(T), B_z(T) 
1.57500e-01, 7.75347e-01, 7.64454e-01, -1.83602e-01 
1.60000e-01, 7.75159e-01, 7.63920e-01, -1.86473e-01 
1.62500e-01, 7.74968e-01, 7.63376e-01, -1.89342e-01 
1.65000e-01, 7.74774e-01, 7.62825e-01, -1.92208e-01 
1.67500e-01, 7.74577e-01, 7.62266e-01, -1.95073e-01 
1.70000e-01, 7.74378e-01, 7.61698e-01, -1.97935e-01 
1.72500e-01, 7.74175e-01, 7.61122e-01, -2.00795e-01 
1.75000e-01, 7.73970e-01, 7.60537e-01, -2.03653e-01 
1.77500e-01, 7.73761e-01, 7.59945e-01, -2.06509e-01 
1.80000e-01, 7.73550e-01, 7.59344e-01, -2.09363e-01 
1.82500e-01, 7.73335e-01, 7.58735e-01, -2.12214e-01 
1.85000e-01, 7.73118e-01, 7.58117e-01, -2.15063e-01 
1.87500e-01, 7.72898e-01, 7.57492e-01, -2.17909e-01 
1.90000e-01, 7.72675e-01, 7.56858e-01, -2.20753e-01 
1.92500e-01, 7.72449e-01, 7.56216e-01, -2.23595e-01 
1.95000e-01, 7.72220e-01, 7.55566e-01, -2.26434e-01 
1.97500e-01, 7.71988e-01, 7.54908e-01, -2.29271e-01 
2.00000e-01, 7.71754e-01, 7.54241e-01, -2.32105e-01 
2.02500e-01, 7.71516e-01, 7.53567e-01, -2.34936e-01 
2.05000e-01, 7.71276e-01, 7.52884e-01, -2.37765e-01 
2.07500e-01, 7.71032e-01, 7.52193e-01, -2.40592e-01 
2.10000e-01, 7.70786e-01, 7.51494e-01, -2.43416e-01 
2.12500e-01, 7.70537e-01, 7.50787e-01, -2.46237e-01 
2.15000e-01, 7.70285e-01, 7.50072e-01, -2.49055e-01 
2.17500e-01, 7.70030e-01, 7.49348e-01, -2.51871e-01 
2.20000e-01, 7.69772e-01, 7.48617e-01, -2.54684e-01 
2.22500e-01, 7.69511e-01, 7.47877e-01, -2.57494e-01 
2.25000e-01, 7.69247e-01, 7.47130e-01, -2.60301e-01 
2.27500e-01, 7.68981e-01, 7.46374e-01, -2.63105e-01 
2.30000e-01, 7.68712e-01, 7.45610e-01, -2.65907e-01 
2.32500e-01, 7.68439e-01, 7.44838e-01, -2.68706e-01 
2.35000e-01, 7.68164e-01, 7.44058e-01, -2.71501e-01 
2.37500e-01, 7.67886e-01, 7.43270e-01, -2.74294e-01 
2.40000e-01, 7.67605e-01, 7.42474e-01, -2.77084e-01 
2.42500e-01, 7.67321e-01, 7.41670e-01, -2.79870e-01 
2.45000e-01, 7.67035e-01, 7.40858e-01, -2.82654e-01 
2.47500e-01, 7.66745e-01, 7.40038e-01, -2.85434e-01 
2.50000e-01, 7.66453e-01, 7.39210e-01, -2.88211e-01 
2.52500e-01, 7.66158e-01, 7.38374e-01, -2.90985e-01 
2.55000e-01, 7.65859e-01, 7.37531e-01, -2.93756e-01 
2.57500e-01, 7.65558e-01, 7.36679e-01, -2.96524e-01 
2.60000e-01, 7.65255e-01, 7.35819e-01, -2.99288e-01 
2.62500e-01, 7.64948e-01, 7.34951e-01, -3.02050e-01 
2.65000e-01, 7.64638e-01, 7.34075e-01, -3.04807e-01 
2.67500e-01, 7.64326e-01, 7.33192e-01, -3.07562e-01 
2.70000e-01, 7.64011e-01, 7.32300e-01, -3.10313e-01 
2.72500e-01, 7.63693e-01, 7.31401e-01, -3.13061e-01 
2.75000e-01, 7.63372e-01, 7.30493e-01, -3.15805e-01 
2.77500e-01, 7.63048e-01, 7.29578e-01, -3.18546e-01 
2.80000e-01, 7.62721e-01, 7.28655e-01, -3.21283e-01 
2.82500e-01, 7.62392e-01, 7.27724e-01, -3.24017e-01 
2.85000e-01, 7.62060e-01, 7.26786e-01, -3.26747e-01 
2.87500e-01, 7.61725e-01, 7.25839e-01, -3.29474e-01 
2.90000e-01, 7.61387e-01, 7.24885e-01, -3.32197e-01 
2.92500e-01, 7.61046e-01, 7.23922e-01, -3.34916e-01 
2.95000e-01, 7.60702e-01, 7.22952e-01, -3.37632e-01 
2.97500e-01, 7.60356e-01, 7.21975e-01, -3.40344e-01 
3.00000e-01, 7.60007e-01, 7.20989e-01, -3.43052e-01 
3.02500e-01, 7.59655e-01, 7.19996e-01, -3.45756e-01 
3.05000e-01, 7.59300e-01, 7.18995e-01, -3.48457e-01 
3.07500e-01, 7.58942e-01, 7.17986e-01, -3.51154e-01 
3.10000e-01, 7.58582e-01, 7.16970e-01, -3.53847e-01 
3.12500e-01, 7.58219e-01, 7.15945e-01, -3.56536e-01 
3.15000e-01, 7.57852e-01, 7.14913e-01, -3.59221e-01 
3.17500e-01, 7.57484e-01, 7.13874e-01, -3.61902e-01 
3.20000e-01, 7.57112e-01, 7.12827e-01, -3.64580e-01 
3.22500e-01, 7.56737e-01, 7.11772e-01, -3.67253e-01 
3.25000e-01, 7.56360e-01, 7.10709e-01, -3.69922e-01 
3.27500e-01, 7.55980e-01, 7.09639e-01, -3.72587e-01 
3.30000e-01, 7.55597e-01, 7.08561e-01, -3.75249e-01 
3.32500e-01, 7.55212e-01, 7.07476e-01, -3.77906e-01 
3.35000e-01, 7.54823e-01, 7.06383e-01, -3.80558e-01 
3.37500e-01, 7.54432e-01, 7.05282e-01, -3.83207e-01 
3.40000e-01, 7.54038e-01, 7.04174e-01, -3.85852e-01 
3.42500e-01, 7.53642e-01, 7.03059e-01, -3.88492e-01 
3.45000e-01, 7.53242e-01, 7.01935e-01, -3.91128e-01 
3.47500e-01, 7.52840e-01, 7.00805e-01, -3.93759e-01 
3.50000e-01, 7.52435e-01, 6.99666e-01, -3.96387e-01 
3.52500e-01, 7.52027e-01, 6.98521e-01, -3.99010e-01 
3.55000e-01, 7.51617e-01, 6.97367e-01, -4.01629e-01 
3.57500e-01, 7.51204e-01, 6.96207e-01, -4.04243e-01 
3.60000e-01, 7.50788e-01, 6.95038e-01, -4.06853e-01 
3.62500e-01, 7.50369e-01, 6.93863e-01, -4.09458e-01 
3.65000e-01, 7.49947e-01, 6.92680e-01, -4.12059e-01 
3.67500e-01, 7.49523e-01, 6.91489e-01, -4.14655e-01 
3.70000e-01, 7.49096e-01, 6.90292e-01, -4.17247e-01 
3.72500e-01, 7.48667e-01, 6.89086e-01, -4.19834e-01 
3.75000e-01, 7.48234e-01, 6.87874e-01, -4.22417e-01 
3.77500e-01, 7.47799e-01, 6.86654e-01, -4.24995e-01 
3.80000e-01, 7.47361e-01, 6.85426e-01, -4.27568e-01 
3.82500e-01, 7.46921e-01, 6.84192e-01, -4.30137e-01 
3.85000e-01, 7.46477e-01, 6.82950e-01, -4.32701e-01 
3.87500e-01, 7.46031e-01, 6.81701e-01, -4.35260e-01 
3.90000e-01, 7.45583e-01, 6.80444e-01, -4.37815e-01 
3.92500e-01, 7.45131e-01, 6.79180e-01, -4.40364e-01 
3.95000e-01, 7.44677e-01, 6.77909e-01, -4.42909e-01 
3.97500e-01, 7.44220e-01, 6.76631e-01, -4.45449e-01 
4.00000e-01, 7.43761e-01, 6.75346e-01, -4.47984e-01 
4.02500e-01, 7.43299e-01, 6.74053e-01, -4.50514e-01 
4.05000e-01, 7.42834e-01, 6.72753e-01, -4.53040e-01 
4.07500e-01, 7.42366e-01, 6.71446e-01, -4.55560e-01 
4.10000e-01, 7.41896e-01, 6.70132e-01, -4.58075e-01 
4.12500e-01, 7.41423e-01, 6.68811e-01, -4.60586e-01 
4.15000e-01, 7.40947e-01, 6.67482e-01, -4.63091e-01 
4.17500e-01, 7.40469e-01, 6.66147e-01, -4.65591e-01 
4.20000e-01, 7.39988e-01, 6.64804e-01, -4.68086e-01 
4.22500e-01, 7.39505e-01, 6.63455e-01, -4.70576e-01 
4.25000e-01, 7.39018e-01, 6.62098e-01, -4.73061e-01 
4.27500e-01, 7.38529e-01, 6.60734e-01, -4.75541e-01 
4.30000e-01, 7.38038e-01, 6.59363e-01, -4.78015e-01 
4.32500e-01, 7.37544e-01, 6.57985e-01, -4.80484e-01 
4.35000e-01, 7.37047e-01, 6.56601e-01, -4.82948e-01 
4.37500e-01, 7.36547e-01, 6.55209e-01, -4.85407e-01 
4.40000e-01, 7.36045e-01, 6.53810e-01, -4.87860e-01 
4.42500e-01, 7.35540e-01, 6.52404e-01, -4.90308e-01 
4.45000e-01, 7.35033e-01, 6.50992e-01, -4.92751e-01 
4.47500e-01, 7.34523e-01, 6.49572e-01, -4.95188e-01 
4.50000e-01, 7.34010e-01, 6.48146e-01, -4.97620e-01 
4.52500e-01, 7.33495e-01, 6.46713e-01, -5.00047e-01 
4.55000e-01, 7.32977e-01, 6.45273e-01, -5.02468e-01 
4.57500e-01, 7.32456e-01, 6.43826e-01, -5.04883e-01 
4.60000e-01, 7.31933e-01, 6.42372e-01, -5.07293e-01 
4.62500e-01, 7.31408e-01, 6.40911e-01, -5.09697e-01 
4.65000e-01, 7.30879e-01, 6.39444e-01, -5.12096e-01 
4.67500e-01, 7.30348e-01, 6.37970e-01, -5.14489e-01 
4.70000e-01, 7.29815e-01, 6.36489e-01, -5.16877e-01 
4.72500e-01, 7.29279e-01, 6.35001e-01, -5.19259e-01 
4.75000e-01, 7.28740e-01, 6.33507e-01, -5.21635e-01 
4.77500e-01, 7.28199e-01, 6.32006e-01, -5.24006e-01 
4.80000e-01, 7.27655e-01, 6.30498e-01, -5.26371e-01 
4.82500e-01, 7.27109e-01, 6.28984e-01, -5.28730e-01 
4.85000e-01, 7.26560e-01, 6.27463e-01, -5.31083e-01 
4.87500e-01, 7.26008e-01, 6.25936e-01, -5.33431e-01 
4.90000e-01, 7.25454e-01, 6.24401e-01, -5.35773e-01 
4.92500e-01, 7.24897e-01, 6.22861e-01, -5.38108e-01 
4.95000e-01, 7.24338e-01, 6.21313e-01, -5.40438e-01 
4.97500e-01, 7.23777e-01, 6.19759e-01, -5.42763e-01 
5.00000e-01, 7.23212e-01, 6.18199e-01, -5.45081e-01 
5.02500e-01, 7.22645e-01, 6.16632e-01, -5.47393e-01 
5.05000e-01, 7.22076e-01, 6.15059e-01, -5.49699e-01 
5.07500e-01, 7.21504e-01, 6.13479e-01, -5.51999e-01 
5.10000e-01, 7.20930e-01, 6.11893e-01, -5.54294e-01 
5.12500e-01, 7.20353e-01, 6.10300e-01, -5.56582e-01 
5.15000e-01, 7.19774e-01, 6.08701e-01, -5.58864e-01 
5.17500e-01, 7.19192e-01, 6.07095e-01, -5.61140e-01 
5.20000e-01, 7.18607e-01, 6.05483e-01, -5.63410e-01 
5.22500e-01, 7.18020e-01, 6.03865e-01, -5.65674e-01 
5.25000e-01, 7.17431e-01, 6.02240e-01, -5.67931e-01 
5.27500e-01, 7.16839e-01, 6.00610e-01, -5.70183e-01 
5.30000e-01, 7.16244e-01, 5.98972e-01, -5.72428e-01 
5.32500e-01, 7.15647e-01, 5.97329e-01, -5.74667e-01 
5.35000e-01, 7.15048e-01, 5.95679e-01, -5.76899e-01 
5.37500e-01, 7.14446e-01, 5.94023e-01, -5.79126e-01 
5.40000e-01, 7.13842e-01, 5.92361e-01, -5.81346e-01 
5.42500e-01, 7.13235e-01, 5.90693e-01, -5.83559e-01 
5.45000e-01, 7.12626e-01, 5.89018e-01, -5.85767e-01 
5.47500e-01, 7.12014e-01, 5.87337e-01, -5.87968e-01 
5.50000e-01, 7.11400e-01, 5.85651e-01, -5.90162e-01 
5.52500e-01, 7.10783e-01, 5.83958e-01, -5.92350e-01 
5.55000e-01, 7.10164e-01, 5.82259e-01, -5.94532e-01 
5.57500e-01, 7.09543e-01, 5.80554e-01, -5.96707e-01 
5.60000e-01, 7.08919e-01, 5.78842e-01, -5.98876e-01 
5.62500e-01, 7.08292e-01, 5.77125e-01, -6.01038e-01 
5.65000e-01, 7.07664e-01, 5.75402e-01, -6.03194e-01 
5.67500e-01, 7.07032e-01, 5.73673e-01, -6.05343e-01 
5.70000e-01, 7.06399e-01, 5.71938e-01, -6.07485e-01 
5.72500e-01, 7.05763e-01, 5.70197e-01, -6.09621e-01 
5.75000e-01, 7.05124e-01, 5.68450e-01, -6.11751e-01 
5.77500e-01, 7.04483e-01, 5.66697e-01, -6.13873e-01 
5.80000e-01, 7.03840e-01, 5.64938e-01, -6.15989e-01 
5.82500e-01, 7.03194e-01, 5.63173e-01, -6.18098e-01 
5.85000e-01, 7.02546e-01, 5.61403e-01, -6.20201e-01 
5.87500e-01, 7.01896e-01, 5.59627e-01, -6.22296e-01 
5.90000e-01, 7.01243e-01, 5.57845e-01, -6.24385e-01 
5.92500e-01, 7.00588e-01, 5.56057e-01, -6.26467e-01 
5.95000e-01, 6.99930e-01, 5.54263e-01, -6.28543e-01 
5.97500e-01, 6.99271e-01, 5.52464e-01, -6.30611e-01 
6.00000e-01, 6.98608e-01, 5.50659e-01, -6.32673e-01 
6.02500e-01, 6.97944e-01, 5.48848e-01, -6.34728e-01 
6.05000e-01, 6.97277e-01, 5.47031e-01, -6.36776e-01 
6.07500e-01, 6.96607e-01, 5.45209e-01, -6.38817e-01 
6.10000e-01, 6.95936e-01, 5.43382e-01, -6.40851e-01 
6.12500e-01, 6.95262e-01, 5.41548e-01, -6.42878e-01 
6.15000e-01, 6.94586e-01, 5.39710e-01, -6.44898e-01 
6.17500e-01, 6.93907e-01, 5.37865e-01, -6.46911e-01 
6.20000e-01, 6.93226e-01, 5.36015e-01, -6.48917e-01 
6.22500e-01, 6.92543e-01, 5.34160e-01, -6.50916e-01 
6.25000e-01, 6.91857e-01, 5.32299e-01, -6.52908e-01 
6.27500e-01, 6.91169e-01, 5.30432e-01, -6.54893e-01 
6.30000e-01, 6.90479e-01, 5.28561e-01, -6.56870e-01 
6.32500e-01, 6.89787e-01, 5.26683e-01, -6.58841e-01 
6.35000e-01, 6.89092e-01, 5.24801e-01, -6.60804e-01 
6.37500e-01, 6.88395e-01, 5.22913e-01, -6.62760e-01 
6.40000e-01, 6.87696e-01, 5.21019e-01, -6.64710e-01 
6.42500e-01, 6.86994e-01, 5.19121e-01, -6.66651e-01 
6.45000e-01, 6.86290e-01, 5.17217e-01, -6.68586e-01 
6.47500e-01, 6.85584e-01, 5.15307e-01, -6.70513e-01 
6.50000e-01, 6.84876e-01, 5.13393e-01, -6.72433e-01 
6.52500e-01, 6.84165e-01, 5.11473e-01, -6.74346e-01 
6.55000e-01, 6.83452e-01, 5.09548e-01, -6.76252e-01 
6.57500e-01, 6.82737e-01, 5.07618e-01, -6.78150e-01 
6.60000e-01, 6.82020e-01, 5.05682e-01, -6.80041e-01 
6.62500e-01, 6.81300e-01, 5.03742e-01, -6.81924e-01 
6.65000e-01, 6.80579e-01, 5.01796e-01, -6.83800e-01 
6.67500e-01, 6.79855e-01, 4.99846e-01, -6.85669e-01 
6.70000e-01, 6.79128e-01, 4.97890e-01, -6.87530e-01 
6.72500e-01, 6.78400e-01, 4.95929e-01, -6.89384e-01 
6.75000e-01, 6.77669e-01, 4.93963e-01, -6.91230e-01 
6.77500e-01, 6.76937e-01, 4.91992e-01, -6.93069e-01 
6.80000e-01, 6.76202e-01, 4.90016e-01, -6.94900e-01 
6.82500e-01, 6.75464e-01, 4.88036e-01, -6.96724e-01 
6.85000e-01, 6.74725e-01, 4.86050e-01, -6.98540e-01 
6.87500e-01, 6.73983e-01, 4.84059e-01, -7.00348e-01 
6.90000e-01, 6.73240e-01, 4.82064e-01, -7.02149e-01 
6.92500e-01, 6.72494e-01, 4.80064e-01, -7.03943e-01 
6.95000e-01, 6.71746e-01, 4.78058e-01, -7.05729e-01 
6.97500e-01, 6.70996e-01, 4.76048e-01, -7.07507e-01 
7.00000e-01, 6.70243e-01, 4.74034e-01, -7.09277e-01 
7.02500e-01, 6.69489e-01, 4.72014e-01, -7.11040e-01 
7.05000e-01, 6.68732e-01, 4.69990e-01, -7.12795e-01 
7.07500e-01, 6.67973e-01, 4.67961e-01, -7.14543e-01 
7.10000e-01, 6.67213e-01, 4.65927e-01, -7.16283e-01 
7.12500e-01, 6.66450e-01, 4.63889e-01, -7.18015e-01 
7.15000e-01, 6.65684e-01, 4.61846e-01, -7.19739e-01 
7.17500e-01, 6.64917e-01, 4.59798e-01, -7.21455e-01 
7.20000e-01, 6.64148e-01, 4.57746e-01, -7.23164e-01 
7.22500e-01, 6.63376e-01, 4.55689e-01, -7.24865e-01 
7.25000e-01, 6.62603e-01, 4.53628e-01, -7.26558e-01 
7.27500e-01, 6.61827e-01, 4.51562e-01, -7.28243e-01 
7.30000e-01, 6.61050e-01, 4.49492e-01, -7.29920e-01 
7.32500e-01, 6.60270e-01, 4.47417e-01, -7.31590e-01 
7.35000e-01, 6.59488e-01, 4.45338e-01, -7.33251e-01 
7.37500e-01, 6.58704e-01, 4.43255e-01, -7.34905e-01 
7.40000e-01, 6.57918e-01, 4.41167e-01, -7.36550e-01 
7.42500e-01, 6.57130e-01, 4.39074e-01, -7.38188e-01 
7.45000e-01, 6.56340e-01, 4.36978e-01, -7.39818e-01 
7.47500e-01, 6.55548e-01, 4.34877e-01, -7.41440e-01 
7.50000e-01, 6.54754e-01, 4.32771e-01, -7.43053e-01 
7.52500e-01, 6.53958e-01, 4.30662e-01, -7.44659e-01 
7.55000e-01, 6.53160e-01, 4.28548e-01, -7.46257e-01 
7.57500e-01, 6.52360e-01, 4.26430e-01, -7.47846e-01 
7.60000e-01, 6.51558e-01, 4.24308e-01, -7.49428e-01 
7.62500e-01, 6.50753e-01, 4.22182e-01, -7.51001e-01 
7.65000e-01, 6.49947e-01, 4.20051e-01, -7.52567e-01 
7.67500e-01, 6.49139e-01, 4.17917e-01, -7.54124e-01 
7.70000e-01, 6.48329e-01, 4.15778e-01, -7.55673e-01 
7.72500e-01, 6.47517e-01, 4.13635e-01, -7.57214e-01 
7.75000e-01, 6.46703e-01, 4.11489e-01, -7.58747e-01 
7.77500e-01, 6.45887e-01, 4.09338e-01, -7.60272e-01 
7.80000e-01, 6.45069e-01, 4.07183e-01, -7.61788e-01 
7.82500e-01, 6.44249e-01, 4.05025e-01, -7.63297e-01 
7.85000e-01, 6.43427e-01, 4.02862e-01, -7.64797e-01 
7.87500e-01, 6.42603e-01, 4.00696e-01, -7.66289e-01 
7.90000e-01, 6.41777e-01, 3.98525e-01, -7.67772e-01 
7.92500e-01, 6.40949e-01, 3.96351e-01, -7.69248e-01 
7.95000e-01, 6.40119e-01, 3.94173e-01, -7.70715e-01 
7.97500e-01, 6.39288e-01, 3.91991e-01, -7.72173e-01 
8.00000e-01, 6.38454e-01, 3.89806e-01, -7.73624e-01 
8.02500e-01, 6.37619e-01, 3.87616e-01, -7.75066e-01 
8.05000e-01, 6.36782e-01, 3.85423e-01, -7.76500e-01 
8.07500e-01, 6.35942e-01, 3.83227e-01, -7.77925e-01 
8.10000e-01, 6.35101e-01, 3.81026e-01, -7.79342e-01 
8.12500e-01, 6.34258e-01, 3.78822e-01, -7.80751e-01 
8.15000e-01, 6.33413e-01, 3.76615e-01, -7.82151e-01 
8.17500e-01, 6.32567e-01, 3.74403e-01, -7.83543e-01 
8.20000e-01, 6.31718e-01, 3.72189e-01, -7.84927e-01 
8.22500e-01, 6.30868e-01, 3.69970e-01, -7.86302e-01 
8.25000e-01, 6.30015e-01, 3.67749e-01, -7.87669e-01 
8.27500e-01, 6.29161e-01, 3.65523e-01, -7.89027e-01 
8.30000e-01, 6.28305e-01, 3.63294e-01, -7.90376e-01 
8.32500e-01, 6.27447e-01, 3.61062e-01, -7.91718e-01 
8.35000e-01, 6.26588e-01, 3.58827e-01, -7.93050e-01 
8.37500e-01, 6.25726e-01, 3.56588e-01, -7.94375e-01 
8.40000e-01, 6.24863e-01, 3.54346e-01, -7.95690e-01 
8.42500e-01, 6.23998e-01, 3.52100e-01, -7.96998e-01 
8.45000e-01, 6.23131e-01, 3.49851e-01, -7.98296e-01 
8.47500e-01, 6.22262e-01, 3.47599e-01, -7.99586e-01 
8.50000e-01, 6.21392e-01, 3.45344e-01, -8.00868e-01 
8.52500e-01, 6.20520e-01, 3.43085e-01, -8.02141e-01 
8.55000e-01, 6.19645e-01, 3.40823e-01, -8.03405e-01 
8.57500e-01, 6.18770e-01, 3.38558e-01, -8.04661e-01 
8.60000e-01, 6.17892e-01, 3.36290e-01, -8.05908e-01 
8.62500e-01, 6.17013e-01, 3.34019e-01, -8.07146e-01 
8.65000e-01, 6.16132e-01, 3.31745e-01, -8.08376e-01 
8.67500e-01, 6.15249e-01, 3.29468e-01, -8.09597e-01 
8.70000e-01, 6.14364e-01, 3.27188e-01, -8.10810e-01 
8.72500e-01, 6.13478e-01, 3.24904e-01, -8.12013e-01 
8.75000e-01, 6.12590e-01, 3.22618e-01, -8.13208e-01 
8.77500e-01, 6.11700e-01, 3.20329e-01, -8.14395e-01 
8.80000e-01, 6.10809e-01, 3.18037e-01, -8.15573e-01 
8.82500e-01, 6.09916e-01, 3.15742e-01, -8.16742e-01 
8.85000e-01, 6.09021e-01, 3.13444e-01, -8.17902e-01 
8.87500e-01, 6.08124e-01, 3.11144e-01, -8.19053e-01 
8.90000e-01, 6.07226e-01, 3.08840e-01, -8.20196e-01 
8.92500e-01, 6.06326e-01, 3.06534e-01, -8.21330e-01 
8.95000e-01, 6.05425e-01, 3.04225e-01, -8.22455e-01 
8.97500e-01, 6.04521e-01, 3.01914e-01, -8.23572e-01 
9.00000e-01, 6.03617e-01, 2.99599e-01, -8.24679e-01 
9.02500e-01, 6.02710e-01, 2.97282e-01, -8.25778e-01 
9.05000e-01, 6.01802e-01, 2.94963e-01, -8.26868e-01 
9.07500e-01, 6.00892e-01, 2.92641e-01, -8.27949e-01 
9.10000e-01, 5.99980e-01, 2.90316e-01, -8.29022e-01 
9.12500e-01, 5.99067e-01, 2.87989e-01, -8.30085e-01 
9.15000e-01, 5.98153e-01, 2.85659e-01, -8.31140e-01 
9.17500e-01, 5.97236e-01, 2.83326e-01, -8.32186e-01 
9.20000e-01, 5.96318e-01, 2.80992e-01, -8.33223e-01 
9.22500e-01, 5.95399e-01, 2.78654e-01, -8.34251e-01 
9.25000e-01, 5.94478e-01, 2.76315e-01, -8.35270e-01 
9.27500e-01, 5.93555e-01, 2.73973e-01, -8.36280e-01 
9.30000e-01, 5.92631e-01, 2.71629e-01, -8.37281e-01 
9.32500e-01, 5.91705e-01, 2.69282e-01, -8.38274e-01 
9.35000e-01, 5.90777e-01, 2.66933e-01, -8.39257e-01 
9.37500e-01, 5.89848e-01, 2.64582e-01, -8.40232e-01 
9.40000e-01, 5.88918e-01, 2.62228e-01, -8.41197e-01 
9.42500e-01, 5.87986e-01, 2.59873e-01, -8.42154e-01 
9.45000e-01, 5.87052e-01, 2.57515e-01, -8.43102e-01 
9.47500e-01, 5.86117e-01, 2.55155e-01, -8.44040e-01 
9.50000e-01, 5.85180e-01, 2.52793e-01, -8.44970e-01 
9.52500e-01, 5.84242e-01, 2.50428e-01, -8.45891e-01 
9.55000e-01, 5.83302e-01, 2.48062e-01, -8.46802e-01 
9.57500e-01, 5.82361e-01, 2.45694e-01, -8.47705e-01 
9.60000e-01, 5.81419e-01, 2.43324e-01, -8.48599e-01 
9.62500e-01, 5.80474e-01, 2.40951e-01, -8.49484e-01 
9.65000e-01, 5.79529e-01, 2.38577e-01, -8.50359e-01 
