r(m), E_r(T), E_theta(T), E_z(T) 
8.50000e-02, -5.80735e+08, -1.01681e+09, 5.12569e-14 
8.75000e-02, -6.88668e+08, -9.57581e+08, 5.02457e-14 
9.00000e-02, -7.93287e+08, -8.98608e+08, 4.90902e-14 
9.25000e-02, -8.94247e+08, -8.40011e+08, 4.77955e-14 
9.50000e-02, -9.91217e+08, -7.81911e+08, 4.63668e-14 
9.75000e-02, -1.08388e+09, -7.24422e+08, 4.48100e-14 
1.00000e-01, -1.17194e+09, -6.67658e+08, 4.31314e-14 
1.02500e-01, -1.25512e+09, -6.11729e+08, 4.13375e-14 
1.05000e-01, -1.33315e+09, -5.56741e+08, 3.94355e-14 
1.07500e-01, -1.40580e+09, -5.02796e+08, 3.74327e-14 
1.10000e-01, -1.47283e+09, -4.49993e+08, 3.53367e-14 
1.12500e-01, -1.53405e+09, -3.98426e+08, 3.31555e-14 
1.15000e-01, -1.58929e+09, -3.48184e+08, 3.08974e-14 
1.17500e-01, -1.63839e+09, -2.99352e+08, 2.85708e-14 
1.20000e-01, -1.68122e+09, -2.52008e+08, 2.61843e-14 
1.22500e-01, -1.71766e+09, -2.06228e+08, 2.37468e-14 
1.25000e-01, -1.74764e+09, -1.62081e+08, 2.12673e-14 
1.27500e-01, -1.77109e+09, -1.19629e+08, 1.87546e-14 
1.30000e-01, -1.78798e+09, -7.89310e+07, 1.62180e-14 
1.32500e-01, -1.79829e+09, -4.00393e+07, 1.36665e-14 
1.35000e-01, -1.80204e+09, -3.00011e+06, 1.11093e-14 
1.37500e-01, -1.79927e+09, 3.21460e+07, 8.55545e-15 
1.40000e-01, -1.79004e+09, 6.53642e+07, 6.01394e-15 
1.42500e-01, -1.77442e+09, 9.66260e+07, 3.49367e-15 
1.45000e-01, -1.75254e+09, 1.25908e+08, 1.00340e-15 
1.47500e-01, -1.72451e+09, 1.53195e+08, -1.44827e-15 
1.50000e-01, -1.69048e+09, 1.78474e+08, -3.85297e-15 
1.52500e-01, -1.65064e+09, 2.01741e+08, -6.20254e-15 
1.55000e-01, -1.60518e+09, 2.22996e+08, -8.48908e-15 
1.57500e-01, -1.55431e+09, 2.42247e+08, -1.07050e-14 
1.60000e-01, -1.49826e+09, 2.59504e+08, -1.28430e-14 
1.62500e-01, -1.43728e+09, 2.74786e+08, -1.48961e-14 
1.65000e-01, -1.37164e+09, 2.88116e+08, -1.68578e-14 
1.67500e-01, -1.30163e+09, 2.99521e+08, -1.87218e-14 
1.70000e-01, -1.22754e+09, 3.09035e+08, -2.04824e-14 
1.72500e-01, -1.14968e+09, 3.16696e+08, -2.21342e-14 
1.75000e-01, -1.06838e+09, 3.22546e+08, -2.36723e-14 
1.77500e-01, -9.83968e+08, 3.26634e+08, -2.50923e-14 
1.80000e-01, -8.96794e+08, 3.29009e+08, -2.63901e-14 
1.82500e-01, -8.07208e+08, 3.29729e+08, -2.75623e-14 
1.85000e-01, -7.15571e+08, 3.28852e+08, -2.86060e-14 
1.87500e-01, -6.22245e+08, 3.26441e+08, -2.95185e-14 
1.90000e-01, -5.27601e+08, 3.22562e+08, -3.02981e-14 
1.92500e-01, -4.32010e+08, 3.17285e+08, -3.09431e-14 
1.95000e-01, -3.35844e+08, 3.10681e+08, -3.14527e-14 
1.97500e-01, -2.39475e+08, 3.02825e+08, -3.18266e-14 
2.00000e-01, -1.43276e+08, 2.93792e+08, -3.20647e-14 
2.02500e-01, -4.76115e+07, 2.83663e+08, -3.21677e-14 
2.05000e-01, 4.71536e+07, 2.72516e+08, -3.21368e-14 
2.07500e-01, 1.40663e+08, 2.60433e+08, -3.19736e-14 
2.10000e-01, 2.32566e+08, 2.47497e+08, -3.16802e-14 
2.12500e-01, 3.22522e+08, 2.33791e+08, -3.12593e-14 
2.15000e-01, 4.10200e+08, 2.19398e+08, -3.07139e-14 
2.17500e-01, 4.95278e+08, 2.04402e+08, -3.00475e-14 
2.20000e-01, 5.77449e+08, 1.88886e+08, -2.92642e-14 
2.22500e-01, 6.56418e+08, 1.72935e+08, -2.83683e-14 
2.25000e-01, 7.31904e+08, 1.56629e+08, -2.73646e-14 
2.27500e-01, 8.03642e+08, 1.40052e+08, -2.62582e-14 
2.30000e-01, 8.71384e+08, 1.23283e+08, -2.50548e-14 
2.32500e-01, 9.34899e+08, 1.06402e+08, -2.37600e-14 
2.35000e-01, 9.93973e+08, 8.94851e+07, -2.23802e-14 
2.37500e-01, 1.04841e+09, 7.26081e+07, -2.09218e-14 
2.40000e-01, 1.09804e+09, 5.58439e+07, -1.93913e-14 
2.42500e-01, 1.14271e+09, 3.92634e+07, -1.77959e-14 
2.45000e-01, 1.18227e+09, 2.29347e+07, -1.61425e-14 
2.47500e-01, 1.21662e+09, 6.92313e+06, -1.44384e-14 
2.50000e-01, 1.24567e+09, -8.70891e+06, -1.26912e-14 
2.52500e-01, 1.26934e+09, -2.39021e+07, -1.09082e-14 
2.55000e-01, 1.28759e+09, -3.86005e+07, -9.09724e-15 
2.57500e-01, 1.30038e+09, -5.27515e+07, -7.26582e-15 
2.60000e-01, 1.30772e+09, -6.63059e+07, -5.42168e-15 
2.62500e-01, 1.30962e+09, -7.92184e+07, -3.57247e-15 
2.65000e-01, 1.30611e+09, -9.14474e+07, -1.72581e-15 
2.67500e-01, 1.29726e+09, -1.02955e+08, 1.10741e-16 
2.70000e-01, 1.28314e+09, -1.13707e+08, 1.92975e-15 
2.72500e-01, 1.26386e+09, -1.23673e+08, 3.72388e-15 
2.75000e-01, 1.23953e+09, -1.32828e+08, 5.48600e-15 
2.77500e-01, 1.21029e+09, -1.41149e+08, 7.20913e-15 
2.80000e-01, 1.17631e+09, -1.48619e+08, 8.88650e-15 
2.82500e-01, 1.13775e+09, -1.55222e+08, 1.05116e-14 
2.85000e-01, 1.09481e+09, -1.60949e+08, 1.20782e-14 
2.87500e-01, 1.04771e+09, -1.65794e+08, 1.35803e-14 
2.90000e-01, 9.96649e+08, -1.69753e+08, 1.50122e-14 
2.92500e-01, 9.41884e+08, -1.72830e+08, 1.63687e-14 
2.95000e-01, 8.83661e+08, -1.75027e+08, 1.76446e-14 
2.97500e-01, 8.22246e+08, -1.76356e+08, 1.88355e-14 
3.00000e-01, 7.57912e+08, -1.76826e+08, 1.99370e-14 
3.02500e-01, 6.90946e+08, -1.76455e+08, 2.09454e-14 
3.05000e-01, 6.21640e+08, -1.75261e+08, 2.18571e-14 
3.07500e-01, 5.50296e+08, -1.73266e+08, 2.26692e-14 
3.10000e-01, 4.77222e+08, -1.70495e+08, 2.33790e-14 
3.12500e-01, 4.02729e+08, -1.66976e+08, 2.39846e-14 
3.15000e-01, 3.27135e+08, -1.62739e+08, 2.44840e-14 
3.17500e-01, 2.50756e+08, -1.57818e+08, 2.48761e-14 
3.20000e-01, 1.73914e+08, -1.52248e+08, 2.51600e-14 
3.22500e-01, 9.69270e+07, -1.46066e+08, 2.53355e-14 
3.25000e-01, 2.01132e+07, -1.39312e+08, 2.54025e-14 
3.27500e-01, -5.62122e+07, -1.32026e+08, 2.53617e-14 
3.30000e-01, -1.31738e+08, -1.24252e+08, 2.52139e-14 
3.32500e-01, -2.06159e+08, -1.16033e+08, 2.49606e-14 
3.35000e-01, -2.79174e+08, -1.07414e+08, 2.46036e-14 
3.37500e-01, -3.50493e+08, -9.84422e+07, 2.41452e-14 
3.40000e-01, -4.19832e+08, -8.91635e+07, 2.35880e-14 
3.42500e-01, -4.86919e+08, -7.96254e+07, 2.29351e-14 
3.45000e-01, -5.51490e+08, -6.98754e+07, 2.21898e-14 
3.47500e-01, -6.13296e+08, -5.99612e+07, 2.13559e-14 
3.50000e-01, -6.72100e+08, -4.99304e+07, 2.04375e-14 
3.52500e-01, -7.27677e+08, -3.98304e+07, 1.94391e-14 
3.55000e-01, -7.79818e+08, -2.97078e+07, 1.83654e-14 
3.57500e-01, -8.28330e+08, -1.96089e+07, 1.72214e-14 
3.60000e-01, -8.73036e+08, -9.57882e+06, 1.60124e-14 
3.62500e-01, -9.13773e+08, 3.38119e+05, 1.47438e-14 
3.65000e-01, -9.50400e+08, 1.00989e+07, 1.34215e-14 
3.67500e-01, -9.82789e+08, 1.96619e+07, 1.20513e-14 
3.70000e-01, -1.01083e+09, 2.89871e+07, 1.06392e-14 
3.72500e-01, -1.03444e+09, 3.80358e+07, 9.19154e-15 
3.75000e-01, -1.05355e+09, 4.67715e+07, 7.71454e-15 
3.77500e-01, -1.06810e+09, 5.51595e+07, 6.21462e-15 
3.80000e-01, -1.07807e+09, 6.31671e+07, 4.69823e-15 
3.82500e-01, -1.08343e+09, 7.07638e+07, 3.17183e-15 
3.85000e-01, -1.08420e+09, 7.79214e+07, 1.64191e-15 
3.87500e-01, -1.08040e+09, 8.46140e+07, 1.14920e-16 
3.90000e-01, -1.07207e+09, 9.08181e+07, -1.40274e-15 
3.92500e-01, -1.05928e+09, 9.65127e+07, -2.90474e-15 
3.95000e-01, -1.04210e+09, 1.01679e+08, -4.38486e-15 
3.97500e-01, -1.02064e+09, 1.06303e+08, -5.83702e-15 
4.00000e-01, -9.95007e+08, 1.10369e+08, -7.25527e-15 
4.02500e-01, -9.65336e+08, 1.13867e+08, -8.63384e-15 
4.05000e-01, -9.31773e+08, 1.16790e+08, -9.96718e-15 
4.07500e-01, -8.94483e+08, 1.19132e+08, -1.12500e-14 
4.10000e-01, -8.53643e+08, 1.20891e+08, -1.24770e-14 
4.12500e-01, -8.09443e+08, 1.22067e+08, -1.36436e-14 
4.15000e-01, -7.62089e+08, 1.22661e+08, -1.47451e-14 
4.17500e-01, -7.11797e+08, 1.22679e+08, -1.57773e-14 
4.20000e-01, -6.58794e+08, 1.22129e+08, -1.67362e-14 
4.22500e-01, -6.03318e+08, 1.21021e+08, -1.76182e-14 
4.25000e-01, -5.45614e+08, 1.19366e+08, -1.84201e-14 
4.27500e-01, -4.85938e+08, 1.17179e+08, -1.91388e-14 
4.30000e-01, -4.24551e+08, 1.14478e+08, -1.97719e-14 
4.32500e-01, -3.61719e+08, 1.11280e+08, -2.03172e-14 
4.35000e-01, -2.97714e+08, 1.07606e+08, -2.07729e-14 
4.37500e-01, -2.32811e+08, 1.03480e+08, -2.11376e-14 
4.40000e-01, -1.67288e+08, 9.89240e+07, -2.14101e-14 
4.42500e-01, -1.01422e+08, 9.39655e+07, -2.15900e-14 
4.45000e-01, -3.54936e+07, 8.86314e+07, -2.16769e-14 
4.47500e-01, 3.02216e+07, 8.29502e+07, -2.16710e-14 
4.50000e-01, 9.54480e+07, 7.69519e+07, -2.15728e-14 
4.52500e-01, 1.59914e+08, 7.06672e+07, -2.13833e-14 
4.55000e-01, 2.23353e+08, 6.41279e+07, -2.11038e-14 
4.57500e-01, 2.85503e+08, 5.73667e+07, -2.07358e-14 
4.60000e-01, 3.46110e+08, 5.04165e+07, -2.02815e-14 
4.62500e-01, 4.04927e+08, 4.33111e+07, -1.97433e-14 
4.65000e-01, 4.61716e+08, 3.60842e+07, -1.91238e-14 
4.67500e-01, 5.16247e+08, 2.87699e+07, -1.84261e-14 
4.70000e-01, 5.68304e+08, 2.14023e+07, -1.76537e-14 
4.72500e-01, 6.17679e+08, 1.40152e+07, -1.68100e-14 
4.75000e-01, 6.64179e+08, 6.64210e+06, -1.58992e-14 
4.77500e-01, 7.07621e+08, -6.83719e+05, -1.49253e-14 
4.80000e-01, 7.47839e+08, -7.92972e+06, -1.38929e-14 
4.82500e-01, 7.84679e+08, -1.50640e+07, -1.28067e-14 
4.85000e-01, 8.18002e+08, -2.20557e+07, -1.16714e-14 
4.87500e-01, 8.47686e+08, -2.88745e+07, -1.04922e-14 
4.90000e-01, 8.73624e+08, -3.54917e+07, -9.27425e-15 
4.92500e-01, 8.95724e+08, -4.18794e+07, -8.02297e-15 
4.95000e-01, 9.13912e+08, -4.80112e+07, -6.74379e-15 
4.97500e-01, 9.28131e+08, -5.38620e+07, -5.44229e-15 
5.00000e-01, 9.38339e+08, -5.94083e+07, -4.12409e-15 
5.02500e-01, 9.44513e+08, -6.46282e+07, -2.79487e-15 
5.05000e-01, 9.46646e+08, -6.95014e+07, -1.46033e-15 
5.07500e-01, 9.44750e+08, -7.40095e+07, -1.26141e-16 
5.10000e-01, 9.38850e+08, -7.81356e+07, 1.20203e-15 
5.12500e-01, 9.28991e+08, -8.18649e+07, 2.51857e-15 
5.15000e-01, 9.15232e+08, -8.51846e+07, 3.81796e-15 
5.17500e-01, 8.97652e+08, -8.80836e+07, 5.09476e-15 
5.20000e-01, 8.76341e+08, -9.05530e+07, 6.34366e-15 
5.22500e-01, 8.51408e+08, -9.25856e+07, 7.55949e-15 
5.25000e-01, 8.22974e+08, -9.41765e+07, 8.73724e-15 
5.27500e-01, 7.91176e+08, -9.53226e+07, 9.87209e-15 
5.30000e-01, 7.56163e+08, -9.60231e+07, 1.09594e-14 
5.32500e-01, 7.18099e+08, -9.62788e+07, 1.19949e-14 
5.35000e-01, 6.77158e+08, -9.60928e+07, 1.29742e-14 
5.37500e-01, 6.33527e+08, -9.54698e+07, 1.38936e-14 
5.40000e-01, 5.87403e+08, -9.44168e+07, 1.47494e-14 
5.42500e-01, 5.38991e+08, -9.29423e+07, 1.55382e-14 
5.45000e-01, 4.88507e+08, -9.10567e+07, 1.62570e-14 
5.47500e-01, 4.36174e+08, -8.87722e+07, 1.69031e-14 
5.50000e-01, 3.82221e+08, -8.61027e+07, 1.74741e-14 
5.52500e-01, 3.26885e+08, -8.30634e+07, 1.79678e-14 
5.55000e-01, 2.70406e+08, -7.96713e+07, 1.83826e-14 
5.57500e-01, 2.13027e+08, -7.59448e+07, 1.87169e-14 
5.60000e-01, 1.54996e+08, -7.19035e+07, 1.89698e-14 
5.62500e-01, 9.65613e+07, -6.75682e+07, 1.91404e-14 
5.65000e-01, 3.79725e+07, -6.29609e+07, 1.92286e-14 
5.67500e-01, -2.05216e+07, -5.81046e+07, 1.92342e-14 
5.70000e-01, -7.86735e+07, -5.30233e+07, 1.91575e-14 
5.72500e-01, -1.36238e+08, -4.77417e+07, 1.89994e-14 
5.75000e-01, -1.92974e+08, -4.22851e+07, 1.87607e-14 
5.77500e-01, -2.48645e+08, -3.66796e+07, 1.84428e-14 
5.80000e-01, -3.03018e+08, -3.09514e+07, 1.80475e-14 
5.82500e-01, -3.55869e+08, -2.51274e+07, 1.75768e-14 
5.85000e-01, -4.06979e+08, -1.92344e+07, 1.70330e-14 
5.87500e-01, -4.56140e+08, -1.32996e+07, 1.64186e-14 
5.90000e-01, -5.03151e+08, -7.34975e+06, 1.57367e-14 
5.92500e-01, -5.47822e+08, -1.41182e+06, 1.49903e-14 
5.95000e-01, -5.89971e+08, 4.48768e+06, 1.41831e-14 
5.97500e-01, -6.29432e+08, 1.03226e+07, 1.33185e-14 
6.00000e-01, -6.66048e+08, 1.60672e+07, 1.24007e-14 
6.02500e-01, -6.99674e+08, 2.16964e+07, 1.14336e-14 
6.05000e-01, -7.30180e+08, 2.71858e+07, 1.04216e-14 
6.07500e-01, -7.57449e+08, 3.25120e+07, 9.36926e-15 
6.10000e-01, -7.81379e+08, 3.76523e+07, 8.28116e-15 
6.12500e-01, -8.01881e+08, 4.25849e+07, 7.16209e-15 
6.15000e-01, -8.18882e+08, 4.72894e+07, 6.01694e-15 
6.17500e-01, -8.32323e+08, 5.17463e+07, 4.85071e-15 
6.20000e-01, -8.42162e+08, 5.59375e+07, 3.66844e-15 
6.22500e-01, -8.48371e+08, 5.98462e+07, 2.47524e-15 
6.25000e-01, -8.50938e+08, 6.34569e+07, 1.27623e-15 
6.27500e-01, -8.49866e+08, 6.67556e+07, 7.65469e-17 
6.30000e-01, -8.45174e+08, 6.97297e+07, -1.11869e-15 
6.32500e-01, -8.36896e+08, 7.23683e+07, -2.30441e-15 
6.35000e-01, -8.25081e+08, 7.46619e+07, -3.47559e-15 
6.37500e-01, -8.09793e+08, 7.66028e+07, -4.62731e-15 
6.40000e-01, -7.91111e+08, 7.81846e+07, -5.75471e-15 
6.42500e-01, -7.69125e+08, 7.94029e+07, -6.85310e-15 
6.45000e-01, -7.43944e+08, 8.02546e+07, -7.91790e-15 
6.47500e-01, -7.15685e+08, 8.07386e+07, -8.94470e-15 
6.50000e-01, -6.84481e+08, 8.08551e+07, -9.92926e-15 
6.52500e-01, -6.50475e+08, 8.06061e+07, -1.08676e-14 
6.55000e-01, -6.13823e+08, 7.99953e+07, -1.17558e-14 
6.57500e-01, -5.74691e+08, 7.90278e+07, -1.25903e-14 
6.60000e-01, -5.33253e+08, 7.77104e+07, -1.33677e-14 
6.62500e-01, -4.89695e+08, 7.60511e+07, -1.40850e-14 
6.65000e-01, -4.44210e+08, 7.40598e+07, -1.47394e-14 
6.67500e-01, -3.96999e+08, 7.17475e+07, -1.53282e-14 
6.70000e-01, -3.48269e+08, 6.91267e+07, -1.58491e-14 
6.72500e-01, -2.98232e+08, 6.62110e+07, -1.63003e-14 
6.75000e-01, -2.47106e+08, 6.30154e+07, -1.66801e-14 
6.77500e-01, -1.95114e+08, 5.95559e+07, -1.69870e-14 
6.80000e-01, -1.42479e+08, 5.58498e+07, -1.72201e-14 
6.82500e-01, -8.94272e+07, 5.19151e+07, -1.73786e-14 
6.85000e-01, -3.61866e+07, 4.77708e+07, -1.74622e-14 
6.87500e-01, 1.70158e+07, 4.34368e+07, -1.74707e-14 
6.90000e-01, 6.99536e+07, 3.89336e+07, -1.74043e-14 
6.92500e-01, 1.22402e+08, 3.42823e+07, -1.72637e-14 
6.95000e-01, 1.74141e+08, 2.95046e+07, -1.70497e-14 
6.97500e-01, 2.24950e+08, 2.46226e+07, -1.67634e-14 
7.00000e-01, 2.74619e+08, 1.96587e+07, -1.64064e-14 
7.02500e-01, 3.22938e+08, 1.46356e+07, -1.59804e-14 
7.05000e-01, 3.69707e+08, 9.57605e+06, -1.54875e-14 
7.07500e-01, 4.14733e+08, 4.50276e+06, -1.49300e-14 
7.10000e-01, 4.57829e+08, -5.61535e+05, -1.43106e-14 
7.12500e-01, 4.98819e+08, -5.59430e+06, -1.36320e-14 
7.15000e-01, 5.37535e+08, -1.05733e+07, -1.28975e-14 
7.17500e-01, 5.73820e+08, -1.54767e+07, -1.21102e-14 
7.20000e-01, 6.07527e+08, -2.02830e+07, -1.12739e-14 
7.22500e-01, 6.38523e+08, -2.49714e+07, -1.03922e-14 
7.25000e-01, 6.66685e+08, -2.95217e+07, -9.46897e-15 
7.27500e-01, 6.91901e+08, -3.39145e+07, -8.50839e-15 
7.30000e-01, 7.14074e+08, -3.81310e+07, -7.51467e-15 
7.32500e-01, 7.33121e+08, -4.21535e+07, -6.49216e-15 
7.35000e-01, 7.48970e+08, -4.59652e+07, -5.44533e-15 
7.37500e-01, 7.61565e+08, -4.95503e+07, -4.37872e-15 
7.40000e-01, 7.70862e+08, -5.28942e+07, -3.29697e-15 
7.42500e-01, 7.76834e+08, -5.59832e+07, -2.20475e-15 
7.45000e-01, 7.79465e+08, -5.88051e+07, -1.10675e-15 
7.47500e-01, 7.78756e+08, -6.13488e+07, -7.68614e-18 
7.50000e-01, 7.74720e+08, -6.36045e+07, 1.08774e-15 
7.52500e-01, 7.67386e+08, -6.55637e+07, 2.17486e-15 
7.55000e-01, 7.56796e+08, -6.72194e+07, 3.24905e-15 
7.57500e-01, 7.43006e+08, -6.85657e+07, 4.30578e-15 
7.60000e-01, 7.26084e+08, -6.95985e+07, 5.34058e-15 
7.62500e-01, 7.06113e+08, -7.03148e+07, 6.34909e-15 
7.65000e-01, 6.83188e+08, -7.07131e+07, 7.32711e-15 
7.67500e-01, 6.57417e+08, -7.07933e+07, 8.27053e-15 
7.70000e-01, 6.28918e+08, -7.05568e+07, 9.17546e-15 
7.72500e-01, 5.97822e+08, -7.00062e+07, 1.00381e-14 
7.75000e-01, 5.64270e+08, -6.91456e+07, 1.08550e-14 
7.77500e-01, 5.28412e+08, -6.79806e+07, 1.16227e-14 
7.80000e-01, 4.90409e+08, -6.65177e+07, 1.23382e-14 
7.82500e-01, 4.50430e+08, -6.47652e+07, 1.29985e-14 
7.85000e-01, 4.08651e+08, -6.27322e+07, 1.36010e-14 
7.87500e-01, 3.65257e+08, -6.04292e+07, 1.41433e-14 
7.90000e-01, 3.20438e+08, -5.78678e+07, 1.46233e-14 
7.92500e-01, 2.74389e+08, -5.50607e+07, 1.50391e-14 
7.95000e-01, 2.27311e+08, -5.20215e+07, 1.53891e-14 
7.97500e-01, 1.79408e+08, -4.87650e+07, 1.56721e-14 
8.00000e-01, 1.30887e+08, -4.53066e+07, 1.58870e-14 
8.02500e-01, 8.19563e+07, -4.16628e+07, 1.60331e-14 
8.05000e-01, 3.28267e+07, -3.78505e+07, 1.61101e-14 
8.07500e-01, -1.62916e+07, -3.38875e+07, 1.61178e-14 
8.10000e-01, -6.51891e+07, -2.97922e+07, 1.60564e-14 
8.12500e-01, -1.13658e+08, -2.55834e+07, 1.59264e-14 
8.15000e-01, -1.61492e+08, -2.12802e+07, 1.57285e-14 
8.17500e-01, -2.08489e+08, -1.69022e+07, 1.54638e-14 
8.20000e-01, -2.54452e+08, -1.24691e+07, 1.51336e-14 
8.22500e-01, -2.99186e+08, -8.00099e+06, 1.47396e-14 
8.25000e-01, -3.42505e+08, -3.51769e+06, 1.42835e-14 
8.27500e-01, -3.84228e+08, 9.60816e+05, 1.37677e-14 
8.30000e-01, -4.24182e+08, 5.41470e+06, 1.31943e-14 
8.32500e-01, -4.62200e+08, 9.82435e+06, 1.25661e-14 
8.35000e-01, -4.98128e+08, 1.41704e+07, 1.18860e-14 
8.37500e-01, -5.31817e+08, 1.84340e+07, 1.11569e-14 
8.40000e-01, -5.63129e+08, 2.25965e+07, 1.03822e-14 
8.42500e-01, -5.91940e+08, 2.66401e+07, 9.56521e-15 
8.45000e-01, -6.18132e+08, 3.05472e+07, 8.70968e-15 
8.47500e-01, -6.41601e+08, 3.43014e+07, 7.81934e-15 
8.50000e-01, -6.62256e+08, 3.78866e+07, 6.89810e-15 
8.52500e-01, -6.80015e+08, 4.12877e+07, 5.94998e-15 
8.55000e-01, -6.94812e+08, 4.44905e+07, 4.97914e-15 
8.57500e-01, -7.06593e+08, 4.74818e+07, 3.98978e-15 
8.60000e-01, -7.15314e+08, 5.02492e+07, 2.98619e-15 
8.62500e-01, -7.20949e+08, 5.27814e+07, 1.97272e-15 
8.65000e-01, -7.23481e+08, 5.50684e+07, 9.53717e-16 
8.67500e-01, -7.22909e+08, 5.71011e+07, -6.64314e-17 
8.70000e-01, -7.19244e+08, 5.88715e+07, -1.08336e-15 
8.72500e-01, -7.12511e+08, 6.03731e+07, -2.09272e-15 
8.75000e-01, -7.02746e+08, 6.16003e+07, -3.09023e-15 
8.77500e-01, -6.90000e+08, 6.25490e+07, -4.07164e-15 
8.80000e-01, -6.74337e+08, 6.32161e+07, -5.03279e-15 
8.82500e-01, -6.55831e+08, 6.35998e+07, -5.96964e-15 
8.85000e-01, -6.34569e+08, 6.36997e+07, -6.87824e-15 
8.87500e-01, -6.10650e+08, 6.35166e+07, -7.75478e-15 
8.90000e-01, -5.84184e+08, 6.30525e+07, -8.59560e-15 
8.92500e-01, -5.55290e+08, 6.23106e+07, -9.39720e-15 
8.95000e-01, -5.24099e+08, 6.12953e+07, -1.01563e-14 
8.97500e-01, -4.90750e+08, 6.00123e+07, -1.08696e-14 
9.00000e-01, -4.55393e+08, 5.84684e+07, -1.15344e-14 
9.02500e-01, -4.18183e+08, 5.66714e+07, -1.21479e-14 
9.05000e-01, -3.79285e+08, 5.46304e+07, -1.27076e-14 
9.07500e-01, -3.38870e+08, 5.23554e+07, -1.32112e-14 
9.10000e-01, -2.97115e+08, 4.98574e+07, -1.36568e-14 
9.12500e-01, -2.54201e+08, 4.71483e+07, -1.40426e-14 
9.15000e-01, -2.10315e+08, 4.42409e+07, -1.43671e-14 
9.17500e-01, -1.65649e+08, 4.11489e+07, -1.46291e-14 
9.20000e-01, -1.20394e+08, 3.78867e+07, -1.48277e-14 
9.22500e-01, -7.47453e+07, 3.44693e+07, -1.49621e-14 
9.25000e-01, -2.89000e+07, 3.09125e+07, -1.50320e-14 
9.27500e-01, 1.69458e+07, 2.72326e+07, -1.50372e-14 
9.30000e-01, 6.25960e+07, 2.34461e+07, -1.49779e-14 
9.32500e-01, 1.07856e+08, 1.95704e+07, -1.48545e-14 
9.35000e-01, 1.52533e+08, 1.56227e+07, -1.46678e-14 
9.37500e-01, 1.96438e+08, 1.16209e+07, -1.44186e-14 
9.40000e-01, 2.39385e+08, 7.58274e+06, -1.41082e-14 
9.42500e-01, 2.81193e+08, 3.52622e+06, -1.37382e-14 
9.45000e-01, 3.21686e+08, -5.30699e+05, -1.33102e-14 
9.47500e-01, 3.60694e+08, -4.57014e+06, -1.28262e-14 
9.50000e-01, 3.98055e+08, -8.57435e+06, -1.22885e-14 
9.52500e-01, 4.33613e+08, -1.25258e+07, -1.16994e-14 
9.55000e-01, 4.67220e+08, -1.64073e+07, -1.10618e-14 
9.57500e-01, 4.98738e+08, -2.02020e+07, -1.03783e-14 
9.60000e-01, 5.28037e+08, -2.38935e+07, -9.65215e-15 
9.62500e-01, 5.54998e+08, -2.74659e+07, -8.88645e-15 
9.65000e-01, 5.79512e+08, -3.09039e+07, -8.08460e-15 
