r(m), E_r(T), E_theta(T), E_z(T) 
1.65000e-01, 7.73061e+09, 0.00000e+00, 3.80826e-13 
1.67500e-01, 7.64678e+09, 0.00000e+00, 3.85418e-13 
1.70000e-01, 7.56198e+09, 0.00000e+00, 3.89958e-13 
1.72500e-01, 7.47623e+09, 0.00000e+00, 3.94448e-13 
1.75000e-01, 7.38954e+09, 0.00000e+00, 3.98886e-13 
1.77500e-01, 7.30191e+09, 0.00000e+00, 4.03271e-13 
1.80000e-01, 7.21337e+09, 0.00000e+00, 4.07604e-13 
1.82500e-01, 7.12393e+09, 0.00000e+00, 4.11882e-13 
1.85000e-01, 7.03359e+09, 0.00000e+00, 4.16107e-13 
1.87500e-01, 6.94237e+09, 0.00000e+00, 4.20277e-13 
1.90000e-01, 6.85029e+09, 0.00000e+00, 4.24392e-13 
1.92500e-01, 6.75736e+09, 0.00000e+00, 4.28452e-13 
1.95000e-01, 6.66359e+09, 0.00000e+00, 4.32455e-13 
1.97500e-01, 6.56900e+09, 0.00000e+00, 4.36401e-13 
2.00000e-01, 6.47360e+09, 0.00000e+00, 4.40291e-13 
2.02500e-01, 6.37740e+09, 0.00000e+00, 4.44123e-13 
2.05000e-01, 6.28042e+09, 0.00000e+00, 4.47896e-13 
2.07500e-01, 6.18267e+09, 0.00000e+00, 4.51611e-13 
2.10000e-01, 6.08417e+09, 0.00000e+00, 4.55268e-13 
2.12500e-01, 5.98493e+09, 0.00000e+00, 4.58864e-13 
2.15000e-01, 5.88497e+09, 0.00000e+00, 4.62401e-13 
2.17500e-01, 5.78429e+09, 0.00000e+00, 4.65877e-13 
2.20000e-01, 5.68292e+09, 0.00000e+00, 4.69293e-13 
2.22500e-01, 5.58087e+09, 0.00000e+00, 4.72647e-13 
2.25000e-01, 5.47816e+09, 0.00000e+00, 4.75940e-13 
2.27500e-01, 5.37479e+09, 0.00000e+00, 4.79171e-13 
2.30000e-01, 5.27079e+09, 0.00000e+00, 4.82340e-13 
2.32500e-01, 5.16617e+09, 0.00000e+00, 4.85445e-13 
2.35000e-01, 5.06095e+09, 0.00000e+00, 4.88488e-13 
2.37500e-01, 4.95513e+09, 0.00000e+00, 4.91467e-13 
2.40000e-01, 4.84875e+09, 0.00000e+00, 4.94383e-13 
2.42500e-01, 4.74180e+09, 0.00000e+00, 4.97234e-13 
2.45000e-01, 4.63431e+09, 0.00000e+00, 5.00021e-13 
2.47500e-01, 4.52629e+09, 0.00000e+00, 5.02743e-13 
2.50000e-01, 4.41777e+09, 0.00000e+00, 5.05399e-13 
2.52500e-01, 4.30874e+09, 0.00000e+00, 5.07991e-13 
2.55000e-01, 4.19924e+09, 0.00000e+00, 5.10517e-13 
2.57500e-01, 4.08927e+09, 0.00000e+00, 5.12976e-13 
2.60000e-01, 3.97886e+09, 0.00000e+00, 5.15370e-13 
2.62500e-01, 3.86801e+09, 0.00000e+00, 5.17696e-13 
2.65000e-01, 3.75675e+09, 0.00000e+00, 5.19957e-13 
2.67500e-01, 3.64509e+09, 0.00000e+00, 5.22150e-13 
2.70000e-01, 3.53304e+09, 0.00000e+00, 5.24275e-13 
2.72500e-01, 3.42063e+09, 0.00000e+00, 5.26334e-13 
2.75000e-01, 3.30787e+09, 0.00000e+00, 5.28324e-13 
2.77500e-01, 3.19478e+09, 0.00000e+00, 5.30247e-13 
2.80000e-01, 3.08136e+09, 0.00000e+00, 5.32102e-13 
2.82500e-01, 2.96765e+09, 0.00000e+00, 5.33888e-13 
2.85000e-01, 2.85365e+09, 0.00000e+00, 5.35606e-13 
2.87500e-01, 2.73938e+09, 0.00000e+00, 5.37255e-13 
2.90000e-01, 2.62486e+09, 0.00000e+00, 5.38835e-13 
2.92500e-01, 2.51010e+09, 0.00000e+00, 5.40346e-13 
2.95000e-01, 2.39513e+09, 0.00000e+00, 5.41789e-13 
2.97500e-01, 2.27996e+09, 0.00000e+00, 5.43162e-13 
3.00000e-01, 2.16459e+09, 0.00000e+00, 5.44466e-13 
3.02500e-01, 2.04907e+09, 0.00000e+00, 5.45700e-13 
3.05000e-01, 1.93338e+09, 0.00000e+00, 5.46865e-13 
3.07500e-01, 1.81757e+09, 0.00000e+00, 5.47960e-13 
3.10000e-01, 1.70163e+09, 0.00000e+00, 5.48986e-13 
3.12500e-01, 1.58560e+09, 0.00000e+00, 5.49942e-13 
3.15000e-01, 1.46948e+09, 0.00000e+00, 5.50828e-13 
3.17500e-01, 1.35329e+09, 0.00000e+00, 5.51644e-13 
3.20000e-01, 1.23704e+09, 0.00000e+00, 5.52390e-13 
3.22500e-01, 1.12077e+09, 0.00000e+00, 5.53067e-13 
3.25000e-01, 1.00447e+09, 0.00000e+00, 5.53673e-13 
3.27500e-01, 8.88179e+08, 0.00000e+00, 5.54210e-13 
3.30000e-01, 7.71899e+08, 0.00000e+00, 5.54677e-13 
3.32500e-01, 6.55651e+08, 0.00000e+00, 5.55073e-13 
3.35000e-01, 5.39453e+08, 0.00000e+00, 5.55400e-13 
3.37500e-01, 4.23319e+08, 0.00000e+00, 5.55657e-13 
3.40000e-01, 3.07268e+08, 0.00000e+00, 5.55845e-13 
3.42500e-01, 1.91316e+08, 0.00000e+00, 5.55962e-13 
3.45000e-01, 7.54788e+07, 0.00000e+00, 5.56010e-13 
3.47500e-01, -4.02262e+07, 0.00000e+00, 5.55988e-13 
3.50000e-01, -1.55783e+08, 0.00000e+00, 5.55897e-13 
3.52500e-01, -2.71174e+08, 0.00000e+00, 5.55736e-13 
3.55000e-01, -3.86383e+08, 0.00000e+00, 5.55506e-13 
3.57500e-01, -5.01395e+08, 0.00000e+00, 5.55207e-13 
3.60000e-01, -6.16192e+08, 0.00000e+00, 5.54838e-13 
3.62500e-01, -7.30759e+08, 0.00000e+00, 5.54401e-13 
3.65000e-01, -8.45078e+08, 0.00000e+00, 5.53895e-13 
3.67500e-01, -9.59133e+08, 0.00000e+00, 5.53320e-13 
3.70000e-01, -1.07291e+09, 0.00000e+00, 5.52677e-13 
3.72500e-01, -1.18639e+09, 0.00000e+00, 5.51966e-13 
3.75000e-01, -1.29956e+09, 0.00000e+00, 5.51186e-13 
3.77500e-01, -1.41240e+09, 0.00000e+00, 5.50339e-13 
3.80000e-01, -1.52489e+09, 0.00000e+00, 5.49423e-13 
3.82500e-01, -1.63703e+09, 0.00000e+00, 5.48441e-13 
3.85000e-01, -1.74879e+09, 0.00000e+00, 5.47391e-13 
3.87500e-01, -1.86016e+09, 0.00000e+00, 5.46273e-13 
3.90000e-01, -1.97112e+09, 0.00000e+00, 5.45089e-13 
3.92500e-01, -2.08166e+09, 0.00000e+00, 5.43839e-13 
3.95000e-01, -2.19176e+09, 0.00000e+00, 5.42522e-13 
3.97500e-01, -2.30140e+09, 0.00000e+00, 5.41139e-13 
4.00000e-01, -2.41057e+09, 0.00000e+00, 5.39691e-13 
4.02500e-01, -2.51926e+09, 0.00000e+00, 5.38177e-13 
4.05000e-01, -2.62745e+09, 0.00000e+00, 5.36597e-13 
4.07500e-01, -2.73513e+09, 0.00000e+00, 5.34953e-13 
4.10000e-01, -2.84227e+09, 0.00000e+00, 5.33245e-13 
4.12500e-01, -2.94887e+09, 0.00000e+00, 5.31472e-13 
4.15000e-01, -3.05490e+09, 0.00000e+00, 5.29635e-13 
4.17500e-01, -3.16036e+09, 0.00000e+00, 5.27735e-13 
4.20000e-01, -3.26523e+09, 0.00000e+00, 5.25771e-13 
4.22500e-01, -3.36950e+09, 0.00000e+00, 5.23745e-13 
4.25000e-01, -3.47314e+09, 0.00000e+00, 5.21656e-13 
4.27500e-01, -3.57616e+09, 0.00000e+00, 5.19505e-13 
4.30000e-01, -3.67852e+09, 0.00000e+00, 5.17293e-13 
4.32500e-01, -3.78022e+09, 0.00000e+00, 5.15019e-13 
4.35000e-01, -3.88124e+09, 0.00000e+00, 5.12684e-13 
4.37500e-01, -3.98158e+09, 0.00000e+00, 5.10289e-13 
4.40000e-01, -4.08121e+09, 0.00000e+00, 5.07833e-13 
4.42500e-01, -4.18012e+09, 0.00000e+00, 5.05318e-13 
4.45000e-01, -4.27830e+09, 0.00000e+00, 5.02744e-13 
4.47500e-01, -4.37573e+09, 0.00000e+00, 5.00111e-13 
4.50000e-01, -4.47240e+09, 0.00000e+00, 4.97420e-13 
4.52500e-01, -4.56831e+09, 0.00000e+00, 4.94671e-13 
4.55000e-01, -4.66342e+09, 0.00000e+00, 4.91864e-13 
4.57500e-01, -4.75774e+09, 0.00000e+00, 4.89001e-13 
4.60000e-01, -4.85125e+09, 0.00000e+00, 4.86081e-13 
4.62500e-01, -4.94393e+09, 0.00000e+00, 4.83106e-13 
4.65000e-01, -5.03577e+09, 0.00000e+00, 4.80075e-13 
4.67500e-01, -5.12677e+09, 0.00000e+00, 4.76989e-13 
4.70000e-01, -5.21690e+09, 0.00000e+00, 4.73848e-13 
4.72500e-01, -5.30616e+09, 0.00000e+00, 4.70654e-13 
4.75000e-01, -5.39454e+09, 0.00000e+00, 4.67406e-13 
4.77500e-01, -5.48201e+09, 0.00000e+00, 4.64106e-13 
4.80000e-01, -5.56858e+09, 0.00000e+00, 4.60754e-13 
4.82500e-01, -5.65422e+09, 0.00000e+00, 4.57349e-13 
4.85000e-01, -5.73893e+09, 0.00000e+00, 4.53894e-13 
4.87500e-01, -5.82270e+09, 0.00000e+00, 4.50388e-13 
4.90000e-01, -5.90551e+09, 0.00000e+00, 4.46832e-13 
4.92500e-01, -5.98736e+09, 0.00000e+00, 4.43226e-13 
4.95000e-01, -6.06822e+09, 0.00000e+00, 4.39572e-13 
4.97500e-01, -6.14810e+09, 0.00000e+00, 4.35869e-13 
5.00000e-01, -6.22698e+09, 0.00000e+00, 4.32119e-13 
5.02500e-01, -6.30485e+09, 0.00000e+00, 4.28322e-13 
5.05000e-01, -6.38170e+09, 0.00000e+00, 4.24478e-13 
5.07500e-01, -6.45753e+09, 0.00000e+00, 4.20589e-13 
5.10000e-01, -6.53231e+09, 0.00000e+00, 4.16654e-13 
5.12500e-01, -6.60604e+09, 0.00000e+00, 4.12675e-13 
5.15000e-01, -6.67871e+09, 0.00000e+00, 4.08652e-13 
5.17500e-01, -6.75031e+09, 0.00000e+00, 4.04586e-13 
5.20000e-01, -6.82084e+09, 0.00000e+00, 4.00477e-13 
5.22500e-01, -6.89028e+09, 0.00000e+00, 3.96326e-13 
5.25000e-01, -6.95862e+09, 0.00000e+00, 3.92133e-13 
5.27500e-01, -7.02586e+09, 0.00000e+00, 3.87900e-13 
5.30000e-01, -7.09198e+09, 0.00000e+00, 3.83627e-13 
5.32500e-01, -7.15699e+09, 0.00000e+00, 3.79315e-13 
5.35000e-01, -7.22086e+09, 0.00000e+00, 3.74964e-13 
5.37500e-01, -7.28359e+09, 0.00000e+00, 3.70575e-13 
5.40000e-01, -7.34518e+09, 0.00000e+00, 3.66149e-13 
5.42500e-01, -7.40562e+09, 0.00000e+00, 3.61686e-13 
5.45000e-01, -7.46489e+09, 0.00000e+00, 3.57187e-13 
5.47500e-01, -7.52300e+09, 0.00000e+00, 3.52654e-13 
5.50000e-01, -7.57993e+09, 0.00000e+00, 3.48085e-13 
5.52500e-01, -7.63568e+09, 0.00000e+00, 3.43483e-13 
5.55000e-01, -7.69024e+09, 0.00000e+00, 3.38848e-13 
5.57500e-01, -7.74360e+09, 0.00000e+00, 3.34181e-13 
5.60000e-01, -7.79576e+09, 0.00000e+00, 3.29482e-13 
5.62500e-01, -7.84671e+09, 0.00000e+00, 3.24752e-13 
5.65000e-01, -7.89644e+09, 0.00000e+00, 3.19992e-13 
5.67500e-01, -7.94496e+09, 0.00000e+00, 3.15202e-13 
5.70000e-01, -7.99225e+09, 0.00000e+00, 3.10384e-13 
5.72500e-01, -8.03831e+09, 0.00000e+00, 3.05538e-13 
5.75000e-01, -8.08313e+09, 0.00000e+00, 3.00665e-13 
5.77500e-01, -8.12671e+09, 0.00000e+00, 2.95765e-13 
5.80000e-01, -8.16904e+09, 0.00000e+00, 2.90840e-13 
5.82500e-01, -8.21012e+09, 0.00000e+00, 2.85890e-13 
5.85000e-01, -8.24994e+09, 0.00000e+00, 2.80915e-13 
5.87500e-01, -8.28850e+09, 0.00000e+00, 2.75917e-13 
5.90000e-01, -8.32580e+09, 0.00000e+00, 2.70896e-13 
5.92500e-01, -8.36183e+09, 0.00000e+00, 2.65854e-13 
5.95000e-01, -8.39659e+09, 0.00000e+00, 2.60790e-13 
5.97500e-01, -8.43007e+09, 0.00000e+00, 2.55706e-13 
6.00000e-01, -8.46228e+09, 0.00000e+00, 2.50603e-13 
6.02500e-01, -8.49320e+09, 0.00000e+00, 2.45480e-13 
6.05000e-01, -8.52283e+09, 0.00000e+00, 2.40340e-13 
6.07500e-01, -8.55118e+09, 0.00000e+00, 2.35182e-13 
6.10000e-01, -8.57824e+09, 0.00000e+00, 2.30007e-13 
6.12500e-01, -8.60400e+09, 0.00000e+00, 2.24817e-13 
6.15000e-01, -8.62847e+09, 0.00000e+00, 2.19612e-13 
6.17500e-01, -8.65165e+09, 0.00000e+00, 2.14393e-13 
6.20000e-01, -8.67352e+09, 0.00000e+00, 2.09161e-13 
6.22500e-01, -8.69410e+09, 0.00000e+00, 2.03915e-13 
6.25000e-01, -8.71337e+09, 0.00000e+00, 1.98658e-13 
6.27500e-01, -8.73134e+09, 0.00000e+00, 1.93390e-13 
6.30000e-01, -8.74801e+09, 0.00000e+00, 1.88112e-13 
6.32500e-01, -8.76337e+09, 0.00000e+00, 1.82824e-13 
6.35000e-01, -8.77743e+09, 0.00000e+00, 1.77528e-13 
6.37500e-01, -8.79018e+09, 0.00000e+00, 1.72223e-13 
6.40000e-01, -8.80163e+09, 0.00000e+00, 1.66912e-13 
6.42500e-01, -8.81177e+09, 0.00000e+00, 1.61594e-13 
6.45000e-01, -8.82061e+09, 0.00000e+00, 1.56271e-13 
6.47500e-01, -8.82814e+09, 0.00000e+00, 1.50943e-13 
6.50000e-01, -8.83437e+09, 0.00000e+00, 1.45611e-13 
6.52500e-01, -8.83929e+09, 0.00000e+00, 1.40276e-13 
6.55000e-01, -8.84292e+09, 0.00000e+00, 1.34938e-13 
6.57500e-01, -8.84524e+09, 0.00000e+00, 1.29599e-13 
6.60000e-01, -8.84626e+09, 0.00000e+00, 1.24259e-13 
6.62500e-01, -8.84599e+09, 0.00000e+00, 1.18919e-13 
6.65000e-01, -8.84442e+09, 0.00000e+00, 1.13579e-13 
6.67500e-01, -8.84156e+09, 0.00000e+00, 1.08241e-13 
6.70000e-01, -8.83740e+09, 0.00000e+00, 1.02906e-13 
6.72500e-01, -8.83196e+09, 0.00000e+00, 9.75734e-14 
6.75000e-01, -8.82522e+09, 0.00000e+00, 9.22447e-14 
6.77500e-01, -8.81721e+09, 0.00000e+00, 8.69207e-14 
6.80000e-01, -8.80792e+09, 0.00000e+00, 8.16021e-14 
6.82500e-01, -8.79734e+09, 0.00000e+00, 7.62896e-14 
6.85000e-01, -8.78550e+09, 0.00000e+00, 7.09840e-14 
6.87500e-01, -8.77238e+09, 0.00000e+00, 6.56862e-14 
6.90000e-01, -8.75800e+09, 0.00000e+00, 6.03968e-14 
6.92500e-01, -8.74235e+09, 0.00000e+00, 5.51166e-14 
6.95000e-01, -8.72544e+09, 0.00000e+00, 4.98464e-14 
6.97500e-01, -8.70728e+09, 0.00000e+00, 4.45869e-14 
7.00000e-01, -8.68787e+09, 0.00000e+00, 3.93389e-14 
7.02500e-01, -8.66722e+09, 0.00000e+00, 3.41032e-14 
7.05000e-01, -8.64533e+09, 0.00000e+00, 2.88804e-14 
7.07500e-01, -8.62220e+09, 0.00000e+00, 2.36714e-14 
7.10000e-01, -8.59784e+09, 0.00000e+00, 1.84768e-14 
7.12500e-01, -8.57226e+09, 0.00000e+00, 1.32975e-14 
7.15000e-01, -8.54545e+09, 0.00000e+00, 8.13409e-15 
7.17500e-01, -8.51744e+09, 0.00000e+00, 2.98738e-15 
7.20000e-01, -8.48822e+09, 0.00000e+00, -2.14192e-15 
7.22500e-01, -8.45780e+09, 0.00000e+00, -7.25309e-15 
7.25000e-01, -8.42618e+09, 0.00000e+00, -1.23454e-14 
7.27500e-01, -8.39338e+09, 0.00000e+00, -1.74182e-14 
7.30000e-01, -8.35939e+09, 0.00000e+00, -2.24706e-14 
7.32500e-01, -8.32423e+09, 0.00000e+00, -2.75021e-14 
7.35000e-01, -8.28791e+09, 0.00000e+00, -3.25119e-14 
7.37500e-01, -8.25042e+09, 0.00000e+00, -3.74992e-14 
7.40000e-01, -8.21178e+09, 0.00000e+00, -4.24635e-14 
7.42500e-01, -8.17200e+09, 0.00000e+00, -4.74040e-14 
7.45000e-01, -8.13108e+09, 0.00000e+00, -5.23200e-14 
7.47500e-01, -8.08903e+09, 0.00000e+00, -5.72109e-14 
7.50000e-01, -8.04586e+09, 0.00000e+00, -6.20759e-14 
7.52500e-01, -8.00158e+09, 0.00000e+00, -6.69145e-14 
7.55000e-01, -7.95619e+09, 0.00000e+00, -7.17258e-14 
7.57500e-01, -7.90971e+09, 0.00000e+00, -7.65094e-14 
7.60000e-01, -7.86214e+09, 0.00000e+00, -8.12644e-14 
7.62500e-01, -7.81349e+09, 0.00000e+00, -8.59903e-14 
7.65000e-01, -7.76377e+09, 0.00000e+00, -9.06864e-14 
7.67500e-01, -7.71299e+09, 0.00000e+00, -9.53521e-14 
7.70000e-01, -7.66116e+09, 0.00000e+00, -9.99868e-14 
7.72500e-01, -7.60830e+09, 0.00000e+00, -1.04590e-13 
7.75000e-01, -7.55439e+09, 0.00000e+00, -1.09160e-13 
7.77500e-01, -7.49947e+09, 0.00000e+00, -1.13698e-13 
7.80000e-01, -7.44354e+09, 0.00000e+00, -1.18202e-13 
7.82500e-01, -7.38660e+09, 0.00000e+00, -1.22672e-13 
7.85000e-01, -7.32867e+09, 0.00000e+00, -1.27107e-13 
7.87500e-01, -7.26976e+09, 0.00000e+00, -1.31507e-13 
7.90000e-01, -7.20988e+09, 0.00000e+00, -1.35871e-13 
7.92500e-01, -7.14904e+09, 0.00000e+00, -1.40199e-13 
7.95000e-01, -7.08725e+09, 0.00000e+00, -1.44489e-13 
7.97500e-01, -7.02453e+09, 0.00000e+00, -1.48742e-13 
8.00000e-01, -6.96087e+09, 0.00000e+00, -1.52956e-13 
8.02500e-01, -6.89630e+09, 0.00000e+00, -1.57132e-13 
8.05000e-01, -6.83083e+09, 0.00000e+00, -1.61268e-13 
8.07500e-01, -6.76446e+09, 0.00000e+00, -1.65365e-13 
8.10000e-01, -6.69721e+09, 0.00000e+00, -1.69421e-13 
8.12500e-01, -6.62909e+09, 0.00000e+00, -1.73436e-13 
8.15000e-01, -6.56011e+09, 0.00000e+00, -1.77410e-13 
8.17500e-01, -6.49029e+09, 0.00000e+00, -1.81342e-13 
8.20000e-01, -6.41963e+09, 0.00000e+00, -1.85231e-13 
8.22500e-01, -6.34815e+09, 0.00000e+00, -1.89078e-13 
8.25000e-01, -6.27586e+09, 0.00000e+00, -1.92881e-13 
8.27500e-01, -6.20277e+09, 0.00000e+00, -1.96640e-13 
8.30000e-01, -6.12890e+09, 0.00000e+00, -2.00355e-13 
8.32500e-01, -6.05425e+09, 0.00000e+00, -2.04024e-13 
8.35000e-01, -5.97885e+09, 0.00000e+00, -2.07649e-13 
8.37500e-01, -5.90270e+09, 0.00000e+00, -2.11228e-13 
8.40000e-01, -5.82581e+09, 0.00000e+00, -2.14760e-13 
8.42500e-01, -5.74821e+09, 0.00000e+00, -2.18246e-13 
8.45000e-01, -5.66990e+09, 0.00000e+00, -2.21684e-13 
8.47500e-01, -5.59089e+09, 0.00000e+00, -2.25076e-13 
8.50000e-01, -5.51120e+09, 0.00000e+00, -2.28419e-13 
8.52500e-01, -5.43085e+09, 0.00000e+00, -2.31714e-13 
8.55000e-01, -5.34984e+09, 0.00000e+00, -2.34960e-13 
8.57500e-01, -5.26819e+09, 0.00000e+00, -2.38157e-13 
8.60000e-01, -5.18591e+09, 0.00000e+00, -2.41305e-13 
8.62500e-01, -5.10302e+09, 0.00000e+00, -2.44402e-13 
8.65000e-01, -5.01953e+09, 0.00000e+00, -2.47450e-13 
8.67500e-01, -4.93545e+09, 0.00000e+00, -2.50447e-13 
8.70000e-01, -4.85080e+09, 0.00000e+00, -2.53392e-13 
8.72500e-01, -4.76560e+09, 0.00000e+00, -2.56287e-13 
8.75000e-01, -4.67985e+09, 0.00000e+00, -2.59130e-13 
8.77500e-01, -4.59357e+09, 0.00000e+00, -2.61921e-13 
8.80000e-01, -4.50678e+09, 0.00000e+00, -2.64660e-13 
8.82500e-01, -4.41949e+09, 0.00000e+00, -2.67346e-13 
8.85000e-01, -4.33171e+09, 0.00000e+00, -2.69980e-13 
8.87500e-01, -4.24346e+09, 0.00000e+00, -2.72560e-13 
8.90000e-01, -4.15475e+09, 0.00000e+00, -2.75087e-13 
8.92500e-01, -4.06559e+09, 0.00000e+00, -2.77560e-13 
8.95000e-01, -3.97601e+09, 0.00000e+00, -2.79979e-13 
8.97500e-01, -3.88602e+09, 0.00000e+00, -2.82344e-13 
9.00000e-01, -3.79563e+09, 0.00000e+00, -2.84655e-13 
9.02500e-01, -3.70485e+09, 0.00000e+00, -2.86911e-13 
9.05000e-01, -3.61370e+09, 0.00000e+00, -2.89112e-13 
9.07500e-01, -3.52220e+09, 0.00000e+00, -2.91258e-13 
9.10000e-01, -3.43036e+09, 0.00000e+00, -2.93348e-13 
9.12500e-01, -3.33819e+09, 0.00000e+00, -2.95383e-13 
9.15000e-01, -3.24571e+09, 0.00000e+00, -2.97362e-13 
9.17500e-01, -3.15294e+09, 0.00000e+00, -2.99286e-13 
9.20000e-01, -3.05989e+09, 0.00000e+00, -3.01153e-13 
9.22500e-01, -2.96657e+09, 0.00000e+00, -3.02964e-13 
9.25000e-01, -2.87300e+09, 0.00000e+00, -3.04719e-13 
9.27500e-01, -2.77920e+09, 0.00000e+00, -3.06417e-13 
9.30000e-01, -2.68518e+09, 0.00000e+00, -3.08059e-13 
9.32500e-01, -2.59095e+09, 0.00000e+00, -3.09643e-13 
9.35000e-01, -2.49653e+09, 0.00000e+00, -3.11171e-13 
9.37500e-01, -2.40194e+09, 0.00000e+00, -3.12642e-13 
9.40000e-01, -2.30719e+09, 0.00000e+00, -3.14055e-13 
9.42500e-01, -2.21229e+09, 0.00000e+00, -3.15412e-13 
9.45000e-01, -2.11727e+09, 0.00000e+00, -3.16711e-13 
9.47500e-01, -2.02213e+09, 0.00000e+00, -3.17953e-13 
9.50000e-01, -1.92689e+09, 0.00000e+00, -3.19137e-13 
9.52500e-01, -1.83156e+09, 0.00000e+00, -3.20264e-13 
9.55000e-01, -1.73617e+09, 0.00000e+00, -3.21333e-13 
9.57500e-01, -1.64072e+09, 0.00000e+00, -3.22345e-13 
9.60000e-01, -1.54524e+09, 0.00000e+00, -3.23299e-13 
9.62500e-01, -1.44973e+09, 0.00000e+00, -3.24196e-13 
9.65000e-01, -1.35421e+09, 0.00000e+00, -3.25035e-13 
