k,lhs,rhs
2.07027e-03, 2.84271e-02, 1.62736e-03 
2.07038e-03, 2.84259e-02, 1.62694e-03 
2.07048e-03, 2.84246e-02, 1.62651e-03 
2.07059e-03, 2.84233e-02, 1.62608e-03 
2.07070e-03, 2.84221e-02, 1.62566e-03 
2.07081e-03, 2.84208e-02, 1.62523e-03 
2.07092e-03, 2.84195e-02, 1.62481e-03 
2.07102e-03, 2.84183e-02, 1.62438e-03 
2.07113e-03, 2.84170e-02, 1.62395e-03 
2.07124e-03, 2.84157e-02, 1.62353e-03 
2.07135e-03, 2.84145e-02, 1.62310e-03 
2.07146e-03, 2.84132e-02, 1.62268e-03 
2.07157e-03, 2.84119e-02, 1.62225e-03 
2.07167e-03, 2.84107e-02, 1.62183e-03 
2.07178e-03, 2.84094e-02, 1.62140e-03 
2.07189e-03, 2.84082e-02, 1.62098e-03 
2.07200e-03, 2.84069e-02, 1.62055e-03 
2.07211e-03, 2.84056e-02, 1.62013e-03 
2.07221e-03, 2.84044e-02, 1.61970e-03 
2.07232e-03, 2.84031e-02, 1.61928e-03 
2.07243e-03, 2.84018e-02, 1.61885e-03 
2.07254e-03, 2.84006e-02, 1.61843e-03 
2.07265e-03, 2.83993e-02, 1.61800e-03 
2.07275e-03, 2.83980e-02, 1.61758e-03 
2.07286e-03, 2.83968e-02, 1.61716e-03 
2.07297e-03, 2.83955e-02, 1.61673e-03 
2.07308e-03, 2.83943e-02, 1.61631e-03 
2.07319e-03, 2.83930e-02, 1.61589e-03 
2.07329e-03, 2.83917e-02, 1.61546e-03 
2.07340e-03, 2.83905e-02, 1.61504e-03 
2.07351e-03, 2.83892e-02, 1.61462e-03 
2.07362e-03, 2.83879e-02, 1.61419e-03 
2.07373e-03, 2.83867e-02, 1.61377e-03 
2.07384e-03, 2.83854e-02, 1.61335e-03 
2.07394e-03, 2.83842e-02, 1.61293e-03 
2.07405e-03, 2.83829e-02, 1.61250e-03 
2.07416e-03, 2.83816e-02, 1.61208e-03 
2.07427e-03, 2.83804e-02, 1.61166e-03 
2.07438e-03, 2.83791e-02, 1.61124e-03 
2.07448e-03, 2.83778e-02, 1.61082e-03 
2.07459e-03, 2.83766e-02, 1.61039e-03 
2.07470e-03, 2.83753e-02, 1.60997e-03 
2.07481e-03, 2.83741e-02, 1.60955e-03 
2.07492e-03, 2.83728e-02, 1.60913e-03 
2.07502e-03, 2.83715e-02, 1.60871e-03 
2.07513e-03, 2.83703e-02, 1.60829e-03 
2.07524e-03, 2.83690e-02, 1.60787e-03 
2.07535e-03, 2.83678e-02, 1.60745e-03 
2.07546e-03, 2.83665e-02, 1.60703e-03 
2.07556e-03, 2.83652e-02, 1.60661e-03 
2.07567e-03, 2.83640e-02, 1.60618e-03 
2.07578e-03, 2.83627e-02, 1.60576e-03 
2.07589e-03, 2.83615e-02, 1.60534e-03 
2.07600e-03, 2.83602e-02, 1.60492e-03 
2.07611e-03, 2.83589e-02, 1.60450e-03 
2.07621e-03, 2.83577e-02, 1.60409e-03 
2.07632e-03, 2.83564e-02, 1.60367e-03 
2.07643e-03, 2.83552e-02, 1.60325e-03 
2.07654e-03, 2.83539e-02, 1.60283e-03 
2.07665e-03, 2.83527e-02, 1.60241e-03 
2.07675e-03, 2.83514e-02, 1.60199e-03 
2.07686e-03, 2.83501e-02, 1.60157e-03 
2.07697e-03, 2.83489e-02, 1.60115e-03 
2.07708e-03, 2.83476e-02, 1.60073e-03 
2.07719e-03, 2.83464e-02, 1.60031e-03 
2.07729e-03, 2.83451e-02, 1.59990e-03 
2.07740e-03, 2.83439e-02, 1.59948e-03 
2.07751e-03, 2.83426e-02, 1.59906e-03 
2.07762e-03, 2.83413e-02, 1.59864e-03 
2.07773e-03, 2.83401e-02, 1.59822e-03 
2.07783e-03, 2.83388e-02, 1.59781e-03 
2.07794e-03, 2.83376e-02, 1.59739e-03 
2.07805e-03, 2.83363e-02, 1.59697e-03 
2.07816e-03, 2.83351e-02, 1.59655e-03 
2.07827e-03, 2.83338e-02, 1.59614e-03 
2.07838e-03, 2.83325e-02, 1.59572e-03 
2.07848e-03, 2.83313e-02, 1.59530e-03 
2.07859e-03, 2.83300e-02, 1.59488e-03 
2.07870e-03, 2.83288e-02, 1.59447e-03 
2.07881e-03, 2.83275e-02, 1.59405e-03 
2.07892e-03, 2.83263e-02, 1.59364e-03 
2.07902e-03, 2.83250e-02, 1.59322e-03 
2.07913e-03, 2.83238e-02, 1.59280e-03 
2.07924e-03, 2.83225e-02, 1.59239e-03 
2.07935e-03, 2.83212e-02, 1.59197e-03 
2.07946e-03, 2.83200e-02, 1.59155e-03 
2.07956e-03, 2.83187e-02, 1.59114e-03 
2.07967e-03, 2.83175e-02, 1.59072e-03 
2.07978e-03, 2.83162e-02, 1.59031e-03 
2.07989e-03, 2.83150e-02, 1.58989e-03 
2.08000e-03, 2.83137e-02, 1.58948e-03 
2.08010e-03, 2.83125e-02, 1.58906e-03 
2.08021e-03, 2.83112e-02, 1.58865e-03 
2.08032e-03, 2.83100e-02, 1.58823e-03 
2.08043e-03, 2.83087e-02, 1.58782e-03 
2.08054e-03, 2.83075e-02, 1.58740e-03 
2.08065e-03, 2.83062e-02, 1.58699e-03 
2.08075e-03, 2.83049e-02, 1.58658e-03 
2.08086e-03, 2.83037e-02, 1.58616e-03 
2.08097e-03, 2.83024e-02, 1.58575e-03 
2.08108e-03, 2.83012e-02, 1.58533e-03 
2.08119e-03, 2.82999e-02, 1.58492e-03 
2.08129e-03, 2.82987e-02, 1.58451e-03 
2.08140e-03, 2.82974e-02, 1.58409e-03 
2.08151e-03, 2.82962e-02, 1.58368e-03 
2.08162e-03, 2.82949e-02, 1.58327e-03 
2.08173e-03, 2.82937e-02, 1.58285e-03 
2.08183e-03, 2.82924e-02, 1.58244e-03 
2.08194e-03, 2.82912e-02, 1.58203e-03 
2.08205e-03, 2.82899e-02, 1.58161e-03 
2.08216e-03, 2.82887e-02, 1.58120e-03 
2.08227e-03, 2.82874e-02, 1.58079e-03 
2.08237e-03, 2.82862e-02, 1.58038e-03 
2.08248e-03, 2.82849e-02, 1.57997e-03 
2.08259e-03, 2.82837e-02, 1.57955e-03 
2.08270e-03, 2.82824e-02, 1.57914e-03 
2.08281e-03, 2.82812e-02, 1.57873e-03 
2.08292e-03, 2.82799e-02, 1.57832e-03 
2.08302e-03, 2.82787e-02, 1.57791e-03 
2.08313e-03, 2.82774e-02, 1.57750e-03 
2.08324e-03, 2.82762e-02, 1.57708e-03 
2.08335e-03, 2.82749e-02, 1.57667e-03 
2.08346e-03, 2.82737e-02, 1.57626e-03 
2.08356e-03, 2.82724e-02, 1.57585e-03 
2.08367e-03, 2.82712e-02, 1.57544e-03 
2.08378e-03, 2.82699e-02, 1.57503e-03 
2.08389e-03, 2.82687e-02, 1.57462e-03 
2.08400e-03, 2.82674e-02, 1.57421e-03 
2.08410e-03, 2.82662e-02, 1.57380e-03 
2.08421e-03, 2.82649e-02, 1.57339e-03 
2.08432e-03, 2.82637e-02, 1.57298e-03 
2.08443e-03, 2.82624e-02, 1.57257e-03 
2.08454e-03, 2.82612e-02, 1.57216e-03 
2.08464e-03, 2.82599e-02, 1.57175e-03 
2.08475e-03, 2.82587e-02, 1.57134e-03 
2.08486e-03, 2.82574e-02, 1.57093e-03 
2.08497e-03, 2.82562e-02, 1.57052e-03 
2.08508e-03, 2.82549e-02, 1.57011e-03 
2.08519e-03, 2.82537e-02, 1.56970e-03 
2.08529e-03, 2.82525e-02, 1.56929e-03 
2.08540e-03, 2.82512e-02, 1.56889e-03 
2.08551e-03, 2.82500e-02, 1.56848e-03 
2.08562e-03, 2.82487e-02, 1.56807e-03 
2.08573e-03, 2.82475e-02, 1.56766e-03 
2.08583e-03, 2.82462e-02, 1.56725e-03 
2.08594e-03, 2.82450e-02, 1.56684e-03 
2.08605e-03, 2.82437e-02, 1.56644e-03 
2.08616e-03, 2.82425e-02, 1.56603e-03 
2.08627e-03, 2.82412e-02, 1.56562e-03 
2.08637e-03, 2.82400e-02, 1.56521e-03 
2.08648e-03, 2.82387e-02, 1.56480e-03 
2.08659e-03, 2.82375e-02, 1.56440e-03 
2.08670e-03, 2.82363e-02, 1.56399e-03 
2.08681e-03, 2.82350e-02, 1.56358e-03 
2.08691e-03, 2.82338e-02, 1.56318e-03 
2.08702e-03, 2.82325e-02, 1.56277e-03 
2.08713e-03, 2.82313e-02, 1.56236e-03 
2.08724e-03, 2.82300e-02, 1.56196e-03 
2.08735e-03, 2.82288e-02, 1.56155e-03 
2.08746e-03, 2.82275e-02, 1.56114e-03 
2.08756e-03, 2.82263e-02, 1.56074e-03 
2.08767e-03, 2.82251e-02, 1.56033e-03 
2.08778e-03, 2.82238e-02, 1.55993e-03 
2.08789e-03, 2.82226e-02, 1.55952e-03 
2.08800e-03, 2.82213e-02, 1.55911e-03 
2.08810e-03, 2.82201e-02, 1.55871e-03 
2.08821e-03, 2.82188e-02, 1.55830e-03 
2.08832e-03, 2.82176e-02, 1.55790e-03 
2.08843e-03, 2.82164e-02, 1.55749e-03 
2.08854e-03, 2.82151e-02, 1.55709e-03 
2.08864e-03, 2.82139e-02, 1.55668e-03 
2.08875e-03, 2.82126e-02, 1.55628e-03 
2.08886e-03, 2.82114e-02, 1.55587e-03 
2.08897e-03, 2.82101e-02, 1.55547e-03 
2.08908e-03, 2.82089e-02, 1.55506e-03 
2.08918e-03, 2.82077e-02, 1.55466e-03 
2.08929e-03, 2.82064e-02, 1.55426e-03 
2.08940e-03, 2.82052e-02, 1.55385e-03 
2.08951e-03, 2.82039e-02, 1.55345e-03 
2.08962e-03, 2.82027e-02, 1.55304e-03 
2.08973e-03, 2.82014e-02, 1.55264e-03 
2.08983e-03, 2.82002e-02, 1.55224e-03 
2.08994e-03, 2.81990e-02, 1.55183e-03 
2.09005e-03, 2.81977e-02, 1.55143e-03 
2.09016e-03, 2.81965e-02, 1.55103e-03 
2.09027e-03, 2.81952e-02, 1.55062e-03 
2.09037e-03, 2.81940e-02, 1.55022e-03 
2.09048e-03, 2.81928e-02, 1.54982e-03 
2.09059e-03, 2.81915e-02, 1.54942e-03 
2.09070e-03, 2.81903e-02, 1.54901e-03 
2.09081e-03, 2.81890e-02, 1.54861e-03 
2.09091e-03, 2.81878e-02, 1.54821e-03 
2.09102e-03, 2.81866e-02, 1.54781e-03 
2.09113e-03, 2.81853e-02, 1.54740e-03 
2.09124e-03, 2.81841e-02, 1.54700e-03 
2.09135e-03, 2.81828e-02, 1.54660e-03 
2.09145e-03, 2.81816e-02, 1.54620e-03 
2.09156e-03, 2.81804e-02, 1.54580e-03 
2.09167e-03, 2.81791e-02, 1.54540e-03 
2.09178e-03, 2.81779e-02, 1.54499e-03 
2.09189e-03, 2.81767e-02, 1.54459e-03 
2.09200e-03, 2.81754e-02, 1.54419e-03 
2.09210e-03, 2.81742e-02, 1.54379e-03 
2.09221e-03, 2.81729e-02, 1.54339e-03 
2.09232e-03, 2.81717e-02, 1.54299e-03 
2.09243e-03, 2.81705e-02, 1.54259e-03 
2.09254e-03, 2.81692e-02, 1.54219e-03 
2.09264e-03, 2.81680e-02, 1.54179e-03 
2.09275e-03, 2.81668e-02, 1.54139e-03 
2.09286e-03, 2.81655e-02, 1.54099e-03 
2.09297e-03, 2.81643e-02, 1.54059e-03 
2.09308e-03, 2.81630e-02, 1.54019e-03 
2.09318e-03, 2.81618e-02, 1.53979e-03 
2.09329e-03, 2.81606e-02, 1.53939e-03 
2.09340e-03, 2.81593e-02, 1.53899e-03 
2.09351e-03, 2.81581e-02, 1.53859e-03 
2.09362e-03, 2.81569e-02, 1.53819e-03 
2.09372e-03, 2.81556e-02, 1.53779e-03 
2.09383e-03, 2.81544e-02, 1.53739e-03 
2.09394e-03, 2.81532e-02, 1.53699e-03 
2.09405e-03, 2.81519e-02, 1.53660e-03 
2.09416e-03, 2.81507e-02, 1.53620e-03 
2.09427e-03, 2.81494e-02, 1.53580e-03 
2.09437e-03, 2.81482e-02, 1.53540e-03 
2.09448e-03, 2.81470e-02, 1.53500e-03 
2.09459e-03, 2.81457e-02, 1.53460e-03 
2.09470e-03, 2.81445e-02, 1.53421e-03 
2.09481e-03, 2.81433e-02, 1.53381e-03 
2.09491e-03, 2.81420e-02, 1.53341e-03 
2.09502e-03, 2.81408e-02, 1.53301e-03 
2.09513e-03, 2.81396e-02, 1.53262e-03 
2.09524e-03, 2.81383e-02, 1.53222e-03 
2.09535e-03, 2.81371e-02, 1.53182e-03 
2.09545e-03, 2.81359e-02, 1.53142e-03 
2.09556e-03, 2.81346e-02, 1.53103e-03 
2.09567e-03, 2.81334e-02, 1.53063e-03 
2.09578e-03, 2.81322e-02, 1.53023e-03 
2.09589e-03, 2.81309e-02, 1.52984e-03 
2.09599e-03, 2.81297e-02, 1.52944e-03 
2.09610e-03, 2.81285e-02, 1.52904e-03 
2.09621e-03, 2.81272e-02, 1.52865e-03 
2.09632e-03, 2.81260e-02, 1.52825e-03 
2.09643e-03, 2.81248e-02, 1.52786e-03 
2.09654e-03, 2.81235e-02, 1.52746e-03 
2.09664e-03, 2.81223e-02, 1.52706e-03 
2.09675e-03, 2.81211e-02, 1.52667e-03 
2.09686e-03, 2.81198e-02, 1.52627e-03 
2.09697e-03, 2.81186e-02, 1.52588e-03 
2.09708e-03, 2.81174e-02, 1.52548e-03 
2.09718e-03, 2.81161e-02, 1.52509e-03 
2.09729e-03, 2.81149e-02, 1.52469e-03 
2.09740e-03, 2.81137e-02, 1.52430e-03 
2.09751e-03, 2.81124e-02, 1.52390e-03 
2.09762e-03, 2.81112e-02, 1.52351e-03 
2.09772e-03, 2.81100e-02, 1.52311e-03 
2.09783e-03, 2.81088e-02, 1.52272e-03 
2.09794e-03, 2.81075e-02, 1.52232e-03 
2.09805e-03, 2.81063e-02, 1.52193e-03 
2.09816e-03, 2.81051e-02, 1.52154e-03 
2.09826e-03, 2.81038e-02, 1.52114e-03 
2.09837e-03, 2.81026e-02, 1.52075e-03 
2.09848e-03, 2.81014e-02, 1.52036e-03 
2.09859e-03, 2.81001e-02, 1.51996e-03 
2.09870e-03, 2.80989e-02, 1.51957e-03 
2.09881e-03, 2.80977e-02, 1.51917e-03 
2.09891e-03, 2.80965e-02, 1.51878e-03 
2.09902e-03, 2.80952e-02, 1.51839e-03 
2.09913e-03, 2.80940e-02, 1.51800e-03 
2.09924e-03, 2.80928e-02, 1.51760e-03 
2.09935e-03, 2.80915e-02, 1.51721e-03 
2.09945e-03, 2.80903e-02, 1.51682e-03 
2.09956e-03, 2.80891e-02, 1.51643e-03 
2.09967e-03, 2.80879e-02, 1.51603e-03 
2.09978e-03, 2.80866e-02, 1.51564e-03 
2.09989e-03, 2.80854e-02, 1.51525e-03 
2.09999e-03, 2.80842e-02, 1.51486e-03 
2.10010e-03, 2.80829e-02, 1.51446e-03 
2.10021e-03, 2.80817e-02, 1.51407e-03 
2.10032e-03, 2.80805e-02, 1.51368e-03 
2.10043e-03, 2.80793e-02, 1.51329e-03 
2.10053e-03, 2.80780e-02, 1.51290e-03 
2.10064e-03, 2.80768e-02, 1.51251e-03 
2.10075e-03, 2.80756e-02, 1.51212e-03 
2.10086e-03, 2.80743e-02, 1.51173e-03 
2.10097e-03, 2.80731e-02, 1.51133e-03 
2.10108e-03, 2.80719e-02, 1.51094e-03 
2.10118e-03, 2.80707e-02, 1.51055e-03 
2.10129e-03, 2.80694e-02, 1.51016e-03 
2.10140e-03, 2.80682e-02, 1.50977e-03 
2.10151e-03, 2.80670e-02, 1.50938e-03 
2.10162e-03, 2.80658e-02, 1.50899e-03 
2.10172e-03, 2.80645e-02, 1.50860e-03 
2.10183e-03, 2.80633e-02, 1.50821e-03 
2.10194e-03, 2.80621e-02, 1.50782e-03 
2.10205e-03, 2.80609e-02, 1.50743e-03 
2.10216e-03, 2.80596e-02, 1.50704e-03 
2.10226e-03, 2.80584e-02, 1.50665e-03 
2.10237e-03, 2.80572e-02, 1.50626e-03 
2.10248e-03, 2.80560e-02, 1.50587e-03 
2.10259e-03, 2.80547e-02, 1.50549e-03 
2.10270e-03, 2.80535e-02, 1.50510e-03 
2.10280e-03, 2.80523e-02, 1.50471e-03 
2.10291e-03, 2.80511e-02, 1.50432e-03 
2.10302e-03, 2.80498e-02, 1.50393e-03 
2.10313e-03, 2.80486e-02, 1.50354e-03 
2.10324e-03, 2.80474e-02, 1.50315e-03 
2.10335e-03, 2.80462e-02, 1.50277e-03 
2.10345e-03, 2.80449e-02, 1.50238e-03 
2.10356e-03, 2.80437e-02, 1.50199e-03 
2.10367e-03, 2.80425e-02, 1.50160e-03 
2.10378e-03, 2.80413e-02, 1.50121e-03 
2.10389e-03, 2.80400e-02, 1.50083e-03 
2.10399e-03, 2.80388e-02, 1.50044e-03 
2.10410e-03, 2.80376e-02, 1.50005e-03 
2.10421e-03, 2.80364e-02, 1.49966e-03 
2.10432e-03, 2.80352e-02, 1.49928e-03 
2.10443e-03, 2.80339e-02, 1.49889e-03 
2.10453e-03, 2.80327e-02, 1.49850e-03 
2.10464e-03, 2.80315e-02, 1.49812e-03 
2.10475e-03, 2.80303e-02, 1.49773e-03 
2.10486e-03, 2.80290e-02, 1.49734e-03 
2.10497e-03, 2.80278e-02, 1.49696e-03 
2.10507e-03, 2.80266e-02, 1.49657e-03 
2.10518e-03, 2.80254e-02, 1.49618e-03 
2.10529e-03, 2.80242e-02, 1.49580e-03 
2.10540e-03, 2.80229e-02, 1.49541e-03 
2.10551e-03, 2.80217e-02, 1.49503e-03 
2.10562e-03, 2.80205e-02, 1.49464e-03 
2.10572e-03, 2.80193e-02, 1.49425e-03 
2.10583e-03, 2.80181e-02, 1.49387e-03 
2.10594e-03, 2.80168e-02, 1.49348e-03 
2.10605e-03, 2.80156e-02, 1.49310e-03 
2.10616e-03, 2.80144e-02, 1.49271e-03 
2.10626e-03, 2.80132e-02, 1.49233e-03 
2.10637e-03, 2.80120e-02, 1.49194e-03 
2.10648e-03, 2.80107e-02, 1.49156e-03 
2.10659e-03, 2.80095e-02, 1.49117e-03 
2.10670e-03, 2.80083e-02, 1.49079e-03 
2.10680e-03, 2.80071e-02, 1.49041e-03 
2.10691e-03, 2.80059e-02, 1.49002e-03 
2.10702e-03, 2.80046e-02, 1.48964e-03 
2.10713e-03, 2.80034e-02, 1.48925e-03 
2.10724e-03, 2.80022e-02, 1.48887e-03 
2.10734e-03, 2.80010e-02, 1.48849e-03 
2.10745e-03, 2.79998e-02, 1.48810e-03 
2.10756e-03, 2.79985e-02, 1.48772e-03 
2.10767e-03, 2.79973e-02, 1.48733e-03 
2.10778e-03, 2.79961e-02, 1.48695e-03 
2.10789e-03, 2.79949e-02, 1.48657e-03 
2.10799e-03, 2.79937e-02, 1.48618e-03 
2.10810e-03, 2.79925e-02, 1.48580e-03 
2.10821e-03, 2.79912e-02, 1.48542e-03 
2.10832e-03, 2.79900e-02, 1.48504e-03 
2.10843e-03, 2.79888e-02, 1.48465e-03 
2.10853e-03, 2.79876e-02, 1.48427e-03 
2.10864e-03, 2.79864e-02, 1.48389e-03 
2.10875e-03, 2.79851e-02, 1.48351e-03 
2.10886e-03, 2.79839e-02, 1.48312e-03 
2.10897e-03, 2.79827e-02, 1.48274e-03 
2.10907e-03, 2.79815e-02, 1.48236e-03 
2.10918e-03, 2.79803e-02, 1.48198e-03 
2.10929e-03, 2.79791e-02, 1.48160e-03 
2.10940e-03, 2.79778e-02, 1.48121e-03 
2.10951e-03, 2.79766e-02, 1.48083e-03 
2.10961e-03, 2.79754e-02, 1.48045e-03 
2.10972e-03, 2.79742e-02, 1.48007e-03 
2.10983e-03, 2.79730e-02, 1.47969e-03 
2.10994e-03, 2.79718e-02, 1.47931e-03 
2.11005e-03, 2.79706e-02, 1.47893e-03 
2.11016e-03, 2.79693e-02, 1.47855e-03 
2.11026e-03, 2.79681e-02, 1.47817e-03 
2.11037e-03, 2.79669e-02, 1.47779e-03 
2.11048e-03, 2.79657e-02, 1.47741e-03 
2.11059e-03, 2.79645e-02, 1.47703e-03 
2.11070e-03, 2.79633e-02, 1.47664e-03 
2.11080e-03, 2.79621e-02, 1.47626e-03 
2.11091e-03, 2.79608e-02, 1.47588e-03 
2.11102e-03, 2.79596e-02, 1.47551e-03 
2.11113e-03, 2.79584e-02, 1.47513e-03 
2.11124e-03, 2.79572e-02, 1.47475e-03 
2.11134e-03, 2.79560e-02, 1.47437e-03 
2.11145e-03, 2.79548e-02, 1.47399e-03 
2.11156e-03, 2.79536e-02, 1.47361e-03 
2.11167e-03, 2.79523e-02, 1.47323e-03 
2.11178e-03, 2.79511e-02, 1.47285e-03 
2.11188e-03, 2.79499e-02, 1.47247e-03 
2.11199e-03, 2.79487e-02, 1.47209e-03 
2.11210e-03, 2.79475e-02, 1.47171e-03 
2.11221e-03, 2.79463e-02, 1.47133e-03 
2.11232e-03, 2.79451e-02, 1.47096e-03 
2.11243e-03, 2.79439e-02, 1.47058e-03 
2.11253e-03, 2.79426e-02, 1.47020e-03 
2.11264e-03, 2.79414e-02, 1.46982e-03 
2.11275e-03, 2.79402e-02, 1.46944e-03 
2.11286e-03, 2.79390e-02, 1.46907e-03 
2.11297e-03, 2.79378e-02, 1.46869e-03 
