k, beta 
1.34490e-02, 6.90000e-01 
1.36416e-02, 7.00000e-01 
1.38343e-02, 7.10000e-01 
1.40270e-02, 7.20000e-01 
1.42197e-02, 7.30000e-01 
1.44125e-02, 7.40000e-01 
1.46053e-02, 7.50000e-01 
1.47981e-02, 7.60000e-01 
1.49909e-02, 7.70000e-01 
1.51838e-02, 7.80000e-01 
1.53766e-02, 7.90000e-01 
1.55695e-02, 8.00000e-01 
1.57625e-02, 8.10000e-01 
1.59554e-02, 8.20000e-01 
1.61484e-02, 8.30000e-01 
1.63414e-02, 8.40000e-01 
1.65344e-02, 8.50000e-01 
1.67274e-02, 8.60000e-01 
1.69204e-02, 8.70000e-01 
1.71135e-02, 8.80000e-01 
1.73065e-02, 8.90000e-01 
1.74996e-02, 9.00000e-01 
1.76927e-02, 9.10000e-01 
1.78858e-02, 9.20000e-01 
1.80790e-02, 9.30000e-01 
1.82721e-02, 9.40000e-01 
1.84653e-02, 9.50000e-01 
1.86584e-02, 9.60000e-01 
1.88516e-02, 9.70000e-01 
1.90448e-02, 9.80000e-01 
1.92380e-02, 9.90000e-01 
1.94312e-02, 1.00000e+00 
1.96244e-02, 1.01000e+00 
1.98177e-02, 1.02000e+00 
2.00109e-02, 1.03000e+00 
2.02042e-02, 1.04000e+00 
2.03974e-02, 1.05000e+00 
2.05907e-02, 1.06000e+00 
2.07840e-02, 1.07000e+00 
2.09773e-02, 1.08000e+00 
2.11706e-02, 1.09000e+00 
2.13639e-02, 1.10000e+00 
2.15572e-02, 1.11000e+00 
2.17506e-02, 1.12000e+00 
2.19439e-02, 1.13000e+00 
2.21372e-02, 1.14000e+00 
2.23306e-02, 1.15000e+00 
2.25239e-02, 1.16000e+00 
2.27173e-02, 1.17000e+00 
2.29107e-02, 1.18000e+00 
2.31041e-02, 1.19000e+00 
2.32974e-02, 1.20000e+00 
2.34908e-02, 1.21000e+00 
2.36842e-02, 1.22000e+00 
2.38776e-02, 1.23000e+00 
2.40710e-02, 1.24000e+00 
2.42645e-02, 1.25000e+00 
2.44579e-02, 1.26000e+00 
2.46513e-02, 1.27000e+00 
2.48447e-02, 1.28000e+00 
2.50382e-02, 1.29000e+00 
2.52316e-02, 1.30000e+00 
2.54250e-02, 1.31000e+00 
2.56185e-02, 1.32000e+00 
2.58120e-02, 1.33000e+00 
2.60054e-02, 1.34000e+00 
2.61989e-02, 1.35000e+00 
2.63923e-02, 1.36000e+00 
2.65858e-02, 1.37000e+00 
2.67793e-02, 1.38000e+00 
2.69728e-02, 1.39000e+00 
2.71663e-02, 1.40000e+00 
2.73598e-02, 1.41000e+00 
2.75532e-02, 1.42000e+00 
2.77467e-02, 1.43000e+00 
2.79402e-02, 1.44000e+00 
2.81338e-02, 1.45000e+00 
2.83273e-02, 1.46000e+00 
2.85208e-02, 1.47000e+00 
2.87143e-02, 1.48000e+00 
2.89078e-02, 1.49000e+00 
2.91013e-02, 1.50000e+00 
2.92949e-02, 1.51000e+00 
2.94884e-02, 1.52000e+00 
2.96819e-02, 1.53000e+00 
2.98754e-02, 1.54000e+00 
3.00690e-02, 1.55000e+00 
3.02625e-02, 1.56000e+00 
3.04561e-02, 1.57000e+00 
3.06496e-02, 1.58000e+00 
3.08432e-02, 1.59000e+00 
3.10367e-02, 1.60000e+00 
3.12303e-02, 1.61000e+00 
3.14238e-02, 1.62000e+00 
3.16174e-02, 1.63000e+00 
3.18109e-02, 1.64000e+00 
3.20045e-02, 1.65000e+00 
3.21981e-02, 1.66000e+00 
3.23916e-02, 1.67000e+00 
3.25852e-02, 1.68000e+00 
3.27788e-02, 1.69000e+00 
3.29724e-02, 1.70000e+00 
3.31659e-02, 1.71000e+00 
3.33595e-02, 1.72000e+00 
3.35531e-02, 1.73000e+00 
3.37467e-02, 1.74000e+00 
3.39403e-02, 1.75000e+00 
3.41339e-02, 1.76000e+00 
3.43275e-02, 1.77000e+00 
3.45211e-02, 1.78000e+00 
3.47146e-02, 1.79000e+00 
3.49082e-02, 1.80000e+00 
3.51018e-02, 1.81000e+00 
3.52954e-02, 1.82000e+00 
3.54890e-02, 1.83000e+00 
3.56827e-02, 1.84000e+00 
3.58763e-02, 1.85000e+00 
3.60699e-02, 1.86000e+00 
3.62635e-02, 1.87000e+00 
3.64571e-02, 1.88000e+00 
3.66507e-02, 1.89000e+00 
3.68443e-02, 1.90000e+00 
3.70379e-02, 1.91000e+00 
3.72315e-02, 1.92000e+00 
3.74252e-02, 1.93000e+00 
3.76188e-02, 1.94000e+00 
3.78124e-02, 1.95000e+00 
3.80060e-02, 1.96000e+00 
3.81997e-02, 1.97000e+00 
3.83933e-02, 1.98000e+00 
3.85869e-02, 1.99000e+00 
3.87805e-02, 2.00000e+00 
3.89742e-02, 2.01000e+00 
3.91678e-02, 2.02000e+00 
3.93614e-02, 2.03000e+00 
3.95551e-02, 2.04000e+00 
3.97487e-02, 2.05000e+00 
3.99423e-02, 2.06000e+00 
4.01360e-02, 2.07000e+00 
4.03296e-02, 2.08000e+00 
4.05233e-02, 2.09000e+00 
4.07169e-02, 2.10000e+00 
4.09105e-02, 2.11000e+00 
4.11042e-02, 2.12000e+00 
4.12978e-02, 2.13000e+00 
4.14915e-02, 2.14000e+00 
4.16851e-02, 2.15000e+00 
4.18788e-02, 2.16000e+00 
4.20724e-02, 2.17000e+00 
4.22661e-02, 2.18000e+00 
4.24597e-02, 2.19000e+00 
4.26534e-02, 2.20000e+00 
4.28470e-02, 2.21000e+00 
4.30407e-02, 2.22000e+00 
4.32343e-02, 2.23000e+00 
4.34280e-02, 2.24000e+00 
4.36217e-02, 2.25000e+00 
4.38153e-02, 2.26000e+00 
4.40090e-02, 2.27000e+00 
4.42026e-02, 2.28000e+00 
4.43963e-02, 2.29000e+00 
4.45900e-02, 2.30000e+00 
4.47836e-02, 2.31000e+00 
4.49773e-02, 2.32000e+00 
4.51710e-02, 2.33000e+00 
4.53646e-02, 2.34000e+00 
4.55583e-02, 2.35000e+00 
4.57520e-02, 2.36000e+00 
4.59456e-02, 2.37000e+00 
4.61393e-02, 2.38000e+00 
4.63330e-02, 2.39000e+00 
4.65266e-02, 2.40000e+00 
4.67203e-02, 2.41000e+00 
4.69140e-02, 2.42000e+00 
4.71076e-02, 2.43000e+00 
4.73013e-02, 2.44000e+00 
4.74950e-02, 2.45000e+00 
4.76887e-02, 2.46000e+00 
4.78824e-02, 2.47000e+00 
4.80760e-02, 2.48000e+00 
4.82697e-02, 2.49000e+00 
4.84634e-02, 2.50000e+00 
4.86571e-02, 2.51000e+00 
4.88507e-02, 2.52000e+00 
4.90444e-02, 2.53000e+00 
4.92381e-02, 2.54000e+00 
4.94318e-02, 2.55000e+00 
4.96255e-02, 2.56000e+00 
4.98192e-02, 2.57000e+00 
5.00128e-02, 2.58000e+00 
5.02065e-02, 2.59000e+00 
5.04002e-02, 2.60000e+00 
5.05939e-02, 2.61000e+00 
5.07876e-02, 2.62000e+00 
5.09813e-02, 2.63000e+00 
5.11750e-02, 2.64000e+00 
5.13686e-02, 2.65000e+00 
5.15623e-02, 2.66000e+00 
5.17560e-02, 2.67000e+00 
5.19497e-02, 2.68000e+00 
5.21434e-02, 2.69000e+00 
5.23371e-02, 2.70000e+00 
5.25308e-02, 2.71000e+00 
5.27245e-02, 2.72000e+00 
5.29182e-02, 2.73000e+00 
5.31119e-02, 2.74000e+00 
5.33056e-02, 2.75000e+00 
5.34992e-02, 2.76000e+00 
5.36929e-02, 2.77000e+00 
5.38866e-02, 2.78000e+00 
5.40803e-02, 2.79000e+00 
5.42740e-02, 2.80000e+00 
5.44677e-02, 2.81000e+00 
5.46614e-02, 2.82000e+00 
5.48551e-02, 2.83000e+00 
5.50488e-02, 2.84000e+00 
5.52425e-02, 2.85000e+00 
5.54362e-02, 2.86000e+00 
5.56299e-02, 2.87000e+00 
5.58236e-02, 2.88000e+00 
5.60173e-02, 2.89000e+00 
5.62110e-02, 2.90000e+00 
5.64047e-02, 2.91000e+00 
5.65984e-02, 2.92000e+00 
5.67921e-02, 2.93000e+00 
5.69858e-02, 2.94000e+00 
5.71795e-02, 2.95000e+00 
5.73732e-02, 2.96000e+00 
5.75669e-02, 2.97000e+00 
5.77606e-02, 2.98000e+00 
5.79543e-02, 2.99000e+00 
5.81481e-02, 3.00000e+00 
5.83418e-02, 3.01000e+00 
5.85355e-02, 3.02000e+00 
5.87292e-02, 3.03000e+00 
5.89229e-02, 3.04000e+00 
5.91166e-02, 3.05000e+00 
5.93103e-02, 3.06000e+00 
5.95040e-02, 3.07000e+00 
5.96977e-02, 3.08000e+00 
5.98914e-02, 3.09000e+00 
6.00851e-02, 3.10000e+00 
6.02788e-02, 3.11000e+00 
6.04725e-02, 3.12000e+00 
6.06663e-02, 3.13000e+00 
6.08600e-02, 3.14000e+00 
6.10537e-02, 3.15000e+00 
6.12474e-02, 3.16000e+00 
6.14411e-02, 3.17000e+00 
6.16348e-02, 3.18000e+00 
6.18285e-02, 3.19000e+00 
6.20222e-02, 3.20000e+00 
6.22160e-02, 3.21000e+00 
6.24097e-02, 3.22000e+00 
6.26034e-02, 3.23000e+00 
6.27971e-02, 3.24000e+00 
6.29908e-02, 3.25000e+00 
6.31845e-02, 3.26000e+00 
6.33782e-02, 3.27000e+00 
6.35720e-02, 3.28000e+00 
6.37657e-02, 3.29000e+00 
6.39594e-02, 3.30000e+00 
6.41531e-02, 3.31000e+00 
6.43468e-02, 3.32000e+00 
6.45405e-02, 3.33000e+00 
6.47342e-02, 3.34000e+00 
6.49280e-02, 3.35000e+00 
6.51217e-02, 3.36000e+00 
6.53154e-02, 3.37000e+00 
6.55091e-02, 3.38000e+00 
6.57028e-02, 3.39000e+00 
6.58966e-02, 3.40000e+00 
6.60903e-02, 3.41000e+00 
6.62840e-02, 3.42000e+00 
6.64777e-02, 3.43000e+00 
6.66714e-02, 3.44000e+00 
6.68652e-02, 3.45000e+00 
6.70589e-02, 3.46000e+00 
6.72526e-02, 3.47000e+00 
6.74463e-02, 3.48000e+00 
6.76400e-02, 3.49000e+00 
6.78338e-02, 3.50000e+00 
6.80275e-02, 3.51000e+00 
6.82212e-02, 3.52000e+00 
6.84149e-02, 3.53000e+00 
6.86086e-02, 3.54000e+00 
6.88024e-02, 3.55000e+00 
6.89961e-02, 3.56000e+00 
6.91898e-02, 3.57000e+00 
6.93835e-02, 3.58000e+00 
6.95773e-02, 3.59000e+00 
6.97710e-02, 3.60000e+00 
6.99647e-02, 3.61000e+00 
7.01584e-02, 3.62000e+00 
7.03522e-02, 3.63000e+00 
7.05459e-02, 3.64000e+00 
7.07396e-02, 3.65000e+00 
7.09333e-02, 3.66000e+00 
7.11271e-02, 3.67000e+00 
7.13208e-02, 3.68000e+00 
7.15145e-02, 3.69000e+00 
7.17082e-02, 3.70000e+00 
7.19020e-02, 3.71000e+00 
7.20957e-02, 3.72000e+00 
7.22894e-02, 3.73000e+00 
7.24831e-02, 3.74000e+00 
7.26769e-02, 3.75000e+00 
7.28706e-02, 3.76000e+00 
7.30643e-02, 3.77000e+00 
7.32581e-02, 3.78000e+00 
7.34518e-02, 3.79000e+00 
7.36455e-02, 3.80000e+00 
7.38392e-02, 3.81000e+00 
7.40330e-02, 3.82000e+00 
7.42267e-02, 3.83000e+00 
7.44204e-02, 3.84000e+00 
7.46142e-02, 3.85000e+00 
7.48079e-02, 3.86000e+00 
7.50016e-02, 3.87000e+00 
7.51953e-02, 3.88000e+00 
7.53891e-02, 3.89000e+00 
7.55828e-02, 3.90000e+00 
7.57765e-02, 3.91000e+00 
7.59703e-02, 3.92000e+00 
7.61640e-02, 3.93000e+00 
7.63577e-02, 3.94000e+00 
7.65515e-02, 3.95000e+00 
7.67452e-02, 3.96000e+00 
7.69389e-02, 3.97000e+00 
7.71327e-02, 3.98000e+00 
7.73264e-02, 3.99000e+00 
7.75201e-02, 4.00000e+00 
7.77139e-02, 4.01000e+00 
7.79076e-02, 4.02000e+00 
7.81013e-02, 4.03000e+00 
7.82950e-02, 4.04000e+00 
7.84888e-02, 4.05000e+00 
7.86825e-02, 4.06000e+00 
7.88762e-02, 4.07000e+00 
7.90700e-02, 4.08000e+00 
7.92637e-02, 4.09000e+00 
7.94574e-02, 4.10000e+00 
7.96512e-02, 4.11000e+00 
7.98449e-02, 4.12000e+00 
8.00386e-02, 4.13000e+00 
8.02324e-02, 4.14000e+00 
8.04261e-02, 4.15000e+00 
8.06199e-02, 4.16000e+00 
8.08136e-02, 4.17000e+00 
8.10073e-02, 4.18000e+00 
8.12011e-02, 4.19000e+00 
8.13948e-02, 4.20000e+00 
8.15885e-02, 4.21000e+00 
8.17823e-02, 4.22000e+00 
8.19760e-02, 4.23000e+00 
8.21697e-02, 4.24000e+00 
8.23635e-02, 4.25000e+00 
8.25572e-02, 4.26000e+00 
8.27509e-02, 4.27000e+00 
8.29447e-02, 4.28000e+00 
8.31384e-02, 4.29000e+00 
8.33322e-02, 4.30000e+00 
8.35259e-02, 4.31000e+00 
8.37196e-02, 4.32000e+00 
8.39134e-02, 4.33000e+00 
8.41071e-02, 4.34000e+00 
8.43008e-02, 4.35000e+00 
8.44946e-02, 4.36000e+00 
8.46883e-02, 4.37000e+00 
8.48820e-02, 4.38000e+00 
8.50758e-02, 4.39000e+00 
8.52695e-02, 4.40000e+00 
8.54633e-02, 4.41000e+00 
8.56570e-02, 4.42000e+00 
8.58507e-02, 4.43000e+00 
8.60445e-02, 4.44000e+00 
8.62382e-02, 4.45000e+00 
8.64320e-02, 4.46000e+00 
8.66257e-02, 4.47000e+00 
8.68194e-02, 4.48000e+00 
8.70132e-02, 4.49000e+00 
8.72069e-02, 4.50000e+00 
8.74006e-02, 4.51000e+00 
8.75944e-02, 4.52000e+00 
8.77881e-02, 4.53000e+00 
8.79819e-02, 4.54000e+00 
8.81756e-02, 4.55000e+00 
8.83693e-02, 4.56000e+00 
8.85631e-02, 4.57000e+00 
8.87568e-02, 4.58000e+00 
8.89506e-02, 4.59000e+00 
8.91443e-02, 4.60000e+00 
8.93380e-02, 4.61000e+00 
8.95318e-02, 4.62000e+00 
8.97255e-02, 4.63000e+00 
8.99193e-02, 4.64000e+00 
9.01130e-02, 4.65000e+00 
9.03068e-02, 4.66000e+00 
9.05005e-02, 4.67000e+00 
9.06942e-02, 4.68000e+00 
9.08880e-02, 4.69000e+00 
9.10817e-02, 4.70000e+00 
9.12755e-02, 4.71000e+00 
9.14692e-02, 4.72000e+00 
9.16629e-02, 4.73000e+00 
9.18567e-02, 4.74000e+00 
9.20504e-02, 4.75000e+00 
9.22442e-02, 4.76000e+00 
9.24379e-02, 4.77000e+00 
9.26317e-02, 4.78000e+00 
9.28254e-02, 4.79000e+00 
9.30191e-02, 4.80000e+00 
9.32129e-02, 4.81000e+00 
9.34066e-02, 4.82000e+00 
9.36004e-02, 4.83000e+00 
9.37941e-02, 4.84000e+00 
9.39879e-02, 4.85000e+00 
9.41816e-02, 4.86000e+00 
9.43753e-02, 4.87000e+00 
9.45691e-02, 4.88000e+00 
9.47628e-02, 4.89000e+00 
9.49566e-02, 4.90000e+00 
9.51503e-02, 4.91000e+00 
9.53441e-02, 4.92000e+00 
9.55378e-02, 4.93000e+00 
9.57315e-02, 4.94000e+00 
9.59253e-02, 4.95000e+00 
9.61190e-02, 4.96000e+00 
9.63128e-02, 4.97000e+00 
9.65065e-02, 4.98000e+00 
9.67003e-02, 4.99000e+00 
9.68940e-02, 5.00000e+00 
9.70877e-02, 5.01000e+00 
9.72815e-02, 5.02000e+00 
9.74752e-02, 5.03000e+00 
9.76690e-02, 5.04000e+00 
9.78627e-02, 5.05000e+00 
9.80565e-02, 5.06000e+00 
9.82502e-02, 5.07000e+00 
9.84440e-02, 5.08000e+00 
9.86377e-02, 5.09000e+00 
9.88315e-02, 5.10000e+00 
9.90252e-02, 5.11000e+00 
9.92189e-02, 5.12000e+00 
9.94127e-02, 5.13000e+00 
9.96064e-02, 5.14000e+00 
9.98002e-02, 5.15000e+00 
9.99939e-02, 5.16000e+00 
1.00188e-01, 5.17000e+00 
1.00381e-01, 5.18000e+00 
1.00575e-01, 5.19000e+00 
1.00769e-01, 5.20000e+00 
1.00963e-01, 5.21000e+00 
1.01156e-01, 5.22000e+00 
1.01350e-01, 5.23000e+00 
1.01544e-01, 5.24000e+00 
1.01738e-01, 5.25000e+00 
1.01931e-01, 5.26000e+00 
1.02125e-01, 5.27000e+00 
1.02319e-01, 5.28000e+00 
1.02513e-01, 5.29000e+00 
1.02706e-01, 5.30000e+00 
1.02900e-01, 5.31000e+00 
1.03094e-01, 5.32000e+00 
1.03288e-01, 5.33000e+00 
1.03481e-01, 5.34000e+00 
1.03675e-01, 5.35000e+00 
1.03869e-01, 5.36000e+00 
1.04063e-01, 5.37000e+00 
1.04256e-01, 5.38000e+00 
1.04450e-01, 5.39000e+00 
1.04644e-01, 5.40000e+00 
1.04838e-01, 5.41000e+00 
1.05031e-01, 5.42000e+00 
1.05225e-01, 5.43000e+00 
1.05419e-01, 5.44000e+00 
1.05613e-01, 5.45000e+00 
1.05806e-01, 5.46000e+00 
1.06000e-01, 5.47000e+00 
1.06194e-01, 5.48000e+00 
1.06388e-01, 5.49000e+00 
1.06581e-01, 5.50000e+00 
1.06775e-01, 5.51000e+00 
1.06969e-01, 5.52000e+00 
1.07163e-01, 5.53000e+00 
1.07356e-01, 5.54000e+00 
1.07550e-01, 5.55000e+00 
1.07744e-01, 5.56000e+00 
1.07938e-01, 5.57000e+00 
1.08131e-01, 5.58000e+00 
1.08325e-01, 5.59000e+00 
1.08519e-01, 5.60000e+00 
1.08713e-01, 5.61000e+00 
1.08906e-01, 5.62000e+00 
1.09100e-01, 5.63000e+00 
1.09294e-01, 5.64000e+00 
1.09488e-01, 5.65000e+00 
1.09681e-01, 5.66000e+00 
1.09875e-01, 5.67000e+00 
1.10069e-01, 5.68000e+00 
1.10263e-01, 5.69000e+00 
1.10456e-01, 5.70000e+00 
1.10650e-01, 5.71000e+00 
1.10844e-01, 5.72000e+00 
1.11038e-01, 5.73000e+00 
1.11231e-01, 5.74000e+00 
1.11425e-01, 5.75000e+00 
1.11619e-01, 5.76000e+00 
1.11813e-01, 5.77000e+00 
1.12006e-01, 5.78000e+00 
1.12200e-01, 5.79000e+00 
1.12394e-01, 5.80000e+00 
1.12588e-01, 5.81000e+00 
1.12781e-01, 5.82000e+00 
1.12975e-01, 5.83000e+00 
1.13169e-01, 5.84000e+00 
1.13363e-01, 5.85000e+00 
1.13556e-01, 5.86000e+00 
1.13750e-01, 5.87000e+00 
1.13944e-01, 5.88000e+00 
1.14138e-01, 5.89000e+00 
1.14331e-01, 5.90000e+00 
1.14525e-01, 5.91000e+00 
1.14719e-01, 5.92000e+00 
1.14913e-01, 5.93000e+00 
1.15106e-01, 5.94000e+00 
1.15300e-01, 5.95000e+00 
1.15494e-01, 5.96000e+00 
1.15688e-01, 5.97000e+00 
1.15881e-01, 5.98000e+00 
1.16075e-01, 5.99000e+00 
1.16269e-01, 6.00000e+00 
1.16463e-01, 6.01000e+00 
1.16656e-01, 6.02000e+00 
1.16850e-01, 6.03000e+00 
1.17044e-01, 6.04000e+00 
1.17238e-01, 6.05000e+00 
1.17431e-01, 6.06000e+00 
1.17625e-01, 6.07000e+00 
1.17819e-01, 6.08000e+00 
1.18013e-01, 6.09000e+00 
1.18206e-01, 6.10000e+00 
1.18400e-01, 6.11000e+00 
1.18594e-01, 6.12000e+00 
1.18788e-01, 6.13000e+00 
1.18981e-01, 6.14000e+00 
1.19175e-01, 6.15000e+00 
1.19369e-01, 6.16000e+00 
1.19563e-01, 6.17000e+00 
1.19756e-01, 6.18000e+00 
1.19950e-01, 6.19000e+00 
1.20144e-01, 6.20000e+00 
1.20338e-01, 6.21000e+00 
1.20531e-01, 6.22000e+00 
1.20725e-01, 6.23000e+00 
1.20919e-01, 6.24000e+00 
1.21113e-01, 6.25000e+00 
1.21306e-01, 6.26000e+00 
1.21500e-01, 6.27000e+00 
1.21694e-01, 6.28000e+00 
1.21888e-01, 6.29000e+00 
1.22081e-01, 6.30000e+00 
1.22275e-01, 6.31000e+00 
1.22469e-01, 6.32000e+00 
1.22663e-01, 6.33000e+00 
1.22856e-01, 6.34000e+00 
1.23050e-01, 6.35000e+00 
1.23244e-01, 6.36000e+00 
1.23438e-01, 6.37000e+00 
1.23631e-01, 6.38000e+00 
1.23825e-01, 6.39000e+00 
1.24019e-01, 6.40000e+00 
1.24213e-01, 6.41000e+00 
1.24406e-01, 6.42000e+00 
1.24600e-01, 6.43000e+00 
1.24794e-01, 6.44000e+00 
1.24988e-01, 6.45000e+00 
1.25181e-01, 6.46000e+00 
1.25375e-01, 6.47000e+00 
1.25569e-01, 6.48000e+00 
1.25763e-01, 6.49000e+00 
1.25956e-01, 6.50000e+00 
1.26150e-01, 6.51000e+00 
1.26344e-01, 6.52000e+00 
1.26538e-01, 6.53000e+00 
1.26731e-01, 6.54000e+00 
1.26925e-01, 6.55000e+00 
1.27119e-01, 6.56000e+00 
1.27313e-01, 6.57000e+00 
1.27506e-01, 6.58000e+00 
1.27700e-01, 6.59000e+00 
1.27894e-01, 6.60000e+00 
1.28088e-01, 6.61000e+00 
1.28281e-01, 6.62000e+00 
1.28475e-01, 6.63000e+00 
1.28669e-01, 6.64000e+00 
1.28863e-01, 6.65000e+00 
1.29056e-01, 6.66000e+00 
1.29250e-01, 6.67000e+00 
1.29444e-01, 6.68000e+00 
1.29638e-01, 6.69000e+00 
1.29831e-01, 6.70000e+00 
1.30025e-01, 6.71000e+00 
1.30219e-01, 6.72000e+00 
1.30413e-01, 6.73000e+00 
1.30606e-01, 6.74000e+00 
1.30800e-01, 6.75000e+00 
1.30994e-01, 6.76000e+00 
1.31188e-01, 6.77000e+00 
1.31382e-01, 6.78000e+00 
1.31575e-01, 6.79000e+00 
1.31769e-01, 6.80000e+00 
1.31963e-01, 6.81000e+00 
1.32157e-01, 6.82000e+00 
1.32350e-01, 6.83000e+00 
1.32544e-01, 6.84000e+00 
1.32738e-01, 6.85000e+00 
1.32932e-01, 6.86000e+00 
1.33125e-01, 6.87000e+00 
1.33319e-01, 6.88000e+00 
1.33513e-01, 6.89000e+00 
1.33707e-01, 6.90000e+00 
1.33900e-01, 6.91000e+00 
1.34094e-01, 6.92000e+00 
1.34288e-01, 6.93000e+00 
1.34482e-01, 6.94000e+00 
1.34675e-01, 6.95000e+00 
1.34869e-01, 6.96000e+00 
1.35063e-01, 6.97000e+00 
1.35257e-01, 6.98000e+00 
1.35450e-01, 6.99000e+00 
1.35644e-01, 7.00000e+00 
1.35838e-01, 7.01000e+00 
1.36032e-01, 7.02000e+00 
1.36225e-01, 7.03000e+00 
1.36419e-01, 7.04000e+00 
1.36613e-01, 7.05000e+00 
1.36807e-01, 7.06000e+00 
1.37000e-01, 7.07000e+00 
1.37194e-01, 7.08000e+00 
1.37388e-01, 7.09000e+00 
1.37582e-01, 7.10000e+00 
1.37775e-01, 7.11000e+00 
1.37969e-01, 7.12000e+00 
1.38163e-01, 7.13000e+00 
1.38357e-01, 7.14000e+00 
1.38550e-01, 7.15000e+00 
1.38744e-01, 7.16000e+00 
1.38938e-01, 7.17000e+00 
1.39132e-01, 7.18000e+00 
1.39325e-01, 7.19000e+00 
1.39519e-01, 7.20000e+00 
1.39713e-01, 7.21000e+00 
1.39907e-01, 7.22000e+00 
1.40100e-01, 7.23000e+00 
1.40294e-01, 7.24000e+00 
1.40488e-01, 7.25000e+00 
1.40682e-01, 7.26000e+00 
1.40876e-01, 7.27000e+00 
1.41069e-01, 7.28000e+00 
1.41263e-01, 7.29000e+00 
1.41457e-01, 7.30000e+00 
1.41651e-01, 7.31000e+00 
1.41844e-01, 7.32000e+00 
1.42038e-01, 7.33000e+00 
1.42232e-01, 7.34000e+00 
1.42426e-01, 7.35000e+00 
1.42619e-01, 7.36000e+00 
1.42813e-01, 7.37000e+00 
1.43007e-01, 7.38000e+00 
1.43201e-01, 7.39000e+00 
1.43394e-01, 7.40000e+00 
1.43588e-01, 7.41000e+00 
1.43782e-01, 7.42000e+00 
1.43976e-01, 7.43000e+00 
1.44169e-01, 7.44000e+00 
1.44363e-01, 7.45000e+00 
1.44557e-01, 7.46000e+00 
1.44751e-01, 7.47000e+00 
1.44944e-01, 7.48000e+00 
1.45138e-01, 7.49000e+00 
1.45332e-01, 7.50000e+00 
1.45526e-01, 7.51000e+00 
1.45719e-01, 7.52000e+00 
1.45913e-01, 7.53000e+00 
1.46107e-01, 7.54000e+00 
1.46301e-01, 7.55000e+00 
1.46494e-01, 7.56000e+00 
1.46688e-01, 7.57000e+00 
1.46882e-01, 7.58000e+00 
1.47076e-01, 7.59000e+00 
1.47269e-01, 7.60000e+00 
1.47463e-01, 7.61000e+00 
1.47657e-01, 7.62000e+00 
1.47851e-01, 7.63000e+00 
1.48045e-01, 7.64000e+00 
1.48238e-01, 7.65000e+00 
1.48432e-01, 7.66000e+00 
1.48626e-01, 7.67000e+00 
1.48820e-01, 7.68000e+00 
1.49013e-01, 7.69000e+00 
1.49207e-01, 7.70000e+00 
1.49401e-01, 7.71000e+00 
1.49595e-01, 7.72000e+00 
1.49788e-01, 7.73000e+00 
1.49982e-01, 7.74000e+00 
1.50176e-01, 7.75000e+00 
1.50370e-01, 7.76000e+00 
1.50563e-01, 7.77000e+00 
