r(m), B_r(T), B_theta(T), B_z(T) 
2.20000e-01, 2.08250e-01, 2.08197e-01, -6.63333e-03 
2.22500e-01, 2.08247e-01, 2.08193e-01, -6.70865e-03 
2.25000e-01, 2.08244e-01, 2.08189e-01, -6.78397e-03 
2.27500e-01, 2.08241e-01, 2.08185e-01, -6.85929e-03 
2.30000e-01, 2.08238e-01, 2.08180e-01, -6.93461e-03 
2.32500e-01, 2.08235e-01, 2.08176e-01, -7.00992e-03 
2.35000e-01, 2.08232e-01, 2.08172e-01, -7.08524e-03 
2.37500e-01, 2.08229e-01, 2.08167e-01, -7.16055e-03 
2.40000e-01, 2.08226e-01, 2.08163e-01, -7.23586e-03 
2.42500e-01, 2.08223e-01, 2.08159e-01, -7.31116e-03 
2.45000e-01, 2.08220e-01, 2.08154e-01, -7.38647e-03 
2.47500e-01, 2.08216e-01, 2.08150e-01, -7.46177e-03 
2.50000e-01, 2.08213e-01, 2.08145e-01, -7.53707e-03 
2.52500e-01, 2.08210e-01, 2.08140e-01, -7.61237e-03 
2.55000e-01, 2.08207e-01, 2.08136e-01, -7.68767e-03 
2.57500e-01, 2.08203e-01, 2.08131e-01, -7.76296e-03 
2.60000e-01, 2.08200e-01, 2.08126e-01, -7.83825e-03 
2.62500e-01, 2.08196e-01, 2.08121e-01, -7.91354e-03 
2.65000e-01, 2.08193e-01, 2.08116e-01, -7.98883e-03 
2.67500e-01, 2.08190e-01, 2.08112e-01, -8.06411e-03 
2.70000e-01, 2.08186e-01, 2.08107e-01, -8.13940e-03 
2.72500e-01, 2.08183e-01, 2.08102e-01, -8.21468e-03 
2.75000e-01, 2.08179e-01, 2.08097e-01, -8.28996e-03 
2.77500e-01, 2.08175e-01, 2.08091e-01, -8.36523e-03 
2.80000e-01, 2.08172e-01, 2.08086e-01, -8.44051e-03 
2.82500e-01, 2.08168e-01, 2.08081e-01, -8.51578e-03 
2.85000e-01, 2.08165e-01, 2.08076e-01, -8.59105e-03 
2.87500e-01, 2.08161e-01, 2.08071e-01, -8.66631e-03 
2.90000e-01, 2.08157e-01, 2.08065e-01, -8.74158e-03 
2.92500e-01, 2.08153e-01, 2.08060e-01, -8.81684e-03 
2.95000e-01, 2.08149e-01, 2.08055e-01, -8.89210e-03 
2.97500e-01, 2.08146e-01, 2.08049e-01, -8.96736e-03 
3.00000e-01, 2.08142e-01, 2.08044e-01, -9.04261e-03 
