r(m), E_r(T), E_theta(T), E_z(T) 
2.20000e-01, -8.72313e+09, 0.00000e+00, 4.91013e-13 
2.22500e-01, -8.66095e+09, 0.00000e+00, 3.25412e-13 
2.25000e-01, -8.58641e+09, 0.00000e+00, 1.61129e-13 
2.27500e-01, -8.49966e+09, 0.00000e+00, -1.60326e-15 
2.30000e-01, -8.40090e+09, 0.00000e+00, -1.62554e-13 
2.32500e-01, -8.29032e+09, 0.00000e+00, -3.21498e-13 
2.35000e-01, -8.16816e+09, 0.00000e+00, -4.78211e-13 
2.37500e-01, -8.03465e+09, 0.00000e+00, -6.32476e-13 
2.40000e-01, -7.89004e+09, 0.00000e+00, -7.84080e-13 
2.42500e-01, -7.73461e+09, 0.00000e+00, -9.32815e-13 
2.45000e-01, -7.56865e+09, 0.00000e+00, -1.07848e-12 
2.47500e-01, -7.39245e+09, 0.00000e+00, -1.22087e-12 
2.50000e-01, -7.20634e+09, 0.00000e+00, -1.35980e-12 
2.52500e-01, -7.01065e+09, 0.00000e+00, -1.49509e-12 
2.55000e-01, -6.80573e+09, 0.00000e+00, -1.62655e-12 
2.57500e-01, -6.59192e+09, 0.00000e+00, -1.75401e-12 
2.60000e-01, -6.36961e+09, 0.00000e+00, -1.87731e-12 
2.62500e-01, -6.13918e+09, 0.00000e+00, -1.99629e-12 
2.65000e-01, -5.90101e+09, 0.00000e+00, -2.11080e-12 
2.67500e-01, -5.65552e+09, 0.00000e+00, -2.22070e-12 
2.70000e-01, -5.40311e+09, 0.00000e+00, -2.32584e-12 
2.72500e-01, -5.14422e+09, 0.00000e+00, -2.42612e-12 
2.75000e-01, -4.87927e+09, 0.00000e+00, -2.52139e-12 
2.77500e-01, -4.60871e+09, 0.00000e+00, -2.61157e-12 
2.80000e-01, -4.33298e+09, 0.00000e+00, -2.69653e-12 
2.82500e-01, -4.05253e+09, 0.00000e+00, -2.77620e-12 
2.85000e-01, -3.76782e+09, 0.00000e+00, -2.85047e-12 
2.87500e-01, -3.47932e+09, 0.00000e+00, -2.91929e-12 
2.90000e-01, -3.18749e+09, 0.00000e+00, -2.98257e-12 
2.92500e-01, -2.89281e+09, 0.00000e+00, -3.04027e-12 
2.95000e-01, -2.59575e+09, 0.00000e+00, -3.09233e-12 
2.97500e-01, -2.29679e+09, 0.00000e+00, -3.13871e-12 
3.00000e-01, -1.99639e+09, 0.00000e+00, -3.17938e-12 
3.02500e-01, -1.69505e+09, 0.00000e+00, -3.21432e-12 
3.05000e-01, -1.39323e+09, 0.00000e+00, -3.24351e-12 
3.07500e-01, -1.09142e+09, 0.00000e+00, -3.26696e-12 
3.10000e-01, -7.90076e+08, 0.00000e+00, -3.28466e-12 
3.12500e-01, -4.89682e+08, 0.00000e+00, -3.29663e-12 
3.15000e-01, -1.90703e+08, 0.00000e+00, -3.30290e-12 
3.17500e-01, 1.06398e+08, 0.00000e+00, -3.30349e-12 
3.20000e-01, 4.01163e+08, 0.00000e+00, -3.29844e-12 
3.22500e-01, 6.93138e+08, 0.00000e+00, -3.28781e-12 
3.25000e-01, 9.81877e+08, 0.00000e+00, -3.27165e-12 
3.27500e-01, 1.26694e+09, 0.00000e+00, -3.25002e-12 
3.30000e-01, 1.54789e+09, 0.00000e+00, -3.22301e-12 
3.32500e-01, 1.82431e+09, 0.00000e+00, -3.19070e-12 
3.35000e-01, 2.09579e+09, 0.00000e+00, -3.15317e-12 
3.37500e-01, 2.36191e+09, 0.00000e+00, -3.11052e-12 
3.40000e-01, 2.62228e+09, 0.00000e+00, -3.06286e-12 
3.42500e-01, 2.87652e+09, 0.00000e+00, -3.01031e-12 
3.45000e-01, 3.12425e+09, 0.00000e+00, -2.95298e-12 
3.47500e-01, 3.36512e+09, 0.00000e+00, -2.89100e-12 
3.50000e-01, 3.59877e+09, 0.00000e+00, -2.82451e-12 
3.52500e-01, 3.82487e+09, 0.00000e+00, -2.75365e-12 
3.55000e-01, 4.04310e+09, 0.00000e+00, -2.67855e-12 
3.57500e-01, 4.25315e+09, 0.00000e+00, -2.59939e-12 
3.60000e-01, 4.45472e+09, 0.00000e+00, -2.51631e-12 
3.62500e-01, 4.64754e+09, 0.00000e+00, -2.42948e-12 
3.65000e-01, 4.83134e+09, 0.00000e+00, -2.33907e-12 
3.67500e-01, 5.00588e+09, 0.00000e+00, -2.24525e-12 
3.70000e-01, 5.17092e+09, 0.00000e+00, -2.14820e-12 
3.72500e-01, 5.32624e+09, 0.00000e+00, -2.04811e-12 
3.75000e-01, 5.47166e+09, 0.00000e+00, -1.94516e-12 
3.77500e-01, 5.60697e+09, 0.00000e+00, -1.83954e-12 
3.80000e-01, 5.73203e+09, 0.00000e+00, -1.73145e-12 
3.82500e-01, 5.84668e+09, 0.00000e+00, -1.62109e-12 
3.85000e-01, 5.95079e+09, 0.00000e+00, -1.50864e-12 
3.87500e-01, 6.04425e+09, 0.00000e+00, -1.39433e-12 
3.90000e-01, 6.12697e+09, 0.00000e+00, -1.27834e-12 
3.92500e-01, 6.19886e+09, 0.00000e+00, -1.16088e-12 
3.95000e-01, 6.25986e+09, 0.00000e+00, -1.04217e-12 
3.97500e-01, 6.30994e+09, 0.00000e+00, -9.22399e-13 
4.00000e-01, 6.34907e+09, 0.00000e+00, -8.01790e-13 
4.02500e-01, 6.37724e+09, 0.00000e+00, -6.80546e-13 
4.05000e-01, 6.39447e+09, 0.00000e+00, -5.58876e-13 
4.07500e-01, 6.40079e+09, 0.00000e+00, -4.36988e-13 
4.10000e-01, 6.39624e+09, 0.00000e+00, -3.15090e-13 
4.12500e-01, 6.38088e+09, 0.00000e+00, -1.93387e-13 
4.15000e-01, 6.35481e+09, 0.00000e+00, -7.20854e-14 
4.17500e-01, 6.31812e+09, 0.00000e+00, 4.86129e-14 
4.20000e-01, 6.27093e+09, 0.00000e+00, 1.68506e-13 
4.22500e-01, 6.21337e+09, 0.00000e+00, 2.87396e-13 
4.25000e-01, 6.14558e+09, 0.00000e+00, 4.05087e-13 
4.27500e-01, 6.06774e+09, 0.00000e+00, 5.21385e-13 
4.30000e-01, 5.98003e+09, 0.00000e+00, 6.36101e-13 
4.32500e-01, 5.88264e+09, 0.00000e+00, 7.49049e-13 
4.35000e-01, 5.77578e+09, 0.00000e+00, 8.60046e-13 
4.37500e-01, 5.65968e+09, 0.00000e+00, 9.68915e-13 
4.40000e-01, 5.53459e+09, 0.00000e+00, 1.07548e-12 
4.42500e-01, 5.40075e+09, 0.00000e+00, 1.17958e-12 
4.45000e-01, 5.25844e+09, 0.00000e+00, 1.28104e-12 
4.47500e-01, 5.10793e+09, 0.00000e+00, 1.37971e-12 
4.50000e-01, 4.94951e+09, 0.00000e+00, 1.47543e-12 
4.52500e-01, 4.78350e+09, 0.00000e+00, 1.56806e-12 
4.55000e-01, 4.61021e+09, 0.00000e+00, 1.65745e-12 
4.57500e-01, 4.42996e+09, 0.00000e+00, 1.74348e-12 
4.60000e-01, 4.24309e+09, 0.00000e+00, 1.82600e-12 
4.62500e-01, 4.04994e+09, 0.00000e+00, 1.90490e-12 
4.65000e-01, 3.85088e+09, 0.00000e+00, 1.98006e-12 
4.67500e-01, 3.64627e+09, 0.00000e+00, 2.05138e-12 
4.70000e-01, 3.43647e+09, 0.00000e+00, 2.11874e-12 
4.72500e-01, 3.22187e+09, 0.00000e+00, 2.18206e-12 
4.75000e-01, 3.00285e+09, 0.00000e+00, 2.24125e-12 
4.77500e-01, 2.77979e+09, 0.00000e+00, 2.29623e-12 
4.80000e-01, 2.55310e+09, 0.00000e+00, 2.34692e-12 
4.82500e-01, 2.32318e+09, 0.00000e+00, 2.39326e-12 
4.85000e-01, 2.09042e+09, 0.00000e+00, 2.43519e-12 
4.87500e-01, 1.85524e+09, 0.00000e+00, 2.47267e-12 
4.90000e-01, 1.61805e+09, 0.00000e+00, 2.50564e-12 
4.92500e-01, 1.37924e+09, 0.00000e+00, 2.53408e-12 
4.95000e-01, 1.13924e+09, 0.00000e+00, 2.55796e-12 
4.97500e-01, 8.98463e+08, 0.00000e+00, 2.57726e-12 
5.00000e-01, 6.57310e+08, 0.00000e+00, 2.59198e-12 
5.02500e-01, 4.16196e+08, 0.00000e+00, 2.60209e-12 
5.05000e-01, 1.75530e+08, 0.00000e+00, 2.60762e-12 
5.07500e-01, -6.42830e+07, 0.00000e+00, 2.60858e-12 
5.10000e-01, -3.02840e+08, 0.00000e+00, 2.60497e-12 
5.12500e-01, -5.39740e+08, 0.00000e+00, 2.59685e-12 
5.15000e-01, -7.74591e+08, 0.00000e+00, 2.58422e-12 
5.17500e-01, -1.00700e+09, 0.00000e+00, 2.56715e-12 
5.20000e-01, -1.23659e+09, 0.00000e+00, 2.54568e-12 
5.22500e-01, -1.46297e+09, 0.00000e+00, 2.51987e-12 
5.25000e-01, -1.68578e+09, 0.00000e+00, 2.48979e-12 
5.27500e-01, -1.90465e+09, 0.00000e+00, 2.45549e-12 
5.30000e-01, -2.11923e+09, 0.00000e+00, 2.41708e-12 
5.32500e-01, -2.32918e+09, 0.00000e+00, 2.37462e-12 
5.35000e-01, -2.53414e+09, 0.00000e+00, 2.32821e-12 
5.37500e-01, -2.73381e+09, 0.00000e+00, 2.27795e-12 
5.40000e-01, -2.92785e+09, 0.00000e+00, 2.22394e-12 
5.42500e-01, -3.11596e+09, 0.00000e+00, 2.16629e-12 
5.45000e-01, -3.29785e+09, 0.00000e+00, 2.10513e-12 
5.47500e-01, -3.47323e+09, 0.00000e+00, 2.04056e-12 
5.50000e-01, -3.64183e+09, 0.00000e+00, 1.97272e-12 
5.52500e-01, -3.80339e+09, 0.00000e+00, 1.90174e-12 
5.55000e-01, -3.95767e+09, 0.00000e+00, 1.82775e-12 
5.57500e-01, -4.10442e+09, 0.00000e+00, 1.75090e-12 
5.60000e-01, -4.24344e+09, 0.00000e+00, 1.67133e-12 
5.62500e-01, -4.37452e+09, 0.00000e+00, 1.58920e-12 
5.65000e-01, -4.49746e+09, 0.00000e+00, 1.50464e-12 
5.67500e-01, -4.61209e+09, 0.00000e+00, 1.41783e-12 
5.70000e-01, -4.71825e+09, 0.00000e+00, 1.32892e-12 
5.72500e-01, -4.81578e+09, 0.00000e+00, 1.23807e-12 
5.75000e-01, -4.90457e+09, 0.00000e+00, 1.14545e-12 
5.77500e-01, -4.98448e+09, 0.00000e+00, 1.05122e-12 
5.80000e-01, -5.05542e+09, 0.00000e+00, 9.55568e-13 
5.82500e-01, -5.11731e+09, 0.00000e+00, 8.58650e-13 
5.85000e-01, -5.17007e+09, 0.00000e+00, 7.60643e-13 
5.87500e-01, -5.21365e+09, 0.00000e+00, 6.61723e-13 
5.90000e-01, -5.24802e+09, 0.00000e+00, 5.62064e-13 
5.92500e-01, -5.27314e+09, 0.00000e+00, 4.61841e-13 
5.95000e-01, -5.28902e+09, 0.00000e+00, 3.61232e-13 
5.97500e-01, -5.29566e+09, 0.00000e+00, 2.60412e-13 
6.00000e-01, -5.29309e+09, 0.00000e+00, 1.59557e-13 
6.02500e-01, -5.28135e+09, 0.00000e+00, 5.88408e-14 
6.05000e-01, -5.26049e+09, 0.00000e+00, -4.15609e-14 
6.07500e-01, -5.23058e+09, 0.00000e+00, -1.41476e-13 
6.10000e-01, -5.19172e+09, 0.00000e+00, -2.40732e-13 
6.12500e-01, -5.14400e+09, 0.00000e+00, -3.39161e-13 
6.15000e-01, -5.08754e+09, 0.00000e+00, -4.36594e-13 
6.17500e-01, -5.02247e+09, 0.00000e+00, -5.32867e-13 
6.20000e-01, -4.94894e+09, 0.00000e+00, -6.27816e-13 
6.22500e-01, -4.86710e+09, 0.00000e+00, -7.21283e-13 
6.25000e-01, -4.77712e+09, 0.00000e+00, -8.13110e-13 
6.27500e-01, -4.67920e+09, 0.00000e+00, -9.03145e-13 
6.30000e-01, -4.57353e+09, 0.00000e+00, -9.91238e-13 
6.32500e-01, -4.46031e+09, 0.00000e+00, -1.07724e-12 
6.35000e-01, -4.33979e+09, 0.00000e+00, -1.16102e-12 
6.37500e-01, -4.21218e+09, 0.00000e+00, -1.24243e-12 
6.40000e-01, -4.07774e+09, 0.00000e+00, -1.32134e-12 
6.42500e-01, -3.93672e+09, 0.00000e+00, -1.39763e-12 
6.45000e-01, -3.78939e+09, 0.00000e+00, -1.47117e-12 
6.47500e-01, -3.63603e+09, 0.00000e+00, -1.54184e-12 
6.50000e-01, -3.47692e+09, 0.00000e+00, -1.60954e-12 
6.52500e-01, -3.31237e+09, 0.00000e+00, -1.67415e-12 
6.55000e-01, -3.14266e+09, 0.00000e+00, -1.73557e-12 
6.57500e-01, -2.96813e+09, 0.00000e+00, -1.79372e-12 
6.60000e-01, -2.78907e+09, 0.00000e+00, -1.84849e-12 
6.62500e-01, -2.60583e+09, 0.00000e+00, -1.89981e-12 
6.65000e-01, -2.41873e+09, 0.00000e+00, -1.94761e-12 
6.67500e-01, -2.22810e+09, 0.00000e+00, -1.99181e-12 
6.70000e-01, -2.03430e+09, 0.00000e+00, -2.03234e-12 
