r(m), B_r(T), B_theta(T), B_z(T) 
4.27500e-01, 4.68989e-01, 4.68142e-01, -3.98615e-02 
4.30000e-01, 4.68970e-01, 4.68114e-01, -4.00936e-02 
4.32500e-01, 4.68951e-01, 4.68085e-01, -4.03257e-02 
4.35000e-01, 4.68933e-01, 4.68056e-01, -4.05578e-02 
4.37500e-01, 4.68914e-01, 4.68027e-01, -4.07898e-02 
4.40000e-01, 4.68895e-01, 4.67998e-01, -4.10219e-02 
4.42500e-01, 4.68876e-01, 4.67969e-01, -4.12539e-02 
4.45000e-01, 4.68857e-01, 4.67939e-01, -4.14859e-02 
4.47500e-01, 4.68837e-01, 4.67910e-01, -4.17178e-02 
4.50000e-01, 4.68818e-01, 4.67880e-01, -4.19498e-02 
4.52500e-01, 4.68798e-01, 4.67850e-01, -4.21817e-02 
4.55000e-01, 4.68779e-01, 4.67820e-01, -4.24137e-02 
4.57500e-01, 4.68759e-01, 4.67790e-01, -4.26456e-02 
4.60000e-01, 4.68739e-01, 4.67759e-01, -4.28775e-02 
4.62500e-01, 4.68719e-01, 4.67728e-01, -4.31093e-02 
4.65000e-01, 4.68699e-01, 4.67698e-01, -4.33412e-02 
4.67500e-01, 4.68679e-01, 4.67667e-01, -4.35730e-02 
4.70000e-01, 4.68659e-01, 4.67636e-01, -4.38048e-02 
4.72500e-01, 4.68638e-01, 4.67604e-01, -4.40366e-02 
4.75000e-01, 4.68618e-01, 4.67573e-01, -4.42684e-02 
4.77500e-01, 4.68597e-01, 4.67541e-01, -4.45001e-02 
4.80000e-01, 4.68576e-01, 4.67510e-01, -4.47319e-02 
4.82500e-01, 4.68556e-01, 4.67478e-01, -4.49636e-02 
4.85000e-01, 4.68535e-01, 4.67445e-01, -4.51953e-02 
4.87500e-01, 4.68514e-01, 4.67413e-01, -4.54269e-02 
4.90000e-01, 4.68492e-01, 4.67381e-01, -4.56586e-02 
4.92500e-01, 4.68471e-01, 4.67348e-01, -4.58902e-02 
4.95000e-01, 4.68450e-01, 4.67315e-01, -4.61218e-02 
4.97500e-01, 4.68428e-01, 4.67282e-01, -4.63534e-02 
5.00000e-01, 4.68407e-01, 4.67249e-01, -4.65850e-02 
5.02500e-01, 4.68385e-01, 4.67216e-01, -4.68166e-02 
5.05000e-01, 4.68363e-01, 4.67183e-01, -4.70481e-02 
5.07500e-01, 4.68341e-01, 4.67149e-01, -4.72796e-02 
5.10000e-01, 4.68319e-01, 4.67115e-01, -4.75111e-02 
