r(m), B_r(T), B_theta(T), B_z(T) 
2.20000e-01, 2.94573e+00, 2.70722e+00, -1.70787e+00 
2.22500e-01, 2.93313e+00, 2.68958e+00, -1.72300e+00 
2.25000e-01, 2.92043e+00, 2.67178e+00, -1.73800e+00 
2.27500e-01, 2.90761e+00, 2.65382e+00, -1.75286e+00 
2.30000e-01, 2.89468e+00, 2.63572e+00, -1.76758e+00 
2.32500e-01, 2.88165e+00, 2.61747e+00, -1.78215e+00 
2.35000e-01, 2.86850e+00, 2.59908e+00, -1.79659e+00 
2.37500e-01, 2.85525e+00, 2.58054e+00, -1.81088e+00 
2.40000e-01, 2.84188e+00, 2.56185e+00, -1.82503e+00 
2.42500e-01, 2.82841e+00, 2.54303e+00, -1.83903e+00 
2.45000e-01, 2.81484e+00, 2.52406e+00, -1.85288e+00 
2.47500e-01, 2.80116e+00, 2.50496e+00, -1.86659e+00 
2.50000e-01, 2.78738e+00, 2.48571e+00, -1.88015e+00 
2.52500e-01, 2.77350e+00, 2.46634e+00, -1.89356e+00 
2.55000e-01, 2.75952e+00, 2.44682e+00, -1.90682e+00 
2.57500e-01, 2.74543e+00, 2.42718e+00, -1.91992e+00 
2.60000e-01, 2.73125e+00, 2.40741e+00, -1.93288e+00 
2.62500e-01, 2.71697e+00, 2.38750e+00, -1.94567e+00 
2.65000e-01, 2.70259e+00, 2.36747e+00, -1.95832e+00 
2.67500e-01, 2.68811e+00, 2.34731e+00, -1.97081e+00 
2.70000e-01, 2.67354e+00, 2.32703e+00, -1.98314e+00 
2.72500e-01, 2.65888e+00, 2.30663e+00, -1.99532e+00 
2.75000e-01, 2.64412e+00, 2.28611e+00, -2.00733e+00 
2.77500e-01, 2.62928e+00, 2.26547e+00, -2.01919e+00 
2.80000e-01, 2.61434e+00, 2.24471e+00, -2.03089e+00 
2.82500e-01, 2.59931e+00, 2.22383e+00, -2.04243e+00 
2.85000e-01, 2.58420e+00, 2.20285e+00, -2.05380e+00 
2.87500e-01, 2.56899e+00, 2.18175e+00, -2.06501e+00 
2.90000e-01, 2.55370e+00, 2.16054e+00, -2.07606e+00 
2.92500e-01, 2.53833e+00, 2.13922e+00, -2.08695e+00 
2.95000e-01, 2.52287e+00, 2.11779e+00, -2.09767e+00 
2.97500e-01, 2.50733e+00, 2.09627e+00, -2.10822e+00 
3.00000e-01, 2.49171e+00, 2.07463e+00, -2.11860e+00 
3.02500e-01, 2.47600e+00, 2.05290e+00, -2.12882e+00 
3.05000e-01, 2.46022e+00, 2.03107e+00, -2.13888e+00 
3.07500e-01, 2.44436e+00, 2.00914e+00, -2.14876e+00 
3.10000e-01, 2.42842e+00, 1.98711e+00, -2.15847e+00 
3.12500e-01, 2.41241e+00, 1.96499e+00, -2.16801e+00 
3.15000e-01, 2.39632e+00, 1.94278e+00, -2.17738e+00 
3.17500e-01, 2.38016e+00, 1.92048e+00, -2.18658e+00 
3.20000e-01, 2.36393e+00, 1.89809e+00, -2.19561e+00 
3.22500e-01, 2.34762e+00, 1.87561e+00, -2.20447e+00 
3.25000e-01, 2.33125e+00, 1.85305e+00, -2.21315e+00 
3.27500e-01, 2.31480e+00, 1.83040e+00, -2.22166e+00 
3.30000e-01, 2.29829e+00, 1.80768e+00, -2.22999e+00 
3.32500e-01, 2.28171e+00, 1.78488e+00, -2.23815e+00 
3.35000e-01, 2.26507e+00, 1.76200e+00, -2.24613e+00 
3.37500e-01, 2.24836e+00, 1.73904e+00, -2.25394e+00 
3.40000e-01, 2.23159e+00, 1.71601e+00, -2.26156e+00 
3.42500e-01, 2.21476e+00, 1.69291e+00, -2.26902e+00 
3.45000e-01, 2.19787e+00, 1.66974e+00, -2.27629e+00 
3.47500e-01, 2.18092e+00, 1.64650e+00, -2.28339e+00 
3.50000e-01, 2.16391e+00, 1.62320e+00, -2.29030e+00 
3.52500e-01, 2.14685e+00, 1.59983e+00, -2.29704e+00 
3.55000e-01, 2.12973e+00, 1.57640e+00, -2.30360e+00 
3.57500e-01, 2.11255e+00, 1.55291e+00, -2.30998e+00 
3.60000e-01, 2.09532e+00, 1.52937e+00, -2.31618e+00 
3.62500e-01, 2.07804e+00, 1.50577e+00, -2.32220e+00 
3.65000e-01, 2.06071e+00, 1.48211e+00, -2.32803e+00 
3.67500e-01, 2.04333e+00, 1.45840e+00, -2.33369e+00 
3.70000e-01, 2.02591e+00, 1.43464e+00, -2.33916e+00 
3.72500e-01, 2.00843e+00, 1.41084e+00, -2.34445e+00 
3.75000e-01, 1.99091e+00, 1.38698e+00, -2.34956e+00 
3.77500e-01, 1.97335e+00, 1.36309e+00, -2.35449e+00 
3.80000e-01, 1.95574e+00, 1.33915e+00, -2.35923e+00 
3.82500e-01, 1.93809e+00, 1.31517e+00, -2.36379e+00 
3.85000e-01, 1.92040e+00, 1.29115e+00, -2.36817e+00 
3.87500e-01, 1.90268e+00, 1.26710e+00, -2.37236e+00 
3.90000e-01, 1.88491e+00, 1.24301e+00, -2.37637e+00 
3.92500e-01, 1.86711e+00, 1.21889e+00, -2.38020e+00 
3.95000e-01, 1.84927e+00, 1.19473e+00, -2.38384e+00 
3.97500e-01, 1.83140e+00, 1.17055e+00, -2.38730e+00 
4.00000e-01, 1.81349e+00, 1.14635e+00, -2.39057e+00 
4.02500e-01, 1.79555e+00, 1.12212e+00, -2.39366e+00 
4.05000e-01, 1.77759e+00, 1.09786e+00, -2.39656e+00 
4.07500e-01, 1.75959e+00, 1.07359e+00, -2.39928e+00 
4.10000e-01, 1.74157e+00, 1.04930e+00, -2.40182e+00 
4.12500e-01, 1.72351e+00, 1.02499e+00, -2.40417e+00 
4.15000e-01, 1.70544e+00, 1.00067e+00, -2.40633e+00 
4.17500e-01, 1.68734e+00, 9.76331e-01, -2.40831e+00 
4.20000e-01, 1.66922e+00, 9.51985e-01, -2.41011e+00 
4.22500e-01, 1.65107e+00, 9.27630e-01, -2.41172e+00 
4.25000e-01, 1.63291e+00, 9.03268e-01, -2.41314e+00 
4.27500e-01, 1.61473e+00, 8.78901e-01, -2.41438e+00 
4.30000e-01, 1.59653e+00, 8.54532e-01, -2.41544e+00 
4.32500e-01, 1.57831e+00, 8.30163e-01, -2.41631e+00 
4.35000e-01, 1.56008e+00, 8.05794e-01, -2.41700e+00 
4.37500e-01, 1.54183e+00, 7.81429e-01, -2.41750e+00 
4.40000e-01, 1.52357e+00, 7.57069e-01, -2.41782e+00 
4.42500e-01, 1.50530e+00, 7.32716e-01, -2.41795e+00 
4.45000e-01, 1.48703e+00, 7.08372e-01, -2.41790e+00 
4.47500e-01, 1.46874e+00, 6.84039e-01, -2.41767e+00 
4.50000e-01, 1.45044e+00, 6.59720e-01, -2.41725e+00 
4.52500e-01, 1.43214e+00, 6.35416e-01, -2.41665e+00 
4.55000e-01, 1.41384e+00, 6.11128e-01, -2.41587e+00 
4.57500e-01, 1.39553e+00, 5.86860e-01, -2.41490e+00 
4.60000e-01, 1.37722e+00, 5.62612e-01, -2.41375e+00 
4.62500e-01, 1.35890e+00, 5.38388e-01, -2.41242e+00 
4.65000e-01, 1.34059e+00, 5.14188e-01, -2.41090e+00 
4.67500e-01, 1.32228e+00, 4.90015e-01, -2.40920e+00 
4.70000e-01, 1.30397e+00, 4.65870e-01, -2.40733e+00 
4.72500e-01, 1.28567e+00, 4.41757e-01, -2.40527e+00 
4.75000e-01, 1.26737e+00, 4.17675e-01, -2.40303e+00 
4.77500e-01, 1.24908e+00, 3.93629e-01, -2.40061e+00 
4.80000e-01, 1.23079e+00, 3.69619e-01, -2.39801e+00 
4.82500e-01, 1.21252e+00, 3.45647e-01, -2.39522e+00 
4.85000e-01, 1.19425e+00, 3.21715e-01, -2.39226e+00 
4.87500e-01, 1.17600e+00, 2.97826e-01, -2.38913e+00 
4.90000e-01, 1.15776e+00, 2.73980e-01, -2.38581e+00 
4.92500e-01, 1.13953e+00, 2.50181e-01, -2.38231e+00 
4.95000e-01, 1.12132e+00, 2.26429e-01, -2.37864e+00 
4.97500e-01, 1.10313e+00, 2.02728e-01, -2.37479e+00 
5.00000e-01, 1.08495e+00, 1.79077e-01, -2.37076e+00 
5.02500e-01, 1.06679e+00, 1.55481e-01, -2.36656e+00 
5.05000e-01, 1.04866e+00, 1.31939e-01, -2.36218e+00 
5.07500e-01, 1.03054e+00, 1.08455e-01, -2.35763e+00 
5.10000e-01, 1.01245e+00, 8.50301e-02, -2.35290e+00 
5.12500e-01, 9.94380e-01, 6.16660e-02, -2.34800e+00 
5.15000e-01, 9.76336e-01, 3.83647e-02, -2.34293e+00 
5.17500e-01, 9.58318e-01, 1.51280e-02, -2.33768e+00 
5.20000e-01, 9.40328e-01, -8.04229e-03, -2.33226e+00 
5.22500e-01, 9.22367e-01, -3.11443e-02, -2.32667e+00 
5.25000e-01, 9.04436e-01, -5.41762e-02, -2.32091e+00 
5.27500e-01, 8.86536e-01, -7.71363e-02, -2.31498e+00 
5.30000e-01, 8.68668e-01, -1.00023e-01, -2.30888e+00 
5.32500e-01, 8.50834e-01, -1.22834e-01, -2.30261e+00 
5.35000e-01, 8.33035e-01, -1.45567e-01, -2.29617e+00 
5.37500e-01, 8.15271e-01, -1.68222e-01, -2.28957e+00 
5.40000e-01, 7.97545e-01, -1.90796e-01, -2.28280e+00 
5.42500e-01, 7.79857e-01, -2.13287e-01, -2.27586e+00 
5.45000e-01, 7.62208e-01, -2.35694e-01, -2.26876e+00 
