r(m), E_r(T), E_theta(T), E_z(T) 
2.20000e-01, 2.00483e+08, 0.00000e+00, 2.72910e-13 
2.22500e-01, 1.99176e+08, 0.00000e+00, 2.75328e-13 
2.25000e-01, 1.97858e+08, 0.00000e+00, 2.77725e-13 
2.27500e-01, 1.96528e+08, 0.00000e+00, 2.80099e-13 
2.30000e-01, 1.95188e+08, 0.00000e+00, 2.82451e-13 
2.32500e-01, 1.93836e+08, 0.00000e+00, 2.84780e-13 
2.35000e-01, 1.92474e+08, 0.00000e+00, 2.87087e-13 
2.37500e-01, 1.91101e+08, 0.00000e+00, 2.89370e-13 
2.40000e-01, 1.89717e+08, 0.00000e+00, 2.91631e-13 
2.42500e-01, 1.88323e+08, 0.00000e+00, 2.93868e-13 
2.45000e-01, 1.86919e+08, 0.00000e+00, 2.96082e-13 
2.47500e-01, 1.85504e+08, 0.00000e+00, 2.98273e-13 
2.50000e-01, 1.84079e+08, 0.00000e+00, 3.00439e-13 
2.52500e-01, 1.82644e+08, 0.00000e+00, 3.02582e-13 
2.55000e-01, 1.81199e+08, 0.00000e+00, 3.04701e-13 
2.57500e-01, 1.79744e+08, 0.00000e+00, 3.06795e-13 
2.60000e-01, 1.78280e+08, 0.00000e+00, 3.08865e-13 
2.62500e-01, 1.76806e+08, 0.00000e+00, 3.10910e-13 
2.65000e-01, 1.75322e+08, 0.00000e+00, 3.12931e-13 
2.67500e-01, 1.73830e+08, 0.00000e+00, 3.14927e-13 
2.70000e-01, 1.72328e+08, 0.00000e+00, 3.16897e-13 
2.72500e-01, 1.70817e+08, 0.00000e+00, 3.18843e-13 
2.75000e-01, 1.69297e+08, 0.00000e+00, 3.20763e-13 
2.77500e-01, 1.67769e+08, 0.00000e+00, 3.22658e-13 
2.80000e-01, 1.66231e+08, 0.00000e+00, 3.24527e-13 
2.82500e-01, 1.64685e+08, 0.00000e+00, 3.26371e-13 
2.85000e-01, 1.63131e+08, 0.00000e+00, 3.28188e-13 
2.87500e-01, 1.61569e+08, 0.00000e+00, 3.29980e-13 
2.90000e-01, 1.59998e+08, 0.00000e+00, 3.31745e-13 
2.92500e-01, 1.58419e+08, 0.00000e+00, 3.33485e-13 
2.95000e-01, 1.56833e+08, 0.00000e+00, 3.35198e-13 
2.97500e-01, 1.55238e+08, 0.00000e+00, 3.36884e-13 
3.00000e-01, 1.53636e+08, 0.00000e+00, 3.38544e-13 
3.02500e-01, 1.52027e+08, 0.00000e+00, 3.40177e-13 
3.05000e-01, 1.50410e+08, 0.00000e+00, 3.41783e-13 
3.07500e-01, 1.48786e+08, 0.00000e+00, 3.43362e-13 
3.10000e-01, 1.47155e+08, 0.00000e+00, 3.44914e-13 
3.12500e-01, 1.45517e+08, 0.00000e+00, 3.46439e-13 
3.15000e-01, 1.43872e+08, 0.00000e+00, 3.47936e-13 
3.17500e-01, 1.42220e+08, 0.00000e+00, 3.49406e-13 
3.20000e-01, 1.40562e+08, 0.00000e+00, 3.50849e-13 
3.22500e-01, 1.38898e+08, 0.00000e+00, 3.52264e-13 
3.25000e-01, 1.37227e+08, 0.00000e+00, 3.53651e-13 
3.27500e-01, 1.35550e+08, 0.00000e+00, 3.55011e-13 
3.30000e-01, 1.33867e+08, 0.00000e+00, 3.56342e-13 
3.32500e-01, 1.32179e+08, 0.00000e+00, 3.57646e-13 
3.35000e-01, 1.30484e+08, 0.00000e+00, 3.58921e-13 
3.37500e-01, 1.28784e+08, 0.00000e+00, 3.60169e-13 
3.40000e-01, 1.27079e+08, 0.00000e+00, 3.61388e-13 
3.42500e-01, 1.25368e+08, 0.00000e+00, 3.62579e-13 
3.45000e-01, 1.23652e+08, 0.00000e+00, 3.63741e-13 
3.47500e-01, 1.21931e+08, 0.00000e+00, 3.64875e-13 
3.50000e-01, 1.20206e+08, 0.00000e+00, 3.65980e-13 
3.52500e-01, 1.18475e+08, 0.00000e+00, 3.67057e-13 
3.55000e-01, 1.16740e+08, 0.00000e+00, 3.68105e-13 
3.57500e-01, 1.15001e+08, 0.00000e+00, 3.69124e-13 
3.60000e-01, 1.13257e+08, 0.00000e+00, 3.70115e-13 
3.62500e-01, 1.11509e+08, 0.00000e+00, 3.71076e-13 
3.65000e-01, 1.09757e+08, 0.00000e+00, 3.72009e-13 
3.67500e-01, 1.08001e+08, 0.00000e+00, 3.72913e-13 
3.70000e-01, 1.06242e+08, 0.00000e+00, 3.73787e-13 
