k, beta 
1.72509e-01, 2.11000e+01 
1.72589e-01, 2.11100e+01 
1.72669e-01, 2.11200e+01 
1.72748e-01, 2.11300e+01 
1.72828e-01, 2.11400e+01 
1.72908e-01, 2.11500e+01 
1.72988e-01, 2.11600e+01 
1.73067e-01, 2.11700e+01 
1.73147e-01, 2.11800e+01 
1.73227e-01, 2.11900e+01 
1.73306e-01, 2.12000e+01 
1.73386e-01, 2.12100e+01 
1.73466e-01, 2.12200e+01 
1.73546e-01, 2.12300e+01 
1.73625e-01, 2.12400e+01 
1.73705e-01, 2.12500e+01 
1.73785e-01, 2.12600e+01 
1.73865e-01, 2.12700e+01 
1.73944e-01, 2.12800e+01 
1.74024e-01, 2.12900e+01 
1.74104e-01, 2.13000e+01 
1.74183e-01, 2.13100e+01 
1.74263e-01, 2.13200e+01 
1.74343e-01, 2.13300e+01 
1.74423e-01, 2.13400e+01 
1.74502e-01, 2.13500e+01 
1.74582e-01, 2.13600e+01 
1.74662e-01, 2.13700e+01 
1.74742e-01, 2.13800e+01 
1.74821e-01, 2.13900e+01 
1.74901e-01, 2.14000e+01 
1.74981e-01, 2.14100e+01 
1.75061e-01, 2.14200e+01 
1.75140e-01, 2.14300e+01 
1.75220e-01, 2.14400e+01 
1.75300e-01, 2.14500e+01 
1.75380e-01, 2.14600e+01 
1.75459e-01, 2.14700e+01 
1.75539e-01, 2.14800e+01 
1.75619e-01, 2.14900e+01 
1.75699e-01, 2.15000e+01 
1.75778e-01, 2.15100e+01 
1.75858e-01, 2.15200e+01 
1.75938e-01, 2.15300e+01 
1.76018e-01, 2.15400e+01 
1.76097e-01, 2.15500e+01 
1.76177e-01, 2.15600e+01 
1.76257e-01, 2.15700e+01 
1.76337e-01, 2.15800e+01 
1.76416e-01, 2.15900e+01 
1.76496e-01, 2.16000e+01 
1.76576e-01, 2.16100e+01 
1.76656e-01, 2.16200e+01 
1.76735e-01, 2.16300e+01 
1.76815e-01, 2.16400e+01 
1.76895e-01, 2.16500e+01 
1.76975e-01, 2.16600e+01 
1.77054e-01, 2.16700e+01 
1.77134e-01, 2.16800e+01 
1.77214e-01, 2.16900e+01 
1.77294e-01, 2.17000e+01 
1.77374e-01, 2.17100e+01 
1.77453e-01, 2.17200e+01 
1.77533e-01, 2.17300e+01 
1.77613e-01, 2.17400e+01 
1.77693e-01, 2.17500e+01 
1.77772e-01, 2.17600e+01 
1.77852e-01, 2.17700e+01 
1.77932e-01, 2.17800e+01 
1.78012e-01, 2.17900e+01 
1.78092e-01, 2.18000e+01 
1.78171e-01, 2.18100e+01 
1.78251e-01, 2.18200e+01 
1.78331e-01, 2.18300e+01 
1.78411e-01, 2.18400e+01 
1.78490e-01, 2.18500e+01 
1.78570e-01, 2.18600e+01 
1.78650e-01, 2.18700e+01 
1.78730e-01, 2.18800e+01 
1.78810e-01, 2.18900e+01 
1.78889e-01, 2.19000e+01 
1.78969e-01, 2.19100e+01 
1.79049e-01, 2.19200e+01 
1.79129e-01, 2.19300e+01 
1.79208e-01, 2.19400e+01 
1.79288e-01, 2.19500e+01 
1.79368e-01, 2.19600e+01 
1.79448e-01, 2.19700e+01 
1.79528e-01, 2.19800e+01 
1.79607e-01, 2.19900e+01 
1.79687e-01, 2.20000e+01 
1.79767e-01, 2.20100e+01 
1.79847e-01, 2.20200e+01 
1.79927e-01, 2.20300e+01 
1.80006e-01, 2.20400e+01 
1.80086e-01, 2.20500e+01 
1.80166e-01, 2.20600e+01 
1.80246e-01, 2.20700e+01 
1.80326e-01, 2.20800e+01 
1.80405e-01, 2.20900e+01 
1.80485e-01, 2.21000e+01 
1.80565e-01, 2.21100e+01 
1.80645e-01, 2.21200e+01 
1.80725e-01, 2.21300e+01 
1.80804e-01, 2.21400e+01 
1.80884e-01, 2.21500e+01 
1.80964e-01, 2.21600e+01 
1.81044e-01, 2.21700e+01 
1.81124e-01, 2.21800e+01 
1.81204e-01, 2.21900e+01 
1.81283e-01, 2.22000e+01 
1.81363e-01, 2.22100e+01 
1.81443e-01, 2.22200e+01 
1.81523e-01, 2.22300e+01 
1.81603e-01, 2.22400e+01 
1.81682e-01, 2.22500e+01 
1.81762e-01, 2.22600e+01 
1.81842e-01, 2.22700e+01 
1.81922e-01, 2.22800e+01 
1.82002e-01, 2.22900e+01 
1.82082e-01, 2.23000e+01 
1.82161e-01, 2.23100e+01 
1.82241e-01, 2.23200e+01 
1.82321e-01, 2.23300e+01 
1.82401e-01, 2.23400e+01 
1.82481e-01, 2.23500e+01 
1.82560e-01, 2.23600e+01 
1.82640e-01, 2.23700e+01 
1.82720e-01, 2.23800e+01 
1.82800e-01, 2.23900e+01 
1.82880e-01, 2.24000e+01 
1.82960e-01, 2.24100e+01 
1.83039e-01, 2.24200e+01 
1.83119e-01, 2.24300e+01 
1.83199e-01, 2.24400e+01 
1.83279e-01, 2.24500e+01 
1.83359e-01, 2.24600e+01 
1.83439e-01, 2.24700e+01 
1.83518e-01, 2.24800e+01 
1.83598e-01, 2.24900e+01 
1.83678e-01, 2.25000e+01 
1.83758e-01, 2.25100e+01 
1.83838e-01, 2.25200e+01 
1.83918e-01, 2.25300e+01 
1.83997e-01, 2.25400e+01 
1.84077e-01, 2.25500e+01 
1.84157e-01, 2.25600e+01 
1.84237e-01, 2.25700e+01 
1.84317e-01, 2.25800e+01 
1.84397e-01, 2.25900e+01 
1.84476e-01, 2.26000e+01 
1.84556e-01, 2.26100e+01 
1.84636e-01, 2.26200e+01 
1.84716e-01, 2.26300e+01 
1.84796e-01, 2.26400e+01 
1.84876e-01, 2.26500e+01 
1.84956e-01, 2.26600e+01 
1.85035e-01, 2.26700e+01 
1.85115e-01, 2.26800e+01 
1.85195e-01, 2.26900e+01 
1.85275e-01, 2.27000e+01 
1.85355e-01, 2.27100e+01 
1.85435e-01, 2.27200e+01 
1.85515e-01, 2.27300e+01 
1.85594e-01, 2.27400e+01 
1.85674e-01, 2.27500e+01 
1.85754e-01, 2.27600e+01 
1.85834e-01, 2.27700e+01 
1.85914e-01, 2.27800e+01 
1.85994e-01, 2.27900e+01 
1.86074e-01, 2.28000e+01 
1.86153e-01, 2.28100e+01 
1.86233e-01, 2.28200e+01 
1.86313e-01, 2.28300e+01 
1.86393e-01, 2.28400e+01 
1.86473e-01, 2.28500e+01 
1.86553e-01, 2.28600e+01 
1.86633e-01, 2.28700e+01 
1.86712e-01, 2.28800e+01 
1.86792e-01, 2.28900e+01 
1.86872e-01, 2.29000e+01 
1.86952e-01, 2.29100e+01 
1.87032e-01, 2.29200e+01 
1.87112e-01, 2.29300e+01 
1.87192e-01, 2.29400e+01 
1.87272e-01, 2.29500e+01 
1.87351e-01, 2.29600e+01 
1.87431e-01, 2.29700e+01 
1.87511e-01, 2.29800e+01 
1.87591e-01, 2.29900e+01 
1.87671e-01, 2.30000e+01 
1.87751e-01, 2.30100e+01 
1.87831e-01, 2.30200e+01 
1.87911e-01, 2.30300e+01 
1.87990e-01, 2.30400e+01 
1.88070e-01, 2.30500e+01 
1.88150e-01, 2.30600e+01 
1.88230e-01, 2.30700e+01 
1.88310e-01, 2.30800e+01 
1.88390e-01, 2.30900e+01 
1.88470e-01, 2.31000e+01 
1.88550e-01, 2.31100e+01 
1.88629e-01, 2.31200e+01 
1.88709e-01, 2.31300e+01 
1.88789e-01, 2.31400e+01 
1.88869e-01, 2.31500e+01 
1.88949e-01, 2.31600e+01 
1.89029e-01, 2.31700e+01 
1.89109e-01, 2.31800e+01 
1.89189e-01, 2.31900e+01 
1.89269e-01, 2.32000e+01 
1.89348e-01, 2.32100e+01 
1.89428e-01, 2.32200e+01 
1.89508e-01, 2.32300e+01 
1.89588e-01, 2.32400e+01 
1.89668e-01, 2.32500e+01 
1.89748e-01, 2.32600e+01 
1.89828e-01, 2.32700e+01 
1.89908e-01, 2.32800e+01 
1.89988e-01, 2.32900e+01 
1.90068e-01, 2.33000e+01 
1.90147e-01, 2.33100e+01 
1.90227e-01, 2.33200e+01 
1.90307e-01, 2.33300e+01 
1.90387e-01, 2.33400e+01 
1.90467e-01, 2.33500e+01 
1.90547e-01, 2.33600e+01 
1.90627e-01, 2.33700e+01 
1.90707e-01, 2.33800e+01 
1.90787e-01, 2.33900e+01 
1.90867e-01, 2.34000e+01 
1.90946e-01, 2.34100e+01 
1.91026e-01, 2.34200e+01 
1.91106e-01, 2.34300e+01 
1.91186e-01, 2.34400e+01 
1.91266e-01, 2.34500e+01 
1.91346e-01, 2.34600e+01 
1.91426e-01, 2.34700e+01 
1.91506e-01, 2.34800e+01 
1.91586e-01, 2.34900e+01 
1.91666e-01, 2.35000e+01 
1.91746e-01, 2.35100e+01 
1.91825e-01, 2.35200e+01 
1.91905e-01, 2.35300e+01 
1.91985e-01, 2.35400e+01 
1.92065e-01, 2.35500e+01 
1.92145e-01, 2.35600e+01 
1.92225e-01, 2.35700e+01 
1.92305e-01, 2.35800e+01 
1.92385e-01, 2.35900e+01 
1.92465e-01, 2.36000e+01 
1.92545e-01, 2.36100e+01 
1.92625e-01, 2.36200e+01 
1.92705e-01, 2.36300e+01 
1.92784e-01, 2.36400e+01 
1.92864e-01, 2.36500e+01 
1.92944e-01, 2.36600e+01 
1.93024e-01, 2.36700e+01 
1.93104e-01, 2.36800e+01 
1.93184e-01, 2.36900e+01 
1.93264e-01, 2.37000e+01 
1.93344e-01, 2.37100e+01 
1.93424e-01, 2.37200e+01 
1.93504e-01, 2.37300e+01 
1.93584e-01, 2.37400e+01 
1.93664e-01, 2.37500e+01 
1.93744e-01, 2.37600e+01 
1.93823e-01, 2.37700e+01 
1.93903e-01, 2.37800e+01 
1.93983e-01, 2.37900e+01 
1.94063e-01, 2.38000e+01 
1.94143e-01, 2.38100e+01 
1.94223e-01, 2.38200e+01 
1.94303e-01, 2.38300e+01 
1.94383e-01, 2.38400e+01 
1.94463e-01, 2.38500e+01 
1.94543e-01, 2.38600e+01 
1.94623e-01, 2.38700e+01 
1.94703e-01, 2.38800e+01 
1.94783e-01, 2.38900e+01 
1.94863e-01, 2.39000e+01 
1.94943e-01, 2.39100e+01 
1.95023e-01, 2.39200e+01 
1.95102e-01, 2.39300e+01 
1.95182e-01, 2.39400e+01 
1.95262e-01, 2.39500e+01 
1.95342e-01, 2.39600e+01 
1.95422e-01, 2.39700e+01 
1.95502e-01, 2.39800e+01 
1.95582e-01, 2.39900e+01 
1.95662e-01, 2.40000e+01 
1.95742e-01, 2.40100e+01 
1.95822e-01, 2.40200e+01 
1.95902e-01, 2.40300e+01 
1.95982e-01, 2.40400e+01 
1.96062e-01, 2.40500e+01 
1.96142e-01, 2.40600e+01 
1.96222e-01, 2.40700e+01 
1.96302e-01, 2.40800e+01 
1.96382e-01, 2.40900e+01 
1.96462e-01, 2.41000e+01 
1.96542e-01, 2.41100e+01 
1.96621e-01, 2.41200e+01 
1.96701e-01, 2.41300e+01 
1.96781e-01, 2.41400e+01 
1.96861e-01, 2.41500e+01 
1.96941e-01, 2.41600e+01 
1.97021e-01, 2.41700e+01 
1.97101e-01, 2.41800e+01 
1.97181e-01, 2.41900e+01 
1.97261e-01, 2.42000e+01 
1.97341e-01, 2.42100e+01 
1.97421e-01, 2.42200e+01 
1.97501e-01, 2.42300e+01 
1.97581e-01, 2.42400e+01 
1.97661e-01, 2.42500e+01 
1.97741e-01, 2.42600e+01 
1.97821e-01, 2.42700e+01 
1.97901e-01, 2.42800e+01 
1.97981e-01, 2.42900e+01 
1.98061e-01, 2.43000e+01 
1.98141e-01, 2.43100e+01 
1.98221e-01, 2.43200e+01 
1.98301e-01, 2.43300e+01 
1.98381e-01, 2.43400e+01 
1.98461e-01, 2.43500e+01 
1.98541e-01, 2.43600e+01 
1.98621e-01, 2.43700e+01 
1.98700e-01, 2.43800e+01 
1.98780e-01, 2.43900e+01 
1.98860e-01, 2.44000e+01 
1.98940e-01, 2.44100e+01 
1.99020e-01, 2.44200e+01 
1.99100e-01, 2.44300e+01 
1.99180e-01, 2.44400e+01 
1.99260e-01, 2.44500e+01 
1.99340e-01, 2.44600e+01 
1.99420e-01, 2.44700e+01 
1.99500e-01, 2.44800e+01 
1.99580e-01, 2.44900e+01 
1.99660e-01, 2.45000e+01 
1.99740e-01, 2.45100e+01 
1.99820e-01, 2.45200e+01 
1.99900e-01, 2.45300e+01 
1.99980e-01, 2.45400e+01 
2.00060e-01, 2.45500e+01 
2.00140e-01, 2.45600e+01 
2.00220e-01, 2.45700e+01 
2.00300e-01, 2.45800e+01 
2.00380e-01, 2.45900e+01 
2.00460e-01, 2.46000e+01 
2.00540e-01, 2.46100e+01 
2.00620e-01, 2.46200e+01 
2.00700e-01, 2.46300e+01 
2.00780e-01, 2.46400e+01 
2.00860e-01, 2.46500e+01 
2.00940e-01, 2.46600e+01 
2.01020e-01, 2.46700e+01 
2.01100e-01, 2.46800e+01 
2.01180e-01, 2.46900e+01 
2.01260e-01, 2.47000e+01 
2.01340e-01, 2.47100e+01 
2.01420e-01, 2.47200e+01 
2.01500e-01, 2.47300e+01 
2.01580e-01, 2.47400e+01 
2.01660e-01, 2.47500e+01 
2.01740e-01, 2.47600e+01 
2.01820e-01, 2.47700e+01 
2.01900e-01, 2.47800e+01 
2.01980e-01, 2.47900e+01 
2.02060e-01, 2.48000e+01 
2.02140e-01, 2.48100e+01 
2.02220e-01, 2.48200e+01 
2.02300e-01, 2.48300e+01 
2.02380e-01, 2.48400e+01 
2.02460e-01, 2.48500e+01 
2.02540e-01, 2.48600e+01 
2.02620e-01, 2.48700e+01 
2.02700e-01, 2.48800e+01 
2.02780e-01, 2.48900e+01 
2.02860e-01, 2.49000e+01 
2.02940e-01, 2.49100e+01 
2.03020e-01, 2.49200e+01 
2.03100e-01, 2.49300e+01 
2.03180e-01, 2.49400e+01 
2.03260e-01, 2.49500e+01 
2.03340e-01, 2.49600e+01 
2.03420e-01, 2.49700e+01 
2.03500e-01, 2.49800e+01 
2.03580e-01, 2.49900e+01 
2.03660e-01, 2.50000e+01 
2.03740e-01, 2.50100e+01 
2.03820e-01, 2.50200e+01 
2.03900e-01, 2.50300e+01 
2.03980e-01, 2.50400e+01 
2.04060e-01, 2.50500e+01 
2.04140e-01, 2.50600e+01 
2.04220e-01, 2.50700e+01 
2.04300e-01, 2.50800e+01 
2.04380e-01, 2.50900e+01 
2.04460e-01, 2.51000e+01 
2.04540e-01, 2.51100e+01 
2.04620e-01, 2.51200e+01 
2.04700e-01, 2.51300e+01 
2.04780e-01, 2.51400e+01 
2.04860e-01, 2.51500e+01 
2.04940e-01, 2.51600e+01 
2.05020e-01, 2.51700e+01 
2.05100e-01, 2.51800e+01 
2.05180e-01, 2.51900e+01 
2.05260e-01, 2.52000e+01 
2.05340e-01, 2.52100e+01 
2.05420e-01, 2.52200e+01 
2.05500e-01, 2.52300e+01 
2.05580e-01, 2.52400e+01 
2.05660e-01, 2.52500e+01 
2.05740e-01, 2.52600e+01 
2.05820e-01, 2.52700e+01 
2.05900e-01, 2.52800e+01 
2.05980e-01, 2.52900e+01 
2.06060e-01, 2.53000e+01 
2.06140e-01, 2.53100e+01 
2.06220e-01, 2.53200e+01 
2.06300e-01, 2.53300e+01 
2.06380e-01, 2.53400e+01 
2.06460e-01, 2.53500e+01 
2.06540e-01, 2.53600e+01 
2.06621e-01, 2.53700e+01 
2.06701e-01, 2.53800e+01 
2.06781e-01, 2.53900e+01 
2.06861e-01, 2.54000e+01 
2.06941e-01, 2.54100e+01 
2.07021e-01, 2.54200e+01 
2.07101e-01, 2.54300e+01 
2.07181e-01, 2.54400e+01 
2.07261e-01, 2.54500e+01 
2.07341e-01, 2.54600e+01 
2.07421e-01, 2.54700e+01 
2.07501e-01, 2.54800e+01 
2.07581e-01, 2.54900e+01 
2.07661e-01, 2.55000e+01 
2.07741e-01, 2.55100e+01 
2.07821e-01, 2.55200e+01 
2.07901e-01, 2.55300e+01 
2.07981e-01, 2.55400e+01 
2.08061e-01, 2.55500e+01 
2.08141e-01, 2.55600e+01 
2.08221e-01, 2.55700e+01 
2.08301e-01, 2.55800e+01 
2.08381e-01, 2.55900e+01 
2.08461e-01, 2.56000e+01 
2.08541e-01, 2.56100e+01 
2.08621e-01, 2.56200e+01 
2.08701e-01, 2.56300e+01 
2.08782e-01, 2.56400e+01 
2.08862e-01, 2.56500e+01 
2.08942e-01, 2.56600e+01 
2.09022e-01, 2.56700e+01 
2.09102e-01, 2.56800e+01 
2.09182e-01, 2.56900e+01 
2.09262e-01, 2.57000e+01 
2.09342e-01, 2.57100e+01 
2.09422e-01, 2.57200e+01 
2.09502e-01, 2.57300e+01 
2.09582e-01, 2.57400e+01 
2.09662e-01, 2.57500e+01 
2.09742e-01, 2.57600e+01 
2.09822e-01, 2.57700e+01 
2.09902e-01, 2.57800e+01 
2.09982e-01, 2.57900e+01 
2.10062e-01, 2.58000e+01 
2.10142e-01, 2.58100e+01 
2.10222e-01, 2.58200e+01 
2.10302e-01, 2.58300e+01 
2.10382e-01, 2.58400e+01 
2.10463e-01, 2.58500e+01 
2.10543e-01, 2.58600e+01 
2.10623e-01, 2.58700e+01 
2.10703e-01, 2.58800e+01 
2.10783e-01, 2.58900e+01 
2.10863e-01, 2.59000e+01 
2.10943e-01, 2.59100e+01 
2.11023e-01, 2.59200e+01 
2.11103e-01, 2.59300e+01 
2.11183e-01, 2.59400e+01 
2.11263e-01, 2.59500e+01 
2.11343e-01, 2.59600e+01 
2.11423e-01, 2.59700e+01 
2.11503e-01, 2.59800e+01 
2.11583e-01, 2.59900e+01 
2.11663e-01, 2.60000e+01 
2.11743e-01, 2.60100e+01 
2.11824e-01, 2.60200e+01 
2.11904e-01, 2.60300e+01 
2.11984e-01, 2.60400e+01 
2.12064e-01, 2.60500e+01 
2.12144e-01, 2.60600e+01 
2.12224e-01, 2.60700e+01 
2.12304e-01, 2.60800e+01 
2.12384e-01, 2.60900e+01 
2.12464e-01, 2.61000e+01 
2.12544e-01, 2.61100e+01 
2.12624e-01, 2.61200e+01 
2.12704e-01, 2.61300e+01 
2.12784e-01, 2.61400e+01 
2.12864e-01, 2.61500e+01 
2.12944e-01, 2.61600e+01 
2.13025e-01, 2.61700e+01 
2.13105e-01, 2.61800e+01 
2.13185e-01, 2.61900e+01 
2.13265e-01, 2.62000e+01 
2.13345e-01, 2.62100e+01 
2.13425e-01, 2.62200e+01 
2.13505e-01, 2.62300e+01 
2.13585e-01, 2.62400e+01 
2.13665e-01, 2.62500e+01 
2.13745e-01, 2.62600e+01 
2.13825e-01, 2.62700e+01 
2.13905e-01, 2.62800e+01 
2.13985e-01, 2.62900e+01 
2.14066e-01, 2.63000e+01 
2.14146e-01, 2.63100e+01 
2.14226e-01, 2.63200e+01 
2.14306e-01, 2.63300e+01 
2.14386e-01, 2.63400e+01 
2.14466e-01, 2.63500e+01 
2.14546e-01, 2.63600e+01 
2.14626e-01, 2.63700e+01 
2.14706e-01, 2.63800e+01 
2.14786e-01, 2.63900e+01 
2.14866e-01, 2.64000e+01 
2.14946e-01, 2.64100e+01 
2.15027e-01, 2.64200e+01 
2.15107e-01, 2.64300e+01 
2.15187e-01, 2.64400e+01 
2.15267e-01, 2.64500e+01 
2.15347e-01, 2.64600e+01 
2.15427e-01, 2.64700e+01 
2.15507e-01, 2.64800e+01 
2.15587e-01, 2.64900e+01 
2.15667e-01, 2.65000e+01 
2.15747e-01, 2.65100e+01 
2.15827e-01, 2.65200e+01 
2.15907e-01, 2.65300e+01 
2.15988e-01, 2.65400e+01 
2.16068e-01, 2.65500e+01 
2.16148e-01, 2.65600e+01 
2.16228e-01, 2.65700e+01 
2.16308e-01, 2.65800e+01 
2.16388e-01, 2.65900e+01 
2.16468e-01, 2.66000e+01 
2.16548e-01, 2.66100e+01 
2.16628e-01, 2.66200e+01 
2.16708e-01, 2.66300e+01 
2.16788e-01, 2.66400e+01 
2.16869e-01, 2.66500e+01 
2.16949e-01, 2.66600e+01 
2.17029e-01, 2.66700e+01 
2.17109e-01, 2.66800e+01 
2.17189e-01, 2.66900e+01 
2.17269e-01, 2.67000e+01 
2.17349e-01, 2.67100e+01 
2.17429e-01, 2.67200e+01 
2.17509e-01, 2.67300e+01 
2.17589e-01, 2.67400e+01 
2.17670e-01, 2.67500e+01 
2.17750e-01, 2.67600e+01 
2.17830e-01, 2.67700e+01 
2.17910e-01, 2.67800e+01 
2.17990e-01, 2.67900e+01 
2.18070e-01, 2.68000e+01 
2.18150e-01, 2.68100e+01 
2.18230e-01, 2.68200e+01 
2.18310e-01, 2.68300e+01 
2.18390e-01, 2.68400e+01 
2.18471e-01, 2.68500e+01 
2.18551e-01, 2.68600e+01 
2.18631e-01, 2.68700e+01 
2.18711e-01, 2.68800e+01 
2.18791e-01, 2.68900e+01 
2.18871e-01, 2.69000e+01 
2.18951e-01, 2.69100e+01 
2.19031e-01, 2.69200e+01 
2.19111e-01, 2.69300e+01 
2.19192e-01, 2.69400e+01 
2.19272e-01, 2.69500e+01 
2.19352e-01, 2.69600e+01 
2.19432e-01, 2.69700e+01 
2.19512e-01, 2.69800e+01 
2.19592e-01, 2.69900e+01 
2.19672e-01, 2.70000e+01 
2.19752e-01, 2.70100e+01 
2.19832e-01, 2.70200e+01 
2.19913e-01, 2.70300e+01 
2.19993e-01, 2.70400e+01 
2.20073e-01, 2.70500e+01 
2.20153e-01, 2.70600e+01 
2.20233e-01, 2.70700e+01 
2.20313e-01, 2.70800e+01 
2.20393e-01, 2.70900e+01 
2.20473e-01, 2.71000e+01 
2.20553e-01, 2.71100e+01 
2.20634e-01, 2.71200e+01 
2.20714e-01, 2.71300e+01 
2.20794e-01, 2.71400e+01 
2.20874e-01, 2.71500e+01 
2.20954e-01, 2.71600e+01 
2.21034e-01, 2.71700e+01 
2.21114e-01, 2.71800e+01 
2.21194e-01, 2.71900e+01 
2.21275e-01, 2.72000e+01 
2.21355e-01, 2.72100e+01 
2.21435e-01, 2.72200e+01 
2.21515e-01, 2.72300e+01 
2.21595e-01, 2.72400e+01 
2.21675e-01, 2.72500e+01 
2.21755e-01, 2.72600e+01 
2.21835e-01, 2.72700e+01 
2.21916e-01, 2.72800e+01 
2.21996e-01, 2.72900e+01 
2.22076e-01, 2.73000e+01 
2.22156e-01, 2.73100e+01 
2.22236e-01, 2.73200e+01 
2.22316e-01, 2.73300e+01 
2.22396e-01, 2.73400e+01 
2.22476e-01, 2.73500e+01 
2.22557e-01, 2.73600e+01 
2.22637e-01, 2.73700e+01 
2.22717e-01, 2.73800e+01 
2.22797e-01, 2.73900e+01 
2.22877e-01, 2.74000e+01 
2.22957e-01, 2.74100e+01 
2.23037e-01, 2.74200e+01 
2.23117e-01, 2.74300e+01 
2.23198e-01, 2.74400e+01 
2.23278e-01, 2.74500e+01 
2.23358e-01, 2.74600e+01 
2.23438e-01, 2.74700e+01 
2.23518e-01, 2.74800e+01 
2.23598e-01, 2.74900e+01 
2.23678e-01, 2.75000e+01 
2.23758e-01, 2.75100e+01 
2.23839e-01, 2.75200e+01 
2.23919e-01, 2.75300e+01 
2.23999e-01, 2.75400e+01 
2.24079e-01, 2.75500e+01 
2.24159e-01, 2.75600e+01 
2.24239e-01, 2.75700e+01 
2.24319e-01, 2.75800e+01 
2.24400e-01, 2.75900e+01 
2.24480e-01, 2.76000e+01 
2.24560e-01, 2.76100e+01 
2.24640e-01, 2.76200e+01 
2.24720e-01, 2.76300e+01 
2.24800e-01, 2.76400e+01 
2.24880e-01, 2.76500e+01 
2.24961e-01, 2.76600e+01 
2.25041e-01, 2.76700e+01 
2.25121e-01, 2.76800e+01 
2.25201e-01, 2.76900e+01 
2.25281e-01, 2.77000e+01 
2.25361e-01, 2.77100e+01 
2.25441e-01, 2.77200e+01 
2.25522e-01, 2.77300e+01 
2.25602e-01, 2.77400e+01 
2.25682e-01, 2.77500e+01 
2.25762e-01, 2.77600e+01 
2.25842e-01, 2.77700e+01 
2.25922e-01, 2.77800e+01 
2.26002e-01, 2.77900e+01 
2.26083e-01, 2.78000e+01 
2.26163e-01, 2.78100e+01 
2.26243e-01, 2.78200e+01 
2.26323e-01, 2.78300e+01 
2.26403e-01, 2.78400e+01 
2.26483e-01, 2.78500e+01 
2.26563e-01, 2.78600e+01 
2.26644e-01, 2.78700e+01 
2.26724e-01, 2.78800e+01 
2.26804e-01, 2.78900e+01 
2.26884e-01, 2.79000e+01 
2.26964e-01, 2.79100e+01 
2.27044e-01, 2.79200e+01 
2.27125e-01, 2.79300e+01 
2.27205e-01, 2.79400e+01 
2.27285e-01, 2.79500e+01 
2.27365e-01, 2.79600e+01 
2.27445e-01, 2.79700e+01 
2.27525e-01, 2.79800e+01 
2.27605e-01, 2.79900e+01 
2.27686e-01, 2.80000e+01 
2.27766e-01, 2.80100e+01 
2.27846e-01, 2.80200e+01 
2.27926e-01, 2.80300e+01 
2.28006e-01, 2.80400e+01 
2.28086e-01, 2.80500e+01 
2.28167e-01, 2.80600e+01 
2.28247e-01, 2.80700e+01 
2.28327e-01, 2.80800e+01 
2.28407e-01, 2.80900e+01 
2.28487e-01, 2.81000e+01 
2.28567e-01, 2.81100e+01 
2.28647e-01, 2.81200e+01 
2.28728e-01, 2.81300e+01 
2.28808e-01, 2.81400e+01 
2.28888e-01, 2.81500e+01 
2.28968e-01, 2.81600e+01 
2.29048e-01, 2.81700e+01 
2.29128e-01, 2.81800e+01 
2.29209e-01, 2.81900e+01 
2.29289e-01, 2.82000e+01 
2.29369e-01, 2.82100e+01 
2.29449e-01, 2.82200e+01 
2.29529e-01, 2.82300e+01 
2.29609e-01, 2.82400e+01 
2.29690e-01, 2.82500e+01 
2.29770e-01, 2.82600e+01 
2.29850e-01, 2.82700e+01 
2.29930e-01, 2.82800e+01 
2.30010e-01, 2.82900e+01 
2.30090e-01, 2.83000e+01 
2.30171e-01, 2.83100e+01 
2.30251e-01, 2.83200e+01 
2.30331e-01, 2.83300e+01 
2.30411e-01, 2.83400e+01 
2.30491e-01, 2.83500e+01 
2.30571e-01, 2.83600e+01 
2.30652e-01, 2.83700e+01 
2.30732e-01, 2.83800e+01 
2.30812e-01, 2.83900e+01 
2.30892e-01, 2.84000e+01 
2.30972e-01, 2.84100e+01 
2.31052e-01, 2.84200e+01 
2.31133e-01, 2.84300e+01 
2.31213e-01, 2.84400e+01 
2.31293e-01, 2.84500e+01 
2.31373e-01, 2.84600e+01 
2.31453e-01, 2.84700e+01 
2.31534e-01, 2.84800e+01 
2.31614e-01, 2.84900e+01 
2.31694e-01, 2.85000e+01 
2.31774e-01, 2.85100e+01 
2.31854e-01, 2.85200e+01 
2.31934e-01, 2.85300e+01 
2.32015e-01, 2.85400e+01 
2.32095e-01, 2.85500e+01 
2.32175e-01, 2.85600e+01 
2.32255e-01, 2.85700e+01 
2.32335e-01, 2.85800e+01 
2.32415e-01, 2.85900e+01 
2.32496e-01, 2.86000e+01 
2.32576e-01, 2.86100e+01 
2.32656e-01, 2.86200e+01 
2.32736e-01, 2.86300e+01 
2.32816e-01, 2.86400e+01 
2.32897e-01, 2.86500e+01 
2.32977e-01, 2.86600e+01 
2.33057e-01, 2.86700e+01 
2.33137e-01, 2.86800e+01 
2.33217e-01, 2.86900e+01 
2.33297e-01, 2.87000e+01 
2.33378e-01, 2.87100e+01 
2.33458e-01, 2.87200e+01 
2.33538e-01, 2.87300e+01 
2.33618e-01, 2.87400e+01 
2.33698e-01, 2.87500e+01 
2.33779e-01, 2.87600e+01 
2.33859e-01, 2.87700e+01 
2.33939e-01, 2.87800e+01 
2.34019e-01, 2.87900e+01 
2.34099e-01, 2.88000e+01 
2.34180e-01, 2.88100e+01 
2.34260e-01, 2.88200e+01 
2.34340e-01, 2.88300e+01 
2.34420e-01, 2.88400e+01 
2.34500e-01, 2.88500e+01 
2.34580e-01, 2.88600e+01 
